,SHAP_NO2_01,SHAP_TEMP_16,SHAP_TEMP_12,SHAP_OX_05,SHAP_OX_15,SHAP_SPM_22,SHAP_TEMP_08,SHAP_OX_06,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_01,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_NO2_02,SHAP_TEMP_03,SHAP_OX_23,SHAP_NOX_02,SHAP_TEMP_05,SHAP_TEMP_04,SHAP_OX_20,SHAP_HUM_02,SHAP_OX_02,SHAP_HUM_01,SHAP_WS_01
2019-04-21 14:00:00,0.1456407956779003,0.9349250197410583,-1.3042765259742741,-0.038507858943194126,-0.004756761156022549,0.5351562798023224,2.390764856338501,-0.02218230655416847,-9.755926132202148,0.08817252460867166,-0.13692146241664888,-1.7373255252838136,1.3303046070039273,-0.8818343430757523,-0.21895510852336883,3.8809155225753784,-15.088895130157471,0.3881248369812965,-0.7787944197654724,-1.0300264477729797,0.5532512694597245,-0.4263830468058587,1.2770121216773986,-0.5736580789089203,-0.12108053148258477,4.043993711471558,-1.7549953460693355,-0.2613109678030014
2019-04-22 14:00:00,-0.32421496957540513,0.5154552802443504,-1.0272639691829681,0.032026850990951025,-0.4046167880296706,0.05023554642684754,1.5852697491645813,-0.02128044017590583,-5.170154714584351,0.05169384889304636,-0.06900781728327272,-1.1231650471687318,0.5845782995223999,-0.8741474717855453,0.9224106132984161,1.9867696881294254,-14.032030010223389,-0.48214196264743814,-0.4656825663521886,-0.4537469953298568,-0.6303725957870484,-0.35847763121128084,0.9153025627136231,0.05342545360326767,-0.12108053148258477,4.6326049089431764,-0.18665416371077298,0.3184982713311911
2019-04-22 15:00:00,0.2043727658689022,0.5477220922708511,-1.08266641497612,-0.35591386817395687,-0.5136695146560669,-0.09524067463353275,1.1825221121311187,-0.028495430806651723,-6.014902400970459,-0.0395028299419209,0.406387659907341,-1.1929559350013734,0.7502952367067339,-0.843399640917778,-0.4725919723510742,1.9369239866733552,-5.577097654342652,-0.41998004019260404,-0.36934047006070625,-0.5585250586271286,-0.49112270772457123,-0.2735958967357874,0.5850459963083268,-0.4168871358036995,-0.23245272487401963,1.6895493865013118,-0.5787396132946014,0.009266691096127036
2019-05-10 10:00:00,0.32183675020933145,0.19278619214892387,-0.8749069929122925,1.0900471299886703,0.4678050309419632,0.8261086702346802,1.8331141412258147,-0.008654216304421411,-6.738970804214477,0.32528390986844896,-0.4764896363019945,-1.0394158273935319,0.6840085178613664,-1.0740082770586015,-0.4725919723510742,3.282763957977295,-24.60069332122803,0.07731527294963597,-0.8028799787163734,-1.4491386771202088,-0.003748156828805766,-0.6300991863012314,1.6072689116001129,-0.31237321123480793,-0.5665693074464798,8.752882099151611,2.1658577561378474,-0.33861887902021415
2019-05-10 11:00:00,0.4980326294898988,0.28958693072199826,-0.9857120931148529,0.6315715685486794,0.3224014058709145,0.8746008694171905,1.9570364713668824,-0.0014392085373401433,-6.014902400970459,0.21584789408370852,-0.27274873703718183,-0.9835830867290497,0.6508650809526444,-0.9510169342160225,-0.979865676164627,2.584920978546143,-11.918295955657959,0.2638010010123253,-0.5780817214399576,-1.1871935546398162,0.2747515499591827,-0.5225823417305946,1.2455592036247254,-0.36463011540472506,-0.733627662062645,4.6326049089431764,2.427247905731201,-0.2999648988246918
2019-05-10 12:00:00,0.5567645907402039,0.4347878873348236,-0.9580108284950256,0.34943289393559096,0.14064686596393577,0.9715849339962006,2.266842305660248,-0.0131635821002419,-3.60133843421936,0.19760854449123147,-0.27274873703718183,-1.0952487230300902,0.5845782995223999,-0.843399640917778,-1.1066840946674348,2.2858453631401057,-5.577097654342652,0.450286765396595,-0.4656825663521886,-1.0824154555797576,0.5532512694597245,-0.392430354654789,0.8052170932292938,-0.4168871358036995,-0.7893137782812119,1.100938433408737,2.8193331718444825,-0.5705425843596459
2019-05-10 13:00:00,0.4393006771802902,0.5638556212186814,-1.0411145508289337,-0.21484452560544015,-0.07745859045535322,0.9230928599834443,1.9880171418190007,-0.020378565834835178,-2.515234589576721,0.1611298637464642,-0.13692146241664888,-1.0952487230300902,0.7171518027782441,-0.7511562108993531,-0.8530472695827485,1.2889265954494473,-1.3496321558952333,0.5124487042427062,-0.41751152286306026,-1.0824154555797576,0.6228761970996857,-0.2339843660593032,0.5850459963083268,-0.4168871358036995,-0.8728427946567535,-0.6648949056863784,2.9500283241271967,-0.8797743333969266
2019-05-10 14:00:00,-0.44167895168066024,0.6606562703847885,-1.0549651443958283,-0.7085872560739517,-0.5500204265117645,0.8746008694171905,1.3993861109018328,-0.03480854462832214,-3.4806602954864503,0.1611298637464642,-0.20483509749174117,-1.1510814279317854,0.7171518027782441,-0.7050344347953796,1.1760475754737851,0.8403130292892456,-11.918295955657959,0.3881248369812965,-0.256941369920969,-1.1348042845726014,0.4836263984441757,-0.15476142773404716,0.4906869180500507,-0.46914402991533277,-0.9006859272718429,-1.8421170711517334,2.688638138771057,0.08657458201050758
2019-05-10 15:00:00,-0.6178748518228532,0.789723950624466,-1.1103678166866304,-1.131795325875282,-0.9862312793731689,0.8746008694171905,0.6868329199030996,-0.04743477385491133,-2.8772694587707512,0.1064118543639779,-0.0010941784363239508,-1.1929559350013734,0.7834386810660362,-0.6742867410182953,1.5565028071403504,1.2390806019306186,-3.463365316390991,-0.5443038702011108,-0.18468483686447143,-1.1871935546398162,-0.6303725957870484,-0.12080871947109699,0.17615685644559562,-0.5736580789089203,-0.8449998259544372,1.100938433408737,2.5579432487487788,-0.2613109678030014
2019-05-10 16:00:00,-0.6178748518228532,0.7574570149183275,-1.2488739192485812,-1.3433994203805926,-0.8408275902271274,0.7776166737079621,-0.1806231806054711,-0.05825723870657382,-3.60133843421936,0.05169384889304636,0.20264675468206414,-1.248788774013519,0.8331537783145903,-0.7511562108993531,1.5565028071403504,0.9898508489131927,-4.520231008529663,-0.7307896375656129,-0.24891289696097374,-1.1871935546398162,-0.8392472982406616,-0.007633067481219741,0.03461832522007168,-0.7826858878135681,-0.8171566814184189,-1.253506028652191,2.688638138771057,-0.33861887902021415
2019-05-10 17:00:00,-0.20675105080008507,0.8542577117681504,-1.1242183983325957,-1.4844686806201932,-0.7317749202251435,0.6806325197219849,-0.6143513113260269,-0.06366850226186216,-6.014902400970459,0.17936920141801235,-0.06900781728327272,-1.3325378179550171,0.8994404941797256,-0.689660605788231,0.5419554293155671,1.2889265954494473,-1.3496321558952333,-0.7307896375656129,-0.2087703332304955,-1.2395824551582335,-0.8392472982406616,0.043296037893742305,0.16043033563764766,-1.0439705133438113,-0.8449998259544372,-0.9592004895210267,0.9896017432212829,-0.18400306515395642
2019-05-10 18:00:00,0.028176851756870718,0.8703912019729614,-0.8610563993453979,-1.131795325875282,-0.3682658284902573,0.6806325197219849,-0.8002347141504288,-0.06727599545847625,-7.583718252182007,0.17936920141801235,-0.06900781728327272,-1.4581616282463075,0.9988706037402153,-0.6973475337028503,0.03468173192813991,2.2858453631401057,9.21903133392334,-0.29565621018409727,-0.256941369920969,-1.3443604469299317,-0.28224790841341024,-0.001974259922280894,0.08179783299565313,-1.357512378692627,-0.48304018527269366,-1.8421170711517334,0.5975164413452149,-0.18400306515395642
2019-05-10 19:00:00,0.2043727658689022,0.9349250197410583,-0.542491951584816,-1.4139340579509736,-0.5136695146560669,0.8261086702346802,-1.419846040010452,-0.05825723870657382,-9.031856727600097,0.19760854449123147,-0.27274873703718183,-1.5698271155357357,1.148016069829464,-0.6742867410182953,-0.3457735285162926,2.933842670917511,11.332763957977296,-0.04700854681432244,-0.41751152286306026,-1.5539165377616884,-0.003748156828805766,0.02631963359744984,0.17615685644559562,-2.0368528246879576,-0.39951102435588837,-4.785172700881958,-0.055959095805883395,-0.33861887902021415
2019-05-10 20:00:00,0.2043727658689022,1.0962593793869018,-0.15467433147132398,-1.3786666810512542,-0.8044768571853638,0.6321404069662094,-1.6986713767051698,-0.0654722514562309,-9.997282791137696,0.25232656591106206,-0.6802306115627289,-1.653576254844666,1.2805895164608958,-0.5974171593785286,-0.4725919723510742,3.531993901729584,-0.29276582896709447,0.13947719521820548,-0.5218821555376053,-1.8158617615699768,0.2051266297698021,-0.007633067481219741,0.4906869180500507,-2.6639365196228026,-0.2602957881987095,-5.373783683776855,-0.7094344794750214,-0.33861887902021415
2019-05-11 12:00:00,-0.7940708488225937,0.07985203280113637,-0.6394463449716568,0.17309621348977092,1.2675250232219697,-0.14373274408280848,1.7091919422149657,-0.012261700088856754,-4.204729509353638,0.14289053194224835,-0.13692146241664888,-0.2856734588742257,-0.16114798905327915,-0.8587735742330551,2.0637765407562254,2.23599933385849,-22.486962127685548,-0.8551134496927262,-0.5379391515627504,0.12253238186240197,-1.0481220901012418,-0.4150654666125774,0.8681230694055557,1.4121062874794004,-0.3716679736971855,4.6326049089431764,1.6430773019790652,-0.33861887902021415
2019-05-11 13:00:00,-0.32421496957540513,0.14438583292067053,-0.7641020089387894,-0.2501118741929531,0.613208718597889,-0.28920895159244536,1.6162502884864807,-0.024887936376035237,-3.4806602954864503,0.19760854449123147,-0.408575975894928,-0.3694226115942002,-0.24400647804141046,-0.843399640917778,0.7955923259258272,1.5381563127040863,-8.747697448730468,-0.9172754138708115,-0.40948304869234553,0.5416446335613727,-1.1177470862865448,-0.25661955364048483,0.7265845090150833,1.9346758127212524,-0.6222553819417953,4.043993711471558,2.0351625084877014,0.08657458201050758
