,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_23,SHAP_OX_22,SHAP_OX_21,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_04,SHAP_OX_05
2019-04-29 13:00:00,13.109935188293454,-1.6552628099918363,-0.029623451828956614,-3.8159537315368652,1.394668060541153,5.463438415527345,1.1635924339294434,0.37279738634824755,-2.756315875053406,0.7316057115793229
2019-09-14 14:00:00,8.936343336105347,4.57098251581192,-0.572364729642868,-0.5836723417043685,0.2102098532021046,-0.5670543774962425,-7.753913164138794,4.929737973213196,0.07307776734232903,-0.6117327868938446
2020-01-13 02:00:00,-8.453632068634032,-13.524044513702393,-0.7130755960941315,3.7728800535202027,-1.4254709661006928,-4.87454948425293,15.702997207641602,-6.727552795410157,0.3425437927246093,-0.5157796502113342
2019-08-22 07:00:00,0.5891550984233618,4.668266463279725,-0.9341922134160996,0.9622010171413422,-0.015401384234428429,2.878940606117248,-15.70211706161499,11.712160778045654,-0.870053517818451,-0.8995905578136444
2020-01-12 05:00:00,-14.714027595520019,-14.594176387786865,-0.6326692968606948,3.0702104806900024,-1.6510819435119628,-5.951422595977784,20.937178993225096,-9.482915878295898,2.094073235988617,-2.146976590156555
2019-05-16 19:00:00,15.892328929901122,0.5822944730520249,-0.4316538989543915,1.3838028192520144,-0.7486376106739044,-1.643927764892578,-13.375816535949706,8.956802654266358,-4.2383790731430055,2.6506606101989747
2019-07-04 12:00:00,-4.280038857460022,2.9171372190117837,-0.9743952453136444,-6.767165946960449,2.4099181771278384,8.694057989120484,-14.34510555267334,9.486679363250733,2.094073235988617,-2.146976590156555
2020-03-10 12:00:00,-11.93162727355957,-4.087389874458313,-0.9944968611001969,-0.8647405743598938,0.4922237001359463,1.8020671367645265,5.622343063354492,-1.8526864767074585,2.094073235988617,-1.9550705075263977
2019-06-11 07:00:00,-0.8020430259406567,-2.7253973186016083,-0.7733800739049912,0.6811334431171417,-0.18460966087877753,-0.5670543774962425,1.357450747489929,0.7966987639665603,-0.7353204429149628,0.05993665121495724
2019-08-03 21:00:00,-12.627227401733396,7.878675723075867,-0.8738876342773437,4.335015368461609,-1.820290756225586,-6.812920188903808,-25.588923835754393,16.481047248840333,2.094073235988617,-0.8995905578136444
2019-06-23 20:00:00,-3.5844390869140623,2.041570568084717,-0.7532783627510071,-0.5836723417043685,-0.07180414078757166,-1.2131783604621886,-11.824941825866699,8.638879251480102,0.2078107981942594,-0.227921580709517
2019-04-24 05:00:00,-4.975637006759644,-1.5579777255654332,-0.9743952453136444,-1.8484782338142396,0.7178349837660789,3.094314932823181,-3.2951599597930907,3.2341325998306276,-1.6784510970115663,1.4032746642827987
2019-09-06 11:00:00,1.2847547560930253,10.797226810455323,-0.3914508223533631,-3.675417923927308,2.0150988817214968,6.755685234069825,-19.385429286956786,11.288260936737059,0.3425437927246093,-2.146976590156555
2019-12-17 17:00:00,-18.192018508911136,-9.340784740447997,-0.8135827958583832,4.053948760032654,-1.6510819435119628,-5.951422595977784,14.345989608764649,-7.151452255249024,2.363539099693298,-1.9550705075263977
2020-02-07 23:00:00,-17.49642496109009,-15.275177764892579,-0.27084159478545183,0.8216671109199524,-0.41022073328495023,-2.5054263114929203,19.19246082305908,-9.588889789581298,1.689874267578125,-1.7631654739379883
2019-10-06 08:00:00,1.2847547560930253,2.041570568084717,-0.7934814870357514,-2.4106140971183776,1.112654721736908,5.678810691833497,-10.855649471282957,8.32095046043396,-2.2173837184906007,1.0194639064371587
2019-08-01 22:00:00,-16.1052227973938,7.878675723075867,-0.954293817281723,3.7728800535202027,-1.5946794867515568,-6.3821720600128184,-27.333647346496594,16.587032508850097,1.4204082965850828,-0.41982713937759397
2019-11-03 03:00:00,-9.844831657409667,-4.7683854579925535,-0.5321614503860473,0.9622010171413422,-0.7486376106739044,-4.659173846244812,-0.5811365902423858,1.7504774913191796,0.2078107981942594,-1.2834015309810638
2019-09-29 12:00:00,4.7627500772476195,6.030258202552795,-0.6728722214698791,-1.0052744805812837,0.2102098532021046,-0.13630481988657264,-15.70211706161499,9.804604101181031,-0.33112127184867857,-1.4753072798252105
2020-03-23 05:00:00,13.805534839630127,-7.395085287094116,-0.4517553821206094,3.7728800535202027,-1.2562625110149384,-0.35167942543048414,6.203920793533325,-0.8989070823416114,-3.1605144739151,2.026967540383339
2020-03-19 04:00:00,-9.14923324584961,-10.313634872436522,-0.512060159444809,1.9459385037422177,-0.4666238844394684,0.29444459527730943,10.856532573699953,-3.7602421760559084,2.767738938331605,-2.530787074565888
2020-01-29 17:00:00,-7.758034658432007,-5.157526707649231,-0.7331767588853837,2.5080756068229677,-0.8614432752132416,-3.151550626754761,0.9697333812713623,0.5847479863092303,0.2078107981942594,-1.3793541431427003
2019-08-15 09:00:00,-4.975637006759644,10.991798067092896,-0.5924660176038743,1.4540698230266569,-0.6358319103717804,-2.290051794052124,-24.425762748718252,14.891424560546872,1.0162089347839354,-1.091495931148529
2019-04-15 18:00:00,22.15272331237793,-1.2661228612065316,0.5131180316209794,-2.8322146415710447,0.7178349837660789,2.017442154884338,-11.049506092071534,6.943272495269776,-5.855174827575684,3.610187220573425
2019-07-01 21:00:00,-8.453632068634032,2.9171372190117837,-1.0347001194953918,1.9459385037422177,-0.5794291406869888,-1.2131783604621886,-15.314401340484618,9.910581398010255,1.0162089347839354,-1.1874488353729247
2019-10-06 15:00:00,0.5891550984233618,1.2632894553244112,-0.612567600607872,-3.5348853349685667,0.8306404620409011,2.2328166007995605,-9.304778385162354,7.0492466449737545,-1.274252438545227,0.15588932037353515
2019-10-06 16:00:00,1.2847547560930253,0.9714341085404156,-0.5924660176038743,-2.2700804948806765,0.5486266136169433,2.2328166007995605,-7.947770452499389,6.62534499168396,-1.4089853644371035,0.44374750182032585
2019-11-25 20:00:00,-0.10644393116235736,-4.087389874458313,-0.5522630006074907,2.0864725708961487,-1.3690678656101227,-6.3821720600128184,-7.947770452499389,7.0492466449737545,0.7467429339885712,-0.227921580709517
2020-02-17 09:00:00,-14.714027595520019,-8.854359197616578,-0.9944968611001969,3.0702104806900024,-1.2562625110149384,-4.87454948425293,13.182837200164794,-5.667799472808838,1.2856752097606658,-1.4753072798252105
2019-08-11 06:00:00,-17.49642496109009,7.878675723075867,-0.8738876342773437,3.6323462247848513,-1.2562625110149384,-3.7976747512817384,-21.711736106872557,13.725693511962893,2.90247151851654,-2.6267402291297905
2020-02-05 10:00:00,-11.236027336120605,-9.146214628219605,-0.4718568831682205,-0.5836723417043685,0.3230153417447582,1.1559429168701172,24.814366722106932,-11.28449468612671,3.171938157081604,-2.242929041385651
2020-01-24 23:00:00,5.45834903717041,-9.632637643814087,-0.009521768987178814,3.7728800535202027,-1.7638873696327209,-6.3821720600128184,11.438103294372556,-4.078168511390687,3.171938157081604,-2.7226923704147334
2020-03-26 19:00:00,-4.975637006759644,-4.96295690536499,-0.4718568831682205,-0.4431385785341263,0.2102098532021046,1.8020671367645265,-0.5811365902423858,2.174378564953803,-2.352116143703461,1.595180155336857
2019-07-16 07:00:00,-11.93162727355957,-0.0014165163040160745,-1.1151057571172713,1.1027348935604095,-0.4666238844394684,-0.7824288994073868,-6.009181642532349,4.929737973213196,0.47727679908275605,-0.8036381125450134
2020-03-21 02:00:00,6.153948163986206,-8.854359197616578,0.030681209266185765,-0.5836723417043685,0.6050294995307923,0.9405686587095261,7.948650693893432,-2.2765876531600955,-1.8131849765777588,1.0194639064371587
2019-04-19 22:00:00,23.543934440612794,-3.698248732089996,-0.512060159444809,-3.8159537315368652,1.394668060541153,4.601938533782958,-5.427605056762695,4.823762679100037,-4.373111963272096,3.1304235994815826
2019-06-11 08:00:00,1.2847547560930253,-1.4606929898262024,-0.612567600607872,0.2595311962068081,-0.18460966087877753,-0.13630481988657264,1.1635924339294434,0.7966987639665603,-0.465854236483574,0.05993665121495724
2020-02-28 09:00:00,-2.8888409137725826,-14.010464096069336,-0.029623451828956614,-0.8647405743598938,0.3230153417447582,1.8020671367645265,26.752949523925782,-12.768150424957273,1.0162089347839354,-0.9955434978008268
2019-04-22 06:00:00,-3.5844390869140623,-4.18467607498169,-0.8135827958583832,-1.0052744805812837,0.5486266136169433,3.7404393196105956,-1.162712925672531,2.810231286287308,0.2078107981942594,0.3477946859784425
2019-04-01 14:00:00,20.06593017578125,-6.714085483551026,0.21159500256180763,-4.237554025650025,1.451070886850357,4.81731390953064,8.142507457733155,-4.714022445678711,-3.56471266746521,1.595180155336857
2019-07-14 09:00:00,15.19673318862915,1.068719770014286,-1.1151057571172713,-0.4431385785341263,1.281862366199493,7.401808834075927,-8.723199367523193,6.307417559623719,-3.025781345367432,1.9789909154176712
2019-07-22 16:00:00,-8.453632068634032,4.57098251581192,-0.9140907049179077,0.5405990481376648,-0.805040130019188,-2.9361759662628173,-13.375816535949706,8.638879251480102,1.2856752097606658,-1.4753072798252105
2019-12-02 05:00:00,-18.192018508911136,-12.259335708618163,-0.833684554696083,2.9296773195266725,-0.9178459703922272,-2.5054263114929203,14.345989608764649,-6.515603160858154,3.0372045993804933,-2.7226923704147334
2019-12-27 10:00:00,-4.975637006759644,-7.58965277671814,-0.4517553821206094,3.2107443332672125,-1.1998598098754882,-4.443797159194946,16.67229127883911,-7.575356578826904,1.4204082965850828,-1.7631654739379883
2019-07-18 03:00:00,-3.5844390869140623,3.4035608589649193,-1.0145979553461075,3.7728800535202027,-1.6510819435119628,-6.166795015335083,-14.34510555267334,9.698628997802732,0.07307776734232903,-0.6117327868938446
2019-05-02 22:00:00,5.45834903717041,-2.044403152167797,-0.11002944335341454,-1.9890123367309567,0.6050294995307923,-0.13630481988657264,-8.14162836074829,6.519368267059326,-2.756315875053406,2.8425657629966734
2019-08-21 15:00:00,19.37033176422119,10.602659654617309,-0.4115523174405098,0.5405990481376648,-0.29741528853774074,-2.290051794052124,-28.30292854309082,15.8451997756958,-3.4299822092056274,1.4992278113961217
2019-11-09 17:00:00,8.240745735168456,-3.8928185939788817,-0.23063859343528748,-1.1458083748817445,0.2102098532021046,-0.35167942543048414,0.19429845958948133,0.5847479863092303,-2.891048574447632,1.4992278113961217
2019-12-20 02:00:00,-12.627227401733396,-11.189197635650634,-0.7331767588853837,0.4000651851296424,-0.24101252369582654,-2.0746765971183776,14.345989608764649,-6.091699886322022,1.8246071100234986,-1.5712592959403993
2019-04-14 04:00:00,14.501136875152591,-6.811371231079102,-0.27084159478545183,1.1027348935604095,-0.24101252369582654,0.5098193358629942,6.203920793533325,-1.9586603403091432,-2.891048574447632,1.595180155336857
2019-06-09 10:00:00,9.631939840316772,-0.6824126183986664,-0.5924660176038743,-1.1458083748817445,0.3230153417447582,2.017442154884338,-2.325865507125855,2.810231286287308,-2.0826504111289976,1.1154163115657867
2019-08-29 22:00:00,-16.80082311630249,7.294964027404785,-0.833684554696083,3.7728800535202027,-1.5946794867515568,-4.659173846244812,-22.487168693542483,14.573499774932861,2.633004951477051,-2.242929041385651
2020-03-08 21:00:00,-2.193240702152252,-10.21634693145752,-0.833684554696083,-1.0052744805812837,0.2102098532021046,1.3713175117969512,14.927563190460209,-6.621575832366943,-0.465854236483574,-0.036016159970313315
2020-03-31 22:00:00,-11.236027336120605,-8.757072114944458,-0.7733800739049912,-0.5836723417043685,0.1538069993257523,0.5098193358629942,8.724079418182374,-2.5945130228996276,0.7467429339885712,-0.7076852232217788
2019-10-27 10:00:00,-4.975637006759644,-0.8769824646413327,-0.4517553821206094,1.8054049849510192,-0.7486376106739044,-0.13630481988657264,-1.9381476938724518,2.59828035235405,1.4204082965850828,-1.9550705075263977
2019-09-18 06:00:00,-0.10644393116235736,1.9442860066890717,-0.7532783627510071,2.9296773195266725,-0.5794291406869888,0.29444459527730943,-12.406523418426513,8.532901573181153,-0.870053517818451,0.15588932037353515
2020-02-27 06:00:00,-4.975637006759644,-14.594176387786865,-0.512060159444809,-0.7242061048746109,0.2102098532021046,0.07906978540122508,18.029305362701415,-8.211208200454712,-0.7353204429149628,0.251842076331377
2019-11-06 02:00:00,-16.1052227973938,-7.297799491882325,-0.5522630006074907,1.5243366062641146,-1.1998598098754882,-4.659173846244812,4.0714722871780396,-0.1570795636624098,2.90247151851654,-1.7631654739379883
2019-12-23 15:00:00,-11.93162727355957,-9.048927927017212,-0.4115523174405098,1.664870822429657,-0.07180414078757166,-1.2131783604621886,16.090718936920165,-8.529133653640747,0.7467429339885712,-1.3793541431427003
2019-06-05 04:00:00,5.45834903717041,1.4578592002391813,-0.7733800739049912,1.3838028192520144,-0.07180414078757166,2.4481920361518865,-10.274071788787841,7.367173671722412,-1.8131849765777588,1.0194639064371587
2020-02-22 21:00:00,0.5891550984233618,-5.352095007896423,-0.833684554696083,-0.30260452926158904,-0.07180414078757166,-1.3208659172058104,-0.19341917708516126,2.174378564953803,-1.6784510970115663,1.0194639064371587
2019-08-01 10:00:00,-6.366834163665772,12.54835467338562,-0.572364729642868,1.3838028192520144,-0.6358319103717804,-2.0746765971183776,-23.262611579895015,13.4077691078186,2.90247151851654,-2.7226923704147334
2019-10-12 19:00:00,1.2847547560930253,4.57098251581192,-1.0749028086662293,1.1027348935604095,-0.41022073328495023,-1.4285526335239411,-16.477547931671143,10.652408361434938,0.6120097577571869,-1.091495931148529
2019-08-16 11:00:00,14.501136875152591,8.462382268905639,-0.8537862569093704,1.3838028192520144,-0.7486376106739044,-2.720801532268525,-22.487168693542483,13.937647724151612,-2.4868491291999817,0.9235112406313419
2019-07-19 05:00:00,-17.49642496109009,3.889986538887024,-1.0749028086662293,2.9296773195266725,-1.4254709661006928,-4.443797159194946,-14.538965702056885,10.440461349487304,3.0372045993804933,-2.6267402291297905
2020-02-25 16:00:00,-9.844831657409667,-6.422231912612915,-0.11002944335341454,-0.8647405743598938,0.2102098532021046,1.1559429168701172,6.97935209274292,-2.2765876531600955,0.8814760863780975,-0.13196881599724292
2019-10-26 12:00:00,-7.062436103820801,2.7225657057017094,-0.5924660176038743,-0.8647405743598938,0.3794181435834617,0.9405686587095261,-5.427605056762695,1.0086496531963347,2.767738938331605,-2.6267402291297905
2019-04-14 10:00:00,13.109935188293454,-2.3362581908702853,-0.27084159478545183,-3.3943504810333254,1.451070886850357,6.540312480926514,8.142507457733155,-2.2765876531600955,-0.7353204429149628,0.7316057115793229
2019-10-19 08:00:00,-8.453632068634032,-3.698248732089996,-1.095004415512085,0.4000651851296424,-0.12820695377886293,0.29444459527730943,2.132885885238647,0.16084680035710336,0.3425437927246093,-0.7076852232217788
2019-12-15 19:00:00,-5.671236371994018,-10.897348880767822,-0.11002944335341454,0.4000651851296424,0.09740424137562512,0.9405686587095261,9.693377780914307,-3.4423158884048464,-1.4089853644371035,0.7316057115793229
2019-09-19 08:00:00,-6.366834163665772,2.9171372190117837,-0.4517553821206094,-0.021536650136113167,-0.29741528853774074,-0.9978037357330324,-5.427605056762695,4.823762679100037,1.8246071100234986,-1.5712592959403993
2019-04-10 07:00:00,-0.8020430259406567,-12.064765548706056,-0.7934814870357514,-1.9890123367309567,0.8870432823896408,4.171188974380493,11.438103294372556,-5.031945133209229,-2.0826504111289976,0.44374750182032585
2019-04-04 08:00:00,-7.758034658432007,-10.800062274932861,0.09098600521683695,-2.4106140971183776,0.943446084856987,4.386563801765442,21.324902153015138,-8.953037071228028,0.3425437927246093,0.05993665121495724
2019-10-03 00:00:00,13.805534839630127,3.5981313228607177,-0.7331767588853837,1.9459385037422177,-1.1434572160243988,-4.87454948425293,-15.89597692489624,10.758387279510497,-2.4868491291999817,2.4587543755769725
2019-12-25 23:00:00,-18.887619972229004,-13.134903717041016,-0.3512476999312639,0.5405990481376648,-0.015401384234428429,-0.7824288994073868,17.641587066650388,-7.68133578300476,3.171938157081604,-2.6267402291297905
2019-12-14 11:00:00,-12.627227401733396,-9.340784740447997,-0.2105371430516243,1.8054049849510192,-0.7486376106739044,-2.5054263114929203,21.518761253356935,-10.012788677215577,2.90247151851654,-2.7226923704147334
2019-08-07 20:00:00,-18.887619972229004,8.462382268905639,-0.8135827958583832,4.335015368461609,-1.820290756225586,-6.812920188903808,-26.94591693878174,17.434833240509032,2.363539099693298,-1.6672126293182372
2019-04-21 08:00:00,6.849545621871949,-4.087389874458313,-0.5924660176038743,-2.4106140971183776,1.0562514185905458,5.032690811157226,3.4898985862731933,1.2206007242202759,-1.274252438545227,0.15588932037353515
2019-09-20 05:00:00,-3.5844390869140623,-0.0987016633152961,-0.612567600607872,3.6323462247848513,-0.7486376106739044,-1.2131783604621886,-9.110921478271484,6.519368267059326,-0.6005876064300537,-0.41982713937759397
2019-08-06 21:00:00,-19.583215522766114,8.17053463459015,-0.9743952453136444,3.913413739204407,-1.707484817504883,-6.3821720600128184,-26.17049789428711,16.481047248840333,2.90247151851654,-2.146976590156555
2019-10-22 18:00:00,7.545148706436157,-3.3091087341308603,-0.6929736793041229,-0.8647405743598938,0.26661259084939964,0.7251941174268722,0.00043977817986160796,-0.05110422000288963,-2.621582341194153,1.595180155336857
2019-04-28 19:00:00,13.109935188293454,-6.033090686798095,-0.1502325143665075,-2.2700804948806765,0.7742376387119293,3.5250649213790894,-2.519724500179291,1.8564525056630372,-4.373111963272096,2.746613752841949
