,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_06,SHAP_TEMP_22,SHAP_TEMP_02,SHAP_WS_01,SHAP_NO2_02
2019-04-22 12:00:00,-17.996847915649408,-12.858563518524173,-1.1475417077541352,3.7581863403320304,0.12804951146244997,10.381214714050293,-2.549458241462708,5.78622007369995,0.7162189483642579,-0.5497740060091019
2019-04-22 13:00:00,-7.151779747009277,-10.866654682159425,-0.5883501395583153,1.9886027991771698,0.03891710015013813,9.187879514694213,-2.809485626220703,4.23192822933197,0.2612658194033429,-0.5497740060091019
2019-05-10 11:00:00,-10.109525966644288,-10.667464733123781,1.182423847913742,3.094592773914337,-1.1198043406009672,11.276218032836912,-2.194874465465546,4.922724676132203,-0.3756685197353363,-0.20718446522951126
2019-05-10 12:00:00,-5.17994899749756,-9.472319984436036,1.182423847913742,1.2144099891185758,-1.0306718945503235,8.889545965194703,-2.242152309417725,3.2820829153060913,0.5342376843094826,0.24960168600082402
2019-05-10 13:00:00,-1.2362881660461424,-7.878793525695801,1.834814202785492,-0.33397565260529516,-0.1393477287143469,6.6023187160491945,-2.3603467583656306,2.7639855265617377,0.4432470604777336,0.24960168600082402
2019-05-10 14:00:00,2.707373023033142,-6.484458112716675,1.6484170317649842,-0.8869705080986023,-0.22848014570772648,3.6189792633056648,-2.4785411834716804,2.073189187049866,0.35225644186139105,0.24960168600082402
2019-05-10 15:00:00,2.707373023033142,-5.488503885269166,1.834814202785492,-1.3293664455413818,-0.3176125273108482,2.8234218597412104,-2.5730968952178954,1.4687422454357146,0.17027520984411235,0.24960168600082402
2019-05-10 16:00:00,12.566525745391846,-8.077984380722047,1.182423847913742,-1.7717623233795166,-0.4958773195743561,0.933973515033722,-2.7385692238807673,1.0369944483041764,-2.2864715337753294,0.1354051591828466
2019-05-10 17:00:00,2.707373023033142,-12.659372043609618,-0.1223569635301828,-1.7717623233795166,-2.902452433109283,0.3373055793577805,-2.809485626220703,2.1595387935638426,-2.2864715337753294,-0.7781671404838563
2019-05-10 20:00:00,-15.039102172851562,-16.84237937927246,-0.5883501395583153,-1.3293664455413818,-1.921995961666107,-1.651587224006653,-3.684124732017518,5.6135212898254405,-0.011706047784537061,-2.9479013919830317
2019-05-10 21:00:00,-1.2362881660461424,-17.838334846496583,-0.6815487205982208,-0.33397565260529516,-0.6741421699523926,-0.35880676209926604,-3.8259579658508303,5.958918857574463,0.4432470604777336,-3.0620979666709895
2019-05-11 11:00:00,-10.109525966644288,-11.862609577178954,-0.4951515033841134,3.094592773914337,-0.5850097209215164,10.2817702293396,-1.1074856281280518,5.181773376464844,0.5342376843094826,-1.2349533081054687
2019-05-11 12:00:00,0.7355425655841827,-8.476365804672241,0.530033427476883,1.7674050629138947,-0.1393477287143469,9.187879514694213,-0.9892911076545715,3.8001802444458015,0.35225644186139105,-1.0065601170063019
2019-05-11 13:00:00,5.665118455886842,-7.082030105590822,1.462019771337509,-0.33397565260529516,-0.3176125273108482,7.000097274780273,-1.296596759557724,2.3322377562522894,-1.1945840418338776,-0.5497740060091019
2019-05-11 14:00:00,-5.17994899749756,-5.8868854522705085,1.834814202785492,-1.5505643248558045,-1.832863700389862,5.210093402862549,-1.8402911901474,1.7277908742427825,-1.3765653491020202,-0.7781671404838563
2019-05-11 15:00:00,-4.194033813476563,-5.090122509002685,0.9028279840946197,-2.1035592257976536,-2.011128532886505,3.121755933761596,-1.982124662399292,1.2096934556961059,-0.4666591703891754,-0.20718446522951126
2019-05-11 16:00:00,11.580610179901122,-7.878793525695801,-0.2155555953970179,-0.8869705080986023,-1.1198043406009672,1.530641585588455,-2.242152309417725,0.864295183122158,-1.0126028954982758,0.1354051591828466
2019-05-11 17:00:00,9.6087797164917,-8.874747133255005,-0.6815487205982208,-0.997569477558136,-1.654598641395569,-0.15991754084825513,-2.336708068847656,2.073189187049866,-1.1035935580730438,-0.20718446522951126
2019-05-23 16:00:00,-17.010931777954102,-6.68364896774292,0.6232320696115494,0.10842025578022,-2.011128532886505,2.027864670753479,-3.0222358465194707,2.073189187049866,-1.0126028954982758,0.1354051591828466
2019-05-24 17:00:00,-18.982762336730957,-0.3095431916415691,1.928012764453888,0.7720141112804413,-1.654598641395569,-3.839369797706604,-2.3839856505393984,-2.0715895295143123,0.5342376843094826,0.4779947578907013
2019-05-24 18:00:00,3.6932883977890016,-4.6917405128479,0.8096293568611145,0.7720141112804413,-0.1393477287143469,-3.938814330101013,-2.6203746199607845,-1.2080941259860993,-0.9216122150421142,0.3637982472777367
2019-05-25 11:00:00,-14.053186321258545,-3.297405171394348,0.9960265398025513,2.762796008586884,0.21718194186687464,7.397875499725342,-0.20920781674794853,1.6414412975311277,0.4432470604777336,-0.20718446522951126
2019-05-25 12:00:00,-3.208118724822998,1.2839829325675964,1.462019771337509,1.5462070524692533,-0.22848014570772648,5.707316780090332,-0.16192998797632754,0.08714923420920968,0.4432470604777336,-0.20718446522951126
2019-05-25 13:00:00,3.6932883977890016,1.2839829325675964,1.3688210487365722,0.10842025578022,-0.22848014570772648,3.6189792633056648,-0.13829115964472297,-1.8988905549049377,0.35225644186139105,-0.3213809996843338
2019-05-25 14:00:00,13.552440738677978,2.6783184289932254,1.5552183866500855,-1.1081685811281203,-0.3176125273108482,1.2323075175285338,-0.3746800169348717,-1.8988905549049377,-2.1954808115959166,-0.5497740060091019
