測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2020,09201060,201,OX  ,PPB   , 4, 1,  17,   8,9999,  13,  13,   8,  10,  17,  22,  25,  32,  34,  36,  38,  43,  41,  40,  39,  41,  41,  42,  41,  38,  33
2020,09201060,201,OX  ,PPB   , 4, 2,  28,  30,  27,  25,  21,  35,  39,  39,  45,  50,  53,  57,  59,  62,  60,  56,  53,  50,  48,  47,  40,  35,  27,  20
2020,09201060,201,OX  ,PPB   , 4, 3,  18,  17,  20,  15,  16,  16,  16,  22,  38,  47,  50,  53,  55,  61,  63,  72,  69,  55,  53,  46,  45,  38,  35,  37
2020,09201060,201,OX  ,PPB   , 4, 4,  34,  32,  29,  20,  14,  12,  18,  27,  37,  47,  53,  64,  69,  74,  81,  82,  73,  65,  59,  56,  51,  51,  61,  60
2020,09201060,201,OX  ,PPB   , 4, 5,  59,  55,  54,  49,  42,  41,  42,  42,  43,  44,  46,  43,  44,  44,  49,  48,  49,  48,  41,  36,  30,  25,  26,  21
2020,09201060,201,OX  ,PPB   , 4, 6,  18,  15,  23,  23,  20,  18,  21,  21,  25,  38,  48,  51,  52,  53,  53,  54,  54,  53,  48,  44,  47,  40,  30,  21
2020,09201060,201,OX  ,PPB   , 4, 7,  17,  20,  23,  19,  19,  15,  19,  29,  44,  50,  55,  58,  62,  69,  71,  72,  72,  69,  60,  52,  45,  41,  42,  40
2020,09201060,201,OX  ,PPB   , 4, 8,  26,  23,9999,  15,  13,  15,  17,  31,  45,  55,9999,  72,  77,  78,  79,  74,  72,  69,  61,  54,  50,  51,  44,  33
2020,09201060,201,OX  ,PPB   , 4, 9,  32,  39,  46,  43,  41,  39,  36,  45,  53,  56,  59,  63,  66,  70,  69,  64,  59,  57,  57,  53,  50,  51,  52,  52
2020,09201060,201,OX  ,PPB   , 4,10,  48,  45,  40,  31,  25,  27,  26,  30,  33,  41,  44,  45,  49,  50,  50,  50,  49,  49,  46,  42,  37,  30,  24,  23
2020,09201060,201,OX  ,PPB   , 4,11,  21,  16,  19,  19,  15,  18,  23,  32,  39,  50,  50,  53,  56,  58,  58,  57,  57,  56,  52,  47,  46,  46,  46,  45
2020,09201060,201,OX  ,PPB   , 4,12,  44,  44,  44,  45,  46,  41,  42,  44,  45,  48,  53,  54,  55,  55,  58,  58,  55,  53,  50,  46,  47,  45,  46,  44
2020,09201060,201,OX  ,PPB   , 4,13,  41,  41,  45,  43,  46,  47,  47,  47,  47,  48,  48,  49,  50,  50,  49,  49,  49,  50,  51,  51,  52,  53,  52,  47
2020,09201060,201,OX  ,PPB   , 4,14,  46,  51,  50,  44,  41,  26,  28,  41,  49,  49,  51,  51,  53,  56,  54,  53,  50,  49,  50,  48,  37,  32,  27,  22
2020,09201060,201,OX  ,PPB   , 4,15,  16,  16,9999,  17,  18,  14,  16,  27,  37,  46,  51,  53,  55,  59,  60,  60,  62,  60,  49,  42,  36,  30,  18,  21
2020,09201060,201,OX  ,PPB   , 4,16,  17,  22,  43,  48,  48,  42,  36,  38,  50,  51,  55,  54,  54,  54,  51,  51,  49,  49,  47,  45,  44,  43,  45,  44
2020,09201060,201,OX  ,PPB   , 4,17,  45,  43,  43,  42,  41,  40,  38,  39,  39,  44,  46,  47,  52,  55,  57,  58,  59,  56,  51,  45,  43,  41,  42,  39
2020,09201060,201,OX  ,PPB   , 4,18,  37,  36,  34,  32,  33,  31,  29,  32,  42,  47,  49,  47,  49,  49,  48,  44,  47,  52,  45,  38,  36,  28,  25,  16
2020,09201060,201,OX  ,PPB   , 4,19,  20,  22,  16,  15,  16,  18,  43,  47,  47,  48,  49,  49,  49,  50,  49,  48,  48,  47,  46,  46,  46,  46,  44,  44
2020,09201060,201,OX  ,PPB   , 4,20,  44,  44,  44,  43,  42,  39,  37,  36,  36,  37,  41,  40,  42,  42,  41,  38,  40,  40,  38,  36,  34,  27,  21,  16
2020,09201060,201,OX  ,PPB   , 4,21,  10,   9,   7,   5,   2,   6,  13,  15,  19,  30,  45,  49,  49,  56,  59,  57,  57,  57,  52,  39,  36,  36,  36,  39
2020,09201060,201,OX  ,PPB   , 4,22,  37,  35,9999,  30,  31,  32,  33,  34,  37,  44,  52,  56,  51,  43,  45,  43,  42,  46,  43,  41,  39,  40,  36,  39
2020,09201060,201,OX  ,PPB   , 4,23,  39,  38,  37,  29,  23,  14,  23,  37,  37,  42,  50,  55,  55,  59,  64,  60,  57,  61,  52,  48,  41,  41,  40,  38
2020,09201060,201,OX  ,PPB   , 4,24,  34,  33,  23,  14,  14,  12,  16,  25,  37,  37,  41,  44,  51,  59,  62,  57,  50,  49,  47,  47,  44,  43,  39,  35
2020,09201060,201,OX  ,PPB   , 4,25,  30,  28,  24,  21,  22,  28,  31,  33,  38,  48,  54,  60,  60,  62,  68,  71,  69,  65,  60,  57,  55,  51,  34,  27
2020,09201060,201,OX  ,PPB   , 4,26,  24,  22,  20,  17,  13,  13,  19,  30,  40,  56,  61,  68,  75,  79,  79,  85,  82,  69,  68,  68,  67,  62,  63,  64
2020,09201060,201,OX  ,PPB   , 4,27,  68,  60,  59,  48,  38,  29,  38,  46,  55,  62,  67,  72,  67,  67,  67,  58,  59,  56,  48,  47,  46,  46,  44,  39
2020,09201060,201,OX  ,PPB   , 4,28,  32,  24,  19,  22,  26,  15,  19,  35,  43,  48,  57,  61,  65,  63,  62,  64,  66,  63,  55,  54,  52,  50,  41,  36
2020,09201060,201,OX  ,PPB   , 4,29,  31,  23,9999,  14,  11,  12,  20,  26,  33,  52,  59,  65,  69,  78,  83,  92,  91,  83,  68,  62,  58,  41,  40,  31
2020,09201060,201,OX  ,PPB   , 4,30,  33,  36,  34,  40,  31,  26,  30,  43,  69,  74,  77,  81,  84,  84,  80,  81,  80,  75,  67,  62,  62,  63,  54,  50
2020,09201060,201,OX  ,PPB   , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2020,09201060,201,OX  ,PPB   , 5, 1,  38,  33,  23,  17,  19,  10,  23,  32,  38,  46,  57,  76,  91,  97, 100,  99,  96,  78,  67,  61,  56,  51,  47,  38
2020,09201060,201,OX  ,PPB   , 5, 2,  29,  25,  22,  20,  18,  14,  23,  36,  52,  67,  75,  89,  91, 106, 121, 123,  91,  79,  72,  64,  58,  52,  49,  42
2020,09201060,201,OX  ,PPB   , 5, 3,  36,  32,  25,  17,  13,  17,  28,  36,  42,  59,  70,  81,  98,  75,  72,  64,  53,  49,  48,  43,  39,  38,  38,  37
2020,09201060,201,OX  ,PPB   , 5, 4,  40,  39,  40,  38,  35,  34,  28,  29,  35,  45,  45,  47,  51,  52,  57,  62,  60,  58,  50,  43,  31,  25,  23,  16
2020,09201060,201,OX  ,PPB   , 5, 5,  13,  15,  20,  22,  21,  21,  24,  22,  28,  41,  53,  58,  59,  62,  61,  58,  52,  51,  49,  50,  46,  47,  44,  43
2020,09201060,201,OX  ,PPB   , 5, 6,  40,  40,9999,  35,  28,  26,  24,  23,  35,  36,  40,  43,  44,  40,  37,  36,  33,  34,  32,  28,  21,  18,  14,  13
2020,09201060,201,OX  ,PPB   , 5, 7,  11,  13,  15,  31,  36,  45,  42,  33,  37,  44,  51,  50,  51,  50,  52,  53,  53,  52,  52,  52,  52,  50,  52,  50
2020,09201060,201,OX  ,PPB   , 5, 8,  35,  30,  27,  24,  19,  21,  23,  31,  35,  51,9999,  54,  61,  68,  70,  74,  75,  77,  69,  61,  51,  46,  42,  37
2020,09201060,201,OX  ,PPB   , 5, 9,  33,  28,  22,  20,  23,  23,  27,  28,  31,  37,  51,  58,  64,  68,  69,  70,  67,  56,  44,  40,  35,  34,  31,  31
2020,09201060,201,OX  ,PPB   , 5,10,  31,  21,  20,  16,  12,  11,  12,  19,  29,  37,  44,  49,  59,  62,  62,  61,  59,  58,  55,  50,  43,  33,  23,  30
2020,09201060,201,OX  ,PPB   , 5,11,  26,  24,  22,  22,  16,  16,  22,  25,  34,  45,  56,  59,  63,  68,  68,  72,  74,  65,  52,  47,  45,  42,  42,  42
2020,09201060,201,OX  ,PPB   , 5,12,  41,  42,  37,  38,  41,  46,  43,  42,  39,  45,  51,  53,  59,  63,  63,  65,  65,  65,  61,  56,  51,  54,  48,  43
2020,09201060,201,OX  ,PPB   , 5,13,  38,  29,9999,  25,  19,  21,  20,  31,  41,  57,  64,  71,  69,  66,  66,  68,  63,  61,  55,  50,  46,  38,  42,  38
2020,09201060,201,OX  ,PPB   , 5,14,  34,  31,  32,  31,  26,  22,  29,  44,  57,  61,  64,  67,  70,  75,  77,  76,  66,  66,  70,  59,  50,  43,  40,  31
2020,09201060,201,OX  ,PPB   , 5,15,  18,  16,  20,  19,  23,  21,  21,  33,  46,  58,  68,  69,  75,  92, 107, 109,  79,  67,  57,  50,  45,  41,  42,  41
2020,09201060,201,OX  ,PPB   , 5,16,  42,  42,  45,  47,  45,  43,  43,  39,  43,  50,  46,  59,  54,  53,  51,  53,  52,  50,  49,  46,  46,  45,  42,  37
2020,09201060,201,OX  ,PPB   , 5,17,  40,  33,  36,  38,  30,  24,  21,  25,  37,  44,  50,  53,  59,  60,  59,  60,  61,  58,  57,  53,  52,  53,  53,  52
2020,09201060,201,OX  ,PPB   , 5,18,  49,  45,  45,  43,  42,  41,  46,  45,  44,  46,  50,  53,  52,  52,  49,  47,  45,  40,  39,  38,  38,  37,  37,  36
2020,09201060,201,OX  ,PPB   , 5,19,  33,  34,  32,  28,  31,  40,  45,  46,  45,  39,  43,  46,  48,  45,  43,  41,  38,  35,  34,  33,  33,  33,  33,  36
2020,09201060,201,OX  ,PPB   , 5,20,  34,  34,9999,  36,  35,  34,  32,  32,  31,  33,  33,  34,  33,  33,  32,  32,  31,  30,  30,  29,  28,  27,  28,  29
2020,09201060,201,OX  ,PPB   , 5,21,  29,  27,  28,  28,  27,  26,  26,  26,  25,  27,  29,  32,  32,  32,  32,  30,  32,  35,  35,  33,  31,  32,  29,  25
2020,09201060,201,OX  ,PPB   , 5,22,  23,  19,  17,  16,  14,  15,  18,  23,  28,  35,  38,  41,  41,  41,  39,  43,  41,  39,  37,  30,  33,  31,  29,  30
2020,09201060,201,OX  ,PPB   , 5,23,  31,  31,  32,  30,  28,  29,  29,  27,  28,  36,  43,  48,  52,  54,  60,  64,  61,  63,  61,  54,  53,  50,  48,  48
2020,09201060,201,OX  ,PPB   , 5,24,  46,  42,  38,  38,  41,  42,  44,  52,  58,  63,  67,  70,  76,  78,  72,  69,  67,  67,  61,  48,  46,  47,  43,  39
2020,09201060,201,OX  ,PPB   , 5,25,  35,  33,  32,  30,  28,  27,  28,  33,  42,  41,  53,  60,  65,  72,  74,  74,  76,  84,  84,  72,  50,  40,  37,  31
2020,09201060,201,OX  ,PPB   , 5,26,  28,  29,  26,  24,  24,  27,  25,  18,  24,  32,  42,  51,  65,  71,  69,  65,  57,  48,  43,  54,  55,  53,  47,  43
2020,09201060,201,OX  ,PPB   , 5,27,  43,  43,9999,  36,  34,  30,  34,  32,  41,  53,  60,  62,  65,  62,  68,  70,  71,  69,  60,  53,  48,  45,  39,  36
2020,09201060,201,OX  ,PPB   , 5,28,  28,  24,  20,  14,   9,  25,  27,  33,  46,  57,  62,  65,  66,  65,  66,  71,  74,  72,  64,  55,  49,  50,  49,  49
2020,09201060,201,OX  ,PPB   , 5,29,  48,  41,  30,  24,  19,  18,  26,  30,  38,  48,  54,  62,  65,  62,  62,  66,  57,  57,  61,  59,  55,  44,  40,  44
2020,09201060,201,OX  ,PPB   , 5,30,  26,  17,  17,  17,  15,  19,  25,  33,  45,  55,  69,  72,  73,  79,  89,  84,  74,  66,  58,  52,  46,  40,  37,  33
2020,09201060,201,OX  ,PPB   , 5,31,  24,  19,  18,  20,  18,  18,  22,  25,  32,  36,  42,  52,  57,  58,  59,  60,  58,  57,  50,  44,  43,  40,  38,  35
2020,09201060,201,OX  ,PPB   , 6, 1,  33,  34,  32,  25,  17,  27,  35,  39,  47,  43,  46,  47,  48,  46,  44,  42,  40,  39,  36,  33,  32,  30,  26,  27
2020,09201060,201,OX  ,PPB   , 6, 2,  24,  20,  18,  18,  14,  17,  24,  24,  33,  38,  40,  52,  58,  62,  62,  66,  73,  65,  57,  43,  39,  32,  48,  50
2020,09201060,201,OX  ,PPB   , 6, 3,  48,  43,9999,  33,  29,  26,  22,  34,  45,  57,  64,  72,  72,  70,  71,  74,  64,  56,  52,  46,  43,  39,  25,  18
2020,09201060,201,OX  ,PPB   , 6, 4,  21,  30,  32,  29,  26,  21,  18,  27,  34,  47,  57,  72,  77,  75,  73,  76,  83,  86,  81,  70,  56,  44,  46,  45
2020,09201060,201,OX  ,PPB   , 6, 5,  41,  32,  29,  25,  22,  13,  24,  40,  61,  75,  83,  86,  83,  91, 112, 116, 120,  88,  61,  51,  48,  46,  53,  53
2020,09201060,201,OX  ,PPB   , 6, 6,  52,  48,  35,  25,  19,  19,  23,  35,  53,  62,  67,  73,  71,  75,  68,  66,  63,  59,  56,  53,  46,  50,  51,  45
2020,09201060,201,OX  ,PPB   , 6, 7,  38,  33,  30,  20,  17,  28,  35,  40,  43,  48,  52,  55,  57,  56,  62,  62,  61,  56,  53,  51,  49,  45,  43,  40
2020,09201060,201,OX  ,PPB   , 6, 8,  41,  41,  40,  38,  36,  36,  37,  37,  45,  52,  59,  65,  72,  72,  71,  71,  71,  73,  78,  55,  47,  41,  34,  34
2020,09201060,201,OX  ,PPB   , 6, 9,  34,  30,  23,  18,  12,  12,  26,  36,  49,  62,  78,  90,  91, 103, 114, 124, 117,  86,  64,  54,  48,  45,  42,  40
2020,09201060,201,OX  ,PPB   , 6,10,  35,  32,9999,  25,  16,  14,  26,  39,  48,  62,9999,  94, 104, 110,  88,  63,  58,  53,  41,  35,  30,  27,  23,  23
2020,09201060,201,OX  ,PPB   , 6,11,  23,  22,  25,  24,  22,  23,  26,  25,  26,  30,  44,  44,  45,  39,  21,  12,   9,   9,  13,  18,  29,  27,  23,  21
2020,09201060,201,OX  ,PPB   , 6,12,  19,  17,  17,  14,  12,  11,  17,  19,  21,  33,  47,  56,  65,  57,  48,  34,  32,  36,  34,  32,  29,  31,  30,  27
2020,09201060,201,OX  ,PPB   , 6,13,  20,  14,  11,   9,  18,  25,  26,  34,  31,  25,  28,  29,  34,  32,  34,  38,  40,  41,  42,  39,  36,  39,  38,  37
2020,09201060,201,OX  ,PPB   , 6,14,  36,  34,  34,  27,  23,  26,  27,  31,  32,  33,  37,  39,  40,  42,  45,  47,  49,  49,  49,  45,  39,  36,  32,  27
