,0
SHAP_OX_01,13.383338717066906
SHAP_TEMP_01,6.422343189668067
SHAP_TEMP_24,1.7771393294164148
SHAP_TEMP_06,1.7499546183824122
SHAP_TEMP_05,1.3177460654352997
SHAP_TEMP_07,1.1229937845040903
SHAP_OX_06,1.1034394839122679
SHAP_TEMP_21,1.1030663094811248
SHAP_OX_07,1.0830598827831865
SHAP_TEMP_22,1.062350218340633
SHAP_TEMP_08,0.9833456813856223
SHAP_NOX_14,0.9378124963111754
SHAP_NOX_15,0.9118867268471021
SHAP_OX_03,0.9115898622357298
SHAP_OX_02,0.8545421212209834
SHAP_OX_08,0.8493868349539773
SHAP_OX_12,0.8265030279873647
SHAP_TEMP_03,0.814570868082187
SHAP_NOX_16,0.7943786227623081
SHAP_TEMP_04,0.7717964472147492
