,SHAP_NO2_01,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_15,SHAP_OX_22,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_03,SHAP_TEMP_02,SHAP_OX_21,SHAP_OX_01,SHAP_OX_04,SHAP_TEMP_17,SHAP_TEMP_03,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-05-03 04:00:00,0.24675733987241982,-0.20834762305021287,0.13231858424842358,0.8144707530736923,-0.4418813854455948,-6.714677906036377,1.3255571663379668,0.48811559937894344,-0.0093663202598691,2.468144452571869,-0.07005206174217164,-6.632931470870972,0.03165021855384108,0.39246045649051664,1.0282213509082794,1.6293674111366268,-0.3861204743385315,-0.4846906878054142,-0.4150480918586254,0.23790713846683503,0.8519969940185547,0.5536718726158142,-1.0934794068336486,0.1117754876613617,0.14515953985974192,0.17309223264455795,-0.14143663216382263
2019-08-14 18:00:00,-0.20279755191877485,-13.532454776763917,-0.5793820559978485,-1.2773485779762268,-0.6541043996810914,16.720791625976563,3.701843738555908,7.6341992855072025,0.5874121099710465,-8.533841753005982,0.020087319426238558,-11.535527896881103,0.3157642714679242,0.358874987065792,-1.8883570231497289,3.2648101091384887,-3.342631185054779,-3.6808053255081177,-0.012102896720170975,-1.0694016396999362,-1.0498240113258361,1.0409302294254303,2.277173972129822,-0.7334596186876297,-2.272772169113159,0.7446663200855254,0.5370835423469543
2020-03-03 14:00:00,-0.31518623307347293,5.915777683258057,0.39920640885829933,-0.5364961743354797,-0.3812464445829392,1.818890631198883,-1.2735056847333908,-4.569112038612365,-0.3077555261552334,-0.6844716310501098,-0.0149668963626027,8.775214385986327,-0.1261909612454474,0.48637461643666036,0.4449057724326849,-0.9705668330192566,-0.2403769455850125,0.07932965084910393,-1.0020542100071907,0.1898443728685379,-0.5887763172388077,-0.42084458470344543,-5.045279359817505,0.4540610209107399,5.24968113899231,-0.9292278866283595,1.441777592897415
2020-03-28 23:00:00,-0.4275749236345291,-1.0359320551156999,0.3102437980473042,0.20435684882104396,-0.32061130851507186,-10.53567771911621,0.6819791870657355,-0.28146234899759287,-0.15856088725849987,4.784352588653564,-0.05502881837310268,2.4718832373619084,-0.06305450056679547,0.4359968513250351,1.6844517529010772,0.6229413107037545,0.5924429416656494,0.5023450195789337,-0.6190077140927315,0.6800854718312621,-0.4158836126327515,-0.09600576860830187,2.5096319675445553,0.38420708477497106,-4.0190558433532715,-0.3004972137510777,0.42399704158306123
2020-02-22 05:00:00,1.5954221129417419,8.729563665390014,-0.8462696611881256,0.29151595355942844,-0.7450568914413452,-12.064079093933106,-1.2735056847333908,-5.888387393951417,1.0349957108497618,5.5564214229583735,-0.0149668963626027,-17.838861083984376,0.5893558703362942,0.44843591208336875,2.067253661155701,-0.5721897609531881,1.2795194759964943,1.2543721519410609,-0.8428658835589886,0.9588499791454523,-0.4158836126327515,1.636468517780304,0.6499615758657455,0.6636238636448979,-1.7354532718658446,-0.5536227260250599,-0.5937835901975631
2020-01-04 12:00:00,-0.4275749236345291,3.6813003540039064,0.13231858424842358,-1.2773485779762268,-0.047753375130196195,-6.5873102188110355,-0.258633840829134,-2.3153481125831603,-0.19585959576070305,3.240212917327881,-0.0900830315425992,4.572993373870849,-0.06305450056679547,0.49383797887712716,1.5750805556774137,-0.4044524796772748,1.2795194759964943,1.794890856742859,-0.9572823420166969,0.7665984846651555,-0.012467041995841987,-0.15014551393687722,-3.999214696884155,0.8173028096556664,4.04071524143219,-0.9047321422956884,3.590424108505249
2019-06-08 09:00:00,0.021979960892349458,-6.001439332962036,-0.045606599934399104,0.6837321460247041,0.13415187392383815,7.040924835205078,1.8206168472766877,1.972302448749542,0.17712689489126204,-3.644070291519165,-0.12513718645786864,5.9737366199493405,0.14740042351186275,0.409252910502255,-0.37538220137357714,1.6922695279121398,-1.4687866270542143,-1.589230901002884,-0.3653018638491631,-0.31000904948450636,0.9672590315341949,0.17469326555728915,1.2311085224151612,-0.1536703050136566,-2.0041133880615236,0.06694283038377762,0.08473678501322865
2019-04-21 08:00:00,0.021979960892349458,1.8606134891510009,0.1767998153809458,1.0759482204914093,0.285739640891552,-2.2568429946899413,1.1027805849909782,0.04835692942142486,0.17712689489126204,1.4387185633182527,-0.16519908457994462,3.872625136375427,0.042172959074378,0.409252910502255,1.2105078995227814,1.3567937076091767,0.009468826651573189,-0.10867708385922012,-0.42499738112092017,0.43977094180881976,1.543568217754364,0.3371126890182495,-1.2097089350223542,0.3003817245364189,0.6824774622917176,0.11593502685427666,-0.3676100738346576
2020-03-28 04:00:00,1.370644110441208,6.246810817718506,-0.13456920608878134,0.9452099084854126,-1.078550213575363,-1.2379098027944564,-0.6546814884990454,-4.129353141784668,0.25172411650419235,-0.16975893266499043,0.04512599792797119,-5.932563924789429,0.14740042351186275,0.4223141796886921,0.3355339005589485,0.035859454341698446,-0.8858127266168594,-0.954707819223404,-0.6687540702521801,0.016818121261894685,-0.7616693437099457,0.3371126890182495,-2.255773901939392,-0.006976579874753956,1.2197957336902616,-0.2270091250538826,-0.3676100738346576
2019-10-14 08:00:00,0.021979960892349458,-9.560050773620606,-0.4904194325208664,0.11719762068241832,-0.13870602161623535,2.200991010665893,3.6275860190391542,5.820192909240722,0.5501132786273957,-1.3922018587589267,-0.08006753120571372,-8.03367600440979,0.29471883960068224,0.3781557157635689,0.18970507616177207,3.2019079089164735,-0.9690944820642471,-1.142714363336563,-0.027026959508657456,-0.06969486949965356,0.3333186566829682,0.878510582447052,-0.6285617709159851,-0.048889134824275995,0.14515953985974192,0.5895245373249054,-0.14143663216382263
