,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,150,96,64.0,13.624691114470941,141,96,68.08510638297872,65.97938144329896
