,SHAP_TEMP_16,SHAP_TEMP_24,SHAP_OX_15,SHAP_OX_14,SHAP_SPM_02,SHAP_OX_19,SHAP_OX_18,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_17,SHAP_TEMP_03,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-05-26 12:00:00,-0.14517522044479847,-1.7559133291244506,0.17825710512697698,-0.2775528199970722,0.33895041495561606,6.119751453399659,0.16569588142447172,2.5082527399063115,0.5741413310170173,0.11867887042462821,0.6088370323181153,0.32796353492885827,-0.43060708940029147,22.315187835693358,0.363759908080101,-0.09623726718127727,-0.29694803007878356,0.5586403785273434,0.634627828001976,1.7410830855369568,0.645250351727009,0.6749682724475861,-5.078017067909241,-1.0392594039440155,1.6482664540410041,2.8982879638671877,0.30567066445946695,0.7998099684715271
2019-05-26 13:00:00,0.05585437016561627,-2.3067369222640988,-0.24846623772755266,-0.45439534410834315,0.2044427338987589,4.231988143920899,0.11551010236144066,6.426347970962524,0.29469583258032805,0.047676960565149785,0.6088370323181153,0.32796353492885827,0.07795064868405462,25.465974998474117,0.05461698621511457,-0.10136705022305248,-0.8333531826734543,0.32586915213614703,-0.10295741930603983,-0.35250970670022075,0.007179641909897316,-1.2463571965694427,-6.347600197792054,-1.6308196365833283,0.7701162874698639,3.247644066810608,-0.06307320576161148,-0.5683283030986785
2019-05-26 14:00:00,0.1994469783268869,-2.3067369222640988,-0.7226032771170139,-0.5781850904226303,0.15960681363940238,3.0306839227676394,0.05098547749221325,9.560822200775146,-0.12447231328114867,-0.029241765290498732,0.1657127035781741,0.32796353492885827,0.47944366559386253,26.72629337310791,-0.5636689513921739,-0.10514684356749056,-1.3429381132125855,-0.032240395434200764,-1.7122345566749568,-1.1201604008674622,-0.5032769426703454,-2.8474620342254644,-7.052925300598145,-1.738375961780548,-0.32757136626169087,3.7716788768768312,-0.5009566605091095,-1.936466646194458
2019-05-26 15:00:00,0.3573988236486912,-2.3067369222640988,-1.054499191045761,-0.6135535776615143,0.09235295923426745,1.4861499458551408,-0.08523325556889175,8.777203607559205,-0.2641950465738773,-0.14757825136184693,-0.3143386371433735,0.0008693329989909904,0.8006379090249538,36.808821487426755,-1.1819548845291137,-0.10784683302044869,-1.7452415585517884,-0.3187280721962452,-3.053298926353455,-2.7950352191925045,-1.1094440519809723,-4.368511629104614,-7.335054874420166,-1.899710589647293,-0.7300567902624607,3.7716788768768312,-0.8236075818538666,-1.936466646194458
2019-05-27 08:00:00,-1.1790416717529297,3.201500964164734,2.169632989168167,0.3767645955085755,0.47345816493034365,8.865589714050293,0.4739803746342659,-13.686536884307861,2.3905369699001313,0.07726108236238358,-0.3512657150626183,-0.9258977353572846,-2.438071671128273,-19.905399322509766,0.6729029059410095,-0.07922802567481994,1.5804698899388314,0.9167499795556069,3.7190757036209106,2.1598017811775208,2.0809092760086063,5.398227453231812,5.078651261329652,0.14386094841174782,0.7335266724228859,-0.7699524104595185,1.7345535531640057,-0.5683283030986785
2019-05-27 09:00:00,-1.035449293255806,1.312962120771408,1.5058407366275786,0.19992205798625942,0.4958761140704155,11.611427211761475,0.4381332233548165,-6.111554574966431,1.8316458940505982,0.16601346358656882,0.3503478616476059,-0.38074070364236834,-1.5815535336732862,-9.192713832855224,-0.5636689513921739,-0.08192797601222997,1.1781658470630647,1.131615752261132,3.853182125091552,2.857665872573852,1.9851988136768344,4.3575087785720825,3.1037437140941617,-0.5014774799346924,0.9896539330482484,0.6274724870920181,1.3888560840860014,0.343763816356659
2019-05-27 10:00:00,-0.7339048534631729,-0.2608202204108238,1.0317037522792818,0.23529058992862706,0.40620430186390877,10.753353881835938,0.31625350266695024,-2.715873098373413,1.6919230937957763,0.23701530401594936,0.9042533695697784,0.13715855646878483,-0.8053338378667831,7.821551656723022,-0.15147832334041594,-0.0846277810633183,0.31991780996322633,1.0778993336483835,2.981490278244018,2.9972389936447144,1.5066456794738772,3.1566805839538574,0.705641333758831,-0.9317030131816864,1.3555497527122498,0.9768287241458893,1.1583909720182417,1.7119021892547608
2019-05-27 11:00:00,-0.5472344547510147,-1.7559133291244506,1.12653129696846,-0.01228900104761126,0.3837863858789206,7.835900354385376,0.21588171068578968,-0.10381010100245477,1.6919230937957763,0.21926483195275068,1.3473776340484618,0.5460264399647713,-0.4573733702301979,16.013606834411622,0.4668076053261757,-0.09029751643538475,-0.45786950141191485,0.8093170423060656,1.975692081451416,2.0900152921676636,1.1876104652881623,0.5949130952358246,-3.1031093358993536,-1.0392594039440155,1.4287289708852768,1.1515068650245666,0.927926029264927,1.0278330147266388
2019-05-27 12:00:00,-0.3892826199531555,-2.9362502098083496,0.4627393387258053,-0.40134259350597856,0.3837863858789206,5.4332924604415895,0.11551010236144066,4.336696696281433,1.9713683784008027,0.13051250241696835,1.236596465110779,0.8731207234784961,-0.18971137180924416,28.616767501831056,0.15766465098131446,-0.09380736416205762,-0.8065328896045685,0.630262292176485,-0.1700107436627149,1.0432187139987947,0.868575033545494,-1.7266886591911317,-4.936952662467957,-1.0930376589298247,0.9530642285943032,2.024897384643555,0.4439497381448746,-0.5683283030986785
2019-06-04 10:00:00,0.05585437016561627,2.1785423278808596,0.17825710512697698,-0.11839448511600499,-0.13182659074664116,1.142920108884573,0.000799633236601921,-15.514981651306153,-1.381976854801178,-0.1889960004016757,-1.3113684147596358,-1.3347656309604643,-2.170410005748272,-11.713345718383787,-0.15147832334041594,-0.10244701504707335,1.2854469031095506,-0.1933896804228425,4.456660962104798,4.183608102798462,-0.0885309914126992,4.9979509115219125,2.116289699077606,0.4665301348082721,2.014162300527096,-2.5167337536811827,-0.247445202851668,-0.34030528608709576
2019-06-04 11:00:00,0.18508772416971614,2.4932987093925476,0.17825710512697698,-0.1360788092017174,-0.10940863852738403,0.28484566658735283,-0.05655568130314348,-12.380505561828615,-1.8011450886726383,-0.20082967230118814,-1.3113684147596358,-1.0894449204206467,-1.7689169943332672,-7.302239274978637,-0.46062132269144074,-0.10514684356749056,0.909963399171829,-0.08595676124095916,3.517915868759155,3.625316834449768,-0.7585051953792572,3.476901412010193,1.2699008133262393,0.03630453385412693,2.0507521227002146,-1.6433434247970582,-0.5931425858289003,-2.620535659790039
2019-06-04 12:00:00,0.3430395379662513,1.7850966215133668,0.1308434272184968,-0.20681578461080785,-0.17666249102912843,-1.0880733281373978,-0.06372502893209457,-8.201204919815064,-1.381976854801178,-0.16532875262200833,-1.3852224290370942,-1.0894449204206467,-1.4477225959300994,1.5199722945690153,-1.4910978078842165,-0.10757678374648098,0.5076596707105636,-0.4619718987494708,2.243904936313629,2.6483064770698546,-1.2370581805706025,2.356128096580505,0.28244679612107576,-0.23258646838366986,1.758035184442997,-0.2459180809557438,-0.8236075818538666,-2.1644897699356083
2019-06-04 13:00:00,0.4722728490829467,1.7850966215133668,-0.05881143230944874,-0.20681578461080785,-0.10940863852738403,-1.2596883505582812,-0.08523325556889175,-7.417585849761963,-1.381976854801178,-0.28958208113908757,-1.1636602461338044,-1.143960604071617,-1.0194635331630706,9.081868600845336,-1.2850026607513427,-0.11054654773324737,0.18581659011542806,-0.7305540725588798,1.3051598489284513,1.3223644256591798,-1.5560936093330384,1.1552997291088105,-1.6924608588218693,-0.662812027335167,1.2457810550928117,-0.07124005462974307,-1.0310260459780693,-7.180996561050415
2019-06-06 12:00:00,0.18508772416971614,3.0441226243972777,-0.6277758575975894,-0.2952370677143334,0.06993498883675782,-1.946147894859314,-0.1210803009569645,3.553078317642212,-0.40391776114702227,-0.25408111661672594,-1.532930475473404,-1.3075077891349793,-0.2967760771512985,7.191394329071045,-0.35757366493344306,-0.10514684356749056,-0.45786950141191485,-0.300822551548481,1.104000347852707,1.531723755598068,-0.981830021739006,0.35474741421639916,-1.5513959884643556,-1.0392594039440155,1.2091913372278216,2.1995756030082703,-0.6161891680210829,-1.708443534374237
2019-06-06 13:00:00,0.14200993701815606,2.4146096110343933,-0.29587992094457155,-0.3306055188179016,0.047517035156488405,-2.632607674598694,-0.17126611918210982,4.075490593910217,-0.6833632230758667,-0.23633065782487392,-1.7175657033920289,-1.2529920995235444,0.18501539416611196,6.561236095428467,-1.0789073616266251,-0.10757678374648098,-0.9674542427062989,-0.5873101219534874,-0.3711703948676586,0.1359951242688112,-1.2689617455005648,-1.7266886591911317,-2.962044584751129,-1.415706789493561,0.6603475764393807,2.1995756030082703,-0.8236075818538666,-2.620535659790039
2019-06-13 12:00:00,0.91740987226367,6.034309053421021,-0.1536388494074345,-0.2952370677143334,-0.10940863852738403,-2.1177627444267273,-0.11391089670360088,-13.686536884307861,-1.9408677458763122,-0.5558392167091369,-3.453135907649994,-2.370564079284668,-2.0633450746536255,-2.89113404750824,0.363759908080101,-0.1194562716409564,1.0708849012851718,-1.4109622895717622,3.3167563676834106,3.8346757173538215,-2.5451033353805537,3.316790962219238,0.1413819894194603,-0.44769926071167,2.3800582513213158,0.27811620086431504,-1.7685137927532195,2.1679482221603394
2019-06-19 11:00:00,0.12765066511929038,0.9982056558132172,-0.3432936742901802,-0.3482898253947496,0.0026811294257640785,-0.4016138717532158,-0.006369799748063093,-9.768442869186401,-0.7532245814800262,-0.21858016233891248,-0.8682440996170044,-0.8168664306402207,-1.5012550204992299,-5.096686506271363,-0.04843068051850419,-0.10352702289819718,0.6149406492710113,-0.40825541708618396,2.646224331855774,2.6483064770698546,-0.7904087424278259,3.0766252040863042,0.705641333758831,-0.23258646838366986,1.5750873744487763,-1.2939868330955504,-0.43181712180376053,1.255855882167816
2019-06-19 12:00:00,0.22816545069217678,0.9982056558132172,-0.4381211370229721,-0.40134259350597856,-0.00852784095332027,0.11323087736964221,-0.07806390300393104,-8.984823369979859,-0.823085930943489,-0.2718315750360488,-1.4960035175085067,-0.7623506516218186,-1.1800606817007064,-1.0006597489118576,0.26071229092776776,-0.10649686045944687,0.23945705741643902,-0.4798773456364871,1.908638882637024,1.7410830855369568,-1.0137335032224655,1.475520873069763,-0.2112801231443882,-0.34014286845922476,1.2457810550928117,-0.42059631943702713,-0.68532859319821,-0.7963514029979706
2019-06-19 13:00:00,0.271243216842413,0.8408274263143539,-0.5803621988743544,-0.43671110197901725,-0.019736815290525556,-1.602917981147766,-0.12824968660715969,-4.021904802322387,-0.2641950465738773,-0.29549888074398045,-1.8283467233180999,-1.2257342040538788,-1.0997620314359664,3.410446381568909,-0.6667166829109192,-0.10838672369718556,-0.08238600045442582,-0.6052156396210193,0.5675745964050293,0.9734324157238008,-1.3646724939346315,0.35474741421639916,-1.1282016694545747,-0.6090338617563248,0.7701162874698639,-0.07124005462974307,-0.9388400495052338,1.7119021892547608
2019-06-19 14:00:00,0.3573988236486912,2.1785423278808596,-0.6751895632594824,-0.5428166426718235,0.06993498883675782,-2.804222059249878,-0.1640967063605785,-4.283110547065735,-0.40391776114702227,-0.3369167253375052,-1.976054811477661,-1.4710548996925357,-0.591204296052456,8.45171103477478,0.4668076053261757,-0.10919676125049596,-0.16284675179049374,-0.8021758165210485,-0.3711703948676586,-0.42229634895920753,-1.7156112790107727,-0.6059154331684112,-2.1156554341316225,-0.7165902763605118,0.3676307983696461,0.452794349193573,-1.1001656338572503,-0.7963514029979706
2019-06-25 14:00:00,0.7738173179328443,6.506443357467651,-1.2915677726268768,-0.6135535776615143,0.15960681363940238,-5.893290281295776,-0.28597666323184967,-6.895173501968384,-0.6833632230758667,-0.5321719706058502,-3.3423549056053163,-2.6976583242416377,-1.0997620314359664,5.300920152664185,-0.6667166829109192,-0.1170264184474945,0.23945705741643902,-1.3930567990988494,1.2381067037582398,1.810869526863098,-2.4174890398979185,1.795741760730743,-1.6924608588218693,-0.286364665068686,1.5019081532955167,-0.595274442434311,-1.676327931880951,-1.0243743985891345
2019-06-27 10:00:00,-0.3892826199531555,1.7064075589179992,-0.6277758575975894,-0.6135535776615143,0.2941145713441074,0.9713052548468113,-0.0278780491091311,-7.417585849761963,1.4124776065349578,-0.005574485659599321,-0.3143386371433735,-0.7350927606225014,-1.1800606817007064,-10.453028964996339,0.363759908080101,-0.09299743799492717,0.23945705741643902,0.2900582540780306,2.3780113816261292,1.810869526863098,0.26240791017189624,2.1960178375244146,3.5269382417201998,0.14386094841174782,0.7335266724228859,-2.5167337536811827,0.5130891472101211,0.5717869520187377
2019-07-02 13:00:00,0.17072845939546824,4.145770144462586,-1.244154131412506,-0.7550275921821595,-0.2663343186257407,-5.378445577621459,-0.26446837857365607,-6.895173501968384,-2.2203134655952455,-0.40791866183280945,-2.6407412946224214,-2.0162120819091798,-0.9926972925662995,-10.453028964996339,0.363759908080101,-0.10676682963967324,-0.055565714836120605,-0.8558922342956066,1.3051598489284513,0.9734324157238008,-1.5879971861839288,0.5148578941822052,2.2573546260595325,0.3589737083762884,0.5871683605015279,-3.56480233669281,-0.9388400495052338,1.0278330147266388
2019-07-25 12:00:00,-0.3749233961105347,-2.2280481576919557,-1.2915677726268768,-0.7019749268889427,0.40620430186390877,-4.348755717277527,-0.22862136475741862,1.7246341526508335,1.1330322474241257,0.012175989896059036,0.7565451264381409,0.24618996158242226,-0.24324371116235852,-7.302239274978637,0.5698552757501603,-0.09515731837600469,-0.32376824989914893,0.3437746975570917,-0.3711703948676586,-0.9108011811971665,-0.056627438229043016,-0.0455286215990782,3.1037437140941617,0.3051955435425044,-0.4007505964487791,-2.1673773407936094,0.21348470039665704,0.7998099684715271
2019-07-25 13:00:00,-0.3031270891427994,-2.0706698179244993,-1.3863953232765198,-0.7550275921821595,0.2941145713441074,-5.206830596923829,-0.2716378286480904,5.381521558761596,0.8535868167877197,-0.0233249492943287,-0.055849450454115865,0.4369949385523794,-0.0023479219526052727,1.5199722945690153,0.05461698621511457,-0.09704724550247187,-1.0210949063301087,-0.06805136487819255,-0.7064363598823548,-1.3993062615394591,-0.12043448984622955,-1.3264125287532802,0.28244679612107576,-0.07125186771154401,-0.6202882031095214,-2.1673773407936094,0.029112736135721205,-1.2523975610733034
2019-07-29 13:00:00,-0.47543821334838876,-2.9362502098083496,-1.8605321764945983,-0.8965017944574356,0.361368365585804,-5.893290281295776,-0.32899301275610926,13.740123558044434,0.43441859930753707,-0.011491295695304882,0.3134207703173161,0.5187685191631317,0.9880013689398766,-4.781608152389527,-0.5636689513921739,-0.09434736834373324,-1.7720618665218353,0.27215277645736935,-4.193203687667848,-2.864821124076843,0.23050439031794673,-5.169063949584961,0.00031717196106908487,-0.286364665068686,-1.3886694908142088,-0.595274442434311,0.23653123827534733,-0.34030528608709576
