,0
SHAP_TEMP_24,1.7792928710515146
SHAP_OX_05,0.08261988298413919
SHAP_OX_22,0.5361280224829058
SHAP_TEMP_09,0.598774604927597
SHAP_TEMP_08,1.2991596376936205
SHAP_OX_19,0.0787234179589373
SHAP_OX_06,0.3936364431113742
SHAP_OX_18,0.4171624353576742
SHAP_TEMP_01,8.108505257112718
SHAP_PM25_01,0.20246740231001722
SHAP_TEMP_21,1.4871054199664584
SHAP_TEMP_22,0.4264803838226168
SHAP_TEMP_23,1.8935500432677763
SHAP_OX_03,0.11149748039213032
SHAP_TEMP_02,4.656556028920321
SHAP_OX_01,8.821916537055621
SHAP_OX_04,0.24218583455057038
SHAP_WS_02,0.10096105953239014
SHAP_TEMP_03,2.8570965094702006
SHAP_OX_23,0.5085895614470355
SHAP_HUM_24,0.5638208514138435
SHAP_TEMP_05,0.8747731378874682
SHAP_HUM_05,0.35438369331375374
SHAP_TEMP_04,1.88941160391353
SHAP_OX_02,0.5289703761412258
SHAP_HUM_02,1.5294716185846986
SHAP_TEMP_07,0.9234126031483212
SHAP_HUM_01,2.49334449092485
SHAP_WD_01,0.32802547566244994
SHAP_TEMP_10,1.487695529405734
SHAP_WS_01,0.9432862967612067
