,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_OX_04,SHAP_OX_07,SHAP_OX_02,SHAP_TEMP_03,SHAP_WS_02,SHAP_TEMP_23,SHAP_NMHC_08,SHAP_OX_24,SHAP_OX_21,SHAP_HUM_02,SHAP_TEMP_13,SHAP_OX_03,SHAP_HUM_06,SHAP_SPM_20,SHAP_SPM_02,SHAP_PM25_07
2019-10-09 05:00:00,1.8063440799713135,2.9563985586166384,2.0654289007186892,-3.975433206558228,-0.12402641978114844,-0.18518222123384476,-0.13581563308835026,-0.5199514102190733,0.64621601998806,0.04409483103081583,0.12059235882479695,0.12290805764496324,-0.6572378993034362,-1.7408772349357604,1.0613950341939926,0.33750306665897367,-0.3481384694576263,-0.01636012624949214,0.00190572445280849,0.03746161824092266
2019-08-05 12:00:00,8.693359756469727,19.145453643798827,4.261611533164978,-18.416871070861816,0.5834370464086532,-0.4407233610749245,-0.13581563308835026,-1.7720425724983215,-0.26075301766395576,2.132853764295578,0.06270966930314896,0.2496345929801464,0.969234111905098,-2.4921775341033934,1.3897326059639457,-0.1522036325186491,-0.2390060693025589,0.37834073379635824,-0.01677054511383171,0.002871320489794019
2019-09-23 09:00:00,-19.838557815551756,6.776287937164307,-4.052510142326355,-6.101779079437256,0.5497484892606735,-0.1425920523703098,3.464145374298096,-0.606634384393692,-0.31410415023565286,0.7729846060276031,-0.038585154153406596,0.17463316954672334,0.24096308052539825,3.017356181144714,1.038594141602516,-0.597391614317894,-0.07530773170292375,0.010860631638206525,-0.02299596299417315,0.025931529351510062
2019-09-07 06:00:00,-28.693292999267584,8.868134021759033,-3.425029158592224,-8.582516050338745,1.122457176446915,-0.3555430456995964,4.936857604980469,-1.020787954330444,-0.6875620454549789,1.0667163789272307,-0.038585154153406596,0.08928671143949032,0.21668743882328273,2.5164904832839965,1.4444551138440143,-1.1316173434257508,-0.12305310065858066,0.310288916155696,-0.026108661177568115,-0.020188884576782574
2019-09-15 12:00:00,14.596514987945557,11.778524684906007,2.222298634052277,-11.063252639770507,0.1791723094880581,-0.3697397693991661,-1.7721617937088012,-1.1267335668206215,0.05935363960452374,0.6098002232611179,0.02653295760974283,0.16946069616824386,0.022481746133416882,-1.4904439091682433,1.0477144807577132,0.33750306665897367,-0.1298738420009613,-0.043580881250090873,-0.01677054511383171,0.048991738539189075
2019-06-12 05:00:00,-10.983827877044678,0.13695659935474397,-3.8956393718719484,-0.43152302168309686,0.3476159542798996,-0.18518222123384476,1.5005303382873536,-0.04800924379378556,-0.5275086760520935,-0.1517263295361772,0.004826917650643707,0.14877060391008853,-0.14744812520220876,2.7669240474700922,1.0705160081386567,-0.1522036325186491,-0.1162323385477066,-0.08441201169043777,0.011243842309340798,0.008636382734402986
2019-12-20 13:00:00,3.774063181877137,-0.044942858070135094,5.2028333187103275,0.45445444583892824,0.718192172050476,-0.46911699026823045,0.5187228351831437,0.15425171963870526,0.539513635635376,-0.9676476657390595,0.004826917650643707,0.10221796836704014,-0.6329622238874435,-4.245212149620056,0.38647906929254533,-0.2412411689758301,-0.08212851099669931,-0.12524312268942592,0.01746926598716523,0.07781702466309068
2019-12-20 12:00:00,-2.1290927171707152,-0.7725405752658844,4.88909306526184,1.6062251567840575,1.0550796329975127,-0.4549200415611267,1.5005303382873536,0.2890923662111163,0.3261092960834503,-0.9676476657390595,0.02653295760974283,0.10221796836704014,-0.584410646557808,-2.4921775341033934,0.39559956416487696,-0.6419105350971221,-0.08212851099669931,-0.07760681472718714,0.00190572445280849,0.09511213302612302
2019-05-10 04:00:00,-16.88698444366455,-1.6820387482643127,0.4967265158891678,0.9860411435365677,0.48237108290195463,-0.284559340775013,1.8277997612953185,0.019411143660545326,-0.6875620454549789,-0.36930541396141053,0.02653295760974283,0.11256299633532763,-0.26882663816213614,-0.7391440033912657,1.0750763595104218,0.07039030259475113,-0.2662890538573265,0.07891249833628533,-0.02299596299417315,0.025931529351510062
2019-10-27 14:00:00,7.709498023986816,6.139640474319459,2.0654289007186892,-5.835987091064453,0.718192172050476,-0.3981331616640092,-0.2994502648711205,-0.568108731508255,-0.1540508296340704,0.5445266634225847,-0.002408427931368332,0.16946069616824386,-0.4144809812307358,-1.9913112759590148,0.824262848496437,-0.19672240279614925,-0.1366945967078209,0.05169176599192721,0.02992012553149831,0.05475679654628035
2019-06-21 15:00:00,36.241427993774415,13.142772102355957,3.1635207414627073,-12.658018684387205,-0.7978011846542358,-0.25616585761308674,-6.353931427001952,-1.2519426614046096,1.3931317448616025,1.1537471905350685,0.004826917650643707,0.28842861810699105,0.7264770597219468,-2.617393636703491,1.1389192372560504,1.8066229104995728,-0.17079841047525407,0.44639263600111007,-0.05101038832217453,0.14699757508933542
2019-12-18 09:00:00,-28.693292999267584,-7.502826166152954,-4.209379720687866,7.630873537063598,1.1561461567878724,-0.46911699026823045,5.100493335723877,0.92476921454072,-0.5275086760520935,-1.1852266430854796,0.2291225311346352,0.0970454357564449,-0.7543406248092651,3.017356181144714,0.4366421355865896,-1.220654708147049,-0.07530773170292375,0.024470998835749887,0.005018419446423622,0.06628689542412754
2020-03-19 05:00:00,-27.709436988830568,-7.6847243309021,0.18298597373068332,7.630873537063598,0.7518809616565705,-0.2703626424074173,2.8096079349517824,0.7128771230578423,-0.8476152360439301,-1.02204270362854,0.113357060868293,0.07635541046038269,-0.09889672491699456,-0.4887104719877243,0.860744521021843,-0.6864289104938507,-0.3072137042880058,-0.11163273267447948,0.008131145546212748,0.05475679654628035
2020-01-27 14:00:00,-18.854702377319335,-8.594223499298096,1.1242074012756347,7.896665811538696,0.8866361558437348,-0.4407233610749245,3.3005118131637574,0.8766121707856656,-0.3674552232027054,-1.228742837905884,0.113357060868293,0.14618431106209756,-0.6329622238874435,-1.4904439091682433,0.24055109880864617,-0.7309477835893632,-0.20490225106477739,0.024470998835749887,-0.06657389514148235,0.11817233674228189
2019-09-17 14:00:00,24.435109329223636,13.506573009490968,2.222298634052277,-13.721185874938964,-0.05664892336353659,-0.3413461953401566,-3.0812389612197872,-1.521624392271042,0.48616268336772916,0.9905637085437775,0.1784751400817185,0.1435980927199125,-0.26882663816213614,-2.366961216926575,1.1845217734575273,0.8717284679412842,-0.2935721531510353,0.010860631638206525,0.005018419446423622,0.10087717957794665
2019-07-24 06:00:00,-26.725577926635744,8.504337072372437,-4.052510142326355,-8.228126573562623,1.0887683510780333,-0.4265266448259354,4.936857604980469,-0.9148416483774782,-0.31410415023565286,0.598921325057745,0.02653295760974283,0.09187298342585562,-0.7300648212432861,2.892140245437622,1.3578110128641128,-1.1316173434257508,-0.08212851099669931,0.0653021386824548,0.01746926598716523,0.01440142476931211
2019-04-25 04:00:00,2.790203785896302,2.9563985586166384,-3.8956393718719484,-3.532445025444031,0.044417331996373814,0.013572047773050105,-0.2994502648711205,-0.4043735571205616,0.6995669841766358,0.0005790237337350901,-0.06029119454324242,0.15394308939576146,-0.34165367037057875,2.892140245437622,0.9884310007095337,0.2484653875231743,-0.08894928153604267,0.5280547544360161,0.014356567524373493,0.08358206786215303
2019-06-17 18:00:00,15.580373382568363,9.868581581115723,6.144056844711303,-10.974660110473634,-0.595668786764145,0.25491648912429804,-2.7539693593978885,-1.2326796412467957,0.3261092960834503,0.6315582923591136,-0.0747618509456515,0.17721942579373717,-0.34165367037057875,-5.3721620559692385,1.056835448741913,1.0498038232326508,-0.5050156474113464,-0.043580881250090873,0.020581982494331862,0.07781702466309068
2019-05-14 01:00:00,15.580373382568363,3.0473493099212647,-1.0719757795333862,-3.8868366956710814,-0.359847654402256,0.2691133111715317,-2.2630660772323608,-0.4428996233269573,0.48616268336772916,-0.41282125264406205,-0.0747618509456515,0.16946069616824386,-0.2202751472592354,-0.11306044645607471,1.1982026368379592,0.7826910316944123,-0.2799307718873024,0.010860631638206525,0.008131145546212748,-0.0028937229886651155
2019-08-13 23:00:00,-16.88698444366455,13.233720779418942,-1.5425867557525637,-13.189601612091064,0.5497484892606735,0.027768780663609473,2.9732424259185795,-1.4830985099077225,0.006002522865310322,1.131989984214306,-0.016879119281656998,0.07635541046038269,-0.9970976948738098,0.6382398188114167,1.4535760387778285,-0.5528726637363435,-0.2799307718873024,0.0653021386824548,0.005018419446423622,-0.0028937229886651155
