,SHAP_TEMP_24,SHAP_OX_15,SHAP_OX_19,SHAP_OX_18,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_OX_17,SHAP_OX_21,SHAP_TEMP_02,SHAP_OX_01,SHAP_TEMP_17,SHAP_TEMP_03,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_16,SHAP_TEMP_19,SHAP_SPM_14,SHAP_TEMP_04,SHAP_HUM_06,SHAP_OX_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-04-28 10:00:00,2.7444802582263947,0.6776094049215317,0.18867656551301476,-0.18456353629007935,-4.251074743270874,-0.8173677444458007,-0.4182940676808357,-1.4455597758293153,-1.2079464137554168,0.29939688369631773,-0.06317609176039692,-0.4106782913208008,1.986101758480072,11.76754035949707,-0.42763792127370825,4.8516931533813485,0.18248797059059144,0.5312028348445892,-0.5171679303050041,-0.06482825241982935,-0.2525505006313324,0.2751442138105631,2.471368598937988,-1.0330724000930787,-1.1401073455810546,-1.261704872176051,4.2227946519851685,-0.3771429508924485,0.4005913808941841
2019-04-11 03:00:00,4.90897569656372,-0.008765416406095012,-0.24174625873565675,-0.1132066860795021,-21.335687828063964,-1.1381507873535155,-1.4621094554662706,-4.31365270614624,-2.2155551105737685,0.29939688369631773,-0.3921625658869744,-0.6963832259178162,9.518375158309937,1.01667001247406,-1.015418103337288,9.648271608352662,0.19661337733268736,0.7161859914660453,-0.5280903667211533,-0.1501922218129039,-0.6366798264905811,0.34221395999193194,3.6654935121536254,0.06959217321127653,-0.5456602066755295,-1.440606516599655,-1.8597644448280335,-2.229600965976715,1.9331870794296264
2019-10-07 12:00:00,-3.0930988550186163,0.1873417714610696,-0.09827196728438138,-0.1290638294070959,8.84713020324707,-0.7371722251176834,1.04641450047493,1.8797667980194093,0.32908323430456227,-0.029215338476933538,-0.30633995532989505,-0.12497343989089131,-5.44706358909607,3.5462870597839355,-0.0017974992981180577,-2.9100428104400637,0.15894609875977042,-0.5170396238565445,-0.14581336379051207,-0.1154143378138542,0.12677733935415744,0.35059756189584734,-1.2163668394088745,-0.5184957027435303,-0.12105550058186054,0.6614888787269593,0.6601522147655489,0.9023894280195236,-0.23799004703760143
2019-11-07 05:00:00,4.90897569656372,0.5693050026893616,0.27215238511562345,-0.18189673884771762,-14.312013339996337,-0.6695561587810517,-0.21626544576138257,-2.3184581875801085,-1.8056805610656739,-1.343664813041687,-0.08112080916762351,0.5230571672320365,5.454911184310913,-14.793438053131103,-0.061775194853544234,6.072637414932251,0.17158440065104513,0.23170497715473176,-0.3342213965952397,-0.0706342466175556,-0.04608091898262502,0.3136106923222542,1.9094277918338776,-0.4449845880270004,2.171810936927795,-0.3522876322269439,-1.0777219533920286,0.5586347327567637,-1.2597202360630033
2019-12-27 11:00:00,5.105750179290771,-0.4009798441082239,-0.41391529589891435,-0.05770687349140643,-7.09850959777832,-0.6569766044616699,-0.6708296462893486,-2.567857551574707,-1.6690555691719056,-0.9602833151817322,-0.6496302209794521,-1.4106450915336608,3.3736264228820803,-4.04256386756897,-0.5955748781561852,6.159851169586181,0.1839748814702034,0.4871586889028549,-0.4325209304690361,-0.19129339737119153,-0.3437810940667987,0.42605119943618774,2.857702910900116,0.0328367653302848,1.4924434423446653,-0.9337183311581612,0.747046047449112,-0.9309709802269935,0.27287503667175766
2020-03-31 22:00:00,5.105750179290771,-0.180359128897544,-0.5860841602087021,-0.05770687349140643,-14.50184268951416,0.8667408108711243,-1.091723620891571,-3.3576216220855715,-1.9423053562641144,-0.6864401727914812,-0.563807624578476,-1.5534977197647093,5.752238655090332,-5.939777946472169,-0.7215280845761299,6.159851169586181,0.19041793644428254,0.24051362872123713,-0.35879594683647154,-0.18813174332026394,-0.4686232814565301,0.34221395999193194,2.0850347220897674,-0.5552510023117065,1.0678385734558105,-0.5610062651336193,-1.4252961277961727,-1.3893112272024155,0.27287503667175766
2019-12-17 16:00:00,3.334798550605774,-0.42549304477870464,-0.7869481146335602,-0.041849735379219044,-13.362871742248533,0.1449799694120884,-0.8728588592261076,-2.6925574064254763,-1.6178213119506837,-0.6864401727914812,-0.6496302209794521,-2.339186549186706,5.752238655090332,-8.469391250610352,-0.6675482973456383,7.206381750106812,0.18769216984510426,0.4078803062438965,-0.4243293523788452,-0.18813174332026394,-0.41580566950142384,0.3925161749124527,2.646974980831146,0.06959217321127653,1.4075223922729494,-0.9486267837695778,-1.2515088200569153,-1.1601410984992981,-0.6211391001939774
2019-07-23 21:00:00,-4.667277240753173,-0.3274395275395363,-0.8156431794166565,-0.029956945125013585,17.009778785705567,-0.3361939385533333,1.383129045367241,2.7942307949066163,0.5852546975016594,-0.3030589409172535,-0.6496302209794521,-1.9820549011230468,-11.096267318725586,-12.263819694519045,0.16014156043529512,-8.753147792816161,0.1539898874238133,-1.3979155540466308,0.1327026084065437,-0.19129339737119153,0.25161932334303855,0.3841325342655182,-4.271918821334839,-0.5920064479112626,1.6622851729393004,2.1970611155033115,-1.4252961277961727,1.4562179327011107,-0.11027389380615205
2019-04-26 12:00:00,-3.552234578132629,0.015747974463738497,0.4756250264123082,-0.16474224035628143,-10.325604915618898,-0.6569766044616699,1.6356651395559312,3.168330979347229,0.6364890962839127,0.4637032121419907,-0.2634286642074585,1.0178458869457245,3.77006139755249,3.5462870597839355,0.12415544241666794,4.415638732910156,0.15126388836652035,0.011485802382230759,-0.2850711641833187,-0.12173757553100584,0.2660243920981884,0.40089994072914126,1.4879724860191343,0.06959217321127653,-0.4607393380254507,-0.039209605427458875,-1.8597644448280335,1.3798276662826534,-1.1320046424865724
2019-05-15 15:00:00,-1.1909663379192355,0.604069559276104,0.5043196711689234,-0.2043850738555193,6.759010124206543,-0.17580263242125513,0.4403279826045036,0.5080692820250988,-0.3198848202824593,1.9972272515296936,-0.03456858024001119,0.3750100411474705,-6.140823745727539,16.826779651641846,-0.24770539253950113,-4.479833292961122,0.16712398352101443,-0.746067363023758,-0.08574128672480585,-0.058505067974329014,-0.05568420393392444,0.3673651099205017,-2.2348843455314635,-0.8125396072864532,-2.583763909339905,0.9000243306159973,0.747046047449112,0.176684594154358,0.7837400734424591
