,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_01,SHAP_SPM_01,SHAP_OX_02,SHAP_OX_15
2019-05-25 11:00:00,7.442688989639282,-8.068665552139283,2.607957744598388,5.7275531649589535,4.439042627811432,2.779754871129989,0.7381608724594116,-0.04883740129880607,-5.97453908920288,1.6044907867908478
2019-05-25 12:00:00,15.442621517181397,-4.212863874435425,3.080090320110321,2.208218193054199,1.8172072142362592,1.9333782747387886,0.4913910701870918,-3.019678342342376,-12.491464328765868,-1.4827588435262444
2019-05-25 13:00:00,26.10919895172119,3.148212122917175,4.260421514511108,-1.0684047345072032,0.6519468426704407,0.6415409982204437,-0.495688097178936,-2.479525470733643,-17.0031795501709,-2.8548696249723435
2019-05-25 14:00:00,34.109131240844725,5.601904511451721,5.676818776130677,-2.5246812999248505,-1.4843631356954572,-0.5612040124833584,-1.4827674210071564,-2.209449058771133,-23.018804550170895,-2.51184217184782
2019-05-25 15:00:00,40.33130416870117,5.601904511451721,5.440753221511841,-5.194522714614868,-2.5525180608034135,-1.0957575321197512,-4.444005227088928,-2.479525470733643,-27.530521202087403,-3.369411432743072
2019-05-25 16:00:00,47.44235725402832,5.601904511451721,4.9686202764511105,-6.529442930221558,-4.591723077744246,-2.0757722049951552,-5.1843149185180675,-2.209449058771133,-31.039633369445802,-4.226980972290039
2019-05-26 07:00:00,-27.223685455322265,-33.30664291381836,-3.2936986684799194,6.212978792190552,8.031928110122681,1.8442862182855606,2.218779730796814,2.1117742657661434,11.571027755737305,10.523211455345155
2019-05-26 08:00:00,-13.890466594696045,-22.790817642211916,-1.6412349402904511,6.69840440750122,8.51745352745056,2.1115627914667128,0.4913910701870918,2.1117742657661434,7.059311056137085,7.9505033731460575
2019-05-26 09:00:00,-0.5572435989975929,-18.93501434326172,-1.1691023468971253,7.305186104774475,7.837718296051027,2.2897472113370894,0.4913910701870918,2.922003674507141,-0.4602179929614067,6.063850492238998
2019-05-26 10:00:00,13.664860153198239,-10.522357273101807,-0.22483735159039497,6.455691576004031,5.5071978092193605,2.512477993965149,1.4784702658653257,2.381850695610047,-7.979746675491333,4.863254234939814
2019-05-26 11:00:00,24.33143539428711,-3.5118088483810426,0.24729511830955747,3.5431378223001957,2.594047325849533,2.200655050575733,1.4784702658653257,2.381850695610047,-16.000577449798584,3.319629263877869
2019-05-26 12:00:00,32.331367111206056,3.148212122917175,2.844023871421814,-0.09755358397960659,1.5258923813700673,1.1315482065081597,0.7381608724594116,0.7613920360803604,-22.016198158264164,0.060866066813468934
2019-05-26 13:00:00,36.77577705383301,8.40612268447876,3.3161564826965333,-1.4324739698320628,-0.8046285733580589,-0.20483531057834634,-0.7424580067396164,0.22123903958126903,-26.527916526794428,-1.4827588435262444
2019-05-26 14:00:00,38.55354118347168,12.612451457977295,4.024355387687683,-4.345027327537537,-2.7467286080121998,-0.6948425129055977,-2.22307676076889,-0.5889902830123901,-29.034428596496582,-3.197897531092167
2019-05-26 15:00:00,52.77563667297365,11.560871410369872,4.024355387687683,-6.77215576171875,-4.591723077744246,-1.7639492139220239,-2.22307676076889,-0.8590666353702545,-30.03702907562256,-4.3984943389892575
2019-05-27 08:00:00,-27.223685455322265,-18.5844877243042,-2.1133673787117004,5.484840619564056,7.255088257789612,1.3988250195980074,-0.7424580067396164,4.272385787963867,14.077537345886231,7.264448273181917
2019-05-27 09:00:00,-12.112702941894531,-8.419193506240845,-0.22483735159039497,5.7275531649589535,5.99272313117981,1.8442862182855606,0.24462131150066851,3.1920799374580384,7.059311056137085,4.863254234939814
2019-05-27 10:00:00,11.887095928192135,-3.862336587905884,0.24729511830955747,4.149920111894607,4.536147916316986,1.9333782747387886,1.7252399802207947,2.922003674507141,-1.4628218680620193,3.148115748167038
2019-05-27 11:00:00,23.442557334899902,-0.35706229619681845,0.4833614930510521,2.329574489593506,1.4287870429456233,1.3542787566781045,0.9849307894706729,2.922003674507141,-14.997973155975341,3.4911430060863493
2019-05-27 12:00:00,41.22018127441406,5.601904511451721,1.6636928051710131,-1.5538305446505547,-1.387258195877075,0.6860870644450188,-0.7424580067396164,3.462156319618225,-21.514897918701173,1.089949306845665
2019-06-04 10:00:00,-15.668228435516358,-21.03817882537842,-4.4740300416946415,6.819760942459108,6.7695631980896,2.690662497282028,-0.495688097178936,-3.019678342342376,3.550197072327137,0.060866066813468934
2019-06-04 11:00:00,-9.446057558059692,-16.831851387023924,-3.2936986684799194,5.12077124118805,4.924567580223085,2.33429339826107,-2.9633860349655152,-3.8299076795578,0.5423858381807805,0.060866066813468934
2019-06-04 12:00:00,2.998282241821289,-11.223412895202637,-1.4051686942577362,2.814999973773956,3.5650975346565255,1.7106477588415145,-2.469846558570862,-3.019678342342376,-2.9667276382446284,-0.11064793169498452
2019-06-04 13:00:00,13.664860153198239,-10.171830081939698,-1.1691023468971253,1.116010131686926,2.1085223972797396,0.8642715841531754,-7.898782205581665,-3.019678342342376,-9.984954261779786,-0.7967031896114349
2019-06-06 12:00:00,10.998214721679688,4.550322031974794,1.8997590243816371,0.7519410640001297,1.1374722560867667,0.997910120524466,-1.9763070225715638,-1.1291432410478592,-9.483652067184448,-2.8548696249723435
2019-06-06 13:00:00,10.109334468841553,5.251377010345459,1.8997590243816371,-1.9178995311260223,-1.387258195877075,0.10698762945830823,-2.9633860349655152,-1.6692960172891618,-14.496672344207763,-1.6542724877595902
2019-06-13 12:00:00,-3.223888623714447,-18.5844877243042,-0.696969746798277,4.756702154874801,4.730358076095582,2.467931479215622,2.218779730796814,-4.0999842405319225,-3.4680295348167425,-1.1397307902574538
2019-06-19 11:00:00,-6.334973096847533,-13.326576232910156,-2.821566140651703,3.5431378223001957,4.439042627811432,1.7106477588415145,1.2317005038261415,-1.8043342918157577,-1.4628218680620193,-1.825786681473255
2019-06-19 12:00:00,-0.5572435989975929,-12.2749942779541,-1.6412349402904511,2.208218193054199,2.4969422936439516,1.1315482065081597,-0.9892277240753173,-1.9393725395202637,-4.721284270286562,-2.168814018368721
2019-06-19 13:00:00,5.664926338195801,-5.614973258972168,-1.1691023468971253,-0.21890986263751983,1.1374722560867667,0.6415409982204437,1.7252399802207947,-0.8590666353702545,-7.979746675491333,-2.683355727791786
2019-06-19 14:00:00,12.775978469848633,-5.9655008792877195,-0.4609034804627298,-1.9178995311260223,-0.027787982672452933,-0.24938128441572188,-0.9892277240753173,-1.1291432410478592,-11.488859367370607,-3.026383649557829
2019-06-25 14:00:00,8.331570959091186,-9.47077498435974,-1.8773009777069092,0.9946539565920827,2.88536274433136,1.1760943576693532,-1.2359974682331083,-1.6692960172891618,-9.984954261779786,-5.25606369972229
2019-06-27 10:00:00,-13.890466594696045,-10.171830081939698,-4.4740300416946415,3.0577127397060386,3.3708877682685854,1.1760943576693532,0.4913910701870918,2.381850695610047,8.5632164478302,-2.8548696249723435
2019-07-02 13:00:00,-13.890466594696045,-9.47077498435974,-5.890427541732787,1.116010131686926,1.33168218024075,0.6415409982204437,0.9849307894706729,-4.640137290954591,4.0514991104602815,-5.084550285339356
2019-07-25 12:00:00,-9.446057558059692,2.0966296821832655,-4.001897501945495,-1.9178995311260223,0.6519468426704407,-0.5612040124833584,0.7381608724594116,1.841697782278061,7.059311056137085,-5.25606369972229
2019-07-25 13:00:00,2.998282241821289,7.004013442993164,-4.001897501945495,-2.5246812999248505,-0.9017333328723908,-0.8730269152671098,-1.4827674210071564,1.3015449285507201,-2.9667276382446284,-5.59909110069275
2019-07-29 13:00:00,-5.890532088279724,18.220891284942628,-1.8773009777069092,-8.835213756561279,-5.562774139642715,-1.8084954828023911,-0.495688097178936,0.491315533220768,-3.969331479072571,-7.3142296314239506
2019-07-30 10:00:00,-18.334872722625732,5.251377010345459,-4.946162295341492,-2.5246812999248505,-0.6104181744158268,-0.7839346759021282,-0.24891832768917083,1.0314684808254242,9.565819931030273,-2.683355727791786
2019-07-30 11:00:00,-3.223888623714447,5.952432632446289,-4.946162295341492,-4.1023145675659185,-2.0669932700693607,-1.0957575321197512,-0.495688097178936,1.0314684808254242,2.0462914749979975,-3.5409252762794496
2019-07-30 12:00:00,11.887095928192135,11.560871410369872,-3.7658307790756225,-5.922660255432129,-4.397513585723937,-1.6748569428920745,-2.469846558570862,3.7322330713272094,-6.475840759277344,-5.25606369972229
2019-07-31 11:00:00,-0.5572435989975929,11.210343170166016,-4.2379636526107785,-4.466384220123291,-3.717778840661049,-1.2739420980215075,0.24462131150066851,2.381850695610047,0.5423858381807805,-7.3142296314239506
2019-07-31 12:00:00,9.22045202255249,15.416672134399414,-3.0576322674751286,-7.985719823837281,-5.271458911895752,-1.8084954828023911,0.7381608724594116,2.922003674507141,-7.979746675491333,-7.65725793838501
2019-07-31 13:00:00,10.109334468841553,18.220891284942628,-2.585499739646912,-9.927421283721923,-6.533824574947357,-3.1003327608108524,-0.9892277240753173,2.381850695610047,-13.494067382812503,-7.485743570327759
2019-08-02 08:00:00,-48.55683937072754,-1.0581168435513972,-6.834692907333374,-3.7382456421852113,0.2635271496837959,-1.496672750962898,0.4913910701870918,3.7322330713272094,22.59966907501221,4.348712702095509
2019-08-02 09:00:00,-31.668094635009766,5.601904511451721,-4.710096073150634,-3.0101068973541256,-0.2219981998205185,-1.5412188850343225,1.7252399802207947,6.162920999526977,19.090555572509764,4.863254234939814
2019-08-02 10:00:00,-13.890466594696045,8.7566508769989,-4.710096073150634,-3.616888952255249,-1.6785735175013543,-1.2739420980215075,0.9849307894706729,10.21406865119934,9.565819931030273,2.633573830127716
2019-08-02 13:00:00,18.109266090393067,22.07669620513916,-1.8773009777069092,-9.927421283721923,-6.145404163002967,-2.9666946053504946,1.9720099925994874,5.622768497467041,-22.51750202178955,-3.7124392747879034
2019-08-02 14:00:00,9.22045202255249,26.63354949951172,0.4833614930510521,-11.019629430770873,-7.213559114933014,-3.8130705833435057,1.4784702658653257,1.3015449285507201,-18.507086944580077,-2.683355727791786
2019-08-02 15:00:00,5.664926338195801,22.42721939086914,0.011228902637958527,-12.354548931121826,-8.670135009288789,-4.213985967636108,-0.7424580067396164,-0.8590666353702545,-13.494067382812503,-4.741522121429444
2019-08-03 10:00:00,-20.112635326385497,8.40612268447876,-3.7658307790756225,-2.88875093460083,-0.12489309161901474,-0.9621192418038845,0.24462131150066851,2.6519273519515996,14.57883882522583,-0.625189584493637
2019-08-03 11:00:00,-2.335006499290466,9.808233165740967,-4.001897501945495,-3.4955323576927184,-3.232253758609295,-1.229396043717861,-0.24891832768917083,1.841697782278061,3.048895062506199,-1.1397307902574538
2019-08-03 12:00:00,6.553808212280272,14.715617084503174,-2.585499739646912,-7.37893762588501,-4.980143453180789,-1.4521265495568512,-0.7424580067396164,0.491315533220768,-6.97714262008667,-1.9973002955317498
2019-08-03 13:00:00,12.775978469848633,19.62300052642822,-1.1691023468971253,-9.563351821899413,-6.048298707604408,-2.87760192155838,-0.9892277240753173,-0.3189138352870942,-11.990161514282224,-7.142716312408448
2019-08-07 10:00:00,-27.223685455322265,9.457706356048584,-3.2936986684799194,-2.646037983894348,-0.5133135169744494,-1.1403036266565323,1.9720099925994874,-3.019678342342376,16.584046936035158,-6.285147047042847
2019-08-07 11:00:00,-6.779413795471191,13.313508129119873,-3.529764771461487,-3.9809585332870485,-3.717778840661049,-1.1403036266565323,0.9849307894706729,-1.9393725395202637,7.059311056137085,-7.3142296314239506
2019-08-07 12:00:00,7.442688989639282,16.46825504302979,-1.8773009777069092,-7.985719823837281,-5.465668511390686,-1.6303109519183636,2.218779730796814,-0.8590666353702545,-4.47063295841217,-7.828771734237671
2019-08-07 13:00:00,13.664860153198239,24.179857826232908,-0.4609034804627298,-10.170135307312012,-6.339614164829255,-3.1003327608108524,-0.24891832768917083,-1.9393725395202637,-12.491464328765868,-7.828771734237671
2019-08-08 09:00:00,-42.33467102050781,6.653487205505371,-4.4740300416946415,-3.0101068973541256,-0.027787982672452933,-1.2739420980215075,2.712319481372833,-0.8590666353702545,22.098367786407472,-3.883952784538269
2019-08-08 10:00:00,-17.44598979949951,10.158760452270508,-3.0576322674751286,-3.374176287651062,-0.9017333328723908,-1.2739420980215075,1.4784702658653257,-1.6692960172891618,15.581444263458252,-6.799688482284546
2019-08-08 11:00:00,4.776045036315918,13.664033985137939,-2.585499739646912,-4.466384220123291,-3.038043838739395,-1.4075804173946378,-0.24891832768917083,-1.6692960172891618,1.5449895143508912,-7.828771734237671
2019-08-08 12:00:00,21.6647912979126,18.921945762634273,-2.3494335889816287,-7.136223888397216,-5.562774139642715,-1.8084954828023911,-0.7424580067396164,1.841697782278061,-10.98755807876587,-7.828771734237671
2019-08-09 09:00:00,-30.779215240478514,2.447157549858094,-4.710096073150634,-3.374176287651062,-0.31910296082496636,-1.2739420980215075,-0.002148513495922126,-2.209449058771133,14.077537345886231,-5.59909110069275
2019-08-09 10:00:00,-14.77934741973877,7.705067348480225,-4.2379636526107785,-3.7382456421852113,-1.1930484592914583,-1.4075804173946378,0.9849307894706729,-1.3992197047919037,9.064517545700074,-6.799688482284546
2019-08-09 11:00:00,1.220519308745861,16.46825504302979,-2.1133673787117004,-4.830452871322632,-2.8438338816165922,-1.5412188850343225,1.2317005038261415,-1.9393725395202637,0.04108384386636317,-7.142716312408448
2019-08-09 12:00:00,15.442621517181397,19.62300052642822,-1.4051686942577362,-6.893511486053467,-4.397513585723937,-1.9421336263418199,0.4913910701870918,-1.3992197047919037,-8.982349967956543,-7.65725793838501
2019-08-09 13:00:00,22.55367469787598,22.42721939086914,-1.1691023468971253,-8.835213756561279,-5.854089137911797,-2.699418097734451,-1.2359974682331083,-0.5889902830123901,-17.0031795501709,-7.142716312408448
2019-08-10 12:00:00,-7.668294525146484,11.210343170166016,-3.529764771461487,-7.743006563186645,-4.591723077744246,-1.6303109519183636,-2.469846558570862,-1.6692960172891618,1.5449895143508912,-7.65725793838501
2019-08-10 13:00:00,-3.223888623714447,15.06614580154419,-1.8773009777069092,-9.077926921844483,-5.659879040718079,-3.0112406492233275,-0.7424580067396164,-1.3992197047919037,-3.969331479072571,-7.828771734237671
2019-08-10 14:00:00,5.664926338195801,16.818781757354735,-2.1133673787117004,-10.41284670829773,-5.756984436511993,-3.5012476205825807,-2.7166163444519045,-0.3189138352870942,-6.475840759277344,-7.828771734237671
2019-08-24 13:00:00,-5.890532088279724,5.251377010345459,-1.8773009777069092,-5.922660255432129,-2.358308348059654,-1.1848498448729514,-0.9892277240753173,-2.479525470733643,-2.9667276382446284,-6.971201944351198
2019-08-24 14:00:00,-0.5572435989975929,8.7566508769989,-2.3494335889816287,-6.286728620529176,-3.1351482301950453,-2.34304916858673,-0.9892277240753173,-2.209449058771133,-4.971935272216797,-6.799688482284546
2019-08-29 11:00:00,-15.668228435516358,-2.109699320793152,-5.890427541732787,-0.8256921585649252,0.5548418819904327,0.10698762945830823,-0.7424580067396164,-2.7496019601821904,7.560612034797669,-4.741522121429444
2019-08-29 12:00:00,-5.001651287078857,5.251377010345459,-2.821566140651703,-2.646037983894348,-2.940938037633896,-0.47211199812591087,2.4655495762825015,-2.7496019601821904,0.5423858381807805,-4.226980972290039
2019-08-29 13:00:00,3.8871635913848883,6.653487205505371,-3.0576322674751286,-7.0148672580719,-2.940938037633896,-1.1403036266565323,1.4784702658653257,-2.479525470733643,-5.47323706150055,-5.427577638626099
2019-08-29 14:00:00,15.442621517181397,5.601904511451721,-3.2936986684799194,-7.0148672580719,-3.1351482301950453,-2.743964225053787,3.2058589935302733,-1.9393725395202637,-10.486255645751951,-6.113633012771606
2019-09-02 11:00:00,-5.890532088279724,-1.0581168435513972,-3.2936986684799194,-0.4616228356957436,0.2635271496837959,0.24062591046094894,0.4913910701870918,0.7613920360803604,0.04108384386636317,-1.3112449765205383
2019-09-02 12:00:00,-2.335006499290466,3.148212122917175,-2.3494335889816287,-3.0101068973541256,-1.7756787881255154,-0.3384734757244587,1.2317005038261415,1.5716212034225465,-4.971935272216797,-1.825786681473255
2019-09-02 13:00:00,5.664926338195801,7.705067348480225,-2.1133673787117004,-5.558591055870056,-1.9698881056159734,-1.2739420980215075,2.218779730796814,1.0314684808254242,-6.97714262008667,-2.168814018368721
2019-09-06 11:00:00,-1.4461248710751533,-0.006534618884325017,-3.7658307790756225,0.6305848181247711,0.7490521103143692,0.3742642566561699,-0.495688097178936,-3.5598315477371223,1.0436877489089966,-2.683355727791786
2019-09-06 12:00:00,0.33163773342967034,7.354541492462158,-2.1133673787117004,-2.4033251225948336,-1.7756787881255154,0.062441482814028906,-0.24891832768917083,-3.6755784511566163,-7.4784448623657225,-3.7124392747879034
2019-09-11 11:00:00,-15.668228435516358,-3.161281585693359,-5.890427541732787,-1.6751865148544312,-1.1930484592914583,-0.20483531057834634,-0.495688097178936,1.3015449285507201,7.059311056137085,-2.51184217184782
2019-09-11 12:00:00,-6.779413795471191,-2.109699320793152,-5.890427541732787,-4.830452871322632,-2.164098307490349,-0.7839346759021282,0.7381608724594116,1.0314684808254242,0.5423858381807805,-1.825786681473255
2019-09-11 13:00:00,1.220519308745861,5.601904511451721,-4.2379636526107785,-6.0440171480178835,-2.0669932700693607,-1.9421336263418199,0.24462131150066851,2.6519273519515996,-4.47063295841217,-3.026383649557829
2019-09-27 12:00:00,-2.335006499290466,-11.573939418792726,-2.585499739646912,2.936356008052826,3.4679926514625548,2.0224704692605884,-0.002148513495922126,-1.3992197047919037,-0.9615200534462929,-3.369411432743072
2019-09-27 13:00:00,3.8871635913848883,-6.316028261184693,-1.1691023468971253,0.9946539565920827,1.6229971706867221,0.9088176935911179,0.7381608724594116,-0.5889902830123901,-6.97714262008667,-4.570008301734925
2019-09-27 14:00:00,9.22045202255249,-4.212863874435425,-0.4609034804627298,-1.3111174240708352,1.2345770898275077,0.19607978537678716,-0.9892277240753173,-1.1291432410478592,-10.486255645751951,-4.055466747283936
2019-10-02 10:00:00,-26.334807014465333,-15.780269145965576,-3.2936986684799194,6.212978792190552,6.381143093109132,1.8442862182855606,2.218779730796814,-0.04883740129880607,13.576236248016361,-3.5409252762794496
2019-10-02 11:00:00,-10.334938383102418,-10.87288522720337,-2.821566140651703,4.635345846414566,4.341937792301178,2.1115627914667128,2.218779730796814,1.5716212034225465,6.558008790016174,-4.741522121429444
2019-10-02 12:00:00,10.109334468841553,-7.367610740661621,-1.4051686942577362,2.086861574649811,2.594047325849533,1.5324633419513702,-0.7424580067396164,3.462156319618225,-2.4654255688190463,-5.25606369972229
2019-10-02 13:00:00,18.99814853668213,-2.810754299163819,0.7194276972906664,-0.09755358397960659,0.6519468426704407,0.5969947129487991,0.9849307894706729,2.1117742657661434,-13.99536952972412,-5.427577638626099
2019-10-02 14:00:00,20.775911521911617,1.3955752938985824,2.607957744598388,-2.5246812999248505,-0.7075232291594148,-0.20483531057834634,-0.495688097178936,1.5716212034225465,-19.008389091491697,-5.59909110069275
