,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_TEMP_24,SHAP_OX_03,SHAP_WS_01,SHAP_OX_22,SHAP_HUM_02,SHAP_OX_21,SHAP_OX_02,SHAP_TEMP_07,SHAP_OX_20,SHAP_TEMP_06,SHAP_TEMP_05,SHAP_TEMP_03,SHAP_OX_15,SHAP_OX_05,SHAP_TEMP_19,SHAP_TEMP_20,SHAP_TEMP_04,SHAP_OX_14,SHAP_WS_02,SHAP_TEMP_18,SHAP_TEMP_08,SHAP_TEMP_17,SHAP_OX_19,SHAP_TEMP_22,SHAP_OX_16,SHAP_TEMP_21
2019-04-19 10:00:00,-11.131025505065917,-22.0678861618042,-2.816653108596802,2.157937777042389,7.738844966888427,1.6694423317909242,0.9216597259044648,-0.17686834223568443,-0.17624892741441728,-0.002343779604416335,2.4762449860572815,3.7287363529205324,0.43114275857806206,4.430080866813659,3.5108994424343107,5.137462377548219,2.516661512851715,-0.4309737324714661,-0.9228511489927766,-0.5177189201116562,0.7451464310288429,2.637502932548523,0.034666169621050326,-0.8954467460513115,2.8469171444885437,-0.5097582962363958,0.3147412680089473,-4.776026248931886,1.1297910697758196,-0.8247927740216255
2019-04-19 11:00:00,-3.273146915435791,-18.46731605529785,-1.7181744813919066,0.8707370758056641,7.041141128540039,0.2772378645837307,1.440373599529266,-0.319187293946743,-1.0754970729351043,0.08291105106472967,1.1425087571144104,3.618310785293579,0.47527873441576957,4.305525922775269,3.2860772222280503,4.489574337005616,1.8695787072181702,-0.4900109678506851,-1.056237778067589,-0.5062025547027588,0.5871761240065096,1.0625270366668702,-0.04250301439315078,-1.2082934245467185,2.8802354373037815,-0.5480745717883111,0.35902299806475635,-3.94751718044281,1.0135417930781843,-0.7896108999848366
2019-04-19 12:00:00,2.441673731803894,-16.34933214187622,-0.18030490800738336,-0.41646341495215894,5.907372331619262,-0.6799026608467102,1.1810167014598847,-0.10570888072252271,-1.525121200084686,0.11132931523025033,-0.1912275489419699,3.507884979248047,0.5635507464408874,4.014899396896363,2.6116104647517204,3.5825302958488465,0.5754132881760599,-0.2538621261715889,-1.4945083034690472,-0.5868165284395218,0.4743401177227498,0.27503914311528205,0.11183535126037895,-1.4395279213786127,2.7802814788301475,-0.5683596737682819,0.42544553661718965,-3.820054054260254,0.6647936008870602,-0.7720199197530747
2019-04-19 13:00:00,6.013436508178711,-12.960562038421632,1.1378689467906953,-1.301413857936859,4.773603439331055,-1.6370430648326875,1.9590878248214723,-0.0345494531095028,-2.1545947551727296,0.16816588621586562,-1.161217588186264,3.2502253532409666,0.6959587275981904,3.1430191159248353,2.129848590865731,2.848256528377533,-0.0716694410890341,-0.01771345250308513,-1.8184474289417267,-0.8516914576292038,0.3163699723780155,0.27503914311528205,0.034666169621050326,-1.561946228146553,2.680327257514,-0.5818830773234368,0.336882172524929,-3.756322479248046,-0.03270249348133803,-0.895156416296959
2019-04-19 14:00:00,6.727789306640625,-11.266172981262208,1.3575645864009853,-2.1863644123077393,4.599178123474121,-2.3331453323364255,-1.4125530719757078,0.10776943694800138,-2.6941436648368833,0.2534206867218018,-1.7674614071846009,2.4772461056709294,0.5194147989153862,2.5202473640441894,1.455382025241852,2.416331088542938,-0.0716694410890341,0.14463884569704533,-1.9899446278810502,-1.0474685043096543,0.1884892120957374,-0.11870482061058282,0.2661737218499184,-1.6435584068298343,2.4471007581800226,-0.6134377270936966,0.27045953869819656,-4.202442860603332,-0.38145056781359016,-1.2997485190629958
2019-04-22 11:00:00,-8.273615312576293,-14.86674518585205,-1.7181744813919066,0.6293871093541383,8.872614336013793,0.7993145227432251,-0.8938389837741851,-0.532665628194809,-1.2553467273712158,0.026074498728848976,1.9912500262260437,2.624480199813843,0.38700680863112213,3.2260549068450928,2.354670836776495,3.452952337265015,0.791107514500618,-0.40145517885684967,-1.3611217051744462,-0.7365285307168961,0.40663869865238667,1.0625270366668702,-0.1968414127826691,-1.317109724879265,2.01396601498127,-0.5570903118699789,0.22617781590670352,-5.413341093063354,0.23854599148035055,-1.1238389968872071
2019-04-22 12:00:00,-2.915970587730407,-11.689771175384521,-0.619696332514286,0.06623678207397463,7.738844966888427,-0.07081322330050169,-0.3751250714063645,-0.2480278007686138,-1.525121200084686,0.054492797376587965,0.6575137615203858,2.5508632659912105,0.29873473271727563,2.810873723030091,1.8407914629206061,2.761871385574341,0.5754132881760599,-0.20958428336307405,-1.6469504315406087,-0.771077373623848,0.2938026703894138,0.800031216442585,-0.5826872676610947,-1.4939362376928327,1.8806936591863637,-0.579629261046648,0.24831869266927242,-5.030952620506286,0.0835468403995037,-1.1238389968872071
2019-04-22 13:00:00,2.441673731803894,-9.148191833496094,0.03939063213765619,-0.7382636263966561,6.779501867294312,-1.0279537290334702,0.4029458001255989,-0.17686834223568443,-1.9747453451156616,-0.002343779604416335,-0.25185195356607437,2.1827779412269592,0.34287075195461514,2.146584355831146,1.3590296268463136,2.11398292183876,0.35971903521567583,-0.10626921206712721,-1.8946684524416924,-0.9438218623399734,0.17344440072774886,0.537535160779953,-0.4283489495515823,-1.6299565136432648,1.8140574917197227,-0.5931525617837906,-0.017371609061956422,-5.030952620506286,-0.03270249348133803,-1.1766117691993712
2019-04-22 14:00:00,6.727789306640625,-6.394813346862793,0.4787820030003787,-1.623214054107666,6.256224822998046,-1.6805496275424958,-1.1531960189342498,-0.319187293946743,-2.2445198297500606,0.026074498728848976,-1.161217588186264,1.5938411831855774,-0.18676134804263708,1.5238126516342159,0.8451504498720169,1.4660947054624558,0.14402479091659187,0.04132371139712633,-2.0852209120988845,-1.093533632159233,0.060608616564422825,0.27503914311528205,-0.1968414127826691,-1.7115684121847152,1.480877049267292,-0.6089299291372299,-0.17235761214978995,-5.222146987915039,-0.14895184235647324,-1.440476003289223
2019-05-10 09:00:00,-13.988435649871827,-15.50213794708252,1.1378689467906953,0.8707370758056641,7.738844966888427,1.4954166173934937,-2.96869490146637,-1.6712168216705319,-2.604218995571137,-0.485454423725605,3.688732385635376,2.9189488172531126,-0.495713347196579,3.9733813405036926,3.221841925382614,4.619151163101196,0.9349037081003189,-0.1357878044247627,-1.1896243754774334,-0.5983329057693482,0.7301015421748162,0.7125324085354806,-0.3511797577142715,-0.8682426646351814,2.247192503511905,-0.4669343292713165,-0.17235761214978995,-4.839757943153382,0.3547953650355339,-1.0007023811340332
2019-05-10 10:00:00,-11.131025505065917,-14.86674518585205,1.1378689467906953,0.7098372288048267,6.517863464355469,1.1473656594753265,-1.671909999847412,-1.5288979887962344,-2.6941436648368833,-0.5138727083802224,1.627503800392151,3.213416814804077,-0.495713347196579,3.9318631291389465,3.221841925382614,2.718679058551788,0.28782095657661555,-0.2538621261715889,-1.0181272827088832,-0.6674306988716125,0.49690733309835206,-0.07495547344442459,-1.200040775537491,-0.9498548775911333,2.147238225489855,-0.48045768737792977,-0.15021676942706108,-4.584831547737122,0.16104643642902378,-0.9127475261688233
2019-05-10 11:00:00,-1.1300892889499665,-9.78358597755432,2.675738501548767,0.3880370544269681,5.994585132598877,-0.33185156537219884,-1.1531960189342498,-1.6000573992729188,-2.6941436648368833,-0.5138727083802224,1.1425087571144104,3.176608347892761,-0.45157732889056207,3.9318631291389465,2.2262009151279925,2.2435607373714443,-0.35926171988248823,-0.22434358317404984,-1.1324587367475036,-0.5637840181589127,0.16592206060886378,-1.0374407172203064,-0.8141948401927948,-1.0314671114087104,2.4137831144034863,-0.5165200538933277,-0.08379417210817337,-4.266174459457398,-0.18770163953304292,-1.0182932674884797
