,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_23,SHAP_OX_22,SHAP_OX_21,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_NOX_01,SHAP_TEMP_07,SHAP_OX_20,SHAP_WS_02,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_02,SHAP_OX_24,SHAP_NO2_14,SHAP_OX_12,SHAP_NO2_13,SHAP_WD_04,SHAP_WD_05,SHAP_NO_01,SHAP_NO2_15,SHAP_WD_06,SHAP_OX_09,SHAP_WD_07,SHAP_TEMP_02
2019-04-06 12:00:00,-2.529746615886688,-24.429065513610844,6.911574935913087,-0.8231312409043312,-0.8882852977141737,-0.749461829662323,6.580911922454834,6.662265157699585,-1.6763108544051648,-2.934376609325409,2.901694732904434,0.07743622101843357,2.3146092057228094,-1.04344499707222,1.1882666662335395,-0.0907348696142436,1.6685296814888715,-0.6908562749624252,-0.25144838765263555,0.4282820478081703,3.884816360473633,0.29100636169314387,-0.02194444164633751,0.04466159716248511,0.0840473683027085,0.060497819654847254,0.09603279791772364,6.674121141433716,0.026970755425281802,-0.7896975859999656
2019-04-22 11:00:00,-4.67180871963501,-15.219211959838862,-0.49247409403324127,-0.541296723484993,0.1618889831006527,-0.2784700021147728,4.638523054122925,4.944956541061402,-0.02535480894148351,-0.3018832555040717,2.2984950721263884,0.07743622101843357,1.6200607776641853,-0.3693249771371484,0.2267104921862483,-0.0867605809122324,1.301363841770217,1.578635811805725,-1.0784877672791482,0.3067073360085487,1.087880301475525,0.08357206229120491,-0.06864535789936779,-0.4803466975688934,0.0840473683027085,-0.8738700330257416,0.06300018094480034,0.40974912941455843,0.026970755425281802,-0.5547547951340676
2019-04-22 12:00:00,-1.9942310273647308,-13.313724899291993,0.604421965032816,-0.4661409497261048,-0.6671959862112999,0.004125060141086556,3.7367000937461854,3.9743038177490235,-0.7918700441718102,-0.5742101820185781,2.057215356826782,-0.004736653063446272,1.5884904623031617,-0.5767464309930801,-0.9271570026874543,-0.12253012880682954,1.4708250131458043,0.3841662995517253,-1.5747114747762678,-0.058016833104193186,0.5051854941993952,-0.4350136620923877,-0.06864535789936779,0.08216220326721668,0.603429475426674,0.060497819654847254,-0.3994564218912274,0.5703741699457169,0.03446634276770052,-0.2884862907230854
2019-05-05 11:00:00,-4.67180871963501,-15.536792850494384,-0.2182500559836627,-0.7479753479361534,-0.6671959862112999,-0.37266846708953383,4.846636605262757,5.168953275680542,-0.6149820005521178,-0.8465370178222656,2.2984950721263884,0.1596091916318983,1.8094831690192223,-0.9915895819664001,0.03439928479492662,-0.015221191942691786,0.5670323893427849,1.1008480489253998,-0.5822642043232917,0.5498567700386048,0.6217244759202003,1.1207434922456743,-0.06864535789936779,0.007161001674830926,-0.43533470630645754,0.21622579703107475,0.06300018094480034,1.5341237038373947,0.03446634276770052,-0.3824634522199631
2019-05-10 10:00:00,-0.3876842424273491,-10.773075485229493,8.008470726013183,-1.0110208585858345,-1.3857363522052766,-1.5030487164855006,4.846636605262757,4.720959711074829,0.03360790088772775,0.3335462287068367,2.2984950721263884,0.07743622101843357,1.4937794834375382,-1.3027218222618102,-0.5425344467163086,-0.05099094966426487,1.2731203394941983,1.4591889381408696,0.3274791359901429,0.4282820478081703,0.38864642903208735,1.3281778395175934,-0.02194444164633751,0.04466159716248511,-0.43533470630645754,-0.4066861167550087,0.06300018094480034,-2.4814993500709535,0.026970755425281802,-0.35113773941993714
2019-05-10 11:00:00,0.1478312790393829,-8.550006914138795,6.6373508930206295,-0.992231857404113,-1.3857363522052766,-1.6914455711841583,3.7367000937461854,4.198300576210022,-0.6739447390660644,-0.4834344834089279,1.6952955961227416,0.01874133273959161,1.4937794834375382,-1.199011164903641,0.4190217243900406,-0.07483725249767303,1.2166333010420205,-0.5714092820882797,0.49288701177574695,1.4008799135684968,-1.4759773321449756,1.1207434922456743,-0.02194444164633751,0.04466159716248511,0.0840473683027085,0.21622579703107475,0.06300018094480034,-2.4814993500709535,0.03446634276770052,-0.06920640170574184
2019-05-10 12:00:00,3.3609246969223023,-5.374195241928101,8.831143283843996,-0.992231857404113,-1.496280962228775,-1.5030487164855006,2.3492796540260317,3.003651070594787,-1.1456464741379022,-1.5727420866489408,1.0619361966848373,-0.016475644521415235,1.2727866157889365,-1.1471556425094604,-2.8502695202827457,-0.0867605809122324,1.3860943883657455,-0.6908562749624252,0.4101830817759037,1.1577303647994999,-4.039835095405579,1.5356121122837068,-0.06864535789936779,0.04466159716248511,0.0840473683027085,1.4620495557785034,0.06300018094480034,-0.23275042995810508,0.03446634276770052,0.04043357968330384
2019-05-10 13:00:00,11.929173755645753,-3.4687082767486572,9.379590606689453,-1.0298098523169756,-1.3857363522052766,-1.4088503256440166,0.8924880608916282,1.510339111089706,-2.1480125322937966,-2.298947179317474,0.5190565969794989,0.06569724766886795,0.7676604896783829,-1.3027218222618102,-3.042580771446228,-0.10663253143429756,1.4708250131458043,-1.4075380362570284,0.4101830817759037,1.6440292358398438,-6.60369396209717,3.92110652923584,-0.06864535789936779,0.08216220326721668,-0.43533470630645754,1.1505936771631242,0.06300018094480034,-0.7146252274513245,0.03446634276770052,0.19706206656992437
2019-05-11 09:00:00,-6.278355979919434,-14.901631069183349,0.8786460530012846,-0.7667644223198296,-0.3908343367278576,1.6996956765651703,4.777265095710755,3.675641632080078,0.9180486336350441,0.5150974839925766,2.2683352053165438,-0.07517054751515388,0.8939420685172081,1.3419027596712112,-0.7348457187414169,0.15965263880789277,-0.11081206016242504,2.8925524234771727,-0.499560159444809,3.710799491405487,2.95250438451767,2.6765007734298707,-0.06864535789936779,-0.25534316450357436,0.603429475426674,4.109425437450408,-0.16822813693434002,6.513496017456054,0.08693549204617738,-0.7113833591341973
2019-05-11 10:00:00,-10.02696475982666,-11.725818634033203,2.798214256763459,-0.654030567407608,0.49352304041385653,3.112670969963074,3.6673293590545653,4.123634934425354,0.03360790088772775,0.8782000213861465,2.057215356826782,-0.2864722728729248,1.0517939165234567,1.082625859975815,2.3421341419219974,0.1636271117255092,-0.2802733371034265,0.7425071597099304,-0.5822642043232917,2.981351137161255,3.185582089424133,2.9876522779464727,-0.06864535789936779,0.08216220326721668,3.7197221517562866,4.420881152153015,-0.2012607429176569,6.352871417999268,0.08693549204617738,-0.2728234514594078
2019-05-11 11:00:00,8.716079998016358,-8.550006914138795,6.6373508930206295,-0.3534070782363415,1.3226079404354096,2.641679155826569,3.181731808185577,2.9289854049682615,-0.4380938348476775,-0.4834344834089279,1.75561563372612,-0.03995361775159836,1.241216330230236,0.3047950919717551,0.4190217243900406,0.14772945586591962,-0.30851675178855664,1.578635811805725,-1.0784877672791482,3.346075344085693,5.749440097808838,1.3281778395175934,-0.06864535789936779,0.08216220326721668,0.0840473683027085,3.4865134000778197,0.09603279791772364,4.585997176170349,0.09443106912076474,-0.11619496010243897
2019-05-11 12:00:00,19.426391792297363,-6.009357690811156,7.1857987403869625,-0.07157273385673764,1.046246311068535,1.2287038177251817,2.488021504878998,2.40632621049881,-1.4994226790964604,-1.2096395641565325,0.911136269569397,0.10091422349214556,0.7360901430249214,0.09737348705530167,-3.042580771446228,0.008625263720750813,-0.1955426181200891,-2.6020075976848602,-2.4017509698867796,1.4008799135684968,6.448674154281616,0.08357206229120491,0.3049620243866229,0.08216220326721668,-0.954716831445694,3.953697443008423,0.09603279791772364,2.3372481167316437,0.026970755425281802,0.04043357968330384
2019-05-23 13:00:00,3.3609246969223023,-6.009357690811156,5.814678812026978,-0.8231312409043312,-0.943557596206665,-1.032056969869882,0.4068908777087927,1.2863423943519592,-1.617348101735115,-1.9358446717262265,0.6095365107059478,0.12439220994710923,0.7360901430249214,-1.3027218222618102,-1.119468170404434,0.00465089157223697,0.6235193952918053,-0.6908562749624252,-0.25144838765263555,-0.5443157568573952,-0.07750938907265666,-0.5387308065313846,0.5851674567908048,0.08216220326721668,-0.43533470630645754,-0.7181420713663103,0.09603279791772364,1.373498697578907,0.03446634276770052,0.19706206656992437
