,SHAP_NO2_01,SHAP_WD_04,SHAP_OX_07,SHAP_OX_18,SHAP_TEMP_01,SHAP_TEMP_14,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_OX_04,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_20,SHAP_HUM_02,SHAP_OX_02,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-08-22 17:00:00,0.011805788066703782,0.010334618901833839,0.00414601249503901,-0.23511112630367278,11.94785804748535,0.5245107740163804,0.7824984878301621,0.48051123023033143,0.7227190732955933,0.982908946275711,-0.019631473137997065,-10.732431221008301,22.859486579895016,-0.027208146243356136,-0.09823576931376009,-0.015496353246271582,-0.9490013375878334,0.007342176325619175,-1.8487420558929444,-1.4763373196125031,-1.2254445135593415,-0.12288264073431492,0.13921140059828757,-2.8002545595169077,-0.11315784007310863,0.706211119890213,1.1454341173171998
2019-05-11 08:00:00,-0.1609041417017579,0.047433537617325765,0.02919396311044689,0.9861871838569639,3.3512982368469246,0.5234768241643907,0.862980776373297,0.4468092992901802,0.5597248546779156,-0.2856740422546863,0.14131760075688363,-1.6736870229244232,4.810974431037904,0.045287748612463444,0.14787609018385411,-0.13785916697233913,-0.45441775396466255,-0.07970718666911124,0.08405399117618798,-1.8900211691856383,-0.21802569180727005,-0.25508629307150843,0.3216282188892365,1.4632642984390258,0.7553720772266388,0.4972542852163316,0.8672028362751008
2019-08-07 18:00:00,-0.13623125106096265,0.021749670070130345,0.3130707092583179,-0.4118779703974722,14.870691967010497,0.5336435630917549,1.3861142471432686,0.7568682253360748,1.0345330744981764,1.3664342999458314,0.13185002841055393,-14.073771667480468,-16.8472469329834,-0.22053054869174957,-0.24704769128002227,-0.10061829462647436,-1.162572181224823,-0.04969015847891567,-3.042033195495605,-2.3037045121192934,-1.7667449712753296,-0.07881487570703027,-1.046497541666031,0.3973847180604935,0.6468060374259949,0.8106899440288544,1.9453487753868104
2020-01-05 13:00:00,0.0734879040159285,0.044579775817692256,-0.13779238201677796,-0.36366893947124485,-5.073332500457765,0.49056382924318315,-1.3502763390541077,-0.5777324303984642,-0.3473712814506143,0.6583878874778748,-0.06696943743154404,3.9694659948349,10.225528717041016,-0.5588446229696273,-0.023829848226159793,0.005784141120966542,-0.18464479520916938,0.01934900982305407,2.4874441027641296,1.7252134919166564,0.36086432337760926,-0.10189797412604089,-2.6882484197616576,-1.023788058757782,3.035264182090759,3.1092170715332035,-1.3702393412590026
2019-07-26 09:00:00,0.024142234306782452,0.02745720469392831,-0.17118968386203046,0.6005138516426086,13.75313606262207,0.5346775465994142,1.7482835054397583,0.8849355280399323,1.09831335619092,-0.2561721146106719,0.018238921463489488,-11.623454761505126,-15.042396068572998,-0.29302638918161394,0.13070553923025724,-0.015496353246271582,-0.9490013375878334,-0.007666330307256377,-1.6470586717128755,-2.8972502112388616,-1.1427462980151177,-0.26138162780553104,-0.4992471158504486,2.5291436433792116,0.7553720772266388,2.691301226615906,1.6439315497875213
2019-12-03 03:00:00,-0.08688558116555212,0.047433537617325765,-0.22963483557105063,-0.42794775366783144,-3.2680538177490233,0.5015921272337437,-1.7526862025260925,-0.8203875362873078,-0.6875322470441461,-0.3151759341359138,0.05610928162932394,2.7071812391281127,-8.72541446685791,0.262775319814682,0.15359964724630118,-0.08465792266651986,-0.27082230085507036,-0.03167993733659385,1.1933109045028687,1.9050759673118591,0.14284081067889928,-0.0767163250595331,0.23041972815990447,2.055418586730957,0.3211072072386742,1.2286035776138307,-0.41961613968014716
2019-06-13 19:00:00,-0.11155842319130897,0.024603433493757577,0.2963720820611343,-0.07441402887925504,6.274128246307372,0.5139992371201515,-0.3844914436340332,-0.1059040881693363,0.14161043167114257,1.0124106645584106,0.07504448108375071,-7.316838550567627,3.0061231851577754,-0.6071753442287446,-0.1554710721597075,-0.0740176631370559,-0.8178618922829628,-0.028678297111764523,-1.6470586717128755,0.1604105219244957,-1.0675657495856286,-0.1417689360678196,-0.5904555082321168,-1.1422195613384247,0.21254099830985068,3.2136948108673096,0.8787958800792695
2019-05-24 08:00:00,-0.1732404952868819,0.044579775817692256,-0.02925124863395464,0.6647928595542908,4.210956954956055,0.5238216623663903,0.7154302202165127,0.37266487032175066,0.5951586686074734,-0.22667021602392196,0.17918805181980133,-2.86171886920929,-0.6035808831453323,-0.027208146243356136,0.14215251430869102,-0.15381950885057447,-0.49188617542386054,-0.10972422026097775,-0.1008220536634326,-1.8540484189987185,-0.2856882682070137,-0.2299045642837882,-1.046497541666031,1.9369876861572266,1.949600923061371,0.07934049628674981,0.797644829750061
2019-04-05 22:00:00,-0.037539898836985205,0.030310956016182868,0.2963720820611343,-0.3958082780241966,1.1161937177181243,0.5086572661995887,-1.5246539175510407,-0.6451370015740395,-0.3898912008851766,1.1009168326854706,0.008771314099431049,-1.8221910357475282,20.152217292785643,-0.6071753442287446,-0.1669181806966662,-0.03677681881235909,-0.5331015825271607,-0.0016629035584628585,-0.48738133423030383,1.8151448249816895,-0.44356720298528673,-0.0872086454182863,-2.323413372039795,-2.563392233848573,2.275300478935242,1.333082401752472,0.8092379868030548
2019-12-16 10:00:00,-0.1609041417017579,0.050287313014268864,-0.2129362342879176,0.08628313187509774,-7.738267326354981,0.49538888186216357,-0.9210386782884598,-0.43618404120206833,-0.2694175890646875,-0.4331836670637131,0.30226674750447274,7.533561658859253,-17.749672508239748,-0.07553873546421526,0.15359964724630118,-0.13785916697233913,0.043912767618894566,-0.2177855044603348,2.5546709656715394,1.2395848631858826,0.8194658100605011,-0.15016278773546216,-1.2289137244224546,3.2397306442260727,1.6239027500152587,0.3927757948637009,-1.0688219845294953
