,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20
2020-03-31 13:00:00,-11.17880916595459,-7.128438234329224,-0.3168712869286537,0.004886613273993165,-0.46198626458644865,-2.25415785908699,3.1300495147705076,8.052216339111329,-0.41822224855422974,0.3060878079384566
2019-07-08 00:00:00,-3.3694201707839966,1.232974621653557,-0.39993199557065967,0.05798099469393492,-0.42778883278369906,4.5335922002792355,0.9257653295993805,-6.46418571472168,-0.3771063983440399,0.3060878079384566
2019-09-02 14:00:00,5.416146755218506,16.791555309295653,-0.24891232140362263,0.25442992928437885,-0.35939415656030177,14.454147243499756,-8.091760969161987,-31.071267700195314,0.054609193652868274,2.4522750735282903
2019-08-31 00:00:00,-23.869073295593264,9.594390535354615,-0.3621771842241287,-0.026969943504082033,-0.48934427499771116,10.575437068939209,4.332387161254883,-20.80356769561768,-0.9938427865505218,-1.3495424389839175
2019-12-01 08:00:00,-12.154979133605957,-11.891273880004883,-0.26401424780488014,-0.005732252681627856,-0.4961837261915207,-5.4615566492080685,3.1300495147705076,16.37259998321533,-0.19208540515974165,0.8579647898674011
2019-11-03 21:00:00,1.5114504367113113,0.06872707977890966,-0.3546261742711067,0.07390923593193291,-0.40385074317455294,4.086048674583435,1.126154625415802,-6.110127973556518,-0.644359004497528,-0.5523874995298683
2019-05-21 15:00:00,3.463797903060913,4.619877004623413,-0.4112584382295609,0.10576581694185734,-0.39017180055379874,6.323767518997192,-1.0781297028064727,-11.42100610733032,-0.19208540515974165,0.9806039750576019
2019-08-16 15:00:00,11.273188877105714,15.521471214294433,-0.2942182153463364,0.14293187353760003,-0.37649286352097994,12.887745761871338,-2.2804676890373234,-27.176618957519537,-0.7471482589840889,-0.6750266294926405
2020-02-02 06:00:00,6.392320060729981,-11.785435771942142,-0.17340246886014937,0.084528100118041,-0.42094939947128296,-4.939420914649963,-0.07618230693042277,15.133390045166015,-0.2948749095201492,0.4900467753410339
2019-06-19 19:00:00,22.011106300354008,8.535984754562378,-0.30176923871040345,0.23319218391552568,-0.29783891066908835,11.694295978546144,-4.284361505508423,-23.104941940307615,-0.007064436562359338,1.5938006520271302
2019-11-18 21:00:00,18.10640888214111,3.773152208328247,-0.32064680457115174,0.16947903111577034,-0.35939415656030177,5.876223182678222,-3.4828028440475465,-10.53585968017578,-0.8293801322579384,-0.7363463535904884
2019-08-22 04:00:00,-5.321766805648803,7.2658944606781,-0.4037074536085129,-0.02166050848318262,-0.468825763463974,11.54511480331421,3.9316064357757567,-17.79406394958496,-0.3771063983440399,-0.0005104485899209893
2020-02-09 12:00:00,5.416146755218506,-12.737999820709225,-0.1507495805621147,0.084528100118041,-0.4175297051668167,-7.177145528793335,-0.07618230693042277,19.91317701339722,-0.2948749095201492,0.7966451883316041
2019-10-07 11:00:00,-1.4170705735683442,3.9848334074020384,-0.2866672612726689,0.010196050675585901,-0.4722455903887749,5.055727767944337,1.9277119398117066,-8.76556692123413,-0.41822224855422974,0.12212888449430467
2019-11-30 10:00:00,1.5114504367113113,-8.821890068054199,-0.17717793546617033,0.01550552295520905,-0.4517271235585213,-5.014014053344726,2.1281020641326904,13.540124893188477,-0.3976642280817032,0.3674075996503235
2020-03-19 23:00:00,10.29701805114746,-0.9896800488233566,-0.39238112121820456,0.14824132192879916,-0.3628140158951283,3.7130958795547486,-2.2804676890373234,-5.047951126098633,-0.644359004497528,0.060809258464723806
2020-01-14 14:00:00,-2.393245542049408,-5.540830993652344,-0.24136135689914218,0.010196050675585901,-0.4654059991240501,-2.1795672953128813,2.3284919261932373,6.813012838363649,-0.7265904858708382,-1.1655837863683702
2019-06-11 08:00:00,0.5352764036506414,0.8096119257155806,-0.3281976506114006,0.07921865917742252,-0.4175297051668167,2.5196446180343623,0.3245966788381338,-2.5695412158966064,-0.6238010197877885,-0.2457890011370182
2019-08-25 08:00:00,14.20171298980713,6.63084979057312,-0.3319731637835503,0.15355066671036183,-0.3696534166112542,7.7409913539886475,-2.2804676890373234,-13.899419116973878,0.4246513918042184,2.636234223842621
2019-08-13 01:00:00,-27.77376308441162,12.45209083557129,-0.3546261742711067,-0.09068313008174297,-0.5269612990319729,12.738564109802246,6.336279726028442,-25.76039848327637,-0.8704956218600273,-1.2269036680459977
2019-10-05 13:00:00,25.915805435180665,13.51049737930298,-0.1885044485330582,0.14293187353760003,-0.39359161853790287,11.61971025466919,-2.8816352844238278,-25.40632247924805,-0.4798958361148834,0.3674075996503235
2020-03-26 16:00:00,21.034931564331053,2.503063642978668,-0.16962698353454475,0.19071680065244437,-0.38675210624933243,4.1606388807296755,-3.2824142932891847,-8.942597961425781,-0.2537591077387333,0.8579647898674011
2019-11-22 07:00:00,-20.94055633544922,-9.986141061782835,-0.30176923871040345,-0.005732252681627856,-0.47908496260643024,-2.8508827805519106,3.3304395198822028,10.707656383514406,-0.2537591077387333,0.5513663962483407
2020-02-24 21:00:00,-1.4170705735683442,-6.1758748531341565,-0.2942182153463364,0.11638465300202369,-0.3799124822020531,0.20733382552862167,-0.8777398884296417,3.980543184280395,-0.2948749095201492,0.6126863092184067
2019-08-18 08:00:00,3.463797903060913,13.616336345672611,-0.32064680457115174,-0.02166050848318262,-0.492763863503933,11.918072605133055,3.7312175989151,-23.813058853149414,0.17795652002096174,1.9003992795944213
2019-06-21 06:00:00,-6.297941064834594,6.419168901443482,-0.37350359112024306,0.03674321519210931,-0.43120865523815155,8.039353942871093,1.5269339561462403,-14.784561061859131,0.157398633658886,1.1645630478858948
2019-06-15 07:00:00,9.320843124389649,-0.14295424944721163,-0.3810545727610588,0.05798099469393492,-0.4551468640565872,4.309820675849915,-0.6773506969213485,-5.402009916305542,-0.027622381719993445,1.5938006520271302
2019-10-14 06:00:00,-3.3694201707839966,1.232974621653557,-0.30176923871040345,0.05798099469393492,-0.42436921000480654,5.13031849861145,0.7253757178783418,-7.526361560821533,-0.2948749095201492,0.4900467753410339
2019-05-13 15:00:00,22.011106300354008,5.043240332603455,-0.26401424780488014,0.10045639295130968,-0.4141098693013191,6.323767518997192,-2.6812445163726806,-13.545358467102051,-0.19208540515974165,0.7966451883316041
2019-08-16 12:00:00,14.20171298980713,13.192978668212891,-0.3281976506114006,0.13762243129312993,-0.3799124822020531,12.29102249145508,-2.2804676890373234,-25.9374080657959,-0.6649168953299522,-0.4910678148269653
2019-09-13 11:00:00,1.5114504367113113,6.736689615249634,-0.27156526446342466,0.052671536337584236,-0.42436921000480654,7.964763879776001,0.9257653295993805,-15.492683029174804,-0.08929605688899755,1.3485218822956084
2019-05-27 05:00:00,-11.17880916595459,5.043240332603455,-0.3508506819605828,0.11638465300202369,-0.4004310145974159,7.517219543457031,-0.07618230693042277,-13.899419116973878,1.2058509707450866,4.291865563392639
2019-10-25 06:00:00,-0.4408976599574089,-2.6831308126449587,-0.4037074536085129,0.08983750715851782,-0.4175297051668167,1.9229195237159729,-0.07618230693042277,-1.1533072024583817,-0.21264329552650452,0.5513663962483407
2020-03-19 00:00:00,-9.226464080810548,-5.858352661132813,-0.2149328431114555,0.031433775555342415,-0.4483073428273201,1.6991470336914063,4.73316502571106,1.5021328777074812,-0.6649168953299522,-0.3071087047457695
