,0
SHAP_OX_01,9.438347941527764
SHAP_TEMP_01,4.391749727855685
SHAP_HUM_01,1.8116828312643494
SHAP_TEMP_02,1.764553436502504
SHAP_TEMP_03,1.4226187313895673
SHAP_TEMP_04,1.043078359249143
SHAP_WS_01,1.018122261044197
SHAP_NOX_01,1.000275250904883
SHAP_NO2_01,0.8777076094092803
SHAP_TEMP_22,0.8628152580342218
SHAP_NOX_02,0.8501258133721072
SHAP_NO2_02,0.7953065238488838
SHAP_TEMP_06,0.7562587820763195
SHAP_TEMP_23,0.7296466614283466
SHAP_HUM_02,0.6918488471388196
SHAP_OX_02,0.6594840857077041
SHAP_TEMP_21,0.6444437279630763
SHAP_TEMP_14,0.4767254869865835
SHAP_TEMP_11,0.4236000405568455
SHAP_TEMP_19,0.3762999187209915
SHAP_TEMP_24,0.36614437812755324
SHAP_TEMP_17,0.3275005181247994
SHAP_WD_01,0.32113760236471034
SHAP_TEMP_07,0.3173646717989681
SHAP_OX_06,0.3033430631578201
SHAP_WS_02,0.29678115049439174
SHAP_TEMP_10,0.27768933940145263
SHAP_TEMP_12,0.27196088179183614
SHAP_WS_03,0.2697837230055263
SHAP_NO_01,0.25966678834597884
