測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2014,10201060,201,SPMB,UG/M3 , 4, 1,  19,  11,  12,  16,  13,  15,  20,  11,  12,  16,   8,   5,   9,   5,  11,  20,  21,  25,  25,  21,  19,  15,  17,  18
2014,10201060,201,SPMB,UG/M3 , 4, 2,  21,  17,  17,  16,  16,  21,  17,  21,  18,  14,9999,   7,  16,  13,  27,  22,  31,  24,  13,  15,  15,  26,  14,  18
2014,10201060,201,SPMB,UG/M3 , 4, 3,  14,  25,  23,  19,  10,  16,  15,  21,  23,  36,  20,  26,   9,   9,  11,  11,  11,  12,  11,  15,  15,  19,  10,  14
2014,10201060,201,SPMB,UG/M3 , 4, 4,  13,  17,   3,   8,   6,   4,   1,   6,   5,   2,   1,   6,   5,   7,   9,   8,   5,   7,  11,   6,   1,   1,   1,   4
2014,10201060,201,SPMB,UG/M3 , 4, 5,   7,   4,   2,   5,   4,  12,   9,   7,   3,   9,  12,   3,   5,   2,  16,   6,   2,   6,   6,   7,  11,   8,   5,  10
2014,10201060,201,SPMB,UG/M3 , 4, 6,  16,   9,   6,   4,   8,  14,   6,  11,  13,  13,   9,  12,   5,   9,   3,   1,  10,   9,   4,  13,  11,  10,   4,   5
2014,10201060,201,SPMB,UG/M3 , 4, 7,  11,  12,   7,   4,   4,   4,   7,   8,   6,   3,   5,   8,   8,  12,  14,  17,  19,  14,  30,  21,  18,  13,  12,  11
2014,10201060,201,SPMB,UG/M3 , 4, 8,   9,  11,  14,  16,  12,   6,  11,  13,  22,  30,  35,  37,  40,  38,  24,  40,  51,  40,  36,  22,  18,  27,  29,  26
2014,10201060,201,SPMB,UG/M3 , 4, 9,  28,  20,  17,  22,  22,  24,  25,  27,  29,  31,9999,  27,  21,  25,  25,  30,  43,  38,  38,  26,  27,  27,  26,  30
2014,10201060,201,SPMB,UG/M3 , 4,10,  29,  31,  38,  30,  33,  23,  33,  33,  32,  19,  44,  18,  25,  60,  54, 106,  32,  14,  14,  16,  26,  13,  10,  17
2014,10201060,201,SPMB,UG/M3 , 4,11,  22,  19,  18,  11,  22,  19,  12,  17,  13,  14,  44,  31,  29,  31,  25,  18,  30,  20,  22,  19,  15,  21,  16,  12
2014,10201060,201,SPMB,UG/M3 , 4,12,  13,  22,  31,  26,  18,  20,  15,  16,  15,   5,   7,  14,  14,  21,  20,  33,  28,  23,  24,  20,  19,  18,  21,  30
2014,10201060,201,SPMB,UG/M3 , 4,13,  16,  17,  18,  22,  23,  13,   8,  13,  19,  14,  25,  14,  17,  14,  21,  32,  28,  28,  29,  26,  24,  22,  19,  21
2014,10201060,201,SPMB,UG/M3 , 4,14,  13,  16,  13,  20,  18,  17,  20,  19,  19,  16,  37,  26,  20,  20,   9,  30,  33,  36,  34,  18,  19,  21,  21,  30
2014,10201060,201,SPMB,UG/M3 , 4,15,  17,  21,  26,  21,  18,  23,  23,  17,  18,  21,  22,  17,  12,  18,  12,  26,  38,  41,  50,  47,  41,  41,  37,  42
2014,10201060,201,SPMB,UG/M3 , 4,16,  41,  43,  40,  30,  29,  18,  12,  13,  25,9999,  44,  40,  32,  82,  53,  57,  66,  67,  72,  73,  70,  67,  54,  54
2014,10201060,201,SPMB,UG/M3 , 4,17,  56,  47,  55,  56,  58,  46,  56,  50,  39,  27,  35,  22,  36,  40,  41,  52,  65,  62,  65,  70,  62,  62,  52,  63
2014,10201060,201,SPMB,UG/M3 , 4,18,  57,  59,  61,  53,  54,  64,  66,  62,  74,  57,  36,  37,  33,  33,  27,  31,  21,  18,  30,  29,  22,  39,  43,  41
2014,10201060,201,SPMB,UG/M3 , 4,19,  44,  53,  64,  62,  49,  55,  39,  20,  24,  28,  17,  24,  18,  17,  18,  28,  21,  26,  27,  23,  20,  16,  20,  10
2014,10201060,201,SPMB,UG/M3 , 4,20,  20,  14,  12,  17,   7,  22,  13,  14,  11,  13,  10,  13,  14,  14,  15,  14,  23,  24,  24,  23,  29,  32,  29,  16
2014,10201060,201,SPMB,UG/M3 , 4,21,  27,  27,  21,  26,  23,  26,  25,  26,  27,  25,  30,  31,  41,  53,  50,  45,  40,  42,  36,  34,  24,  37,  34,  21
2014,10201060,201,SPMB,UG/M3 , 4,22,  11,  15,   7,   6,   2,   3,   3,  11,  11,   9,  28,  24,  20,  32,  31,  24,  21,  19,  29,  21,  18,  25,  20,  20
2014,10201060,201,SPMB,UG/M3 , 4,23,  16,  15,  15,  14,  11,  16,   9,  12,  14,9999,  22,  23,  27,  36,  24,  36,  27,  28,  21,  25,  17,  18,  18,  10
2014,10201060,201,SPMB,UG/M3 , 4,24,   8,  18,   9,   6,  12,  22,   6,  10,   6,  12,  15,  11,  10,  15,  13,  10,  15,  15,  25,  36,  36,  32,  31,  34
2014,10201060,201,SPMB,UG/M3 , 4,25,  23,  19,  24,  24,  24,  28,  24,  16,  24,  30,  38,  32,  18,  17,  26,  21,  28,  26,  24,  21,  29,  28,  31,  22
2014,10201060,201,SPMB,UG/M3 , 4,26,  25,  18,  13,  14,  17,  26,  24,  11,  19,  26,  27,  23,  21,  27,  20,  31,  33,  29,  32,  30,  27,  37,  35,  24
2014,10201060,201,SPMB,UG/M3 , 4,27,  28,  26,  28,  25,  20,  21,  23,  24,  27,  30,  40,  18,  26,  18,  18,  12,  13,  22,  24,  25,  29,  19,  22,  27
2014,10201060,201,SPMB,UG/M3 , 4,28,  20,  25,  17,  19,  15,  11,  23,  14,  21,  35,  30,  31,  32,  34,  28,  24,  31,  21,  26,  25,  24,  30,  23,  29
2014,10201060,201,SPMB,UG/M3 , 4,29,  27,  29,  31,  28,  30,  26,  28,  29,  33,  24,  26,  27,  34,  36,  40,  34,  35,  38,  47,  42,  44,  40,  32,  29
2014,10201060,201,SPMB,UG/M3 , 4,30,  21,  36,  38,  22,  20,  19,  24,  14,  17,  21,9999,  13,  19,   6,  17,  22,  21,  16,  32,  25,  29,  28,  29,  22
2014,10201060,201,SPMB,UG/M3 , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2014,10201060,201,SPMB,UG/M3 , 5, 1,  15,  21,  28,  18,  11,  29,  25,  29,  22,  10,  14,  15,  19,  19,  15,  10,   6,  12,   9,   6,   9,   5,  13,   9
2014,10201060,201,SPMB,UG/M3 , 5, 2,  10,   7,  10,   8,   2,   7,   6,   3,   2,   6,  11,   5,  13,  11,  14,  12,  17,  13,  14,   9,  15,  24,  15,  17
2014,10201060,201,SPMB,UG/M3 , 5, 3,  14,  15,  17,  14,  12,  10,  15,  12,  15,  17,  28,  18,  30,  27,  21,  31,  46,  48,  25,  25,  18,  20,  16,  19
2014,10201060,201,SPMB,UG/M3 , 5, 4,  18,  13,  18,  26,  12,  25,  22,  12,   9,  10,  19,  28,  14,  19,  21,  16,  22,  26,  23,  23,  12,  14,  26,  13
2014,10201060,201,SPMB,UG/M3 , 5, 5,  20,  12,  22,  23,  32,  30,  18,  27,  29,  39,  37,  33,  35,  29,  37,  36,  47,  44,  42,  42,  38,  39,  17,   8
2014,10201060,201,SPMB,UG/M3 , 5, 6,   8,   9,   0,   6,   5,   3,   6,   5,   8,  18,   9,  14,   7,  11,  10,  15,  12,  21,   9,  21,  19,  13,  14,  21
2014,10201060,201,SPMB,UG/M3 , 5, 7,  17,  20,  12,  13,  16,   9,   9,  11,  12,  10,  24,  16,9999,  11,  19,  16,  22,  22,  24,  27,  21,  28,  22,  24
2014,10201060,201,SPMB,UG/M3 , 5, 8,  31,  23,  24,  18,  19,  27,  23,  21,  29,  33,  27,  23,  13,  21,  28,  29,  41,  34,  35,  22,  28,  20,  24,  17
2014,10201060,201,SPMB,UG/M3 , 5, 9,  15,  14,  11,   8,   8,   6,   5,   7,   9,   3,  12,  11,  12,  23,  18,   5,  15,  12,   7,  17,  14,  15,  14,  12
2014,10201060,201,SPMB,UG/M3 , 5,10,   7,   5,   9,   9,   1,  19,  26,  24,  15,  29,  26,  23,  26,  22,  15,  16,  10,  11,  13,   6,  19,  12,  16,  15
2014,10201060,201,SPMB,UG/M3 , 5,11,  18,  14,  12,  15,  14,  12,   3,   5,   8,   4,   6,  15,  17,  17,  10,  18,   7,   7,  15,  26,  26,  16,  22,  19
2014,10201060,201,SPMB,UG/M3 , 5,12,  31,  22,  20,  19,  25,  24,  14,  18,  28,  22,  17,  23,  25,  18,  23,  32,  30,  28,  25,  27,  26,  19,  27,  22
