測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2018,14132060,132,NETR,0.01MJ, 4, 1, -22, -23, -22, -21, -19, -18,  -6,  14, 110, 166, 204, 225, 229, 199, 146,  57,  15, -10, -17, -15, -14, -13, -14, -15
2018,14132060,132,NETR,0.01MJ, 4, 2, -17, -18, -19, -19, -20, -18,  -4,  19, 101, 151, 186, 201, 207, 153,9999,9999,  27, -11, -20, -17,  -5,  -3,  -4,  -5
2018,14132060,132,NETR,0.01MJ, 4, 3,  -5,  -4,  -3,  -3, -10,  -3,   7,  15,  75, 144, 165, 207, 213, 183, 157,  98,  28, -11, -21, -21, -20, -20, -18, -17
2018,14132060,132,NETR,0.01MJ, 4, 4, -17, -18, -18, -18, -19, -15,  -1,  19, 104, 160, 204, 228, 243, 210, 168, 109,  30, -13, -20, -20, -18, -21, -20, -13
2018,14132060,132,NETR,0.01MJ, 4, 5,  -6,  -8, -16, -10,  -5,  -4,  -1,   0,   9,  28,  55, 103, 104,  70,  19,   9,   1,  -4,  -5,  -5,  -4,  -4,  -3,  -3
2018,14132060,132,NETR,0.01MJ, 4, 6,  -4,  -3,  -3,  -4,  -7,  -3,   6,  36, 129, 146,  68, 129, 174, 156, 106,  24,   3,  -2,  -5,  -7,  -4,  -2,  -6,  -4
2018,14132060,132,NETR,0.01MJ, 4, 7,  -5,  -7, -16, -17, -21, -23, -26, -30, -14,  26,   4,  55,  26,   5,  33,  26,  14,   3, -11,  -6,  -8, -10, -13, -17
2018,14132060,132,NETR,0.01MJ, 4, 8, -22, -23, -22, -20, -21, -19, -10,  -5, 125, 191, 173, 124, 104,  42, 105,  56,  11, -19, -26, -26, -25, -25, -25, -26
2018,14132060,132,NETR,0.01MJ, 4, 9, -25, -25, -25, -26, -25, -20, -10,  -2, 120, 190, 231,9999, 248, 220, 155,  42,  24, -13, -23, -26, -24, -23, -24, -25
2018,14132060,132,NETR,0.01MJ, 4,10, -23, -24, -22, -22, -22, -19,  -9,  -2, 108, 167, 202, 206, 239, 210, 159, 109,  29, -13, -22, -20, -21, -23, -25, -22
