,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_OX_04,SHAP_OX_07,SHAP_OX_02,SHAP_TEMP_03,SHAP_WS_02,SHAP_TEMP_23
2019-04-22 14:00:00,-0.32299920208752153,-10.631134128570556,-0.3227665305137634,5.321408605575561,-0.9710561990737915,-0.5357671320438386,-0.9149167954921722,2.7739433526992796,-0.4473084777593613,-1.2536590069532396
2019-04-22 15:00:00,7.3477545261383055,-8.093771982192994,-0.24979861006140708,5.321408605575561,-1.5561406314373014,-0.3544721223413944,-1.608382272720337,2.4317205905914308,-0.9388336062431335,-1.251669827103615
2019-04-22 16:00:00,6.251932144165039,-9.573900985717774,-0.39573439359664914,3.935347652435303,-1.8486828804016113,-0.20943612176924947,-3.2264686584472657,2.4317205905914308,-0.693071049451828,-1.2506751164793968
2019-05-10 11:00:00,-18.95197238922119,-8.939559745788575,0.6987825691699981,6.7074707508087155,0.8817112267017364,-0.7533210635185241,4.632807803153992,4.5535022735595705,-0.9388336062431335,-1.2586320847272874
2019-05-10 12:00:00,-6.897930908203125,-9.996793460845947,0.9906537175178528,4.397368097305298,0.052841549366712606,-0.8620979875326157,2.321255934238434,3.253055381774902,-0.7422236740589142,-1.268578416109085
2019-05-10 13:00:00,2.9644665241241457,-8.093771982192994,1.1365893185138705,4.9748934507369995,-0.678514015674591,-0.6626735985279083,-0.22145122811198234,1.8841639280319218,-0.6439187109470368,-1.256642884016037
2019-05-10 14:00:00,7.3477545261383055,-6.825090837478638,1.2825250148773193,3.935347652435303,-1.1660844385623932,-0.5357671320438386,-2.3018477082252504,2.226386833190918,-0.398156014084816,-1.257637420296669
2019-05-10 15:00:00,6.251932144165039,-4.076281666755676,1.3554927051067354,3.242317295074463,-1.702411937713623,-0.22756556011736392,-3.2264686584472657,1.6103858351707458,-0.6439187109470368,-1.2546536445617673
2019-05-10 16:00:00,7.3477545261383055,-7.0365385055542,1.1365893185138705,1.7407508134841918,-2.1412251710891725,0.04437695667147638,-2.995313620567322,1.1997184455394747,-0.9388336062431335,-1.2506751164793968
2019-05-10 17:00:00,8.443575763702393,-9.151005744934082,0.8447181969881058,3.3578221082687376,-2.3362532496452335,0.225671992264688,-3.2264686584472657,0.3099390219897032,0.33913165591657163,-1.2397342897951602
2019-05-10 18:00:00,12.826865768432617,-13.591390132904053,0.47987921088933944,4.512873101234437,-2.287496411800385,0.42509652078151705,-3.457623744010925,1.2681629300117492,-0.10324095413088794,-1.2317772693932056
2019-05-10 19:00:00,13.922685718536377,-17.185983848571777,0.04207243896089492,6.938480043411255,-2.3362532496452335,0.588261891156435,-4.382244753837586,1.9526085138320923,0.0933691123500466,-1.22382034342736
2019-05-10 20:00:00,4.060288786888123,-19.300454521179198,-0.3227665305137634,8.902066230773926,-2.385010421276092,0.6607799451798201,-4.613399505615235,3.389944410324097,-0.10324095413088794,-1.201938743889332
2019-05-10 21:00:00,-4.706286859512329,-20.780581283569333,-0.5416698008775712,10.057118034362793,-2.580038559436798,0.6426504392176866,-2.533002889156342,4.5535022735595705,-0.4964610368013382,-1.1949763230979444
2019-05-11 10:00:00,-16.760329055786134,-16.55164566040039,-0.17683091089129446,9.595096635818482,0.6866831421852112,-0.4813786134123802,5.557428073883057,6.2646162033081065,-0.889681202173233,-1.2974223375320435
2019-05-11 11:00:00,-2.5146427392959594,-12.9570481300354,0.11504022143781185,8.55555181503296,0.24786974694579839,-0.5538965582847596,1.8589451432228088,4.964169645309449,-0.398156014084816,-1.3063739478588106
2019-05-11 12:00:00,7.3477545261383055,-8.516665363311768,0.47987921088933944,6.591965007781982,-0.4834858328104019,-0.5901555627584457,-1.1460719406604767,4.348168277740479,-0.693071049451828,-1.3123417258262635
2019-05-11 13:00:00,19.401797485351562,-6.613644456863403,0.6987825691699981,4.166357946395874,-1.2635984361171722,-0.4632491126656532,-3.2264686584472657,3.184610533714295,-0.9388336062431335,-1.325271815061569
2019-05-11 14:00:00,2.9644665241241457,-1.9618140816688538,1.2825250148773193,3.1268118858337397,-1.8974398493766784,-0.30008353702723983,-5.769175338745117,1.7472748756408691,-0.4473084777593613,-1.3113470137119294
2019-05-11 15:00:00,4.060288786888123,-1.9618140816688538,1.5743960201740264,0.5856999695301056,-2.3362532496452335,-0.028141046687960615,-2.3018477082252504,1.1312738120555879,0.19167413488030433,-1.3014008104801176
2019-05-11 16:00:00,-2.5146427392959594,-5.979303503036499,0.8447181969881058,0.5856999695301056,-2.8725807070732117,0.26193094154587016,-2.533002889156342,-0.37450661212205894,0.19167413488030433,-1.2805137932300568
2019-05-22 14:00:00,-13.47286319732666,-13.16849479675293,-0.5416698008775712,6.591965007781982,-0.23970064669847488,-0.4813786134123802,2.552410984039306,3.5952781677246093,-0.4964610368013382,-1.2337665379047396
2019-05-23 12:00:00,-13.47286319732666,-11.476922035217283,0.40691141337156306,6.360954713821411,0.24786974694579839,-0.9346161723136902,2.7835663318634034,3.869056487083435,-0.889681202173233,-1.2825029671192167
2019-05-23 13:00:00,-5.802108860015869,-5.556410503387451,0.6258148610591888,5.783429193496703,-0.7272710621356964,-0.7533210635185241,1.1654798805713653,3.0477217912673957,-0.3490034952759743,-1.289465415477753
2019-05-23 14:00:00,-4.706286859512329,-5.556410503387451,0.47987921088933944,2.549286544322967,-1.0685702919960023,-0.5357671320438386,-0.452606424689293,2.705498886108399,-0.4964610368013382,-1.2944384574890138
2019-05-23 15:00:00,0.7728228032588959,-2.5961544156074523,0.6987825691699981,2.549286544322967,-1.4098696947097777,-0.30008353702723983,-0.6837615847587586,0.7890510767698288,-0.889681202173233,-1.285487014055252
2019-05-23 16:00:00,6.251932144165039,-4.71062250137329,0.6258148610591888,0.9322151660919189,-1.7511688232421878,0.06250643692910672,-1.8395375132560734,0.7890510767698288,-0.3490034952759743,-1.2626106172800065
2019-05-23 17:00:00,15.018507099151611,-6.190750408172608,0.5528469890356064,2.087266218662262,-1.7999258995056149,0.18941295035183428,-2.995313620567322,-0.16917283332441002,-0.1523934735916555,-1.2437128012068572
2019-05-23 18:00:00,10.635219860076905,-11.265474033355712,0.33394363448023806,2.8958016514778135,-2.043710947036743,0.31631945297122,-4.844554376602174,0.5152727082371712,-0.1523934735916555,-1.2347611755132675
2019-05-24 16:00:00,-17.85615062713623,0.7869946926832199,0.9176860541105271,-1.146876448392868,-1.2635984361171722,0.09876546442974361,1.3966350078582763,-0.9905077576637268,-0.3490034952759743,-1.2914544820785525
2019-05-24 17:00:00,22.689262199401856,-1.5389199376106262,0.7717503488063812,-0.9158665597438812,-1.4098696947097777,0.2800605251453817,2.090100371837616,-1.4011750102043148,-0.5947660446166992,-1.2725567221641543
2019-05-24 18:00:00,4.060288786888123,-4.922069311141969,0.9176860541105271,0.3546895603649317,-1.361112552881241,0.2800605251453817,-6.462641334533691,-1.2642859518527987,-0.398156014084816,-1.2606213629245757
2019-05-24 19:00:00,-4.706286859512329,-8.093771982192994,0.7717503488063812,2.2027711153030394,-1.2148414433002475,0.26193094154587016,-2.533002889156342,-0.5113957554101944,-0.4964610368013382,-1.2536590069532396
2019-05-25 10:00:00,-26.622725868225096,-2.5961544156074523,0.6258148610591888,3.588832426071167,0.8817112267017364,-0.6989325731992723,7.6378249168396,3.5952781677246093,-0.9388336062431335,-1.3332288444042202
2019-05-25 11:00:00,-3.6104651927948006,2.6900161504745483,1.0636215806007385,0.9322151660919189,0.4916549490764737,-0.6626735985279083,3.939341735839844,1.4050520479679105,-0.4964610368013382,-1.3372073650360108
2019-05-25 12:00:00,9.539399433135987,2.2671224236488348,1.2095571637153628,-1.9554125785827636,-0.044672459922730924,-0.8077096074819565,-0.9149167954921722,-0.16917283332441002,-0.5456135928630829,-1.3441695451736446
2019-05-25 13:00:00,11.731041336059567,6.073164558410644,1.428460454940796,-1.7244021058082577,-0.8247850984334946,-0.5357671320438386,-3.6887789726257316,-1.8802871704101562,-0.1523934735916555,-1.3501374483108521
2019-05-25 14:00:00,20.49761981964112,7.5532924175262455,1.0636215806007385,-3.8034940719604493,-1.8486828804016113,-0.39073106795549395,-4.1510895729064945,-1.743397843837738,-0.889681202173233,-1.3481480121612548
2019-05-25 15:00:00,40.22241401672363,5.015931081771851,0.9906537175178528,-4.612028861045838,-2.4337676882743837,-0.19130655811168257,-6.000330781936645,-2.975400042533875,0.2899791024625301,-1.3372073650360108
2019-05-25 16:00:00,8.443575763702393,3.3243567943573,0.9176860541105271,-3.225968265533447,-2.5312815189361575,0.09876546442974361,-10.161122941970826,-3.454512333869934,0.33913165591657163,-1.321293205022812
2019-05-25 17:00:00,2.9644665241241457,-0.4816862724721432,0.47987921088933944,-2.3019279837608337,-2.9213376879692072,0.47948492392897607,-3.457623744010925,-2.6331777095794675,0.24082660898566247,-1.3063739478588106
2019-05-25 18:00:00,1.8686444759368896,-4.71062250137329,0.04207243896089492,-0.22283584158867598,-3.798964428901672,0.6970389688387513,-2.3018477082252504,-2.0856208324432375,0.2899791024625301,-1.2954330027103427
2019-05-25 19:00:00,-2.5146427392959594,-8.305218601226807,-0.3227665305137634,2.087266218662262,-2.385010421276092,0.7332979527302086,-2.0706926703453066,-0.853618574142456,0.19167413488030433,-1.2825029671192167
2019-05-25 20:00:00,-4.706286859512329,-11.265474033355712,-1.2713478922843935,4.050852680206299,-2.1412251710891725,0.8783339492976665,-1.1460719406604767,0.5152727082371712,-0.3490034952759743,-1.2705675542354582
2019-05-25 21:00:00,-9.089573097229003,-12.745602226257324,-1.9280580043792725,5.667923951148987,-2.0924682021141052,1.204664972424507,-0.6837615847587586,1.678830361366272,-0.5456135928630829,-1.2606213629245757
2019-05-26 09:00:00,-20.047795867919923,-5.556410503387451,-0.24979861006140708,5.4369138956069945,1.4180386900901794,-0.42699000611901283,6.2508931159973145,3.8006115913391114,-1.2337487339973447,-1.3570997178554536
2019-05-26 10:00:00,-0.32299920208752153,-0.05879267787095159,0.33394363448023806,2.549286544322967,0.2966268212534487,-0.4995080441236496,2.552410984039306,2.5001650691032413,-0.693071049451828,-1.3551104247570038
2019-05-26 11:00:00,16.114330673217772,6.073164558410644,0.6987825691699981,-0.45384605824947355,-0.3372147239744663,-0.5538965582847596,-1.608382272720337,0.7890510767698288,-1.086291116476059,-1.3730136394500732
2019-05-26 12:00:00,19.401797485351562,7.976188468933105,0.9176860541105271,-3.8034940719604493,-1.1173273146152496,-0.7351915657520294,-5.075710034370422,-0.9905077576637268,-0.5947660446166992,-1.3799761176109315
2019-05-26 13:00:00,17.21015386581421,9.879207706451416,1.1365893185138705,-4.843040132522583,-1.9949540495872498,-0.3182130388915539,-5.769175338745117,-2.975400042533875,-0.6439187109470368,-1.3680402219295502
2019-05-26 14:00:00,12.826865768432617,13.262357139587403,1.0636215806007385,-5.882586908340454,-2.7263094425201415,-0.0825295951217413,-5.306865119934082,-3.59140145778656,-0.4964610368013382,-1.360083496570587
2019-05-26 15:00:00,20.49761981964112,9.456314849853516,0.9906537175178528,-7.730666971206665,-2.8725807070732117,0.20754245631396767,-4.382244753837586,-4.207402205467225,-0.10324095413088794,-1.3421802520751955
2019-05-26 16:00:00,10.635219860076905,6.918952226638794,0.9906537175178528,-5.651574993133546,-2.7750667572021483,0.5338735185563565,-6.000330781936645,-5.302514863014221,-0.05408845441415905,-1.3222877442836762
2019-05-26 17:00:00,1.8686444759368896,2.0556756973266603,0.33394363448023806,-4.265514588356018,-2.580038559436798,0.8058160867542028,-3.919934105873108,-4.070513272285462,-0.004935920238494845,-1.30537925362587
2019-05-26 18:00:00,-1.4188209176063538,-3.0190481901168824,-0.24979861006140708,-1.6088970065116883,-2.9213376879692072,0.8602045007050038,-2.0706926703453066,-3.249178147315979,0.0933691123500466,-1.2914544820785525
2019-05-27 10:00:00,-16.760329055786134,0.5755481481552124,-0.10386315262876451,3.1268118858337397,0.8329542577266693,-0.7714506328105927,5.557428073883057,2.226386833190918,-1.037138682603836,-1.3819650411605833
2019-05-27 11:00:00,7.3477545261383055,3.3243567943573,0.26097583714872596,-0.8003615200519562,0.052841549366712606,-0.825839102268219,1.8589451432228088,1.1312738120555879,-0.8405286073684692,-1.390916711091995
2019-05-27 12:00:00,21.593440246582034,10.302101707458496,0.9176860541105271,-2.3019279837608337,-0.4834858328104019,-0.8077096074819565,-3.2264686584472657,-1.1958414912223816,-0.889681202173233,-1.4068307012319567
2019-05-27 13:00:00,36.93494644165039,12.628016853332518,0.6258148610591888,-6.113595390319825,-1.2635984361171722,-0.5176375806331635,-6.231485795974732,-2.0856208324432375,-0.5947660446166992,-1.3889273822307586
2019-05-27 14:00:00,46.79734573364258,10.724996566772461,0.40691141337156306,-7.384151744842529,-2.3362532496452335,-0.22756556011736392,-9.467658185958863,-4.3442912817001345,-0.004935920238494845,-1.3769923090934755
2019-05-27 15:00:00,5.15611047744751,8.610528898239135,0.47987921088933944,-6.344606161117554,-2.9700950145721436,-0.028141046687960615,-11.548054409027099,-5.097181677818298,0.33913165591657163,-1.3541157007217408
2019-05-27 16:00:00,2.9644665241241457,6.707506465911865,0.33394363448023806,-5.189554882049561,-3.6526936054229737,0.26193094154587016,-2.7641580343246464,-4.481180095672608,1.1747244864702227,-1.3302447795867918
2019-05-27 17:00:00,7.3477545261383055,1.6327816367149353,0.04207243896089492,-4.150009655952454,-4.091506695747375,0.6607799451798201,-2.3018477082252504,-3.7967352151870726,0.7815042465925217,-1.3143308520317079
2019-05-27 18:00:00,5.15611047744751,-1.9618140816688538,-0.39573439359664914,-1.377886998653412,-2.238739216327667,0.8964634984731674,-3.2264686584472657,-3.1807339191436768,0.9289618462324143,-1.303390038013458
2019-06-01 13:00:00,-18.95197238922119,-8.939559745788575,-0.9065087497234344,4.743883156776429,0.3941408585757017,-0.6445440649986268,3.708187198638916,3.0477217912673957,0.0442165794316679,-1.2765353441238403
2019-06-01 14:00:00,-7.993751764297485,-6.613644456863403,-0.6876055419445037,4.397368097305298,-0.3372147239744663,-0.6626735985279083,2.321255934238434,2.0894977331161497,0.0933691123500466,-1.2695728927850722
2019-06-02 15:00:00,-18.95197238922119,-9.785346126556396,-1.3443156659603122,4.743883156776429,-0.7272710621356964,-0.30008353702723983,2.7835663318634034,2.979277157783508,-1.1845962047576903,-1.2864815175533293
2019-06-04 13:00:00,-14.568683338165282,-2.173260605335236,-0.3227665305137634,2.087266218662262,-0.19094362258911132,-0.8439687371253968,0.9343245267868042,1.0628292918205262,-0.1523934735916555,-1.3262665212154385
2019-06-06 15:00:00,-13.47286319732666,8.187632751464843,0.9906537175178528,-2.763948059082031,-1.361112552881241,-0.30008353702723983,0.9343245267868042,-2.3593990087509153,-0.05408845441415905,-1.3093578517436981
2019-06-06 16:00:00,2.9644665241241457,5.015931081771851,0.6258148610591888,-4.958545064926147,-1.458626574277878,0.026247461140155803,1.1654798805713653,-2.3593990087509153,-0.3490034952759743,-1.2884707391262054
2019-06-06 17:00:00,16.114330673217772,0.36410103617236017,-0.39573439359664914,-3.225968265533447,-1.458626574277878,0.20754245631396767,-2.3018477082252504,-3.6598459005355837,-0.25069850888103246,-1.2795191526412963
2019-06-06 18:00:00,7.3477545261383055,-2.384707367420197,-0.8335410177707672,-0.6848560869693756,-1.4098696947097777,0.2981899356469512,-5.075710034370422,-2.6331777095794675,0.6831992760300636,-1.273551458120346
2019-06-06 19:00:00,10.635219860076905,-5.979303503036499,-1.2713478922843935,0.8167099684476853,-2.1412251710891725,0.3344489898532629,-3.2264686584472657,-1.1273970007896423,0.24082660898566247,-1.266589131951332
2019-06-19 13:00:00,-13.47286319732666,-0.27023935914039615,-0.39573439359664914,1.1632252275943755,-0.434728791937232,-0.4451195538043976,2.321255934238434,2.0894977331161497,-0.6439187109470368,-1.3302447795867918
2019-06-19 14:00:00,-4.706286859512329,1.6327816367149353,-0.39573439359664914,-0.33834103643894203,-0.7272710621356964,-0.3726015544030815,1.1654798805713653,-0.03228376086335628,-0.5947660446166992,-1.321293205022812
2019-06-20 14:00:00,-13.47286319732666,-6.613644456863403,-1.3443156659603122,3.588832426071167,0.19911266025155785,-0.39073106795549395,2.552410984039306,2.0894977331161497,-0.8405286073684692,-1.3342234492301936
2019-06-20 15:00:00,-6.897930908203125,-2.8076011419296263,-1.0524445235729218,3.1268118858337397,-0.2884577002376318,-0.40886061415076264,1.1654798805713653,1.4050520479679105,-0.5947660446166992,-1.3193039178848263
2019-06-20 16:00:00,-5.802108860015869,-1.7503670454025269,-0.8335410177707672,1.0477200925350187,-1.1173273146152496,-0.3726015544030815,-0.22145122811198234,1.1312738120555879,-0.693071049451828,-1.3063739478588106
2019-06-20 17:00:00,-6.897930908203125,-4.71062250137329,-1.2713478922843935,0.4701947160065174,-1.4098696947097777,-0.2819541013799608,-0.452606424689293,-0.1007283395156264,-0.25069850888103246,-1.2964276432991029
2019-06-25 14:00:00,-12.377041053771972,-3.8648354768753053,-0.9794767320156099,2.549286544322967,-0.434728791937232,-0.8983570069074631,2.321255934238434,0.8574954777956009,-0.2998510003089905,-1.251669827103615
2019-06-25 15:00:00,-5.802108860015869,-3.2304947137832642,-1.0524445235729218,1.6252457499504085,-0.873542207479477,-0.7351915657520294,0.9343245267868042,0.7890510767698288,-0.4964610368013382,-1.2586320847272874
2019-07-31 11:00:00,-22.2394380569458,10.302101707458496,-1.3443156659603122,-6.113595390319825,0.6866831421852112,-0.989004547894001,5.09511833190918,-2.975400042533875,-0.791376119852066,-1.3929060101509092
2019-07-31 12:00:00,-6.897930908203125,16.856952571868895,-1.0524445235729218,-6.113595390319825,0.052841549366712606,-0.8983570069074631,3.0147209405899043,-4.3442912817001345,-0.6439187109470368,-1.4147876352071762
2019-07-31 15:00:00,-14.568683338165282,13.685251331329345,-1.1983801186084748,-3.110463571548462,-1.702411937713623,-0.22756556011736392,1.1654798805713653,-5.918516302108765,-0.791376119852066,-1.383954429626465
2019-07-31 16:00:00,-3.6104651927948006,13.685251331329345,-0.9794767320156099,-7.961677932739258,-2.1899821519851685,0.008117984980344778,1.3966350078582763,-2.564733099937439,0.0442165794316679,-1.3740082383155827
2019-08-01 11:00:00,-14.568683338165282,9.033421039581299,-1.7821223616600033,-4.150009655952454,1.0279823243618011,-0.8620979875326157,5.09511833190918,-2.290954446792602,-0.791376119852066,-1.4157824516296387
2019-08-01 12:00:00,-1.4188209176063538,10.090655231475829,-1.3443156659603122,-5.420564699172974,0.19911266025155785,-0.9164864391088485,1.3966350078582763,-3.1807339191436768,-0.9388336062431335,-1.3670458436012267
2019-08-01 13:00:00,7.3477545261383055,11.570783710479738,-0.9794767320156099,-5.9980910301208485,-0.5809999451041222,-0.825839102268219,-1.3772271871566772,-3.933624243736267,-0.7422236740589142,-1.408819967508316
2019-08-01 14:00:00,31.45583610534668,13.262357139587403,-1.1983801186084748,-6.806626987457276,-1.361112552881241,-0.5901555627584457,-3.2264686584472657,-4.275846910476686,-0.9388336062431335,-1.408819967508316
2019-08-01 15:00:00,65.42631607055664,13.262357139587403,-1.2713478922843935,-7.730666971206665,-1.9461970329284668,-0.2819541013799608,-8.311882019042969,-4.75495879650116,-0.398156014084816,-1.40185781121254
2019-08-01 16:00:00,59.9472095489502,7.5532924175262455,-1.9280580043792725,-7.730666971206665,-2.3362532496452335,0.008117984980344778,-15.477693462371827,-5.302514863014221,-0.5947660446166992,-1.3829596340656283
2019-08-02 10:00:00,-33.19765644073486,5.438825035095215,-2.0010259628295897,-2.6484430789947515,1.8080949664115906,-0.825839102268219,12.492083168029787,-0.9220631837844848,-0.8405286073684692,-1.3919115781784057
2019-08-02 11:00:00,-3.6104651927948006,9.66776180267334,-2.0010259628295897,-3.4569787263870237,1.3692815363407136,-1.0252636030316353,5.326273012161256,-2.290954446792602,-0.693071049451828,-1.3988736927509307
2019-08-02 12:00:00,17.21015386581421,11.147889137268066,-1.3443156659603122,-5.767080783843995,0.9792252987623214,-0.989004547894001,-0.9149167954921722,-2.7700664520263674,-0.9879862248897553,-1.4068307012319567
2019-08-02 13:00:00,21.593440246582034,16.856952571868895,-0.7605732023715973,-6.575616312026978,-0.532242888212204,-0.8802275747060776,-5.306865119934082,-4.138957667350769,-0.8405286073684692,-1.4068307012319567
2019-08-02 14:00:00,33.647483825683594,14.953933620452881,-0.8335410177707672,-9.694254398345947,-1.8486828804016113,-0.7170621037483216,-6.231485795974732,-4.618068981170654,-0.7422236740589142,-1.3799761176109315
2019-08-02 15:00:00,57.75556831359863,12.839463710784912,-1.3443156659603122,-8.654707527160644,-2.7750667572021483,-0.5720260828733444,-8.774192810058594,-6.466073656082154,-0.4473084777593613,-1.3123417258262635
2019-08-02 16:00:00,21.593440246582034,12.41657018661499,-1.3443156659603122,-7.499656438827515,-2.9700950145721436,-0.010011520236730576,-13.859606647491455,-5.850072240829467,0.48658919855952265,-1.3391963958740232
2019-08-03 11:00:00,-21.143614959716796,8.610528898239135,-1.3443156659603122,-3.572483777999878,1.5155528247356416,-1.0252636030316353,7.6378249168396,-1.2642859518527987,-1.1845962047576903,-1.423739382624626
2019-08-03 12:00:00,-6.897930908203125,9.879207706451416,-0.8335410177707672,-5.189554882049561,1.0279823243618011,-1.0071342691779137,2.7835663318634034,-2.8385108709335323,-0.8405286073684692,-1.4147876352071762
2019-08-03 13:00:00,8.443575763702393,13.685251331329345,-0.6876055419445037,-5.882586908340454,-0.044672459922730924,-0.9346161723136902,-0.22145122811198234,-3.7967352151870726,-0.9388336062431335,-1.404841536283493
2019-08-03 14:00:00,16.114330673217772,16.222612762451174,-0.9794767320156099,-7.961677932739258,-1.0685702919960023,-0.7714506328105927,-3.457623744010925,-4.207402205467225,-0.398156014084816,-1.402852076292038
2019-08-04 14:00:00,-10.185397720336915,14.319592475891113,-0.5416698008775712,-6.113595390319825,-0.044672459922730924,-0.7714506328105927,3.0147209405899043,-3.865179800987243,-0.8405286073684692,-1.3998685181140897
2019-08-04 15:00:00,-9.089573097229003,13.262357139587403,-0.39573439359664914,-8.308192825317382,-0.434728791937232,-0.4813786134123802,0.4720143750309944,-4.3442912817001345,0.19167413488030433,-1.384949153661728
2019-08-08 10:00:00,-29.91019287109375,11.782229995727539,-1.5632189512252808,-2.5329375982284548,2.0031231462955477,-1.0252636030316353,10.642841625213624,-0.9905077576637268,-0.791376119852066,-1.403846836090088
2019-08-08 11:00:00,-1.4188209176063538,12.41657018661499,-0.9794767320156099,-6.9221313953399655,1.4667957067489625,-1.0252636030316353,4.632807803153992,-2.2225099325180055,-0.889681202173233,-1.4118040323257446
2019-08-09 11:00:00,-17.85615062713623,8.187632751464843,-1.1983801186084748,-3.6879889249801634,1.5155528247356416,-0.970874996483326,5.788583421707154,-2.4278434753417963,-0.6439187109470368,-1.4197605550289154
2019-08-09 12:00:00,-5.802108860015869,10.51354913711548,-0.8335410177707672,-4.958545064926147,0.8329542577266693,-0.970874996483326,2.090100371837616,-2.9069556474685667,-0.889681202173233,-1.3968844890594483
2019-08-09 13:00:00,6.251932144165039,13.685251331329345,-0.5416698008775712,-6.229101133346559,-0.434728791937232,-0.8983570069074631,-0.452606424689293,-3.6598459005355837,-0.9388336062431335,-1.3859438776969908
2019-08-09 14:00:00,16.114330673217772,12.205122947692875,-0.6876055419445037,-7.961677932739258,-1.2148414433002475,-0.7714506328105927,-2.995313620567322,-4.412736439704895,-0.8405286073684692,-1.3809705972671509
2019-08-10 12:00:00,-17.85615062713623,8.187632751464843,-1.0524445235729218,-3.4569787263870237,0.6866831421852112,-1.0071342691779137,5.09511833190918,-2.7700664520263674,-0.5947660446166992,-1.40185781121254
2019-08-24 13:00:00,-16.760329055786134,3.9586971759796143,-1.1983801186084748,-1.262381649017334,0.5891690835356712,-0.9527456149458885,4.401652526855469,-0.7167296290397644,-0.7422236740589142,-1.3173148572444915
2019-08-24 14:00:00,-4.706286859512329,4.804484653472901,-1.3443156659603122,-2.6484430789947515,-0.14218656942248342,-0.8620979875326157,1.8589451432228088,-1.4696197152137755,-0.693071049451828,-1.3123417258262635
2019-08-24 15:00:00,-1.4188209176063538,5.227377843856812,-1.0524445235729218,-3.110463571548462,-0.7272710621356964,-0.6808030784130097,-0.6837615847587586,-2.290954446792602,-0.2998510003089905,-1.3153256058692935
2019-08-25 15:00:00,-13.47286319732666,2.901463198661804,-0.8335410177707672,-4.034504175186157,-0.8247850984334946,-0.11878856932744386,3.4770317554473893,-1.6065088272094727,-0.7422236740589142,-1.3531211853027343
2019-08-25 16:00:00,7.3477545261383055,2.4785692691802974,-0.8335410177707672,-2.0709177255630493,-0.8247850984334946,-0.010011520236730576,1.1654798805713653,-3.11228940486908,-0.25069850888103246,-1.3401908874511717
2019-08-27 14:00:00,-13.47286319732666,-0.6931328892707825,-1.7821223616600033,1.3942355275154115,0.10159865459427238,-0.6989325731992723,3.4770317554473893,0.5837173193693161,-0.9388336062431335,-1.3113470137119294
2019-08-27 15:00:00,-9.089573097229003,-2.384707367420197,-1.7821223616600033,-0.10733076669275761,-0.3859717909246683,-0.5538965582847596,1.1654798805713653,0.10460533164441585,-0.9879862248897553,-1.3133361697196957
2019-08-29 12:00:00,-15.66450662612915,5.438825035095215,-1.7091546535491944,-1.4933920502662659,1.271767508983612,-1.0433930620551108,7.6378249168396,-0.37450661212205894,-0.7422236740589142,-1.2924492597579955
2019-08-29 13:00:00,-0.32299920208752153,4.804484653472901,-2.0010259628295897,-3.4569787263870237,0.8329542577266693,-0.989004547894001,1.6277903437614445,-1.6065088272094727,-0.8405286073684692,-1.2914544820785525
