,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,109,68,62.38532110091744,14.979326943652158,76,68,89.47368421052632,73.51351351351352
