,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_11,SHAP_TEMP_12,SHAP_TEMP_03,SHAP_OX_17,SHAP_OX_15,SHAP_SPM_01,SHAP_TEMP_02,SHAP_OX_24,SHAP_TEMP_13,SHAP_TEMP_17,SHAP_SPM_03,SHAP_OX_16,SHAP_NOX_08,SHAP_HUM_21,SHAP_CH4_07,SHAP_THC_07,SHAP_NO2_01,SHAP_PM25_19,SHAP_NMHC_09,SHAP_NO_11,SHAP_SPM_06
2019-09-13 19:00:00,-5.805872964859009,8.135166215896607,-0.44648489356040955,0.4057737171649933,0.23924242258071898,-0.8515793010592461,-0.751191595196724,0.1661235600709915,-0.9139794111251831,1.3431202054023745,-0.5095935871824622,-1.1569942444562913,-0.34844754785299303,0.10766515620052815,-0.07220279797911641,-6.365566825866699,0.08768983809277413,-0.7280967175960542,0.3497008390724659,-0.034166638972237665,-0.005467480234801739,0.032689424231648403,0.04034505395684389,-0.09868496358394621,0.05488074142485855,-0.09728474635630843,-0.17228712867945434,-0.012990872806403753,0.007792635040823321,0.0579995112493634
2019-06-11 04:00:00,-0.0675315758213401,1.080935150384903,-1.1198792755603793,0.36683970987796777,-0.14931094646453857,-0.12619387377053495,0.1140086330473423,0.7639864027500153,0.29775630626827476,0.347351185977459,-0.09944690912961959,-0.08043979071080684,-0.2645710572600365,0.08075052741914986,-0.18286053203046324,-0.9743529379367828,-0.07355755250900982,0.010622989758849127,-0.29769289344549177,-0.2987621426582336,-0.019502675626426914,0.024074921011924707,0.49709180295467376,-0.07831493765115735,0.05488074142485855,-0.12040485602337869,-0.09557371982373294,-0.012990872806403753,0.012814357713796163,0.11361344158649445
2020-01-11 15:00:00,-0.0675315758213401,-3.7394570827484146,1.2111010313034056,0.5095979392528533,0.45118044316768646,0.5533775687217712,1.0472582176327705,-0.23245147317647938,1.4239570677280426,-1.4361165642738343,0.7417018920183183,0.7951578408479693,-0.6336274355649948,0.15188207477331161,-0.08226257711648939,3.401123118400573,0.11993936635553834,1.615427803993225,-1.7514891266822814,0.08795435950160026,0.05067326109856365,0.15268886107951402,-0.014464561943896092,0.1661256283521652,-0.06561417267657814,-0.10322930701076985,-0.13940991158597169,0.005972505174577194,0.01872345847077666,0.0510477317497134
2020-03-20 20:00:00,9.769623947143554,-4.915161800384522,1.9362949252128605,0.22408151179552077,-0.21995701640844337,-0.22545730583369733,-0.11930379654513668,-0.7306705355644226,0.29775630626827476,0.347351185977459,-0.002123959362506818,0.17793319080956285,-0.33167230784893037,0.06537074372172354,-0.11244196761399508,1.447785919904709,0.4101846098899841,0.4818752482533456,-0.7860778987407684,-0.17664113864302633,-0.03353785895160397,0.010871370648965279,0.40574256181716917,-0.1190549775958061,0.06779089272022246,-0.12106289606308565,0.0030576927238143508,-0.015699925879016457,0.01872345847077666,0.07885471805930136
2019-08-21 19:00:00,0.7522314101457596,12.01499710083008,-1.3270776867866518,0.19812537953257564,-0.39657231271266935,-1.2944457679986956,-1.363636738061905,1.0629175066947938,-1.7265553355216976,2.383475887775421,-0.843272702395916,-1.8172812104225158,-0.33167230784893037,0.12688990756869317,0.02839515535160896,-8.70957088470459,-0.396052360534668,-1.1101931929588318,0.5768564015626908,0.16936832815408703,0.012076519383117556,0.02178037497214969,0.4788219600915909,0.023535302816890133,0.041970567451789946,-0.10025705997832117,-0.08461470948532221,-0.015699925879016457,-0.01953441128134725,0.023240754194557636
2019-11-11 04:00:00,-9.08492202758789,-2.916463136672974,-0.18748719021677976,0.6134221822023391,-0.008018802735023162,0.11814631000161172,0.34732103133574127,0.36541114449501033,0.7967065542936325,0.16900436729192736,-0.05773707367479801,0.4363062590360641,-0.04649233929812906,0.0038515465683303884,-0.12250176686793565,1.760320210456848,-0.4283019512891769,-0.19316176697611812,-0.08189498173305762,-0.013813143782317632,-0.08266099747270343,0.043598474003374535,0.02207518410868942,-0.01720478868810455,0.03766716555692252,-0.1121461077593267,0.3099110588431358,-0.012990872806403753,0.01872345847077666,0.0510477317497134
2019-10-04 16:00:00,13.868438529968262,17.07052993774414,0.6931054532527924,0.18514744751155374,-0.6085101306438446,-1.1035551480948924,-0.9845039308071136,1.2622052431106565,-1.8976233541965484,1.4620179295539857,-0.606916719302535,-2.061299550533295,-0.012941787857562271,-0.003838340053334792,-0.11244196761399508,-11.913042449951172,0.6359312415122987,-0.9064084172248841,0.5314253866672516,-0.09522712267935274,-0.09318745005875824,0.05996202770620583,0.07688478659838435,-0.13942506462335585,0.06779089272022246,-0.1121461077593267,0.17277349755167964,-0.015699925879016457,0.01872345847077666,0.06495121568441388
2019-05-02 11:00:00,17.147488021850585,8.017594480514527,1.9362949252128605,0.25003760159015653,-1.3149705946445467,-0.24072849038057034,0.06540186926722524,3.7532983303070067,-0.11565933544188738,0.48111121654510497,-0.13420515432953833,-0.6976643189787864,-0.04649233929812906,0.05383587423712011,-0.1325615495443344,-4.724760437011719,0.5391828358173371,-0.014850066043436522,-0.21818841248750687,-0.11558066196739673,-0.0616081944783218,0.032689424231648403,-0.03273444762453434,-0.05794489067047833,0.041970567451789946,-0.1270075804553926,-0.19420519527047872,-0.011636338182142885,0.01872345847077666,0.0579995112493634
2019-11-18 15:00:00,0.7522314101457596,6.136467123031616,1.1593015968799592,0.3279056251049041,0.09795026257634161,-0.1872790575027466,0.21122208908200263,-0.531382840871811,0.04115352816879747,-0.4997958794236183,0.33155481144785875,-0.3962290171533822,-0.4323239654302597,0.11151013299822805,-0.021903806505724745,-3.4746251106262207,0.2811867296695709,0.8894449472427368,-0.9678024232387543,0.08795435950160026,0.012076519383117556,0.10905271973460909,-0.3067825362086296,-0.037574829719960665,0.03766716555692252,-0.07647886746563015,-0.13940991158597169,-0.006218233512481666,0.013258043247333226,0.09970991015434265
2019-08-22 04:00:00,-1.7070570707321167,9.781155490875244,-1.4306774020195006,0.4187518626451493,-0.11398790255188943,-0.7752224266529084,-0.751191595196724,0.1661235600709915,-0.856956347823143,1.8187112092971802,-0.905837370455265,-1.1857024371623992,0.15481112240813671,-0.02306308028055353,-0.10238215327262876,-6.912502765655518,-0.5895493984222412,-1.6451277494430543,1.32647020816803,-0.17664113864302633,-0.12125775925815105,0.032689424231648403,0.20477392077445983,-0.05794489067047833,0.059184125345200254,-0.11809067470021546,0.20032062754034996,-0.015699925879016457,0.01872345847077666,0.030192503705620745
