,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_WS_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_11,SHAP_TEMP_12,SHAP_TEMP_03,SHAP_OX_17,SHAP_OX_15,SHAP_SPM_01,SHAP_TEMP_02,SHAP_OX_24,SHAP_TEMP_13,SHAP_TEMP_17,SHAP_SPM_03,SHAP_OX_16,SHAP_NOX_08,SHAP_HUM_21,SHAP_CH4_07,SHAP_THC_07,SHAP_NO2_01,SHAP_PM25_19,SHAP_NMHC_09,SHAP_NO_11,SHAP_SPM_06
2019-05-25 11:00:00,-11.23597192764282,-3.934964418411255,0.9954070448875427,2.150648128986359,0.611687782406807,1.6333175301551819,1.5115541934967043,0.821874451637268,1.1036438141949474,0.27997535318136213,0.51859430372715,-0.6638332888484001,0.03605947377218399,1.6301861137151719,-0.03159572118893263,1.0316344432532787,0.348984494805336,0.5107688320800662,0.0004962294362485583,-0.46185288280248643,-0.3160721627529711,-0.26612441390752795,-1.0416517704725263,0.1917013803496957,-0.007835179567337033,-0.14021116346120838,-0.5633704841136933,-0.7313540250062942,-0.4425631985068321,0.31824943423271185
2019-05-25 12:00:00,-3.1116002321243283,-2.666245698928833,1.148711895942688,1.2175645768642427,0.4535116866230965,1.053824096918106,1.1402981020510197,0.7432248532772066,0.6883941134437919,0.3037659786641598,0.5845161229372025,-0.6055385982617737,-0.08342288658022881,0.8251103237271309,-0.3500810503959656,0.4266626169439406,0.1925853785127401,0.653955374006182,-0.17312406226992608,-0.2432811126112938,-0.31080852728337055,-0.11487932484596967,-0.9771647423505783,0.12657543495297433,-0.00759259387850762,0.24515902847051613,-0.4091589689254761,0.030687888106331197,-0.4425631985068321,0.15642477348446843
2019-05-25 13:00:00,7.720895910263062,-0.24414673671126366,1.5319743275642397,-0.5153049439191818,0.3744236499071121,0.5142955235205591,0.5736441522836685,0.42862669229507444,0.503838752117008,0.3370728258043527,0.650437915325165,-0.49866500310599804,-0.12687099054455758,0.4672987684607506,-0.29217464029788975,0.12417672574520111,-0.3287449926137924,0.7562314420938492,-0.4277671128511429,0.019005035609006883,-0.2871221601963043,-0.039256776589900226,-0.9556690335273743,0.018032179493457035,-0.009290634561330053,0.24515902847051613,0.20768716484308242,-0.08654933553189038,-0.5448251783847808,0.2535195738077164
2019-05-25 14:00:00,15.845266723632815,0.5632194429636002,1.9918892979621887,-1.7149837970733643,0.05807140001998048,0.27450507432222365,0.04606972560286522,0.11402854397892952,0.16548716425895693,0.35610535107553004,0.7427283942699433,-0.4452282220125198,-0.3223876468837261,0.5567516699433327,-0.26322142481803895,-0.4532962784171105,-0.1202128604054451,0.8585075967013835,-0.5782379969954491,-0.46185288280248643,-0.27659487244673076,-0.11487932484596967,-0.74071224629879,-0.04709377356339244,-0.010988685581833118,0.24515902847051613,-0.023630131129175395,-0.3210237868130207,-0.5448251783847808,0.3506143718957901
2019-05-25 15:00:00,22.164222717285153,0.5632194429636002,1.9152368783950806,-3.314555811882019,-0.2582808077335358,-0.16511077433824536,-0.18840778917074208,-0.829765897989273,-0.003688615746796127,0.40844471994787457,0.7954660221934319,-0.3432125089690089,-0.4092839449644089,0.3331194473430514,-0.29217464029788975,-0.6457872897386551,-0.2766120120882988,1.001693998277187,-0.7287089705467225,-0.3744241788983345,-0.27922669388353816,-0.30393567830324175,-0.5902423903346061,-0.2207629988901317,-0.01389962603570898,0.11670229732990263,0.05347563019022343,-0.20378656312823296,-0.4425631985068321,0.18878970816731452
2019-05-25 16:00:00,29.385885620117186,0.5632194429636002,1.7619317531585694,-4.514234733581543,-1.2073374152183531,-0.38491863906383517,-0.6182833045721055,-1.065714567899704,-0.3266605600714684,0.341830987855792,0.9404938325285912,-0.3092073055915535,-0.38755983710289005,0.10948722250759602,-0.26322142481803895,-0.6457872897386551,0.2968514889478683,1.0835149727761746,-0.8097317092120647,-0.33070981055498117,-0.2726471841335297,-0.417369544506073,-0.4182769738137722,-0.2641803152859211,-0.014142223400995153,-0.14021116346120838,0.4390044718980789,0.030687888106331197,-0.3403012529015541,-0.005399855971336359
2019-05-25 17:00:00,19.456098556518555,-0.8208369106054306,1.608626925945282,-5.447317934036255,-1.4446015596389767,-0.8045520037412643,-0.8332209944725036,-1.3803126394748688,-0.4343178976327181,0.2514266148209572,0.7559128805994988,-0.3092073055915535,-0.44187001287937155,0.2883930064737797,-0.26322142481803895,-0.6457872897386551,0.5053836137056351,1.3085222825407983,-0.8676051380112767,-0.3744241788983345,-0.2660675764083863,-0.34174696505069735,0.05462808494921771,-0.2858889381866902,-0.014384779240936068,-0.2686679005622864,0.8245333015918732,0.26516232043504717,-0.23803924098610874,0.3506143718957901
2019-05-25 18:00:00,5.9154798030853275,-2.3202314615249633,1.148711895942688,-6.513699388504028,-1.7609537720680237,-0.9444296360015869,-1.2435565590858457,-0.12192005915567279,-0.4343178976327181,0.11344100348651409,0.505409961938858,-0.3092073055915535,-0.49618019759654997,0.24366655778139829,-0.23426820039749147,-0.31580280466005206,0.14045235142111775,1.0221492394804954,-0.9254784330492839,-0.33070981055498117,-0.2713312398642302,-0.417369544506073,0.20509786531329155,-0.30759761997906027,-0.015355103183537739,-0.3971246525645256,0.9016390740871429,0.20654372870922083,-0.3403012529015541,0.2858845070004463
2019-05-26 09:00:00,-19.360341262817382,-7.510444164276123,-0.23103275001049034,4.683303260803223,0.3744236499071121,1.893090409040451,1.2966165632009505,0.7432248532772066,1.641930514294654,0.1324734945315868,0.04395727850496765,-0.8484330900013447,0.4379549026489258,2.7930736482143406,0.2868896290659904,1.5816086873412136,-0.38087805509567263,-0.36880552023649216,0.5560810446739197,0.36871991306543356,-0.3594971612095833,-0.039256776589900226,-0.719216538965702,0.49562250897288324,-0.0022558845579624316,-0.14021116346120838,1.7498025298118591,-0.7313540250062942,-0.4425631985068321,-0.3290491558611393
2019-05-26 10:00:00,-4.917015790939331,-4.742330741882324,0.07557721589691935,2.683838701248168,0.3744236499071121,1.7532127797603607,1.3943155646324157,1.0578229844570162,1.272819676285144,0.18481284976005555,0.17580087520182133,-0.7026964273303747,0.2750242594629526,2.4799885511398316,0.2289832066744565,1.279122938378714,0.2968514889478683,-0.08243239233270287,0.40561015605926515,0.36871991306543356,-0.3450221240520478,-0.11487932484596967,-0.8481906235218049,0.9732129320502281,0.0038086007814854385,-0.01175443499814716,1.3642736196517946,-0.6727354034781456,-0.4425631985068321,-0.1348595702089369
2019-05-26 11:00:00,5.9154798030853275,-2.4355698466300963,0.22888216376304626,0.684373962879181,0.6907758176326751,1.2736318707466123,1.257537043094635,1.0578229844570162,0.8114310920238494,0.20384537298232316,0.32082888931035997,-0.6492596354335547,0.15554187376983464,2.077450668811798,0.2289832066744565,0.6191537079459521,0.7660488367080689,0.12211972102522853,0.174116475507617,0.4998629927635193,-0.3358108213171363,-0.19050186425447463,-0.8266949951648712,0.7561263307929037,-7.26772472262549e-05,-0.01175443499814716,1.595590853691101,-0.6141168817877769,-0.4425631985068321,-0.23195434994995598
2019-05-26 12:00:00,14.03985137939453,-0.24414673671126366,1.0720594406127932,-1.448388564586639,0.6907758176326751,0.6741558402776718,0.7885819166898728,0.821874451637268,0.6422552712261677,0.24191034659743313,0.3735663115978241,-0.5326702795922756,0.07950762212276459,1.227648252248764,0.05526391882449385,0.06917932480573655,1.3916454434394836,0.34712711051106454,-0.011078487616032338,0.4124342232942582,-0.32396760731935503,-0.30393567830324175,-0.7837035953998567,0.34366196170449254,-0.006622279062867169,0.11670229732990263,0.20768716484308242,-0.789972671866417,-0.4425631985068321,-0.26431927233934405
2019-05-26 13:00:00,18.553391456604004,1.4859242677688596,1.2253644466400144,-3.047960567474366,0.4535116866230965,0.4543478639796376,0.20238804072141647,0.34997716397047046,0.2731445053592324,0.27045910917222504,0.47904122769832613,-0.43551245480775835,-0.018250665720552235,0.8251103237271309,-0.002642501331865758,-0.4532962784171105,1.8608426094055175,0.42894796933978796,-0.23099745959043502,0.4124342232942582,-0.29896533340215686,-0.37955823689699175,-0.74071224629879,0.12657543495297433,-0.006622279062867169,0.24515902847051613,0.28479293882846834,-0.4382609874010086,-0.4425631985068321,-0.26431927233934405
2019-05-26 14:00:00,20.35880584716797,2.8699808120727544,1.4553218603134157,-4.247638916969299,-0.021016641845926613,-0.02523299455642699,-0.01254967041313646,-0.12192005915567279,-0.03444786965847017,0.2894916072487831,0.5581473559141159,-0.3432125089690089,-0.22462933650240302,0.3778458936139941,-0.08950214404612777,-0.8657769918441772,2.225773847103119,0.59258972305106,-0.3930430546402931,0.15014809891581532,-0.2871221601963043,-0.30393567830324175,-0.6117381185293198,0.03974082656204696,-0.009048061817884439,0.373615762591362,-0.023630131129175395,0.030687888106331197,-0.4425631985068321,-0.36141406670212745
2019-05-26 15:00:00,34.802133560180664,2.5239664554595946,1.4553218603134157,-4.914127969741822,-0.49554494619369505,-0.4248837262392044,-0.48150465786457064,-0.12192005915567279,-0.3266605600714684,0.3132822114974261,0.6108848467469216,-0.2703441892750561,-0.3223876468837261,0.0647607972845435,-0.11845536045730114,-1.1957615673542024,2.642838358879089,0.7153210416436195,-0.5087898641824722,0.06271939775906502,-0.273963057808578,-0.34174696505069735,-0.5902423903346061,-0.09051109310239551,-0.010988685581833118,0.24515902847051613,0.3618987053632737,-0.5554982379078865,-0.4425631985068321,-0.2966842070221901
2019-05-26 16:00:00,30.28859348297119,0.7938957154750824,1.3020169496536256,-5.180722761154175,-0.49554494619369505,-0.8045520037412643,-0.8723006665706634,-0.829765897989273,-0.5573548931628467,0.27997535318136213,0.6768066599965096,-0.21204950921237478,-0.43100799024105074,-0.024692083802074168,-0.14740856885910034,-1.113265514373779,2.0693748831748957,0.7971419204026462,-0.6361114114522934,-0.0684236768633127,-0.26475168690085416,-0.417369544506073,-0.4182769738137722,-0.11221972750499845,-0.01147384308278559,0.11670229732990263,0.7474275290966034,-0.20378656312823296,-0.4425631985068321,-0.2966842070221901
2019-05-26 17:00:00,14.942559146881106,-0.3594848936423659,1.4553218603134157,-7.313486003875733,-1.2073374152183531,-1.1042900383472443,-1.2435565590858457,-0.9084154516458514,-0.741910232976079,0.1657803826034069,0.5845161229372025,-0.22662314251065255,-0.5070422410964965,-0.024692083802074168,-0.1763617619872093,-0.700784707069397,1.2873792588710786,0.8994179870933294,-0.6824101604521274,-0.11213803663849833,-0.26211983859539034,-0.45518077313899996,-0.2033201125683263,-0.11221972750499845,-0.011959002260118718,-0.2686679005622864,0.9016390740871429,-0.08654933553189038,-0.3403012529015541,-0.10249463594518601
2019-05-27 10:00:00,-6.722431707382202,-2.5509076833724977,0.22888216376304626,4.683303260803223,0.2953355588018895,1.3735446214675904,1.1402981020510197,1.1364725530147552,1.1190233818721027,0.09440850540995596,0.030772902630269494,-0.6444017549976706,0.23157614637166263,2.032724303007126,0.2868896290659904,0.4541613472625613,1.2873792588710786,-0.4097159385681152,0.4866329148411751,0.7184347003698349,-0.3358108213171363,-0.15269058793783188,-0.6977208167314529,0.7127090781927109,-0.0015280984342098403,-0.6540380954742432,2.2895427227020266,-0.9072099268436432,-0.4425631985068321,-0.1995894346386194
2019-05-27 11:00:00,5.012771701812744,-1.3975273370742796,0.30553468614816665,2.4172436714172365,0.7698638767004014,1.0738065540790558,0.8862809102982283,0.9005240023136138,0.6268756959587336,0.1324734945315868,0.07032600606326014,-0.503522913902998,0.07950762212276459,2.1221769630908964,0.2868896290659904,0.09667799472808838,1.7565765261650086,-0.10288765877485273,0.24356459453701965,0.5435773149132729,-0.3226517340168357,-0.22831313982605933,-0.6977208167314529,1.1251735389232633,0.0040511811152100785,-0.14021116346120838,0.7474275290966034,-0.4968795970082283,-0.4425631985068321,-0.2966842070221901
2019-05-27 12:00:00,23.0669303894043,0.5632194429636002,0.6887970447540284,-1.181793212890625,0.532599712908268,0.43436539135873325,0.5931839361786843,0.34997716397047046,0.1808667797595262,0.16102225147187713,0.17580087520182133,-0.4403703413903715,-0.029112703516148024,1.496006998419762,0.3447960361838341,-0.17830908782780167,2.017241632938385,-0.04152199160307642,0.09309370038099586,0.4998629927635193,-0.32528351051732896,0.18761085905134678,-0.6547294825315475,0.6692918002605439,-7.26772472262549e-05,-0.2686679005622864,-0.10073589831590653,-0.20378656312823296,-0.4425631985068321,-0.49087379723787306
2019-05-27 13:00:00,43.829214477539054,1.8319380164146424,1.0720594406127932,-2.914662742614746,-0.021016641845926613,-0.14512825831770895,-0.03208951838314533,-0.5938173085451126,-0.019068265333771723,0.19432911500334737,0.25490707010030744,-0.3917914513498545,-0.0073886109516024655,0.5120252169668674,0.2868896290659904,-0.6457872897386551,2.1215078115463255,0.12211972102522853,-0.03422785331495104,0.4998629927635193,-0.3068607926368713,0.22542215175926686,-0.6977208167314529,0.3653706282377243,-0.004439053684473065,-0.5255813628435135,0.4390044718980789,-0.4382609874010086,-0.4425631985068321,-0.523238767683506
2019-05-27 14:00:00,17.650683403015137,2.639304518699646,1.9152368783950806,-5.5806158065795906,-0.9700733423233032,-0.40490123480558393,-0.5987434715032578,-2.0095091700553898,-0.17286440692842006,0.24191034659743313,0.34719759225845337,-0.3092073055915535,-0.15945710167288782,0.24366655778139829,0.05526391882449385,-0.9482732057571411,2.9556364774703985,0.2448510353453457,-0.20784809440374374,0.5872916951775551,-0.2779107605805621,0.2632333919405937,-0.5902423903346061,0.2568273417651653,-0.006864839419722544,-0.6540380954742432,1.1329563975334167,-0.6727354034781456,-0.4425631985068321,-0.3937790229916573
2019-06-04 12:00:00,-15.749511528015137,-4.973006629943848,-0.3076852142810822,2.9504339456558233,-0.7328091561794281,1.1537367045879363,1.0425991620868444,-0.20056961551308633,0.965227257553488,0.2942497499287129,0.5977004319429398,-0.6784070068970323,-0.22462933650240302,1.1829218685626985,-0.3500810503959656,1.1141306016594172,-0.5894101947546004,0.7153210416436195,-0.49721524864435196,-0.46185288280248643,-0.29896533340215686,-0.4565760165452957,-0.22481579910963764,0.34366196170449254,-0.007349993661046023,0.09442381039261817,0.1305814042687416,0.4996367901563644,-0.373885403573513,0.31824943423271185
2019-06-04 13:00:00,-4.917015790939331,-4.6269923686981205,-0.23103275001049034,2.0173505306243897,-0.5746330142021179,0.873981137573719,0.6713431760668754,-1.9308594584465026,0.7345330812968315,0.3180403605103493,0.6240692049264908,-0.6201122994243633,-0.22462933650240302,1.0040160968899727,-0.3500810503959656,0.6741510685533285,-0.4851441651582718,0.7766866464167833,-0.6245367676019669,-0.592995947599411,-0.2976494550704956,-0.45741318464279174,-0.16032875180244446,0.03974082656204696,-0.010018376307561977,0.09679386503994464,-0.8717935442924499,0.3237809553742409,-0.3742627874016762,0.2858845070004463
2019-06-04 14:00:00,-3.1116002321243283,-4.165640664100647,-0.07772775762714444,0.15118331202538687,-2.3145702838897697,0.5742430824786424,0.3977860264480114,-1.1443641781806946,0.5499775853008032,0.32755658254027364,0.689991058409214,-0.5423860218375921,-0.23549143299460415,1.0040160968899727,-0.40798749923706057,0.5916548885405064,-0.1723459009081125,0.8175971806049347,-0.7287089705467225,-0.46185288280248643,-0.29238580614328386,-0.45825032889842987,0.07612377749755975,-0.11221972750499845,-0.01292931670323016,0.0991639256477356,-0.7175820171833038,0.20654372870922083,-0.3746401265263557,0.3829792827367783
2019-06-04 15:00:00,-4.917015790939331,-5.434359216690064,-0.07772775762714444,-1.448388564586639,-1.5236896872520447,0.3344526454806328,0.10468902587890623,-1.3803126394748688,0.3039037073031068,0.33231471851468086,0.7163597464561462,-0.5278123863041401,-0.27893952205777167,0.8698367565870285,-0.43694071769714354,0.481660059094429,-0.2244788810610771,0.9198731981217861,-0.798157099634409,-0.46185288280248643,-0.29238580614328386,-0.4590874522924423,0.1621065158396959,-0.2641803152859211,-0.015112539194524299,0.10153398327529428,-0.4091589689254761,0.030687888106331197,-0.3750174671411514,0.3506143718957901
2019-06-06 14:00:00,-9.430554866790771,1.3705861210823058,0.9187544643878937,-1.0484956324100494,-0.7328091561794281,-0.14512825831770895,-0.09070884864777326,-0.20056961551308633,-0.11134595731273293,0.25618471875786775,0.4658568695187569,-0.3237809743732215,-0.4092839449644089,0.6909309588372707,-0.23426820039749147,-0.6182885795831681,-0.3287449926137924,0.5107688320800662,-0.4624911531805992,-0.15585239604115483,-0.28580624535679827,-0.49843350946903237,-0.05285033396212382,-0.003676479030400551,-0.009533222345635297,0.21292632818222046,-0.1778416872024536,-0.3796423956751824,-0.3927529200911522,0.31824943423271185
2019-06-06 15:00:00,-5.819723176956177,-0.013470623642206182,0.9187544643878937,-0.9151978909969329,-0.5746330142021179,-0.5247964352369309,-0.5987434715032578,0.03537901900708676,-0.3881790582090616,0.2657010033726692,0.51859430372715,-0.31406516330316664,-0.33324967436492436,0.5567516699433327,-0.2053149864077568,-0.8382783770561218,-0.6415433079004288,0.5721345349680632,-0.5782379969954491,-0.2432811126112938,-0.2831744164228439,-0.49927063286304474,0.05462808494921771,-0.1990543436259031,-0.01292931670323016,0.2152963787317276,-0.10073589831590653,-0.2624051794409752,-0.39313030391931536,0.12405985966324802
2019-06-13 14:00:00,-10.333263492584228,-5.665035247802735,0.15222971066832544,1.0842669010162354,-0.2582808077335358,0.9938763618469239,0.6322635099291801,-0.987064927816391,0.9037087622098625,0.39892843216657636,0.9273095265030861,-0.6444017549976706,-0.30066359266638754,0.6909309588372707,-0.23426820039749147,0.8941408798098565,-1.1628736555576327,1.3289775282144545,-1.1569721467792988,-0.636710324883461,-0.28580624535679827,-0.07706804890185595,0.11911515779793261,-0.2641803152859211,-0.01389962603570898,-1.1678650617599486,0.3618987053632737,0.14792512133717534,-0.5448251783847808,0.3829792827367783
2019-06-19 13:00:00,-13.041386890411378,-3.127597975730896,-0.23103275001049034,1.5508086919784547,-0.10010469481348987,0.6541732363402843,0.5736441522836685,1.1364725530147552,0.5807368297129869,0.23239410119131207,0.39993508905172354,-0.5715333830565215,-0.34411170519888395,0.5120252169668674,-0.11845536045730114,0.7566472306847573,0.1925853785127401,0.5107688320800662,-0.5319392517209053,-0.2651382803916931,-0.28185851871967316,-0.039256776589900226,0.033132417034357764,-0.003676479030400551,-0.010746104363352044,0.24515902847051613,-0.023630131129175395,0.44101815223693863,-0.5448251783847808,0.2535195738077164
2019-06-19 14:00:00,-5.819723176956177,-3.2429360151290894,-0.0010753079317510198,0.684373962879181,0.7698638767004014,0.3744177535176278,0.182848259806633,0.27132764756679534,0.3961814312264324,0.25618471875786775,0.4526724800467491,-0.5569597003981471,-0.3658357908483595,0.422572311013937,-0.14740856885910034,0.2341716457158327,-0.4330110788345337,0.46985842287540436,-0.5666633069515228,-0.2869954749941826,-0.2779107605805621,-0.30393567830324175,0.09761945065110919,-0.15563705172389744,-0.014142223400995153,0.11670229732990263,0.05347563019022343,0.44101815223693863,-0.5448251783847808,0.2858845070004463
2019-06-19 15:00:00,2.3046474933624266,-2.5509076833724977,0.07557721589691935,-0.24870961308479314,-0.10010469481348987,0.13462729156017303,-0.09070884864777326,0.7432248532772066,0.35004257988184684,0.27045910917222504,0.51859430372715,-0.4646597899496555,-0.3984218828380109,0.15421367697417737,-0.11845536045730114,0.26167035195976485,-0.8500753223896027,0.55167929623276,-0.6361114114522934,-0.11213803663849833,-0.275278970040381,-0.45518077313899996,0.20509786531329155,-0.24247166197746992,-0.015597679838538197,-0.01175443499814716,-0.5633704841136933,0.08930649757385252,-0.5448251783847808,0.18878970816731452
2019-06-19 16:00:00,20.35880584716797,-3.3582742691040037,-0.3076852142810822,-1.315090799331665,0.3744236499071121,0.07467969506978991,-0.32518630027770995,-0.12192005915567279,0.057829848304390905,0.22763598724268377,0.5581473559141159,-0.46951770707964896,-0.42014593333005906,0.19894012473523617,-0.002642501331865758,0.09667799472808838,-0.693676334619522,0.653955374006182,-0.6824101604521274,-0.15585239604115483,-0.26738350838422775,-0.45518077313899996,0.2265935592353344,-0.3293062781915069,-0.016567984223365785,-0.5255813628435135,-0.4862647444009781,0.4996367901563644,-0.4425631985068321,0.20497218295931816
2019-06-25 16:00:00,-6.722431707382202,-4.2809782266616825,-0.6142951816320419,-0.6486025691032409,-0.8118971765041352,0.3744177535176278,0.26100742695853113,-0.2792191391810775,0.35004257988184684,0.35610535107553004,0.8086503475904465,-0.5180965766310692,-0.5613523930311203,-0.15887139700353145,-0.23426820039749147,0.5916548885405064,-2.257667362689972,1.2062461651861667,-1.0412254013121127,-0.2432811126112938,-0.26211983859539034,-0.0014455094933509924,0.5705244988203049,-0.2641803152859211,-0.015597679838538197,-0.01175443499814716,-0.3320531666278839,-0.08654933553189038,-0.13577727070078252,0.15642477348446843
2019-06-27 12:00:00,-8.52784776687622,-3.012259840965272,-0.6909475684165954,2.683838701248168,0.4535116866230965,0.3744177535176278,0.3587064065039158,0.7432248532772066,0.3961814312264324,0.16102225147187713,0.17580087520182133,-0.5278123863041401,-0.4092839449644089,-0.1141449546441436,0.05526391882449385,0.26167035195976485,0.348984494805336,0.10166450738906858,-0.2772962272167206,0.4124342232942582,-0.26211983859539034,0.5657236322760583,-0.03135465027298777,0.7778349831700325,0.0016254032030701472,-0.2686679005622864,0.8245333015918732,-0.027930723084136817,-0.4425631985068321,-0.07012971490621564
