,SHAP_NO2_01,SHAP_TEMP_24,SHAP_TEMP_12,SHAP_OX_15,SHAP_OX_22,SHAP_OX_19,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_14,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_03,SHAP_OX_17,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_21,SHAP_OX_01,SHAP_OX_04,SHAP_WS_02,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_HUM_20,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-05-03 04:00:00,0.11227664500474928,-0.2855265912716277,0.7754363059997558,0.2820290878415107,-0.17989136278629303,-0.21170970872044564,-4.019705533981323,-0.0220235459390096,-0.700267618894577,-0.2761398628354072,0.7129083245992661,0.18865076601505276,0.020809869002550822,0.042397821322083445,2.8879020452499393,0.06569978352636097,-8.982056903839112,-0.005021312506869423,0.08766174614429471,-0.1066634014248848,0.1847150271758437,0.023325450252741527,-0.48250356018543245,0.39347814619541166,0.38698246777057654,1.1111652851104734,-0.5201455473899841,-0.5481194376945497,0.43502539694309234,-0.07922696834430096,0.4509503286331892
2019-08-14 18:00:00,0.35483557879924776,-1.3483676582574846,1.0107327431440354,-0.4074276402592659,-0.24748549461364747,0.23561582192778588,14.77743558883667,0.0389739156235009,-0.9157950937747955,0.8541544109582901,1.2050527691841126,-0.3085764214396477,-0.14891664795577528,-0.2431962162256241,-12.204244422912598,0.006529812982626037,-15.718096065521241,0.1535273842513561,0.13062131106853486,-0.12630814276635643,-1.248814767599106,0.025090747140347945,0.43855265974998475,-0.20750574208796024,-0.5115355342626572,2.216077649593353,1.5605132699012754,-1.4158142805099487,-1.4637053489685057,0.5814921259880066,0.7725985594093799
2020-03-03 14:00:00,0.4154753774404526,0.20298447459936142,0.03593254759907723,-0.1632451184093952,-0.16057875677943229,0.1014182426035404,2.82490348815918,-0.05687923248624428,0.42174430936574936,-1.5123994827270506,0.3646215140819549,0.43726443946361543,-0.08173323636874555,-0.33839434981346134,-1.4367468714714051,0.029540370171889662,12.188363838195801,-0.09310394287167581,-0.3204538375139237,-0.12630814276635643,-0.10199101413600145,0.025679161306470615,0.28177717328071594,0.37138330005109305,-0.2937128871679306,-1.0986588597297668,-2.9595395565032954,-0.19673880711197855,4.443457365036011,1.462451231479645,-0.16646623933920637
2020-03-28 23:00:00,0.47611499130725854,-0.35154143972322344,0.7586290270090104,0.08093749573454258,-0.14126615971326825,0.15733393803238868,-7.084456110000612,-0.04816530819516628,-0.44670565873384477,-0.5822613447904588,0.6599083155393601,0.3129576593637467,-0.07112533729523418,-0.5287905246019364,6.065195846557617,0.055838123150169824,3.527739405632019,-0.057870895788073515,-0.21305499523878096,-0.13023712374269963,0.5072591158212163,0.026856046263128514,-0.38451884388923646,0.596752542257309,-0.2120295137166977,-0.3620506748557091,1.7040077090263366,-0.2684492630651221,-2.835011053085327,0.4713723063468933,0.4842243093997241
2020-02-22 05:00:00,-0.6154001206159593,0.42743537761271,0.3174480553716421,0.10966485012322665,-0.2764544412493706,-0.02159627440269101,-8.310356140136719,0.08254352947697041,-0.08537968735327013,-1.5123994827270506,0.273764055967331,-0.6814971268177034,-0.028693678975105254,1.2799727916717532,7.124294137954713,0.029540370171889662,-24.378725433349608,0.3062039762735367,0.15210109427571292,-0.03987108338624239,0.695409731566906,0.012733600847423051,-0.36492176055908204,0.7249034740030765,-0.2120295137166977,3.566526770591736,0.5560573488473892,0.0183920241892338,-1.0417650043964386,-0.5197063088417053,0.06645144652575255
2020-01-04 12:00:00,0.47611499130725854,0.024743932858109476,-0.01869003642350435,-0.4074276402592659,-0.05435936320573087,0.15733393803238868,-3.9175465583801268,-0.09173488924279807,0.5104912331327796,-1.0296694397926331,0.5198363155126572,0.3440343409776688,-0.09941301497747188,-0.43359236121177674,3.947000026702881,0.07884866036474701,6.414616394042969,-0.057870895788073515,-0.5996907621622085,-0.13023712374269963,0.45350177623331545,0.02626759875565766,-0.6000851303339004,0.6365236312150955,-0.02143478537909682,-0.48481875360012044,-2.3138172626495366,0.176154665555805,3.494092655181885,3.5547285318374633,-0.1997401625849306
2019-06-08 09:00:00,0.23355613350868226,-0.7476312145590782,0.6157708406448364,0.23893798515200615,0.0035784692154265537,-0.17816024348139764,7.0133966445922855,0.030260008154436913,-0.37063703835010525,-0.040661771595478055,0.8151229977607727,0.0332672799937427,0.010201981477439387,-0.052800229564309076,-5.4966224193572994,0.10185919376090166,8.339196872711181,0.05957260271534324,0.04470223053358492,-0.11452128663659096,-0.5051714360713959,0.023913876141887124,0.3993587344884872,0.14159532738849517,0.4414380431175232,0.2517894938588142,0.9147918999195099,-0.8206184923648834,-1.2527355313301087,0.14101274684071538,0.3437344368547201
2019-04-21 08:00:00,0.23355613350868226,-0.12048899121582508,0.4603068232536316,0.3682112753391265,0.05185997653752563,-0.35709050446748736,-0.44416342712938783,0.012832151353359179,-0.1297530326992273,-0.38210492432117465,0.6826225519180298,0.0332672799937427,0.0667774412781,-0.052800229564309076,1.4757720470428466,0.12815698906779288,5.452323341369629,0.0008508603321387891,0.08766174614429471,-0.11452128663659096,0.27431063577532777,0.023913876141887124,-0.7372639656066895,0.48627737946808336,0.7137163937091827,0.6200935125350953,-0.5918924927711486,-0.3545014232397079,0.8569656074047088,-0.2994667947292328,0.15887915398925542
2020-03-28 04:00:00,-0.49412073493003855,0.22939046546816821,0.6115689992904663,0.32512021735310553,-0.3826738685369492,0.03431941205635664,0.3731034323573113,0.1871106471866369,-0.41501058638095856,-1.2180519640445708,0.39490731954574587,-0.028886113828048086,-0.003941923566162625,0.9943785190582275,-0.7306821674108506,-0.009906285442411858,-8.019761753082275,0.05957260271534324,0.023222452186746477,-0.07130280323326585,-0.1557484332472086,0.018029560963623202,-0.5412944465875625,0.29184132814407354,-0.3753964319825172,0.6200935125350953,-1.2376144289970399,-0.670026981830597,1.278905832767487,-0.2994667947292328,0.3178546931594609
2019-10-14 08:00:00,0.23355613350868226,-1.0314958050847054,0.6451827406883239,0.05221010909881439,-0.08332827612757682,-0.06632883884012698,3.1313795804977413,0.021546085411682687,-0.5354524612426758,0.8188327342271805,1.08012375831604,-0.2774997979402542,-0.03222965365275737,-0.052800229564309076,-2.407586944103241,0.07227425165474413,-10.906640338897706,0.14178301468491555,0.15210109427571292,-0.11845025867223742,-0.2274248830974102,0.024502320867031777,-0.6392790228128433,0.25207035187631843,0.14193212725222112,1.8477734327316284,-0.23315810412168503,-0.713053035736084,0.43502539694309234,-0.07922696834430096,0.3548257276415825
