測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2009,08201030,201,HUM ,%     , 4, 1,  92,  93,  96,  96,  95,  94,  89,  91,  80,  69,  61,  57,  57,  61,  64,  71,  81,  85,  85,  92,  99,  99,  94,  96
2009,08201030,201,HUM ,%     , 4, 2,  99,  99,  98,  97,  94,  86,  82,  78,  60,  46,  34,  32,  29,  26,  26,  28,  32,  36,  39,  40,  41,  47,  58,  58
2009,08201030,201,HUM ,%     , 4, 3,  57,  63,  61,  68,  72,  78,  61,  44,  36,  33,  32,  30,  26,  26,  33,  33,  38,  45,  51,  56,  64,  76,  86,  85
2009,08201030,201,HUM ,%     , 4, 4,  87,  89,  92,  95,  97,  92,  82,  61,  52,  50,  57,  60,  60,  60,  61,  63,  65,  71,  81,  90,  87,  98,  99,  99
2009,08201030,201,HUM ,%     , 4, 5,  99,  98,  94,  93,  89,  85,  73,  60,  51,  41,  33,  29,  24,  22,  19,  18,  29,  49,  54,  63,  69,  76,  82,  85
2009,08201030,201,HUM ,%     , 4, 6,  81,  79,  72,  76,  76,  78,  71,  55,  44,  45,  47,  46,  46,  51,  52,  54,  61,  64,  72,  74,  83,  82,  80,  84
2009,08201030,201,HUM ,%     , 4, 7,  86,  91,  96,  98,  77,  66,  57,  50,  37,  24,  22,  19,  26,  31,  39,  43,  51,  56,  60,  71,  76,  79,  83,  81
2009,08201030,201,HUM ,%     , 4, 8,  83,  85,  90,  96,  97,  95,  81,  63,  44,  44,  44,  44,  46,  52,  64,  72,  79,  82,  83,  84,  90,  95,  96,  97
2009,08201030,201,HUM ,%     , 4, 9,  98,  99,  99,  99,  98,  96,  76,  53,  37,  22,  16,  13,  19,  18,  22,  23,  32,  38,  46,  50,  54,  73,  78,  80
2009,08201030,201,HUM ,%     , 4,10,  83,  87,  90,  94,  92,  94,  79,  62,  41,  28,  18,  23,  20,  16,  15,  15,  14,  16,  20,  28,  48,  60,  74,  84
2009,08201030,201,HUM ,%     , 4,11,  75,  76,  79,  81,  90,  86,  76,  62,  37,  27,  24,  35,  42,  48,  52,  61,  74,  86,  87,  78,  77,  79,  87,  92
2009,08201030,201,HUM ,%     , 4,12,  94,  97,  99,  93,  89,  88,  84,  77,  78,  80,  75,  68,  61,  63,  61,  67,  73,  84,  94,  95,  94,  96,  99,  99
2009,08201030,201,HUM ,%     , 4,13,  99,  99,  98,  99,  99,  99,  89,  72,  53,  42,  36,  30,  31,  33,  34,  34,  48,  51,  54,  58,  60,  77,  82,  80
2009,08201030,201,HUM ,%     , 4,14,  88,  90,  91,  91,  90,  92,  90,  83,  68,  55,  47,  44,  79,  90,  84,  93,  98,  98,  99,  99,  99,  99,  99,  98
2009,08201030,201,HUM ,%     , 4,15,  98,  98,  98,  98,  98,  89,  79,  69,  55,  39,  34,  34,  32,  31,  31,  32,  36,  40,  59,  58,  62,  58,  64,  69
2009,08201030,201,HUM ,%     , 4,16,  76,  75,  78,  83,  82,  83,  77,  67,  57,  53,  52,  61,  60,  59,  59,  64,  68,  71,  73,  69,  73,  74,  76,  78
2009,08201030,201,HUM ,%     , 4,17,  79,  78,  78,  79,  82,  87,  88,  90,  89,  89,  97,  98,  95,  92,  89,  94,  86,  82,  83,  84,  84,  85,  82,  82
2009,08201030,201,HUM ,%     , 4,18,  80,  83,  81,  90,  91,  92,  89,  78,  68,  57,  54,  53,  50,  50,  50,  58,  64,  73,  79,  84,  89,  94,  94,  96
2009,08201030,201,HUM ,%     , 4,19,  98,  98,  98,  97,  98,  87,  78,  59,  46,  37,  37,  41,  42,  40,  40,  44,  57,  70,  78,  76,  76,  78,  83,  90
2009,08201030,201,HUM ,%     , 4,20,  91,  94,  93,  94,  96,  94,  87,  77,  74,  71,  63,  63,  63,  63,  65,  66,  68,  72,  75,  78,  79,  78,  81,  86
2009,08201030,201,HUM ,%     , 4,21,  91,  92,  92,  93,  93,  86,  81,  76,  65,  60,  58,  63,  69,  74,  76,  81,  97,  98,  98,  98,  98,  98,  98,  98
2009,08201030,201,HUM ,%     , 4,22,  97,  98,  97,  96,  94,  91,  77,  64,  52,  45,  40,  47,  44,  47,  45,  52,  53,  57,  62,  66,  61,  60,  60,  75
2009,08201030,201,HUM ,%     , 4,23,  75,  73,  79,  88,  94,  91,  69,  40,  35,  29,  29,  28,  28,  26,  26,  26,  27,  31,  37,  44,  52,  58,  62,  65
2009,08201030,201,HUM ,%     , 4,24,  70,  72,  73,  76,  77,  77,  68,  59,  58,  59,  67,  67,  65,  65,  66,  68,  70,  73,  84,  89,  96,  95,  97,  97
2009,08201030,201,HUM ,%     , 4,25,  98,  98,  98,  98,  98,  98,  95,  93,  88,  89,  88,  92,  96,  96,  98,  97,  96,  97,  97,  96,  95,  96,  94,  91
2009,08201030,201,HUM ,%     , 4,26,  90,  90,  89,  89,  89,  88,  87,  71,  70,  64,  89,  73,  50,  22,  20,  21,  25,  27,  28,  42,  46,  52,  47,  45
2009,08201030,201,HUM ,%     , 4,27,  55,  77,  85,  62,  60,  64,  44,  37,  33,  30,  27,  27,  29,  31,  30,  28,  31,  32,  31,  36,  43,  49,  51,  52
2009,08201030,201,HUM ,%     , 4,28,  55,  66,  75,  86,  87,  76,  56,  43,  38,  32,  30,  35,  38,  41,  43,  45,  49,  52,  56,  57,  67,  78,  87,  92
2009,08201030,201,HUM ,%     , 4,29,  92,  92,  96,  96,  96,  90,  80,  56,  45,  37,  35,  40,  39,  41,  44,  49,  53,  57,  62,  64,  74,  85,  86,  87
2009,08201030,201,HUM ,%     , 4,30,  93,  95,  96,  97,  97,  93,  72,  57,  46,  31,  29,  26,  23,  21,  18,  17,  21,  30,  48,  49,  54,  59,  75,  75
2009,08201030,201,HUM ,%     , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2009,08201030,201,HUM ,%     , 5, 1,  81,  87,  88,  90,  91,  86,  65,  54,  40,  31,  21,  23,  23,  30,  32,  27,  30,  33,  40,  50,  61,  64,  70,  81
2009,08201030,201,HUM ,%     , 5, 2,  84,  87,  88,  92,  94,  89,  72,  54,  42,  37,  35,  34,  35,  33,  35,  39,  33,  34,  41,  49,  59,  74,  80,  87
2009,08201030,201,HUM ,%     , 5, 3,  91,  92,  96,  96,  97,  95,  88,  82,  65,  59,  50,  41,  36,  43,  44,  48,  51,  53,  58,  62,  67,  69,  74,  81
2009,08201030,201,HUM ,%     , 5, 4,  88,  90,  91,  94,  95,  97,  92,  82,  69,  53,  48,  39,  39,  39,  39,  41,  47,  53,  61,  68,  73,  79,  83,  87
2009,08201030,201,HUM ,%     , 5, 5,  95,  96,  96,  95,  96,  96,  88,  77,  70,  66,  63,  69,  70,  66,  81,  97,  99,  99,  95,  97,  96,  96,  98,  99
2009,08201030,201,HUM ,%     , 5, 6,  99,  99,  99,  99,  99,  99,  93,  83,  74,  70,  66,  67,  85,  76,  75,  74,  76,  83,  86,  86,  86,  86,  89,  90
2009,08201030,201,HUM ,%     , 5, 7,  90,  88,  87,  86,  87,  84,  75,  72,  69,  71,  65,  67,  68,  71,  77,  77,  78,  80,  93,  88,  85,  95,  95,  97
2009,08201030,201,HUM ,%     , 5, 8,  99,  98,  98,  97,  94,  94,  93,  95,  96,  84,  85,  85,  89,  78,  87,  93,  96,  97,  96,  95,  96,  97,  98,  97
2009,08201030,201,HUM ,%     , 5, 9,  98,  97,  97,  96,  96,  91,  77,  76,  59,  50,  45,  43,  43,  43,  45,  50,  54,  58,  69,  76,  84,  85,  88,  90
2009,08201030,201,HUM ,%     , 5,10,  90,  93,  93,  95,  94,  87,  79,  64,  56,  49,  42,  40,  38,  42,  41,  54,  60,  69,  67,  69,  74,  73,  78,  77
2009,08201030,201,HUM ,%     , 5,11,  79,  80,  85,  92,  93,  88,  83,  71,  64,  60,  57,  53,  53,  53,  57,  61,  67,  78,  88,  94,  94,  90,  87,  90
2009,08201030,201,HUM ,%     , 5,12,  94,  99,  99,  99,  99,  90,  82,  81,  75,  65,  58,  53,  59,  59,  58,  73,  76,  76,  78,  78,  82,  89,  94,  94
2009,08201030,201,HUM ,%     , 5,13,  94,  94,  93,  91,  71,  65,  76,  53,  48,  43,  43,  49,  55,  52,  58,  87,  81,  68,  44,  37,  30,  29,  25,  27
2009,08201030,201,HUM ,%     , 5,14,  34,  30,  40,  56,  77,  73,  60,  43,  29,  25,  27,  30,  32,  36,  30,  25,  23,  28,  32,  35,  36,  47,  53,  55
2009,08201030,201,HUM ,%     , 5,15,  52,  50,  54,  56,  59,  57,  52,  48,  44,  48,  47,  48,  49,  50,  52,  55,  59,  63,  67,  71,  73,  81,  88,  89
2009,08201030,201,HUM ,%     , 5,16,  88,  89,  89,  92,  93,  91,  84,  74,  66,  64,  64,  62,  56,  56,  57,  60,  62,  69,  71,  73,  75,  76,  76,  87
2009,08201030,201,HUM ,%     , 5,17,  97,  97,  97,  96,  97,  97,  97,  94,  85,  90,  95,  86,  74,  77,  83,  86,  90,  90,  91,  90,  89,  87,  82,  82
2009,08201030,201,HUM ,%     , 5,18,  83,  85,  89,  85,  90,  86,  75,  52,  47,  37,  28,  24,  18,  17,  42,  54,  56,  56,  53,  62,  71,  80,  82,  83
2009,08201030,201,HUM ,%     , 5,19,  87,  90,  93,  94,  96,  83,  72,  58,  52,  51,  46,  45,  36,  41,  43,  45,  41,  44,  51,  59,  66,  73,  80,  89
2009,08201030,201,HUM ,%     , 5,20,  94,  95,  95,  95,  91,  78,  57,  47,  41,  29,  27,  29,  28,  28,  30,  38,  51,  66,  78,  79,  82,  89,  93,  95
