,0
SHAP_OX_01,11.675408563871407
SHAP_TEMP_01,3.359588187867866
SHAP_OX_02,2.9469841183750956
SHAP_TEMP_06,1.4503250489913908
SHAP_TEMP_11,1.2646967827622753
SHAP_TEMP_10,1.1544371860083733
SHAP_OX_24,0.9489409819277267
SHAP_TEMP_13,0.8341306134434506
SHAP_TEMP_17,0.8119494663036058
SHAP_HUM_01,0.7624565951421051
SHAP_TEMP_05,0.6895355928781073
SHAP_OX_17,0.6122808093476352
SHAP_TEMP_04,0.5679268327396978
SHAP_OX_15,0.5383075418273999
SHAP_OX_03,0.5179084577905104
SHAP_WS_01,0.45676653121724675
SHAP_WS_02,0.35992995416392337
SHAP_TEMP_24,0.3281345445603115
SHAP_TEMP_02,0.266252840217881
SHAP_NO2_01,0.262099109044823
