測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2016,08201030,201,SPM ,UG/M3 , 4, 1,  20,  30,  23,  33,  23,  29,  15,  11,  18,  13,  22,  18,  21,  24,  29,  33,  41,  41,  21,  25,  26,  19,   7,   8
2016,08201030,201,SPM ,UG/M3 , 4, 2,  20,  19,   4,   5,   3,   4,  12,  11,   5,   6,   9,  14,   1,  13,  19,  25,  17,  24,  28,  26,  22,  23,  26,  22
2016,08201030,201,SPM ,UG/M3 , 4, 3,  21,  16,  20,  29,  28,  19,  25,  13,  24,  28,  29,  42,  39,  39,  20,  30,  27,  30,  36,  25,  17,  24,  27,  27
2016,08201030,201,SPM ,UG/M3 , 4, 4,  22,  26,  27,  32,  30,  29,  28,  31,  16,  21,9999,  10,   2,   3,   2,   4,   0,   1,   9,   8,  10,  12,  10,  11
2016,08201030,201,SPM ,UG/M3 , 4, 5,   7,   8,  12,  14,  11,   7,  11,  12,   2,   6,   3,   5,   5,   5,   7,  13,   5,   9,  10,  15,  24,  21,  19,  15
2016,08201030,201,SPM ,UG/M3 , 4, 6,  21,  12,  14,  13,  17,  12,  14,  15,  19,  20,  20,  13,  20,  21,  17,  35,  29,  35,  29,  21,  32,  18,  20,  24
2016,08201030,201,SPM ,UG/M3 , 4, 7,  22,  27,  32,  17,  21,  23,  29,  29,  32,  45,  22,  20,  21,   8,   6,   7,  11,  14,   5,   4,   2,   7,  23,  24
2016,08201030,201,SPM ,UG/M3 , 4, 8,  15,  11,   0,   9,   2,   3,   3,   1,   3,   2,   2,   5,   1,  10,   9,  12,  14,   8,  15,  35,  20,  23,  22,  24
2016,08201030,201,SPM ,UG/M3 , 4, 9,  20,  20,  20,  16,  20,  18,  16,  24,  31,  32,  22,  26,  10,  11,  17,  14,  10,   3,   5,  22,  24,  22,  23,  21
2016,08201030,201,SPM ,UG/M3 , 4,10,  23,  23,  21,  12,  10,   9,  20,  16,  29,  33,  23,  15,  18,  14,  24,  30,  38,  22,  22,  17,  24,   6,  11,  17
2016,08201030,201,SPM ,UG/M3 , 4,11,  14,   7,  12,   4,   6,   9,   4,   2,   6,   8,   9,  17,   2,   0,   6,   4,   6,   3,  11,  18,  10,  16,  21,  20
2016,08201030,201,SPM ,UG/M3 , 4,12,  20,  13,  19,  27,  23,  29,  40,  16,  21,  18,  11,  11,  10,  14,  15,  17,  16,  15,  29,  19,  21,  29,  23,  29
2016,08201030,201,SPM ,UG/M3 , 4,13,  14,  18,  30,  27,  17,  22,  28,   5,  14,  30,  37,  40,  23,  13,  13,  13,   9,  27,  17,  24,   8,  15,  23,  22
2016,08201030,201,SPM ,UG/M3 , 4,14,  26,   7,   4,   0,   3,   4,   5,   1,   0,   8,   7,   2,   5,   4,  12,  13,   6,   5,  15,  22,  28,  29,  33,  28
2016,08201030,201,SPM ,UG/M3 , 4,15,  32,  33,  39,  29,  13,  16,  10,   9,  15,  13,   7,   1,   1,   5,   5,   4,   1,   1,   0,   0,   4,   6,   5,   5
2016,08201030,201,SPM ,UG/M3 , 4,16,   7,  12,  10,  14,  12,  13,   7,   6,  15,  24,  11,   6,   8,  11,  20,  17,  11,  17,  20,  25,  34,  33,  23,  19
2016,08201030,201,SPM ,UG/M3 , 4,17,  16,  21,  19,  17,   0,   2,  10,  19,  18,  17,  21,  26,  27,  16,  12,  18,  33,  32,  33,  33,  40,  36,  34,  38
2016,08201030,201,SPM ,UG/M3 , 4,18,  43,  21,  14,  16,  17,  17,  25,  13,  10,  30,  19,  18,  32,  24,  19,  18,  15,  22,  19,  29,  26,  13,  24,  29
2016,08201030,201,SPM ,UG/M3 , 4,19,  24,  29,  23,  26,  22,   8,   9,  10,  10,  18,  14,  20,  12,  20,  25,  19,  21,  22,  21,  19,  19,  21,  22,  15
2016,08201030,201,SPM ,UG/M3 , 4,20,  10,  15,  14,  19,  13,  18,  22,  21,  16,   6,   7,  20,  16,  15,  19,  13,  12,  12,  11,  22,   9,  14,  24,  24
