測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2011,13101010,101,WS  ,0.1M/S, 4, 1,   4,   6,  10,   8,   3,   4,  11,   6,   6,   5,   9,  11,   4,   8,   8,   7,   5,   8,   7,   5,  10,  10,   7,   6
2011,13101010,101,WS  ,0.1M/S, 4, 2,   4,  11,   4,   6,   8,   5,   3,   7,   3,   5,   6,   4,   5,   7,   4,   4,   2,   1,   2,   7,  13,  14,  20,  19
2011,13101010,101,WS  ,0.1M/S, 4, 3,  16,  26,  22,  24,  21,  20,  15,  15,  18,  18,  13,  12,   6,   3,   3,   4,   7,   2,   3,   2,   2,   7,   2,   3
2011,13101010,101,WS  ,0.1M/S, 4, 4,  11,   7,  19,  17,  17,   9,  19,  17,  21,  21,  14,  10,  12,  11,  24,  27,  18,   7,  10,   6,   6,   4,  13,   9
2011,13101010,101,WS  ,0.1M/S, 4, 5,   7,   8,   5,   3,   5,   1,   4,  11,  13,   7,   6,  13,   7,   9,   3,   3,   3,   4,   7,   6,   3,   2,   7,   4
2011,13101010,101,WS  ,0.1M/S, 4, 6,   5,   4,   4,   4,   4,   7,   7,   8,  11,   4,   8,  11,   5,  12,   6,   7,   3,   6,   4,   4,   4,   3,   2,   7
2011,13101010,101,WS  ,0.1M/S, 4, 7,   5,   7,   8,  10,   5,   4,   3,   7,   5,   9,   9,   6,   9,  12,  10,   8,   5,   9,  11,  16,  17,  10,  12,  18
2011,13101010,101,WS  ,0.1M/S, 4, 8,  12,  16,  10,   7,  10,  13,   9,  12,  20,  20,  18,   8,  13,  11,  16,  11,  11,  21,  13,  17,  12,  10,  16,   4
2011,13101010,101,WS  ,0.1M/S, 4, 9,   9,   6,   4,   5,   3,   6,   9,   8,  10,   7,   9,   9,   9,   9,   5,   4,   6,  11,   7,  11,  12,  14,   7,   5
2011,13101010,101,WS  ,0.1M/S, 4,10,   5,  10,   9,   7,   6,   5,   4,   6,   8,   7,   6,   4,   7,  10,   6,  10,   9,   9,   8,   9,   5,   4,   4,   2
2011,13101010,101,WS  ,0.1M/S, 4,11,   1,   4,   3,   2,   8,   0,   3,  12,   3,   5,   5,   5,   9,   6,   5,   5,  10,   6,   2,  13,  10,  13,  10,   4
2011,13101010,101,WS  ,0.1M/S, 4,12,  12,   7,  22,  20,  26,  23,  26,  24,  23,  26,  21,  22,  25,  20,  18,   8,  12,  11,  10,   5,  10,   6,   5,   6
2011,13101010,101,WS  ,0.1M/S, 4,13,   3,   0,  11,  10,  11,  11,  11,   4,   3,   4,   7,   6,   7,   6,   5,   4,   4,   4,   2,   2,   1,   1,   4,   2
2011,13101010,101,WS  ,0.1M/S, 4,14,   5,  13,   5,  10,   6,   8,   8,  14,  10,   5,   6,   5,   8,   9,   5,   7,   5,   4,   5,   3,   3,   2,   1,   1
2011,13101010,101,WS  ,0.1M/S, 4,15,   1,   8,   8,   9,   5,   2,   5,   5,  13,  16,  11,  12,  18,  12,  11,   9,  11,  11,  10,   8,  10,   8,  11,   8
2011,13101010,101,WS  ,0.1M/S, 4,16,  13,   9,   9,   6,   5,   4,   8,  10,   9,   4,   7,   8,   5,   4,   6,   4,  18,  20,  17,   7,  11,  15,  14,  16
2011,13101010,101,WS  ,0.1M/S, 4,17,  16,  23,  23,  12,  19,  15,  12,   7,   7,   8,   5,   8,   9,   7,   7,  11,  12,   4,   5,   9,   4,   6,   7,   3
2011,13101010,101,WS  ,0.1M/S, 4,18,   5,   5,   4,   6,   4,   4,   7,   7,   7,   7,   5,   4,   6,   7,   9,  11,   7,  10,   8,   7,  11,  10,   5,   6
2011,13101010,101,WS  ,0.1M/S, 4,19,   8,   9,   5,   5,   4,   8,  16,  11,  13,   7,   9,   5,   7,   9,  24,  23,  22,  19,  13,   9,  16,  16,  16,   5
2011,13101010,101,WS  ,0.1M/S, 4,20,   7,   6,   5,   8,   7,   4,   8,   5,   4,   7,   5,  12,  10,  11,   8,  10,  13,  14,  11,   9,  12,  10,   7,   7
2011,13101010,101,WS  ,0.1M/S, 4,21,   7,   3,   3,   3,   3,   5,   4,   5,   4,   7,   7,   6,   5,   9,   7,   9,   4,   6,   5,   6,   7,   5,   6,  18
2011,13101010,101,WS  ,0.1M/S, 4,22,  14,   9,  12,   9,   8,   9,   8,   6,   3,   5,   5,   6,   6,   4,   6,   5,   4,   2,   3,   3,   3,   2,   4,   8
2011,13101010,101,WS  ,0.1M/S, 4,23,   6,   4,   4,   3,   3,   2,   2,   3,   7,   9,  10,   8,   9,   8,   5,   9,   7,   2,   7,   7,  11,   8,   7,   8
2011,13101010,101,WS  ,0.1M/S, 4,24,   3,   3,   9,  13,  13,  13,  19,  17,  18,  11,   6,   5,   8,   9,  10,  13,  15,  10,   9,  14,   7,   6,   6,   8
2011,13101010,101,WS  ,0.1M/S, 4,25,   3,   3,   3,   3,   2,   2,   6,   4,   9,   6,   6,   6,  20,  13,  21,   7,   8,   4,   1,   9,  13,   6,   8,   8
