,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_03,SHAP_OX_05,SHAP_OX_18,SHAP_TEMP_03,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_19,SHAP_TEMP_20,SHAP_OX_21,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_04,SHAP_OX_22,SHAP_WS_01,SHAP_OX_20,SHAP_SPM_20
2019-08-22 16:00:00,23.132566070556642,12.387320137023925,-0.34533630684018135,-0.7195892542600633,-1.8091667413711547,0.04579714424908159,-0.8921364426612854,-22.35565299987793,4.091108989715576,-5.991329479217528,0.3231252891011537,4.92090060710907,-0.510497435927391,0.22220449801534414,-0.13352529704570767,4.491781711578369,-0.2325119622051716,-0.06218384129460899,-0.3839708663523197,0.1610139407217503
2019-06-10 16:00:00,-3.01046028137207,-2.5451436281204227,-1.4235493719577785,0.20726314634084697,1.1858604788780212,-0.7890488564968109,0.16011999808251856,-1.2413700580596922,0.0879180271178484,-2.381700360774994,0.2717120289802551,0.7014544308185577,0.03876566879916934,-0.05451193065382539,0.007897307164967055,2.5769233286380766,0.29549722075462337,2.400591909885406,0.23793674260377884,-0.02610234012900034
2019-06-10 06:00:00,-2.3401264429092405,-2.5451436281204227,-1.4235493719577785,-0.024449967965483634,0.39305898100137715,-0.4452888861298561,0.6862482115626335,-0.4292825907468796,0.6755425244569777,-2.514163732528686,0.24600528739392757,1.5669821977615357,0.18523583710193633,-0.104823986440897,-0.03452948275953531,2.5298371911048894,0.3434980005025864,0.30723251018207526,0.5696208328008652,0.02067670170217754
2020-03-06 04:00:00,11.066553497314453,-13.602003955841061,1.0563410356640817,-0.6809705853462219,-1.1044546902179717,0.24223126824945213,0.5108719795942307,15.162799549102782,-2.886931872367859,0.7974221907556057,0.24233283661305904,-1.67874623388052,-0.8034376502037048,0.5995451017282903,-0.11938304603099818,0.9759781956672668,-1.0485261976718903,5.232784008979797,0.44523926079273224,-0.16643958464264869
2019-08-17 23:00:00,2.3522108197212224,13.413211774826049,-0.4531577840447426,-0.06306883156066759,0.9215932369232178,-0.10152861475944519,0.393954586237669,-24.467078971862794,4.27474308013916,-6.024446272850037,0.24600528739392757,4.956966090202331,0.29508853228762744,-0.18029213696718213,-0.3739439116790891,4.868473911285401,0.5355014443397522,-1.4167108833789828,0.5281601816415786,0.6054149165749549
2019-06-27 07:00:00,-3.680795502662659,7.827785348892212,-0.5250384837388993,0.014168891683220872,0.8335040092468262,-0.297963010519743,1.1539174646139145,-11.47367630004883,4.531826996803284,-5.461476159095764,0.19459204226732257,5.461855459213257,0.6795726388692855,-0.104823986440897,-0.1618097983300686,3.6285252571105957,1.111511242389679,-1.6629877805709838,0.9427653074264526,0.20779294818639754
2020-01-15 07:00:00,-19.0984806060791,-14.513911819458007,-1.2797877609729766,1.0568776667118072,2.683374166488648,-1.9185467004776,-0.3075494773685932,16.13730945587158,-2.7032981514930725,0.6318427719175815,0.2974184282124043,-1.3902376174926754,-0.4738797664642334,0.44860879331827164,-0.006244987994432442,0.9602825820446015,-0.5205170601606369,-0.18532261475920675,-0.21812879517674447,0.06745579820126293
2019-11-05 19:00:00,-16.41714124679566,-2.5451436281204227,0.37347251968458295,-0.024449967965483634,0.5692372292280197,0.1931230165064335,-0.2490908775478602,-1.5662049680948256,-0.7567923024296761,-1.388225218653679,0.27905664667487146,-0.20013700872659684,0.03876566879916934,0.12158029857091605,0.09275085711851716,2.7495743989944454,-0.13651029225438832,-1.4167108833789828,0.27939744144678114,-0.11966052684001624
2020-03-30 16:00:00,1.6818769514560699,-9.954383373260498,-0.05781285390257834,-0.06306883156066759,0.1287919551599771,-0.4452888861298561,-0.5998428910970688,11.752034282684326,-4.833437371253967,2.320751973986625,0.30476340726017953,-3.8425643861293795,-0.14432199820876118,0.07126829735934734,0.07860860982909798,1.2741935230791568,0.05549307987093925,-1.2935718894004824,-0.010826286859810345,-0.09627094548195601
2019-11-16 16:00:00,8.38521671295166,-0.4933559000492096,0.9485196590423584,-0.2561631098389626,-1.1044546902179717,-0.15063730881665832,-1.885934209823608,-4.652139782905579,-1.0873310394585132,-1.719384068250656,0.38922786340117455,-0.5247100135311484,-0.9865253090858459,0.6750129472464323,-0.07695628898218272,2.859443581104279,-1.2885308265686035,-0.5547388672828675,-0.7985757231712342,0.20779294818639754
2019-10-30 13:00:00,10.396217155456544,3.952186918258667,0.5891153037548066,0.4389763578772545,0.39305898100137715,-1.574786865711212,-1.418264502286911,-6.276315307617188,-0.6833391711115837,-1.4544566482305528,0.3488318137824536,0.01624484471976755,-0.8034376502037048,0.27251652255654335,-0.020387194119393805,2.859443581104279,-0.3765144690871239,-1.2935718894004824,-0.5912734046578407,0.137624373100698
2019-11-08 14:00:00,8.38521671295166,-0.15139105096459388,0.6609959997236728,-0.37201965674757953,-0.5759201765060425,-0.15063730881665832,-0.6583017706871034,-0.7541175052523613,1.1897138744592668,-3.3751786947250366,0.3194527269341051,1.170281136035919,0.4415584340691566,-0.23060417473316192,0.050324063934385765,2.4670551419258118,0.727505123615265,-1.78612722158432,0.03063425002619623,0.18440346345305442
2019-06-24 22:00:00,-9.713799667358398,1.6724204421043396,-1.0641456604003907,0.05278779128566382,0.8335040092468262,-0.4943974196910858,-0.4244669020175934,-7.575653600692749,1.2264401406049728,-3.507640027999878,0.3084358274936676,1.9276182644069195,-0.29079202935099596,0.22220449801534414,-0.048671793952234976,3.2832234382629393,-0.13651029225438832,-1.2935718894004824,-0.21812879517674447,0.02067670170217754
2019-11-28 06:00:00,-16.41714124679566,-7.90259370803833,-0.8485025227069855,1.0182591706514361,2.5952838540077208,-1.8203290462493897,-0.9505950093269349,8.503682851791382,-3.1807431221008304,0.7311905186623335,0.32679739985615014,-2.291828513890505,-0.8766726911067962,0.7504811543971299,-0.11938304603099818,1.6194955069571733,-1.1445276975631715,-0.3084614746272564,-0.5083525419235229,0.06745579820126293
2019-07-09 19:00:00,0.3412093624472619,2.470337677001953,-0.48909821063280107,-0.2561631098389626,-0.04738610759377477,-0.19974580574780704,-0.07371480334550143,-8.38773946762085,1.1162606000900268,-3.2095980405807496,0.27905664667487146,1.7833638951182365,-0.034469333832385006,0.12158029857091605,0.02203955966979264,3.2832234382629393,0.05549307987093925,-0.43160029500722885,0.19647626504302027,-0.0027128256740979544
