測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2012,11204030,106,NETR,0.01MJ, 4, 1, -30, -36, -34, -34, -33, -30, -15,  58, 122, 157, 186, 198, 196, 180, 136,  78,  39, -19, -35, -34, -34, -33, -32, -34
2012,11204030,106,NETR,0.01MJ, 4, 2, -34, -33, -33, -32, -32, -27, -12,  58, 120, 152, 175, 188, 180, 161, 135,  93,  35, -19, -31, -30, -29, -25, -26, -23
2012,11204030,106,NETR,0.01MJ, 4, 3, -25, -23, -27, -27, -25, -20,   7,  28,  80, 135, 171,  76,  57,  14,  16,  25,   5,  -1,  -2, -11, -24, -13, -21, -28
2012,11204030,106,NETR,0.01MJ, 4, 4, -34, -35, -36, -32, -33, -32, -22,  72, 137, 172, 193, 205, 168, 165, 158, 108,  47, -24, -37, -35, -32, -31, -30, -29
2012,11204030,106,NETR,0.01MJ, 4, 5, -29, -30, -28, -28, -27, -23,  -6,  66, 125, 158, 184, 198, 194, 175, 115,  88,  44, -18, -25, -28, -23, -16, -23, -10
2012,11204030,106,NETR,0.01MJ, 4, 6, -10, -15, -27, -22, -10,  -4,  11,  27, 102, 157, 180, 112, 129, 164, 108, 113,  30, -28, -35, -26, -23, -30, -34, -32
2012,11204030,106,NETR,0.01MJ, 4, 7, -31, -28, -29, -30, -31, -27, -17,  83, 133, 174, 202, 176, 137, 102,  53,  28,   4,  -8, -16, -16, -21, -35, -32, -30
2012,11204030,106,NETR,0.01MJ, 4, 8, -23, -19, -27, -28, -32, -23, -17,  86, 131, 167, 190, 203, 198, 177, 146, 103,  42, -17, -32, -31, -28, -28, -27, -26
2012,11204030,106,NETR,0.01MJ, 4, 9, -25, -23, -25, -25, -25, -20,  -6,  75, 120, 159, 186, 196, 189, 169,9999,  86,  41, -12, -34, -33, -33, -33, -32, -28
2012,11204030,106,NETR,0.01MJ, 4,10, -29, -29, -30, -28, -28, -22,  -8,  79, 115, 159, 171, 168, 172, 162, 104,  39,  22,  -9, -22, -26, -26, -25, -22, -21
2012,11204030,106,NETR,0.01MJ, 4,11, -22, -19, -14,  -4,  -7,  -4,  10,  21,  29,  46,  53,  18,  18,  21,  14,  10,   4,  -4,  -7,  -5,  -4,  -3,  -3,  -3
2012,11204030,106,NETR,0.01MJ, 4,12, -18, -18, -16, -16, -19, -13,  -2,  83, 145, 182, 207, 213, 202, 178, 134, 100,  45,  -7, -29, -27, -25, -20,  -8,  -6
2012,11204030,106,NETR,0.01MJ, 4,13, -14,  -5, -19, -24, -25, -18,   2,  53, 115, 165, 164, 146, 119, 111,  48,  16,   3,  -9, -11, -10,  -7,  -4,  -3,  -4
2012,11204030,106,NETR,0.01MJ, 4,14,  -5,  -4,  -4,  -4,  -4,  -4,  -1,   3,   7,  11,  20,  15,  21,  13,  16,  10,   5,  -3,  -5,  -5,  -5,  -6,  -5,  -6
2012,11204030,106,NETR,0.01MJ, 4,15, -17,  -6,  -5,  -7, -14, -20,   0,  92, 130, 184, 205, 183, 153, 175, 139,  45,  16, -11, -28, -28, -30, -30, -30, -29
2012,11204030,106,NETR,0.01MJ, 4,16, -29, -28, -27, -26, -25, -14,  13,  76, 106, 126, 132, 145, 132,  88,  74,  42,  14,  -5,  -9, -11, -11, -10,  -6,  -6
2012,11204030,106,NETR,0.01MJ, 4,17,  -7,  -8, -11, -11, -10,  -8,   6,  25,  29, 124, 179, 151, 152,  80,   9,   4,  -2,  -5,  -8, -19, -21, -22, -22, -21
2012,11204030,106,NETR,0.01MJ, 4,18, -20, -22, -21, -21, -22, -15,  13,  90, 134, 182, 184, 189, 101, 182,  86,  28,  32,  -4, -12, -15, -13, -12, -11, -11
2012,11204030,106,NETR,0.01MJ, 4,19, -10,  -9,  -9,  -9, -10,  -8,  12,  62,  61,  70, 125, 139,9999,  27,  53,  56,  26,  -3,  -9,  -9,  -8,  -8,  -8,  -8
2012,11204030,106,NETR,0.01MJ, 4,20,  -7,  -7,  -7,  -7,  -7,  -3,  14,  30,  61, 116, 154, 143, 109,  68,  39,  25,  11,   0,  -9,  -7,  -7,  -6,  -6,  -6
2012,11204030,106,NETR,0.01MJ, 4,21,  -6,  -6,  -6,  -5,  -6,  -4,   3,  12,  22,  62,  78,  67,  29,  71,  51,  46,  20,  -2,  -9, -12, -16, -18,  -9,  -8
2012,11204030,106,NETR,0.01MJ, 4,22,  -9, -12, -13, -13, -13,  -7,   9,  21,  47,  51,  19,  22,  46,  67,  18,  13,   4,  -2,  -4,  -3,  -3,  -3,  -3,  -3
2012,11204030,106,NETR,0.01MJ, 4,23,  -2,  -2,  -2,  -2,  -1,   0,  11,  20,  28,  37,  52,  50,  41,  25,  49,   9,   6,   4,  -1,  -1,  -1,  -2,  -2,  -1
2012,11204030,106,NETR,0.01MJ, 4,24,  -1,  -2,  -8, -18, -18, -11,  16,  89, 148, 156, 206, 215, 207, 189, 144,  97,  32,  -6, -10, -11, -13,  -7,  -6,  -7
