,0
SHAP_OX_01,9.957861621927256
SHAP_TEMP_01,8.215567310998017
SHAP_OX_03,3.8157086833188703
SHAP_TEMP_03,3.6633170157987993
SHAP_TEMP_04,2.8694061285308137
SHAP_TEMP_18,2.51322274444671
SHAP_TEMP_24,2.0752261100617844
SHAP_OX_04,1.9341760950540152
SHAP_SPM_17,1.7955895446433323
SHAP_SPM_14,1.6742089766093093
SHAP_OX_22,1.5829161394469262
SHAP_OX_20,1.4212830302263186
SHAP_HUM_01,1.3192419502807182
SHAP_OX_17,1.1950572881578225
SHAP_WS_01,1.0762682256435068
SHAP_OX_16,1.025866714322339
SHAP_TEMP_05,0.9195305753922598
SHAP_OX_19,0.5835578277404998
SHAP_SPM_01,0.37480620204399856
SHAP_OX_18,0.2931168806639092
