,SHAP_OX_01,SHAP_TEMP_01,SHAP_OX_03,SHAP_HUM_01,SHAP_TEMP_04,SHAP_TEMP_05,SHAP_TEMP_03,SHAP_OX_04,SHAP_SPM_01,SHAP_OX_17,SHAP_OX_18,SHAP_SPM_14,SHAP_OX_16,SHAP_TEMP_18,SHAP_WS_01,SHAP_OX_20,SHAP_OX_22,SHAP_SPM_17,SHAP_OX_19,SHAP_TEMP_24
2019-04-06 12:00:00,-10.475555515289306,-23.947412490844727,1.4210137665271758,2.248482203483582,7.678472566604614,2.56318593621254,10.162684202194212,-1.0503948330879211,-0.26655503241345285,0.1389159418642521,0.27541794069111347,2.0764663934707643,0.8118060290813446,-4.727612614631653,0.7838738434016704,0.5365264348685741,-1.1922913730144502,-1.9770520687103268,0.5888005018234252,1.9879521071910857
2019-04-06 13:00:00,-5.909013652801514,-21.96954841613769,0.2789776846766472,2.3562074542045592,6.53226637840271,2.108183884620667,8.971098375320434,-0.9697123140096663,-0.21518106907606124,0.1389159418642521,0.25299219992011784,2.0764663934707643,0.8118060290813446,-5.012444186210632,0.05798445884138344,0.40320149809122086,-1.1010350704193115,-1.7851650357246398,0.6037267103791237,2.227032417058944
2019-04-06 14:00:00,-2.1035616397857666,-21.96954841613769,-0.2920404251664877,2.248482203483582,5.691714715957641,1.7669323235750198,7.562860012054443,-0.48561795651912687,-0.11243317872285838,0.1389159418642521,0.25299219992011784,1.8989518523216247,0.8741972804069519,-5.202332210540772,-0.6679049104452133,0.26987654455006116,-1.1922913730144502,-1.7851650357246398,0.6186529830098153,2.7051927208900453
2019-04-06 15:00:00,-2.1035616397857666,-20.556788825988768,-1.434076476097107,1.3866805732250216,4.6983354806900035,1.516681131720543,6.804578542709351,-0.24357088189572096,0.09306264725746585,-0.034785985574126224,0.25299219992011784,2.0764663934707643,0.936588728427887,-5.487163710594177,-1.8777206063270568,0.1365516036748886,-1.3748035311698914,-1.5932782649993897,0.6186529830098153,3.063813126087189
2019-04-18 16:00:00,-5.147923564910888,-18.296370410919188,-1.6244158506393434,0.7403291195631028,2.864405560493469,0.8341778859496116,4.746384930610657,0.40188830019906163,-0.4720508135855198,-1.2506994873285295,-0.06096817702054978,2.609009885787964,1.3109361052513127,-6.246714973449707,-1.8777206063270568,-1.7966601550579064,-2.19610880613327,-2.1689389467239377,0.8425465200096369,5.454615283012391
2019-04-19 11:00:00,-11.236646842956544,-19.99168300628662,5.0374613285064695,0.20170309506356715,7.372817134857177,2.403935122489929,8.86277108192444,-3.309501850605011,-0.4720508135855198,0.7179223754443228,0.5221011072397232,2.25398108959198,0.7286176890134811,-4.347836995124817,-1.1518311083316806,1.4698010325431823,0.08529443857260047,-1.7851650357246398,0.46192756742239,2.9442732453346254
2019-04-19 12:00:00,-5.147923564910888,-14.058086585998534,1.6113529324531555,0.5248787343502046,5.615300893783569,2.017183357477188,7.021230745315553,-2.5026777148246766,-0.5234247654676437,0.3705185532569885,0.3651209224015475,1.8989518523216247,0.8741972804069519,-4.822556591033935,-0.9098680555820465,1.5364636182785032,-0.005961683578789201,-1.5932782649993897,0.43953823074698456,2.5258827149868006
2019-04-22 11:00:00,-11.236646842956544,-15.188296222686768,4.27610399723053,-0.8755491763353348,5.920956325531006,1.812432369589806,7.671186017990112,-2.9867722630500797,0.19581047147512434,0.7179223754443228,0.38754662852734334,-1.4738240718841553,0.749414923787117,-3.6832297325134276,-0.42594173960387716,1.203151196241379,0.26780673749744893,1.476912373304367,0.4992431439459324,3.721283662319183
2019-04-22 12:00:00,-5.909013652801514,-12.645326900482178,2.563049697875977,-0.2291978538967669,4.774749779701233,1.5849313914775849,6.262948703765869,-2.1799482822418215,0.041688652400625845,0.3126178920269012,0.3651209224015475,-0.05370784774422642,0.9989798247814179,-3.873117446899414,0.7838738434016704,1.203151196241379,-0.09721777798840776,1.668799376487732,0.5290956050157547,2.7649628877639763
2019-04-22 14:00:00,4.746251344680786,-5.8640732765197745,-1.434076476097107,0.3094282731413841,2.329509294033051,0.9479284081608055,3.229821276664734,-0.32425310015678416,0.14443653412163254,-0.903295636177063,0.1520763251930475,0.47883573174476624,1.2069508552551267,-4.300364971160889,-1.3937943637371062,0.8031763345003128,-0.2797300532460213,2.244460022449494,0.5962636530399322,2.406342613697052
