,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_05,SHAP_OX_06,SHAP_OX_23,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_NO2_01,SHAP_OX_20,SHAP_SPM_22,SHAP_NO2_02,SHAP_NOX_02,SHAP_SPM_01,SHAP_PM25_01,SHAP_TEMP_02,SHAP_TEMP_22,SHAP_OX_15,SHAP_NOX_01,SHAP_SPM_02,SHAP_OX_04,SHAP_OX_19,SHAP_OX_09,SHAP_OX_21,SHAP_WS_02,SHAP_NMHC_02,SHAP_OX_24,SHAP_TEMP_19,SHAP_TEMP_23
2019-07-30 00:00:00,-23.418188285827636,14.530960454940796,-0.6344161427021027,1.627930369377136,0.2325313161686063,-0.0693496975675225,-0.5726230254769324,-3.379120942354202,0.2282127080112697,-1.0123033559322356,-0.6406288719177247,0.3648981365188956,-0.1877496425807476,0.13177319932729004,0.764254983663559,0.19945073977112765,-13.166821393966671,2.1816570055484767,0.1397921162843704,0.610170723795891,-0.4182194817066193,-0.5619805732369422,0.558917760848999,0.03665961043443527,-0.009653746013354942,-0.5171778139472009,-0.0033219563902820923,0.14650745627703143,-0.3900060264766215,-0.7914224571734667
2019-07-03 07:00:00,-20.394027366638188,10.101918087005613,-0.9224875330924988,2.387569270133972,0.20988185140304266,-0.08658408299088474,-0.7930938243865967,-2.0101110053062445,0.36999408265575773,-3.7527634882926946,0.3543649627268315,0.6606414832547307,1.4611175954341888,1.767002710700035,1.1548658239841463,0.43968286618590363,-7.756661343574524,1.576083555221557,0.5653031423687934,2.5655372214317325,-0.6833546346426009,-0.6073297727108002,0.0538375564664602,0.03665961043443527,0.027270985011127735,-0.5706869715452194,-0.379890488833189,0.2826130083203316,-0.3811298979818821,-0.5589798988774419
2019-06-23 00:00:00,-1.2409622156620024,5.445747547149661,-0.9865029275417327,-0.14456315685063598,-0.1978083948791027,-0.15207482432480895,-0.15617720648646355,-1.4580901020765302,0.41866555509157466,1.0957419270277025,-0.06850739261135458,0.07869482861831782,-0.737372374534607,-0.23161116494797168,-0.14717029340565202,-0.1208586903847754,-5.099043583869934,1.1651580715179446,0.25798962093889716,-0.2501902302727103,0.31090213790535925,0.29965965017676355,-0.037995208450593,0.21560839071869847,0.03813117358833546,1.034587845802307,0.05943945887964215,-0.05146434693131593,-0.17697622211650016,-0.5024401741567999
2019-04-16 00:00:00,19.92821088790894,-4.547985646724702,0.869956378042698,-1.3262251174449922,-0.5375504127144815,-0.19688422587903912,0.3827524614334107,0.19797150705009697,0.577376508526504,1.5173509991168976,0.4538643254339695,0.021454162780719318,-0.737372374534607,-0.23161116494797168,-0.14717029340565202,0.0392960288445465,2.7789048492908477,-0.9327241116762159,0.3289080259203911,-0.406619385778904,0.14519267886877063,0.8892027968168257,-0.38236794352531434,0.424381999745965,0.08591608930379149,2.158280336856842,0.13789120163768528,-0.2989290418475866,0.25352191681042313,0.08808916701003906
2019-05-18 05:00:00,-13.337631406784059,1.5845323622226715,-0.47437652200460434,-0.060158759318292135,-0.24310727536678312,-0.1210528492927551,-0.376648510992527,-0.9943929865956307,0.4609883493930102,-1.0123033559322356,0.4538643254339695,0.07869482861831782,-0.10923217035131527,0.13177319932729004,0.06983569708652791,0.09268093448132274,-3.2007425713539135,0.6244670712947846,0.6598613190650939,0.5319563162326812,0.01262512970119128,0.39035862833261487,-0.5660335329174996,0.08139676451915874,0.0641956797428429,-0.838232767879963,0.028058752859942564,0.1712539230845869,-0.23467180781532077,-0.3014087460190057
2019-04-27 02:00:00,1.7832055330276488,-7.727810440063476,-0.9865029275417327,0.4462678229808808,0.028686188906431175,-0.08313720237463709,0.1867779894918203,1.0149618637561797,0.6556740254163742,1.3065462660789493,0.3046152816712856,0.1073151316680014,-0.6588547065854072,-0.18618809645995496,-0.3207751634716988,-0.0674737945757806,5.3416103172302245,-0.7597027161717415,0.04523403354221952,-0.3284048706293107,0.27776026904582973,-0.06313611049670724,-0.3364516466856003,-0.1870263046771288,0.06636770938523111,0.49949605047702805,0.10651053687557574,-0.16282353099435568,0.2801505866646766,0.03154915295541284
2019-06-15 11:00:00,10.85570740699768,0.9031414356827737,-1.146542601585388,-0.14456315685063598,-0.24310727536678312,-0.11760601419955492,0.30926202192902563,-0.4865339654311538,0.5117759789526464,0.6741327434778214,0.3046152816712856,0.002373962274286839,-0.5018196874856949,-0.04991897169500587,-0.4943799784779549,-0.1475511560216546,-1.2075268089771272,2.0086365127563477,-0.04932400945108382,-0.015546264728764064,0.37718594759702684,0.20896076187491416,-0.26757720887660985,-0.1721139288693666,0.0641956797428429,0.3924778012931347,0.13789120163768528,-0.3236754280328751,-0.2435480651725083,-0.703471030369401
2019-12-03 23:00:00,-7.289297585487366,-6.592158288955689,0.5178691041469573,1.0370985770225525,0.5949226714670658,-0.03143398268031884,-0.20517080187797548,0.7720729592442513,0.5985378213971853,-0.37988999754190445,0.25486556954681866,0.13517225187737494,0.04780283947940912,0.22261935010552403,-0.06297201823443173,0.054997462648898335,4.5822901129722595,-1.06248980820179,-0.07296353918500242,0.2973122976720333,0.1014453714713454,-0.7887277299165726,-0.26757720887660985,0.03665961043443527,0.05333546794252466,0.3924778012931347,0.012368401001440333,0.10938775325193999,0.29790316345635803,0.12578254949301476
2019-06-07 21:00:00,2.79126113653183,3.742269899845123,-1.2105586493015288,-0.2289675533864647,-0.49225149333477025,-0.16241544146090742,0.3582557336986064,-1.1931205728650092,0.45040763251483434,-0.37988999754190445,0.20511591166257856,0.2668469542544335,-0.030714672631584082,0.1771962500363588,0.2868417397141457,0.19945073977112765,-3.7702329969406128,1.3814345675706865,-0.02568452032632192,0.2973122976720333,-0.02051675876602526,0.7078048020601273,-0.22166068576276304,0.1261339916102588,0.07939998194575308,-0.3031412257999181,0.012368401001440333,-0.27418262511491776,-0.22135742335114625,-0.6155201260372998
2020-01-31 01:00:00,-1.2409622156620024,-7.727810440063476,0.22979789540171622,0.5306721374392509,-0.016612731602508583,-0.09003094395622609,-0.2786611959338188,0.9266384509205817,0.6387448282539846,1.5173509991168976,-0.6406288719177247,-0.04532658238895237,-0.8158895689249039,-0.2770341969095171,-0.5811824315786361,-0.20093604072928423,5.626355328559876,-1.5599264502525327,-0.33299822106957444,-0.406619385778904,0.4434697476029397,-0.06313611049670724,0.5359594976902008,-0.052814776871819014,-0.016169856889173363,1.462661319375038,0.09082016520202159,0.08464122852310536,0.43548499319702394,0.22001586399390355
