,0
SHAP_OX_01,10.518861492297178
SHAP_TEMP_01,8.075441150072093
SHAP_TEMP_02,2.929717117171486
SHAP_TEMP_04,2.156273368325131
SHAP_TEMP_03,2.136769672452942
SHAP_TEMP_21,1.9109502840401063
SHAP_TEMP_24,0.9994989837691886
SHAP_TEMP_20,0.9634893990972234
SHAP_TEMP_05,0.7559516280231647
SHAP_NMHC_01,0.7309399291386983
SHAP_TEMP_15,0.6697077302044023
SHAP_NOX_24,0.5969849978566869
SHAP_NOX_02,0.5543836652814256
SHAP_TEMP_22,0.5455835011981234
SHAP_TEMP_14,0.5228436219944153
SHAP_OX_06,0.5126595111339508
SHAP_OX_23,0.48464584732317983
SHAP_TEMP_17,0.4825495862986771
SHAP_TEMP_13,0.47609459088165706
SHAP_TEMP_10,0.47307870454502987
