,0
SHAP_OX_01,10.073214856258108
SHAP_OX_02,2.008228769174908
SHAP_OX_03,0.9875832112151975
SHAP_OX_04,0.6762076079975314
SHAP_OX_05,0.576605824196388
SHAP_OX_06,0.5346051131882166
SHAP_OX_07,0.18534948259913397
SHAP_OX_08,0.20127906152345468
SHAP_OX_09,0.47153236340993065
SHAP_OX_10,0.039169915243209306
SHAP_OX_11,0.24127288952461162
SHAP_OX_12,0.117963308497204
SHAP_OX_13,0.267078343541015
SHAP_OX_14,0.11796970896890441
SHAP_OX_15,0.14613660597492564
SHAP_OX_16,0.1450059723865225
SHAP_OX_17,0.7899338429439658
SHAP_OX_18,0.3351909874639693
SHAP_OX_19,0.3559316319654732
SHAP_OX_20,0.2721549580768443
SHAP_OX_21,0.2745409764240021
SHAP_OX_22,0.03898434208901805
SHAP_OX_23,0.4843304016192978
SHAP_OX_24,0.30826543707800796
SHAP_NMHC_01,0.10224408416966478
SHAP_NMHC_02,0.20155912163775128
SHAP_NMHC_03,0.0525003894631417
SHAP_NMHC_04,0.05995447626561093
SHAP_NMHC_05,0.050770179236169125
SHAP_NMHC_06,0.04946344171384075
SHAP_NMHC_07,0.12819126274990883
SHAP_NMHC_08,0.007681603737260831
SHAP_NMHC_09,0.10211499561979007
SHAP_NMHC_10,0.07559811422016374
SHAP_NMHC_11,0.08890221125632905
SHAP_NMHC_12,0.04474060693024535
SHAP_NMHC_13,0.08390837624009544
SHAP_NMHC_14,0.007377653780130069
SHAP_NMHC_15,0.01859994268628462
SHAP_NMHC_16,0.02214736697636344
SHAP_NMHC_17,0.18004917555742636
SHAP_NMHC_18,0.06582806635695389
SHAP_NMHC_19,0.10846233129085706
SHAP_NMHC_20,0.005038481419530713
SHAP_NMHC_21,0.10160987253169995
SHAP_NMHC_22,0.08455971628001767
SHAP_NMHC_23,0.10795446447867532
SHAP_NMHC_24,0.05392101501207082
SHAP_TEMP_01,4.032225048652088
SHAP_TEMP_02,2.211913486976515
SHAP_TEMP_03,0.5161386871098999
SHAP_TEMP_04,0.30759363686028496
SHAP_TEMP_05,0.334817438202329
SHAP_TEMP_06,0.2266670682714782
SHAP_TEMP_07,0.37602047334457145
SHAP_TEMP_08,0.2318096434060652
SHAP_TEMP_09,0.5488866833209883
SHAP_TEMP_10,0.2437767411575437
SHAP_TEMP_11,0.2691877229915872
SHAP_TEMP_12,0.20684163547130602
SHAP_TEMP_13,0.30487474676131165
SHAP_TEMP_14,0.06478331344089587
SHAP_TEMP_15,0.28303165900528676
SHAP_TEMP_16,0.22362203910482142
SHAP_TEMP_17,0.2159805961335674
SHAP_TEMP_18,0.302381864948052
SHAP_TEMP_19,0.3855518177545593
SHAP_TEMP_20,0.3050967754660971
SHAP_TEMP_21,0.3428803814164495
SHAP_TEMP_22,0.31067211449556126
SHAP_TEMP_23,0.134037581768391
SHAP_TEMP_24,0.44149952656721736
SHAP_NOX_01,0.20276959815682177
SHAP_NOX_02,0.020863992646711706
SHAP_NOX_03,0.4148890234429913
SHAP_NOX_04,0.16806245251801166
SHAP_NOX_05,0.07698049444367538
SHAP_NOX_06,0.05006698384387451
SHAP_NOX_07,0.07340847010043276
SHAP_NOX_08,0.1456490106580486
SHAP_NOX_09,0.08747205677228657
SHAP_NOX_10,0.1561729598959738
SHAP_NOX_11,0.026267411662044285
SHAP_NOX_12,0.01483473779952573
SHAP_NOX_13,0.020022453168216506
SHAP_NOX_14,0.05707369426896495
SHAP_NOX_15,0.10982488373964096
SHAP_NOX_16,0.10213953783958837
SHAP_NOX_17,0.01573780840508101
SHAP_NOX_18,0.15925662267014132
SHAP_NOX_19,0.03624581532576402
SHAP_NOX_20,0.145212729538075
SHAP_NOX_21,0.06570988814057853
SHAP_NOX_22,0.009686907235660876
SHAP_NOX_23,0.12082604069709157
SHAP_NOX_24,0.0019505564709978139
