,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,126,39,30.952380952380953,19.89360061256805,44,39,88.63636363636364,45.88235294117648
