測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2009,14212530,212,PM25,UG/M3 , 4, 1,  18,  21,  21,  23,  22,   2,  19,  17,  17,  20,  20,  20,  20,  22,  27,  28,  24,  24,  26,  18,  20,   3,   0,   2
2009,14212530,212,PM25,UG/M3 , 4, 2,   3,   5,   5,   0,   5,   7,   7,   8,  10,   9,   8,   7,   8,  11,  14,  23,  18,  13,  16,  18,  17,  17,  18,  17
2009,14212530,212,PM25,UG/M3 , 4, 3,  16,  19,  19,  16,  17,  22,  18,  18,  17,  15,9999,9999,  12,  12,  17,  13,  18,  19,  23,  29,  30,  25,  21,  20
2009,14212530,212,PM25,UG/M3 , 4, 4,  20,  19,  17,  17,  17,  20,  20,  21,  25,  21,  19,  16,  12,  11,  16,  17,  17,  16,  18,  19,  13,  14,  10,  12
2009,14212530,212,PM25,UG/M3 , 4, 5,  16,  18,  20,  21,  20,  17,  17,  13,  15,  13,  14,  12,  12,  14,  22,  22,  22,  24,  25,  27,  28,  25,  19,  22
2009,14212530,212,PM25,UG/M3 , 4, 6,  23,  23,  25,  26,  26,  29,  30,  28,  22,  26,  27,  23,  21,  21,  22,  21,  27,  26,  28,  24,  24,  28,  31,  28
2009,14212530,212,PM25,UG/M3 , 4, 7,  29,  28,  31,  32,  32,  34,  36,  31,  31,  27,  25,  21,  21,  38,  37,  32,  36,  37,  37,  34,  33,  36,  35,  34
2009,14212530,212,PM25,UG/M3 , 4, 8,  31,  30,  31,  33,  32,  37,  35,  36,  36,  39,  34,  35,  36,  38,  35,  29,  34,  29,  18,  15,  30,  39,  31,  30
2009,14212530,212,PM25,UG/M3 , 4, 9,  27,  29,  30,  31,  30,  35,  39,  35,  31,  21,  14,  15,  13,  30,  33,  35,  40,  35,  39,  31,  28,  28,  30,  28
2009,14212530,212,PM25,UG/M3 , 4,10,  27,  24,  26,  25,  26,  30,  29,  28,  30,  27,  27,  26,  29,  25,  24,  23,  25,  28,  27,  21,  19,  24,  35,  34
2009,14212530,212,PM25,UG/M3 , 4,11,  31,  29,  30,  30,  30,  29,  36,  33,  31,  22,  16,  15,  18,  29,  37,  40,  35,  36,  35,  37,  34,  35,  33,  30
2009,14212530,212,PM25,UG/M3 , 4,12,  29,  27,  26,  26,  27,  24,  22,  25,  27,  28,  30,  31,  29,  31,  21,  19,  23,  22,  23,  25,  25,  24,  16,  18
2009,14212530,212,PM25,UG/M3 , 4,13,  17,  19,  19,  20,  21,  26,  25,  25,  23,  25,  23,  20,  25,  25,  27,  31,  29,  25,  32,  39,  32,  33,  34,  33
2009,14212530,212,PM25,UG/M3 , 4,14,  33,  30,  36,  33,  34,  37,  34,  37,  43,  31,  13,  24,   7,  18,  12,  14,  11,   8,   9,   8,   6,   6,   5,   4
2009,14212530,212,PM25,UG/M3 , 4,15,   0,   3,   6,   4,  10,  15,  13,  12,   8,   5,  11,   0,  18,  15,  14,  15,  18,  15,  17,  15,   5,  16,  24,  18
2009,14212530,212,PM25,UG/M3 , 4,16,  23,  19,  18,  21,  23,  24,  25,  18,  19,  18,  20,  21,  24,  21,  24,  24,  25,  29,  25,  19,  22,  21,  22,  19
2009,14212530,212,PM25,UG/M3 , 4,17,  20,   9,  11,  13,  16,  17,  15,  18,  19,  18,  13,  13,  18,  21,  16,  13,  13,  14,  12,  14,  10,   7,   9,  10
2009,14212530,212,PM25,UG/M3 , 4,18,   7,   9,   8,  12,  13,  13,  12,  10,  11,  10,  11,  11,  20,  18,  16,  16,  18,  20,  21,  24,  20,  19,  18,  20
2009,14212530,212,PM25,UG/M3 , 4,19,  16,  19,  22,  22,  21,  23,  22,  20,  17,  14,  17,  13,  29,  15,  17,  24,  32,  16,  23,  26,  25,  18,  19,  26
2009,14212530,212,PM25,UG/M3 , 4,20,  21,  24,  27,  24,  25,  27,  25,  25,  21,  24,  24,  22,  25,  21,  18,  17,  15,  14,  13,  16,  12,  12,  11,  12
2009,14212530,212,PM25,UG/M3 , 4,21,  11,  14,  10,  12,  11,  17,  11,  16,  13,  16,  18,  18,  19,  18,  22,  18,  13,  12,  13,   8,   7,   4,   5,   5
2009,14212530,212,PM25,UG/M3 , 4,22,   6,   6,  11,   9,  13,  16,  18,  11,   6,   3,   4,   7,  12,  26,  20,  14,  14,  18,  27,  23,  11,  20,  13,  19
2009,14212530,212,PM25,UG/M3 , 4,23,  17,   8,  14,  25,  25,  26,  24,  17,  20,  26,  14,  18,  17,  14,  12,   8,   9,   7,   8,   8,  16,   0,   6,   9
2009,14212530,212,PM25,UG/M3 , 4,24,   8,   7,  12,  14,  13,   8,   5,   8,   8,  12,  14,  12,  11,   8,   8,   8,  14,   2,   8,   8,  12,  11,  14,   7
2009,14212530,212,PM25,UG/M3 , 4,25,   9,   3,   7,  11,   2,   7,  10,   8,   9,   8,   8,   4,   3,   4,   3,   2,   0,   0,   0,   0,   3,   3,   2,   2
