,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_24,SHAP_TEMP_03,SHAP_OX_04,SHAP_OX_22,SHAP_NOX_02,SHAP_PM25_01,SHAP_NO2_02,SHAP_SPM_02,SHAP_TEMP_23,SHAP_TEMP_07,SHAP_PM25_09,SHAP_TEMP_02,SHAP_OX_07,SHAP_OX_13,SHAP_TEMP_08
2019-05-11 13:00:00,1.909169328212738,-3.829636335372925,1.005616620182991,-3.4730507135391235,1.3675775825977323,-0.6927368602977367,0.6979246646165848,0.04906177045777441,0.9601024746894836,-0.048518546670675254,-0.6532048344612122,0.0037999138236045533,0.24327093735337263,0.07798319559078665,1.3710064530372619,-0.04590519869234412,1.7504587292671203,-0.2609988391399384,1.2016839891672135,0.2240791105432436
2019-05-11 14:00:00,3.738187050819397,-3.093563914299012,0.9395982399582863,-2.2839860677719117,0.5005979284644126,-0.6068616157397628,0.4985033795237541,-0.7995702635496855,0.721310269832611,-0.030789167992770667,-0.32117688357830043,0.18359609581530095,0.47632719315588473,0.33587428778409956,1.026584666967392,-0.04429096441817819,1.3076337933540345,-0.35879784971475603,1.1562378957867623,0.1722951527684927
2019-05-23 15:00:00,-15.466494369506837,-3.829636335372925,1.3357085555791854,0.8373085975646972,-0.8865693628787994,0.011440290510654445,0.4985033795237541,-0.41162422467023135,-0.8905371367931366,-0.017492129560559982,-1.234253603219986,0.3184432312846184,0.7482261946890503,0.34324261471629136,-0.006680317595601087,-0.0087780065834522,1.5290462374687195,-0.4565968826413155,-0.07080821469426155,0.061329517513513565
2019-05-23 16:00:00,-8.150425481796265,-4.013654279708862,1.005616620182991,0.5400423914194107,-1.2911598801612854,0.06296546477824448,0.42372037917375566,-0.5571039989590645,-1.189027374982834,-0.013059801608324059,-0.9852327048778534,0.36339225172996525,0.8647543296217919,0.42429410144686697,-0.2822176486253739,-0.0007068596780299807,1.3076337933540345,-0.6032954178750515,0.11097639948129653,-0.12361322902142999
2019-05-24 12:00:00,-16.381002140045165,-1.069364959001541,0.6755247622728348,2.175006127357483,-0.07738846419379115,-0.16031023673713204,0.6480693548917771,0.1218016424681991,0.48251806646585466,-0.10170664619654415,-0.23816990554332734,-0.4007414698600769,0.5151699233800172,0.09271983257494867,1.2332377791404723,-0.007163778692483894,1.3076337933540345,-0.06540080057457087,0.11097639948129653,0.1722951527684927
2019-05-24 13:00:00,-8.150425481796265,-2.909545731544495,0.4114512220025063,0.68867546916008,0.03820881247520447,-0.17748528448864814,0.34893745444715024,-0.19340454116463662,0.9601024746894836,-0.11500367410480976,-0.32117688357830043,-0.5355886280536651,0.43748447149991987,0.07061488036997617,0.854373902082443,-0.013620682200416904,0.20057141408324242,-0.1631998115684837,0.24731484781950713,0.14270433764904739
2019-05-24 14:00:00,9.225238418579101,-3.2775818347930907,0.08135932120494542,-0.6490222573280334,0.5005979284644126,-0.21183539144694805,-0.024977485556155463,-0.36313094142824415,0.9601024746894836,-0.11057133004069328,-0.07215593326836822,-0.5355886280536651,0.32095635682344437,0.07798319559078665,0.3721835203468799,-0.005549556389451019,0.9386129081249237,-0.29767346829175945,0.42909944653511045,0.061329517513513565
2019-05-25 11:00:00,-20.039036560058598,1.5068878531455991,0.8735799178481102,2.175006127357483,0.5005979284644126,-0.19466033531352878,0.2990820904262364,-0.09641802052501587,2.0943655610084533,-0.08840962155954911,0.010851040901616163,-0.310843388736248,0.47632719315588473,0.033773292787373066,1.129911231994629,-0.041062512621283534,0.3481796875596047,-0.29767346829175945,1.0198994681239129,0.06872720494866372
2019-05-25 12:00:00,14.712288951873779,3.899122953414917,1.4017268389463424,1.283207821846008,1.598772037029266,-0.349235811829567,0.024877829849719996,-0.1691579058766365,1.7958752393722535,-0.15046241208910943,0.0938580136746168,-0.8502319395542145,0.2821136452257633,0.048509920947253704,0.5788365483283997,-0.024920259090140437,-0.8326867043972015,-0.3343480959534645,0.06553024053573613,0.12051118612289428
2019-05-25 13:00:00,11.054256534576416,3.3470684766769416,1.863855516910553,-4.364848947525024,1.3097787678241728,-0.675561816105619,-0.37396472692489624,-0.36313094142824415,0.9004043996334076,-0.09284196348162366,-0.7362118065357209,-0.4007414698600769,0.32095635682344437,0.10745646255090832,0.26885700933635237,-0.015234902745578413,-1.792140817642212,-0.4565968826413155,0.3382071301341057,0.0021478470414876966
2019-05-25 14:00:00,17.455815315246582,1.5068878531455991,0.9395982399582863,-3.7703168630599975,0.44279929250478745,-0.5896865403279662,-0.6980243265628815,-0.5086107310838998,-0.054764407128095605,-0.026356820762157444,-0.32117688357830043,0.22854512706398963,0.5928553014993667,0.01166833769530055,-0.4888707078993321,-0.012006457522511454,-1.5707282304763797,-0.5666207790374755,0.5199917823076248,-0.06443154551088807
2019-05-25 18:00:00,-14.55198621749878,-5.117762899398803,-0.5128060147166252,0.24277624851092697,-0.2507843621075153,-0.17748528448864814,-4.982259124519661e-05,-1.0420365706086159,-0.1741605244576931,-0.0662479087943211,-0.6532048344612122,-0.17599626407027247,0.2821136452257633,0.4021891437470913,-2.5554009437561036,-0.024920259090140437,0.8648088276386261,-1.2389889642596246,-0.1617005203384906,-0.5748735144734383
2019-05-26 10:00:00,-27.355106353759766,-1.069364959001541,-0.38076924234628684,0.5400423914194107,1.9455639719963078,-0.12596012260764836,0.4985033795237541,0.1218016424681991,2.213761556148529,-0.05738321617245671,0.8409208178520202,-0.041149138193577496,-0.14515618868172167,-0.23885446023195986,0.9577004075050354,-0.04751940057612954,0.20057141408324242,-0.18764957487583156,1.1562378957867623,0.04653409719467161
2019-05-26 11:00:00,7.396221351623535,0.21876151263713836,-0.18271413939073677,2.472272491455078,1.7143694043159485,-0.7786121686920524,-0.024977485556155463,-0.4843641111627222,2.6316478967666628,-0.14159773057326672,0.8409208178520202,-0.7603338062763215,-0.3005270436406136,-0.2167495339177549,0.9577004075050354,-0.06850435454398394,0.20057141408324242,-0.11430031284689904,1.4289146885275845,0.08352265432476996
2019-05-26 12:00:00,22.028358650207522,3.1630505084991456,0.6755247622728348,-3.1757844924926752,2.1189598441123962,-0.7099119191989303,-0.024977485556155463,-0.6298439135076478,1.4973850369453432,-0.08397727226838467,1.0069346964359283,-0.310843388736248,-0.3005270436406136,-0.14306633751839398,0.3721835203468799,-0.0652758948504925,-0.31605765074491504,-0.22432421594858165,1.383468668162823,0.08352265432476996
2019-05-26 13:00:00,51.292633819580075,3.3470684766769416,1.137653374671936,-5.553913831710816,1.020785629749298,-0.8301372863352299,-0.19947110489010805,-0.31463768966495986,0.661612242460251,-0.0706802552565932,0.42588595747947694,-0.2209453135728836,-0.3393697507679462,-0.03990988135337831,-0.21333335265517234,-0.062047468312084686,-1.4969241619110107,-0.4565968826413155,1.0198994681239129,-0.04223840525373814
2019-05-26 14:00:00,61.352227783203126,-0.7013289242982864,-0.4467877045273781,-10.310173130035398,0.2116047385148704,-0.5038112804293633,-0.5983136117458343,-1.2360095791518686,0.6019141256809235,-0.03965384922921658,1.0069346964359283,0.048748959228396414,0.010214661061763766,-0.03254156708717347,-0.9021767467260361,-0.05397634943947196,-1.5707282304763797,-0.7622187942266465,0.42909944653511045,-0.16799944005906584
2019-05-27 11:00:00,-16.381002140045165,3.899122953414917,0.4114512220025063,4.701768445968629,4.257509255409241,-0.9160125166177749,-0.14961578564252703,0.5582410454750061,5.497154188156129,-0.24354160726070403,1.9200114607810974,-1.4795185506343842,-0.7666395962238312,-0.2167495339177549,0.544394364953041,-0.07496127672493459,-0.6112744122743606,-0.13875006772577764,1.1107917562127114,0.01694326330907643
2019-05-27 12:00:00,4.652695274353027,2.242960333824158,-0.18271413939073677,0.68867546916008,4.893294262886047,-1.465614238381386,-0.2991817504167557,0.6309809967875482,2.8107422113418576,-0.1593270929530263,1.6709905982017517,-0.9401300847530365,-0.6112687155604363,-0.0546465177088976,0.4755100280046462,-0.0765755008906126,-1.792140817642212,-0.23654906898736958,0.3836532726883888,-0.005249879881739606
2019-05-27 13:00:00,7.396221351623535,-0.33329275362193583,-0.11669573783874512,-2.7298852920532233,2.292355501651764,-1.654539954662323,-0.6980243265628815,0.04906177045777441,0.7810083150863647,-0.09284196348162366,1.0069346964359283,-0.4007414698600769,-0.7277968615293503,-0.04727819468826057,-0.14444902604445814,-0.0652758948504925,-1.127903300523758,-0.1754246883094311,-0.3889312513172627,-0.020045298337936373
2019-05-27 14:00:00,-5.406899356842041,-0.7013289242982864,-0.38076924234628684,-3.1757844924926752,0.3272019930183888,-0.8816624160856008,-0.47367534339427947,-0.6055972909554839,-0.11446245471015573,-0.08840962155954911,0.42588595747947694,-0.3557924747467041,-0.6112687155604363,0.026404972095042438,-0.867734569311142,-0.049133669631555674,-0.09464524909853936,-0.23654906898736958,-0.9797313570976257,-0.1532040283549577
2019-06-02 11:00:00,-14.55198621749878,-6.773925399780273,-0.5128060147166252,2.175006127357483,0.2116047385148704,-0.21183539144694805,1.021984189748764,0.19454152602702376,0.5422161176800728,-0.013059801608324059,0.010851040901616163,0.36339225172996525,0.35979908704757696,0.15903467498719692,1.026584666967392,-0.020077588595449905,2.709912657737732,-0.1998744510114193,1.1562378957867623,0.04653409719467161
2019-06-02 12:00:00,4.652695274353027,-6.2218708992004395,-0.6448427915573121,0.3914093106985092,0.09600745616480708,-0.2633605495095253,0.8225629538297653,-0.09641802052501587,0.30342391896992915,-0.013059801608324059,0.17686499133706096,0.36339225172996525,0.24327093735337263,0.15903467498719692,0.923258239030838,-0.012006457522511454,2.48850029706955,-0.3098983302712441,0.8381148291286081,0.09831808283925056
2019-06-02 13:00:00,9.225238418579101,-6.2218708992004395,-0.5128060147166252,-2.7298852920532233,-0.13518709558993577,-0.22901043966412543,0.7477799475193023,-0.36313094142824415,0.06463170982897282,-0.030789167992770667,0.42588595747947694,0.18359609581530095,-0.10631348174065351,0.15903467498719692,0.854373902082443,-0.01039223838597533,2.2670876979827885,-0.38324761241674427,0.7017763506621122,0.0761249303817749
2019-06-02 14:00:00,11.968763637542725,-6.2218708992004395,-0.7108611583709717,-3.4730507135391235,-0.3663816452026367,-0.16031023673713204,0.6729970276355743,-0.6540905336558354,-0.29355662167072294,-0.030789167992770667,0.5088929086923599,0.13864703802391887,-0.18399891643493899,0.15903467498719692,0.23441481813788415,-0.0087780065834522,2.2670876979827885,-0.41992226541042327,0.5654378816485406,0.061329517513513565
2019-06-02 15:00:00,0.9946608066558837,-7.325979471206665,-0.5788243249058723,-3.918950009346008,-0.7131734609603881,-0.09161001369357105,0.6729970276355743,-1.1632696986198425,-1.129329365491867,-0.03522151075303553,0.0938580136746168,0.09369800160638986,-0.0674707643687725,0.25482280245050787,-0.17889123167842627,-0.007163778692483894,2.2670876979827885,-0.5666207790374755,-0.3889312513172627,-0.07182925548404454
2019-06-04 12:00:00,-14.55198621749878,-3.2775818347930907,-0.18271413939073677,1.4318409323692323,-0.7131734609603881,0.08014049935154616,0.4985033795237541,-0.19340454116463662,0.004933644214179361,-0.03965384922921658,-1.5662814974784856,0.13864703802391887,0.9035970762372016,0.136929726973176,0.923258239030838,-0.0007068596780299807,1.455242073535919,-0.21209933087229732,0.5199917823076248,0.1353066109120846
2019-06-06 12:00:00,-17.29550952911377,3.3470684766769416,-0.18271413939073677,3.661337113380432,-1.580153036117554,0.23471597544848918,-0.14961578564252703,0.0005685016978532354,-1.189027374982834,-0.15489476080983877,-0.32117688357830043,-0.7603338062763215,0.35979908704757696,0.15903467498719692,0.16553052864037454,0.00413580127060415,-0.6112744122743606,-0.01650130599737167,-0.11625433228909969,0.00954554090276361
2019-06-06 13:00:00,9.225238418579101,4.267159509658813,0.2794144917279482,0.8373085975646972,-1.580153036117554,0.26906609181314706,-0.2991817504167557,-0.29039106257259845,-1.606913721561432,-0.14159773057326672,-0.32117688357830043,-0.7603338062763215,0.1655855096876621,0.1885079432278872,-0.21333335265517234,-0.0007068596780299807,-1.5707282304763797,-0.11430031284689904,-0.25259280614554885,-0.08662466434761881
2019-06-06 14:00:00,14.712288951873779,4.819213724136353,0.5434879846870899,-3.4730507135391235,-1.9847434401512145,0.26906609181314706,-0.6232413113117218,-0.12066464051604268,-1.6666117906570435,-0.048518546670675254,-0.48719083070755004,0.0037999138236045533,0.2821136452257633,0.20324459560215474,-0.6610815986990929,-0.002321109175682029,-1.9397490382194515,-0.3343480959534645,-0.2980389697477222,-0.16799944005906584
2019-06-19 12:00:00,-15.466494369506837,-3.829636335372925,-0.6448427915573121,3.5127037286758425,-0.30858304053545,-0.09161001369357105,0.5234310463070869,0.3157746969838627,0.24372585453093057,-0.12386835627257824,-0.5013197511434555,-0.5355886280536651,0.3763278640806676,0.10008815117180347,0.4755100280046462,-0.015406641946174204,1.455242073535919,-0.10207542870193723,0.15642252564430234,0.03173867911100387
2019-08-01 13:00:00,-16.381002140045165,9.419665050506591,-0.9089163392782211,2.02637323141098,-2.736125802993774,0.6469172805547714,-1.271360492706299,0.6552275389432907,-2.323290503025055,-0.09284196348162366,-0.07215593326836822,-0.310843388736248,-0.8054823189973831,-0.2535910852253438,-2.348748075962067,-0.015234902745578413,-3.711048936843872,0.00794845968484879,-1.388746553659439,-0.5304872304201126
2019-08-25 14:00:00,-18.210019111633304,3.1630505084991456,-0.5128060147166252,0.9859416604042053,-0.6553748399019241,-0.09161001369357105,-0.5484583526849747,-0.36313094142824415,-0.4726507574319839,0.00023722629994150576,-1.0682396173477173,0.49823939949274065,0.5928553014993667,-0.1209613811224699,-0.5577550739049911,-0.015234902745578413,-1.2017075836658477,-0.48104661256074904,-0.1617005203384906,-0.13840862428769468
2019-08-25 15:00:00,9.225238418579101,2.610996222496033,-0.4467877045273781,0.9859416604042053,-0.8865693628787994,-0.005734746903181065,-0.4986030489206314,-0.5571039989590645,-0.8308390498161315,-0.004195116320624966,-0.6532048344612122,0.4532903581857681,0.5540126286447048,-0.09885642919689419,-1.0743876367807388,-0.003935329616069777,-1.4969241619110107,-0.542170985043049,-0.11625433228909969,-0.24197657853364946
2019-09-01 13:00:00,-17.29550952911377,5.923321723937988,-0.5128060147166252,2.02637323141098,-2.215937864780426,0.5266918875277042,-0.847590297460556,0.07330840295180675,-1.547215735912323,0.00023722629994150576,-0.48719083070755004,0.4532903581857681,0.47632719315588473,-0.18727624530438333,-1.3154827237129212,-0.005549556389451019,-2.456378066539765,-0.2609988391399384,-0.41165434271097184,-0.33814677819609645
2019-09-01 14:00:00,0.08015225529670711,5.55528564453125,-0.5128060147166252,0.8373085975646972,-1.92694480419159,0.4579916261136533,-0.9223731935024262,-0.1691579058766365,-1.189027374982834,0.00023722629994150576,-0.32117688357830043,0.4532903581857681,0.2821136452257633,-0.1209613811224699,-1.4188092708587647,-0.0087780065834522,-2.603986501693725,-0.285448594391346,-0.6616081267595291,-0.4047261714935303
2019-09-01 15:00:00,8.310729742050171,5.923321723937988,-0.4467877045273781,-1.9867199063301086,-1.580153036117554,0.37211641799658535,-0.9722285330295563,-0.3873775882646441,-1.8457059264183044,-0.004195116320624966,-0.1551629140973091,0.4083413198590279,-0.18399891643493899,-0.10622474733681883,-1.7976730942726136,-0.0087780065834522,-2.456378066539765,-0.3465729892253876,-0.9342850625514985,-0.42691925913095463
2019-09-01 16:00:00,11.968763637542725,4.819213724136353,-0.6448427915573121,-3.3244176626205446,-2.215937864780426,0.26906609181314706,-0.9223731935024262,-0.5813506157137454,-2.203894174098968,-0.004195116320624966,0.34287894517183304,0.4083413198590279,-0.10631348174065351,-0.09885642919689419,-2.245421206951141,-0.003935329616069777,-2.603986501693725,-0.48104661256074904,-0.6161620527505874,-0.5082941666245461
2019-09-10 12:00:00,-25.526088142395018,9.419665050506591,-0.5128060147166252,3.5127037286758425,-1.4067571282386777,0.303416226617992,-1.0719392418861389,0.7279675021767616,-1.3084235846996308,-0.052950888127088536,-0.7362118065357209,0.0037999138236045533,0.32095635682344437,-0.2978009700775147,-1.522135704755783,-0.01039223838597533,-4.153873896598816,0.03239821568131449,-1.5705311715602874,-0.4417147196829319
2019-09-10 13:00:00,0.08015225529670711,9.787701416015626,-0.7768795520067215,2.175006127357483,-1.6957503199577335,0.2175408793613315,-1.4957093596458437,0.4127611666917801,-1.9651019096374511,-0.08840962155954911,-0.4041838258504867,-0.310843388736248,0.32095635682344437,-0.23885446023195986,-1.8321153938770294,-0.0087780065834522,-4.006265234947205,-0.004276411235332478,-1.5705311715602874,-0.4491123929619789
2019-09-10 14:00:00,22.028358650207522,9.23564691543579,-0.8428979620337487,-1.9867199063301086,-2.3315354943275457,0.303416226617992,-1.445854115486145,-0.14491127803921702,-2.323290503025055,-0.07511259168386457,-0.1551629140973091,-0.2209453135728836,-0.10631348174065351,-0.19464457577560096,-2.245421206951141,-0.005549556389451019,-4.153873896598816,-0.05317592490464449,-1.5705311715602874,-0.5156917721033096
2019-09-10 15:00:00,28.429918479919433,8.683592891693115,-0.7108611583709717,-5.553913831710816,-2.678327083587647,0.4923417180776596,-1.4957093596458437,-0.36313094142824415,-2.681478667259216,-0.0706802552565932,-0.23816990554332734,-0.2209453135728836,-0.3005270436406136,-0.15780297415331007,-2.5554009437561036,-0.0007068596780299807,-3.9324612617492676,-0.15097493780776858,-1.5250849902629853,-0.6044643044471739
2019-09-11 11:00:00,-34.671175384521476,3.3470684766769416,-1.5691001147031785,7.3771641731262205,1.020785629749298,-0.022909804433584195,0.1245884733274579,0.9461871325969696,2.930138206481934,-0.09284196348162366,0.6749068647623062,-0.17599626407027247,-0.14515618868172167,-0.47464060857892026,-0.7644080474972725,0.005750020593404781,-0.7588826298713685,-0.11430031284689904,0.06553024053573613,-0.29376056492328645
2019-09-11 12:00:00,-5.406899356842041,4.451177167892456,-1.3710449010133745,3.661337113380432,2.407953023910522,-0.5038112804293633,-0.3490370944142342,0.7764607161283493,3.34802451133728,-0.07954493314027784,1.1729487538337706,-0.17599626407027247,-1.388122981786728,-0.4525356315076351,-0.9710611015558245,0.007364251092076335,-1.5707282304763797,-0.06540080057457087,-0.47982359826564797,-0.2863628752529621
2019-09-11 13:00:00,14.712288951873779,4.819213724136353,-1.3710449010133745,-1.0949214339256286,2.8125437498092656,-0.9160125166177749,-0.6232413113117218,0.48550113290548325,3.1689301729202275,-0.0706802552565932,0.6749068647623062,-0.17599626407027247,-1.85423555970192,-0.4304307579994201,-1.0743876367807388,0.00413580127060415,-2.013553249835968,-0.01650130599737167,-0.5252697378396989,-0.3307490412145853
2019-09-11 14:00:00,0.08015225529670711,3.899122953414917,-1.7011367976665497,-4.364848947525024,2.639147555828094,-1.036237943917513,-0.7728072881698609,-0.12066464051604268,0.6019141256809235,-0.03965384922921658,0.9239277899265289,0.09369800160638986,-0.9996959537267683,-0.37148415595293044,-1.3154827237129212,0.007364251092076335,-2.161161684989929,-0.040951043670065676,-0.8433927476406098,-0.3529422293417156
2019-09-11 15:00:00,-2.6633735179901117,2.7950144290924075,-2.0312287092208865,-1.9867199063301086,0.15380608673149251,-0.9847127951681613,-0.822662615776062,-0.896556836925447,-1.4875176429748533,-0.05738321617245671,0.6749068647623062,-0.041149138193577496,-2.04844908118248,-0.28306437134742735,-1.4188092708587647,0.005750020593404781,-1.792140817642212,-0.12652520984411242,-0.7979466453194618,-0.4047261714935303
2019-09-27 12:00:00,-21.86805515289307,-4.092516565322876,-0.861760288476944,4.2558691024780275,-0.9443680286407471,0.18319083394017072,0.47713667452335357,0.2915280543267727,-0.3532546699047089,-0.0662479087943211,-0.8192187011241913,-0.08609816939570007,0.7482261946890503,0.09271983257494867,1.129911231994629,0.00413580127060415,1.550132429599762,-0.10207542870193723,-0.25259280614554885,0.09092034325003624
2019-09-27 13:00:00,-2.6633735179901117,-3.7507737159729,-0.8240355759859085,1.5804739117622377,-0.7709721744060516,0.08014049935154616,0.4308423809707165,0.1702949270606041,-0.4129526510834694,-0.04408620335161685,-0.5701977968215942,0.09369800160638986,0.47632719315588473,0.09271983257494867,0.8199317336082459,0.00252157784998418,1.4130673885345462,-0.11430031284689904,-0.7070543885231018,0.12051118612289428
2019-09-27 14:00:00,0.9946608066558837,-3.4090250730514526,-0.786310751736164,-1.5408206462860106,-0.8287708282470703,0.02861534133553504,0.38454804867506026,-0.023678109049797058,-1.2487254202365876,-0.03522151075303553,-0.6532048344612122,0.13864703802391887,0.39864177480340013,0.11482477809186091,0.19997267872095104,0.00413580127060415,1.2760043442249298,-0.21209933087229732,-0.5707158774137497,0.05393179953098297
2019-09-27 15:00:00,3.738187050819397,-3.067276263237,-0.7485861361026764,-2.1353530526161193,-1.6379516959190368,0.04579037800431251,0.3382544662803411,-0.46011748593300583,-1.4875176429748533,-0.03965384922921658,-0.48719083070755004,0.09369800160638986,0.32095635682344437,0.18113963864743715,-0.867734569311142,0.00413580127060415,1.138939195871353,-0.3710227310657501,-0.43437742367386817,-0.07922695006709544
2019-10-02 13:00:00,-17.29550952911377,0.034743393957614915,-0.38076924234628684,2.175006127357483,-0.019589833170175562,-0.24618550501763817,0.07473315279930828,0.26728145536035297,0.48251806646585466,-0.07363514513126572,-0.48719083070755004,-0.16101321578025818,0.2238495670258999,-0.15780297415331007,0.19997267872095104,-0.007163778692483894,-0.020841064199339555,-0.07762568066827952,-0.6161620527505874,-0.027442995458841324
2019-10-02 14:00:00,-1.748864996433258,-0.14927471540868278,-0.2487325042486191,0.8373085975646972,0.03820881247520447,-0.19466033531352878,-0.09976047128438945,-0.14491127803921702,-0.5323488533496856,-0.0706802552565932,-0.32117688357830043,-0.17599626407027247,0.32095635682344437,-0.11359306727536023,-0.04112251587212088,-0.007163778692483894,-0.24225355535745613,-0.06540080057457087,-0.7979466453194618,-0.07922695006709544
2019-10-02 15:00:00,19.284834480285646,0.5867976903915406,0.2794144917279482,-1.6894537210464478,-0.9443680286407471,-0.21183539144694805,-0.17454342860728503,-0.36313094142824415,-1.606913721561432,-0.04408620335161685,0.010851040901616163,0.048748959228396414,0.1655855096876621,0.0043000090867280905,-0.35110206305980685,-0.007163778692483894,-0.1684493601322174,-0.15097493780776858,-1.025177362561226,-0.1310109324753284
2019-10-02 16:00:00,38.48951454162598,0.9548335552215577,0.14737772955559192,-5.108014535903932,-1.9847434401512145,0.08014049935154616,-0.14961578564252703,-0.5813506157137454,-2.084498107433319,-0.0662479087943211,0.17686499133706096,-0.17599626407027247,0.1655855096876621,0.08535151276737452,-1.3843671560287476,-0.01039223838597533,-0.4636660128831863,-0.38324761241674427,-1.1615157783031462,-0.1975903047714382
2019-10-02 18:00:00,-9.064933586120606,-4.933744335174561,-1.5691001147031785,-5.999813079833984,-2.678327083587647,0.5266918875277042,-0.2991817504167557,-1.5512157514691354,-2.5023845195770265,-0.10170664619654415,-0.07215593326836822,-0.5805376857519151,-0.22284159809350967,0.23271786738187078,-1.7287887573242187,-0.015234902745578413,1.455242073535919,-0.7010943695902825,-1.2524081707000732,-0.4417147196829319
