,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11,SHAP_OX_07,SHAP_PM25_15,SHAP_PM25_14,SHAP_TEMP_12,SHAP_OX_05,SHAP_PM25_01,SHAP_HUM_20,SHAP_WD_01,SHAP_TEMP_13,SHAP_WD_02
2019-12-13 20:00:00,-4.0900475025177006,-0.2887163415551186,-1.954363852739334,-0.1417919602245092,0.14532939959317445,0.18169634528458117,-0.2467519149184227,-0.4000457234680653,-0.21948894485831266,4.114271140098571,-0.4125166341662407,-0.6153371789492666,-0.3591760464012623,0.5549546360969544,-0.4901297390460968,0.014985625259578228,-0.8402909874916077,-0.09612917518243191,-2.087862266600132,0.3952126383781433
2019-04-26 03:00:00,-5.4661016941070555,-0.310160469415132,-1.0080589443445205,-0.3091861866414547,0.04977016784250733,0.03735207244753837,-0.15901280250400304,-0.12376210477668792,-0.17888216078281402,-0.9331864655017853,-0.26129266321659084,-0.08997252108529209,-0.6027567327022553,0.300099515914917,-0.3596569687128067,0.04909614250063896,0.323331656679511,-0.10300650010613024,-0.17932278364896773,-0.4230263262987137
2020-02-05 11:00:00,-3.40202260017395,-0.28060249090194705,-1.5942659080028534,-0.007876560278236855,0.07583179548382757,0.06359657086431976,-0.28804099187254906,0.24461582899093628,-0.13827536478638652,4.830884766578674,-0.17055838610976934,-0.4242956191301346,-0.3904042080044746,0.5741057243198157,-0.38140241503715505,-0.07597590722143646,-1.060435700416565,-0.11676129959523678,-2.0776016920804983,-0.4230263262987137
2019-08-31 01:00:00,-6.1541272640228275,-0.310160469415132,-0.37997995698824527,-0.041355458449106645,0.10189337022602556,-0.015136631578206989,-0.15901280250400304,-0.031667680665850635,-0.300702478736639,-2.0236852288246157,-0.5032510429620743,-0.48797610327601426,-0.4153870716691017,0.25737820863723754,-0.5336201876401901,0.03772598467767239,0.323331656679511,-0.1442708356305957,0.0669403625652194,0.3952126383781433
2019-09-20 17:00:00,5.542313957214356,-0.29277340862900025,-0.6144628401845693,0.025602258741855587,0.27563736932352184,0.41789591759443284,-0.1925601735012606,-0.6456306785345077,-0.19918555542826652,0.2819425228983164,-0.5637406170368194,-0.6153371789492666,-0.3904042080044746,0.36344479173421856,-0.3596569687128067,-0.28063922673463815,0.26043316498398783,-0.12707739435136317,-0.6923710227012634,0.3952126383781433
2019-12-29 23:00:00,-2.7139957904815675,-0.2939326454696129,-2.012985110282898,0.025602258741855587,0.09320621490478513,0.03735207244753837,-0.26481589004397393,-0.33864933475852016,-0.13827536478638652,3.802700090408325,-0.2915375277400017,-0.6153371789492666,-0.37166739553213113,0.5254917025566102,-0.38140241503715505,-0.041865328047424585,-0.9975371181964874,-0.1442708356305957,-1.708206380903721,-0.4230263262987137
2019-09-10 05:00:00,-13.722413730621337,-0.3026260107755661,-0.1957436326891183,-0.1083130870014429,0.09320621490478513,0.011107767373323446,-0.1693350750952959,-0.4000457234680653,-0.5646465435624123,-2.7091432332992555,-0.9569229185581207,0.9607571288943291,-0.9212857950478792,0.21760319545865053,-0.7945651054382324,0.07183651812374588,0.07173761911690232,-0.13051606900990012,0.49790079295635226,0.1224663197994232
2019-04-21 08:00:00,3.478237199783325,-0.2997282803058624,-1.2425415575504304,0.32691192403435704,0.13664215095341203,0.10296316703315825,-0.2699769217520952,0.15252134017646313,-0.05706180324777958,2.27599915266037,-0.26129266321659084,-0.28101433217525484,-0.39664985835552213,0.43121010810136806,-0.22918466851115227,-0.07597590722143646,-1.1862323582172398,-0.1442708356305957,-1.1233319252729417,0.3952126383781433
2019-07-29 05:00:00,-10.970305919647217,-0.30784217938780783,-0.2041183546185493,0.05908111948519945,0.09320621490478513,-0.04138103537261484,-0.1641738852486014,-0.031667680665850635,-0.5646465435624123,-3.1453434944152834,-0.9569229185581207,0.24435048699378972,-0.4715979233384132,0.18961306922137738,-0.7510742753744125,-0.041865328047424585,-0.5572475790977478,-0.1339547353069065,0.49790079295635226,0.1224663197994232
2019-07-16 20:00:00,-10.282285308837892,-0.310160469415132,-0.6730833433568477,-0.17527073025703432,0.13664215095341203,0.10296316703315825,-0.15901280250400304,-0.4614417463541033,-0.3819159418344498,-0.8085575759410858,-0.7149648129940033,-0.5198164910078049,-0.4028955727815628,0.3148311384022236,-0.7075836539268494,0.08320671059191224,0.323331656679511,-0.1442708356305957,-0.39480295553803446,0.3952126383781433
