,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11,SHAP_OX_07,SHAP_PM25_15,SHAP_PM25_14,SHAP_TEMP_12,SHAP_OX_05,SHAP_PM25_01,SHAP_HUM_20,SHAP_WD_01,SHAP_TEMP_13,SHAP_WD_02
2019-04-18 16:00:00,-4.652251482009888,0.4539152666926383,-11.718128204345703,-1.05156779512763,-0.3446298250928521,0.272394672036171,-0.3487209411221556,-0.14904773682355882,0.3899867285043001,3.2314643025398255,-0.3588982686400414,-0.16259835585951804,-0.5886701822280884,3.321252369880676,-0.5732761397957802,-2.1013630986213685,0.04775323681533334,0.250788214802742,2.7921719983220097,0.1822030618786812
2019-04-19 13:00:00,-7.416724443435669,0.2990409217774868,-9.631433391571045,-0.5297824248671532,-0.8941580414772033,0.5113232105970382,1.0902703791856765,1.5730350732803342,0.1448585875332356,3.007237261533737,0.4802918165922165,-0.47428312376141546,-0.4665052592754364,2.9350492447614673,-0.9745262950658798,-2.162527000904084,0.05673561841249465,0.250788214802742,2.4208620339632034,0.1822030618786812
2019-04-19 14:00:00,-3.9611334800720215,0.350665694847703,-9.353207731246949,-0.4552417129278184,-0.8941580414772033,0.3254898518323898,0.37077475488185885,-0.034242204204201696,0.022294426709413544,3.0819791853427887,-0.14910076558589935,-0.34960919171571736,0.02215440059080721,2.8522914856672283,-0.9745262950658798,-2.2848544836044313,0.11961216032505037,0.250788214802742,2.470370164513588,0.1822030618786812
2019-04-19 15:00:00,-1.8877789974212646,0.2732285003643483,-9.631433391571045,-0.3061601758003235,-0.41332080863649023,0.3254898518323898,-0.258783920109272,0.08056336976587772,0.022294426709413544,3.007237261533737,-0.2889657847583295,-0.10026142224669451,-0.4665052592754364,2.962635114789009,-0.6827080309391022,-2.4683459520339968,0.09266515821218489,0.250788214802742,2.396108295023441,0.1822030618786812
2019-04-19 16:00:00,-1.1966612577438356,0.19579138746485114,-10.466111755371093,-0.5297824248671532,0.13620742037892342,0.13965655639767646,0.011026857839897292,-0.8378808355890215,0.5125508956611157,2.6895813286304473,-0.2889657847583295,-0.34960919171571736,-0.10001051893923432,2.8522914856672283,-0.4273670565336943,-1.917871928215027,0.08368277698755264,0.250788214802742,2.495124199986458,0.1822030618786812
2019-04-22 13:00:00,-12.254550170898437,0.19579138746485114,-6.292721462249757,0.14108437895774836,-0.48201180174946795,0.4051327595487237,0.011026857839897292,2.6062847495079042,0.5125508956611157,2.5400963306427005,0.6900892853736877,-0.4119462050497532,-1.199494630098343,2.190229317545891,-0.6827080309391022,-2.7130009651184084,0.21841839477419853,0.250788214802742,1.727749978005886,0.24149322882294655
2019-04-22 14:00:00,-6.034487962722778,0.2732285003643483,-5.040704393386841,0.06654359567910431,-0.13855669628828765,0.1662042304873467,-1.2480905950069423,2.6062847495079042,0.5125508956611157,2.577467560768128,0.27049424815922973,-0.7236309546977282,-1.199494630098343,2.1626436740159987,-1.0839581474661828,-2.7741647243499763,0.2812950018793345,0.250788214802742,1.802011901140213,0.1822030618786812
2019-04-22 15:00:00,-2.5788976430892943,0.22160365022718906,-6.153608751296997,-0.007997151091694849,-0.27593877371400594,0.03346609133295713,-1.8776492595672607,1.3434241116046903,-0.16155170798301696,2.5027249276638033,0.27049424815922973,-0.7236309546977282,-1.199494630098343,2.217814913392066,-0.9745262950658798,-2.8353285193443303,0.32620696234516805,0.250788214802742,1.7772576585412025,0.1822030618786812
2019-04-22 16:00:00,-1.8877789974212646,0.19579138746485114,-6.988286924362183,0.21562513336539274,0.7544265896081924,0.08656134530901907,-2.3273337841033936,0.08056336976587772,0.022294426709413544,2.3719256579875947,-0.49876331761479387,-0.7236309546977282,-1.199494630098343,2.1074715882539747,-0.7556625097990036,-2.346018433570862,0.3351892136968674,0.250788214802742,1.8267657354474067,0.1822030618786812
2019-05-10 13:00:00,-8.798961067199707,1.0476002037525176,-1.5628797531127927,-0.7534047372639179,-1.100230947136879,0.6706088867038489,2.5292618036270142,3.409923458099365,0.20614060387015348,2.4466682076454163,-0.07916830070316791,0.21142338383942844,0.26648422954604034,1.9419561460614208,-0.6097534894943237,-3.8139490485191345,-0.006141029670834542,-1.4564337849617002,1.6534878134727478,-0.29211812987923624
2019-05-10 14:00:00,-5.343370485305786,1.0217877462506295,-3.2322357177734373,-0.6043232075870038,-0.9628490746021271,0.4051327595487237,1.0003334254026413,0.5397854238748551,0.6351149395108222,2.4466682076454163,-0.07916830070316791,0.024412495177239167,0.51081403195858,2.024713629484176,-0.5003215856850147,-4.486750984191895,0.05673561841249465,0.250788214802742,1.5792256921529773,-0.11424769163131714
2019-05-10 15:00:00,2.950047612190246,0.8669133469462394,-4.901591777801515,-0.38070093244314196,0.27358948439359665,0.35203750133514405,0.37077475488185885,2.6062847495079042,0.8189611673355103,2.409296768903732,0.41035930514335633,0.1490864254534245,-0.22217543758451938,2.024713629484176,-0.2814578345627524,-4.242095255851746,0.03877082075923679,0.250788214802742,1.6534878134727478,0.1822030618786812
2019-05-10 16:00:00,4.332283997535706,0.8152886033058167,-5.318931245803833,-0.3061601758003235,1.9908650666475296,-0.12581959404051304,0.5506487548351289,0.19536889307200908,1.1866534948349,2.409296768903732,0.6201568037271501,-0.2249352819402702,0.26648422954604034,1.969542184472084,-0.317935111746192,-2.1013630986213685,0.08368277698755264,0.250788214802742,1.6534878134727478,0.1822030618786812
2019-05-10 17:00:00,6.405638122558594,0.5829771548509598,-6.988286924362183,-0.23161942809820174,2.7464660495519633,-0.7895099863409996,0.100963868573308,-0.49346427619457245,1.1253713726997376,2.2784974753856657,1.0397519052028656,0.024412495177239167,0.1443193243816495,1.969542184472084,-0.2814578345627524,-1.4285614669322968,0.09266515821218489,0.5922326028347016,1.6039799109101296,0.1822030618786812
2019-05-10 18:00:00,8.478991889953614,0.6346019685268403,-7.683851671218872,-0.3061601758003235,2.471702048182487,-1.0815337896347046,0.011026857839897292,0.08056336976587772,1.1866534948349,2.072955387830734,0.9698193848133088,-0.037924466840922835,0.1443193243816495,1.7764403611421584,-0.09907146897166967,-0.6945961311459541,0.10164750218391419,0.5922326028347016,1.6039799109101296,0.24149322882294655
2019-05-10 19:00:00,9.86122922897339,0.608789598941803,-8.379415941238403,-0.23161942809820174,0.0675163977779448,-0.9753434002399445,-0.07891006283462046,-0.49346427619457245,1.4930635929107665,1.7179284870624543,1.0397519052028656,-0.037924466840922835,0.02215440059080721,1.4729952454566955,0.33865593783557413,0.2840242548845708,0.09266515821218489,0.5922326028347016,1.4307015672326089,0.24149322882294655
2019-05-10 20:00:00,7.096756029129028,0.5313523948192597,-7.127400064468384,-0.23161942809820174,-0.6880848571658135,-0.046176733821630477,0.011026857839897292,-0.14904773682355882,2.2284483909606934,1.2134166538715363,1.3894143760204316,-0.10026142224669451,0.1443193243816495,0.9488627051934602,0.4116104946471751,0.039369145035743736,0.04775323681533334,-3.5051005363464354,1.1584072783589363,0.24149322882294655
2019-05-10 21:00:00,6.405638122558594,0.7120391368865967,-6.153608751296997,-0.5297824248671532,-1.512377256155014,0.24584703221917154,0.46071175038814544,-0.3786587387323381,2.3510125398635866,0.8583896458148956,2.2286044836044314,-0.037924466840922835,-0.34434031993150716,0.2040426569059491,0.5210424035787582,0.10053309574723242,0.02978844791650771,-1.797878122329712,0.688081069290638,-0.4699886258691549
2019-05-11 03:00:00,-5.343370485305786,0.2732285003643483,-12.970145416259765,-0.23161942809820174,-1.3749951124191286,0.56441850066185,1.4500182807445525,-0.034242204204201696,2.4735765218734738,1.2694735348224642,2.578266906738281,-3.5911312341690063,-8.162894606590271,-0.04423061655834318,0.11979228854179383,-0.4499409794807434,-0.05105290226638315,-2.4807668685913082,-0.27732560839504,-0.29211812987923624
2019-05-11 12:00:00,-12.945670795440673,0.5829771548509598,-4.901591777801515,-0.23161942809820174,-0.8254669651389122,0.4847755916416645,2.978946399688721,3.295117998123169,1.5543457865715025,2.054269754886627,1.5292794287204743,-0.34960919171571736,-0.5886701822280884,1.5833388686180114,-0.1355487379711121,-2.346018433570862,-0.12291193967685103,0.250788214802742,1.2326693207025525,-0.5292786844074726
2019-05-11 13:00:00,-4.652251482009888,0.7894762918353081,-3.2322357177734373,-0.38070093244314196,-0.3446298250928521,0.2989422939717769,2.1695141077041624,2.032257091999054,1.431781679391861,2.072955387830734,1.459346866607666,-0.4119462050497532,-0.8330000191926956,1.445409345626831,-0.06259417422115805,-3.3858025074005127,-0.14087670780718325,0.250788214802742,1.2574234038591385,0.1822030618786812
2019-05-11 14:00:00,4.332283997535706,0.7894762918353081,-2.6757838249206545,-0.3061601758003235,0.13620742037892342,0.11310891285538668,2.34938782453537,0.6545909076929093,1.5543457865715025,2.0355842709541325,1.3194819808006288,-0.5366200804710388,-0.22217543758451938,1.4729952454566955,-0.2814578345627524,-3.079983389377594,-0.13189428232144562,0.250788214802742,1.1336535066366196,0.1822030618786812
2019-05-11 15:00:00,7.7878746509552,0.8152886033058167,-2.3975576877593996,-0.23161942809820174,0.3422803856432438,-0.07272431999444959,2.259451031684876,-1.182297420501709,1.1866534948349,1.998213005065918,1.459346866607666,-0.2249352819402702,0.02215440059080721,1.4178234830498697,-0.6462308406829834,-3.2023114442825316,-0.10494715832173825,0.250788214802742,1.1584072783589363,0.1822030618786812
2019-05-11 16:00:00,9.86122922897339,0.8411009788513184,-3.649574542045593,-0.4552417129278184,1.5100279331207276,-0.15236719576641916,1.9896399974822998,-0.7230752021074295,0.573832893895451,1.998213005065918,1.0397519052028656,-0.10026142224669451,-0.10001051893923432,1.3626515850424767,-0.5003215856850147,-3.079983389377594,-0.1678239092230796,0.250788214802742,1.1088992327451705,0.1822030618786812
2019-05-11 17:00:00,15.39017448425293,0.5055400282144547,-6.292721462249757,-0.007997151091694849,1.1665727436542512,-0.6036766285076738,2.6191985964775086,-0.8378808355890215,0.8189611673355103,1.9421562135219574,0.34042679071426396,-0.16259835585951804,-0.710835075378418,1.3626515850424767,-0.06259417422115805,-2.1013630986213685,-0.08698245994746685,0.5922326028347016,1.059391190111637,0.1822030618786812
2019-05-11 18:00:00,11.934583187103271,0.660414320230484,-7.822964715957643,-0.38070093244314196,1.3039549112319946,-0.47093856064602735,1.8097660958766937,0.5397854238748551,1.5543457865715025,1.6992430686950684,0.6201568037271501,-0.47428312376141546,-1.0773297190666198,1.2798938304185865,0.4116104946471751,-1.8567080736160277,-0.015123382955789558,0.5922326028347016,1.059391190111637,0.24149322882294655
2019-05-11 19:00:00,9.170110702514648,0.5829771548509598,-6.710060930252075,-0.4552417129278184,1.1665727436542512,-0.5240337960422039,1.0902703791856765,0.6545909076929093,2.3510125398635866,1.4937010049819945,1.459346866607666,-0.6612940281629562,-0.8330000191926956,0.9212766904383898,0.5939969658851625,0.7121706880629064,0.011823725979775199,1.2751213788986206,0.985129289329052,0.24149322882294655
2019-05-11 20:00:00,13.3168194770813,0.5829771548509598,-7.40562596321106,-0.23161942809820174,0.0675163977779448,-0.47093856064602735,0.8204595591872931,0.8842020243406296,2.6574228763580323,1.4937010049819945,2.3684694409370417,-0.5366200804710388,-1.0773297190666198,0.6178316041827202,0.7034287810325622,0.58984335064888,0.02080611065030097,0.5922326028347016,0.6633269160985946,0.36007355451583867
2019-05-11 21:00:00,11.243465137481689,0.6862267613410951,-6.710060930252075,-0.4552417129278184,-0.20724773406982422,-0.046176733821630477,0.7305226974189282,0.3101743705570698,2.8412689208984374,1.3255303382873536,2.7181321382522583,-0.6612940281629562,-0.9551648795604706,0.6178316041827202,0.9952469922602176,0.16169675439596176,0.0028413146734238095,-1.797878122329712,0.3910328563302755,0.24149322882294655
2019-05-11 22:00:00,11.243465137481689,0.4539152666926383,-9.074981832504273,-0.4552417129278184,-3.0922703981399535,0.060013704001903555,0.9103964850306511,0.08056336976587772,3.3315250635147096,0.9891889691352844,2.9279296755790716,-0.5989570632576943,-1.8103193759918212,0.36955831572413445,0.8128605887293816,-0.32761340141296386,-0.015123382955789558,-2.4807668685913082,0.3910328563302755,-0.17353782951831817
2019-05-23 14:00:00,-5.343370485305786,0.5055400282144547,-4.901591777801515,-0.7534047372639179,-1.4436859488487244,0.37858519069850444,-1.3380273997783663,2.3766737222671503,-0.03898758590221405,2.5027249276638033,-0.42883072346448897,0.273760350048542,0.9994737058877945,2.190229317545891,-0.9015716701745987,-2.8353285193443303,0.27231271788477895,0.5922326028347016,1.727749978005886,0.1822030618786812
2019-05-23 15:00:00,-4.652251482009888,0.608789598941803,-4.066913843154907,-0.7534047372639179,0.0675163977779448,0.5378708187490702,-1.7877120673656464,0.4249798610806466,0.1448585875332356,2.353239965438843,-0.3588982686400414,0.39843416810035703,-0.8330000191926956,2.1074715882539747,-0.6827080309391022,-2.8353285193443303,0.2363831579685211,0.5922326028347016,1.802011901140213,0.24149322882294655
2019-05-23 16:00:00,-1.8877789974212646,0.4539152666926383,-5.597156953811645,-0.6043232075870038,0.2048984132707119,-0.046176733821630477,-1.427964687347412,-0.9526862941682339,0.5125508956611157,2.2037548720836635,-0.14910076558589935,-0.5366200804710388,-0.710835075378418,1.8867842346429822,-0.3908897258341312,-3.018819856643677,0.16452410221099853,0.250788214802742,1.727749978005886,0.24149322882294655
2019-05-23 17:00:00,4.332283997535706,0.2732285003643483,-7.544739151000977,-0.38070093244314196,0.8918084919452667,-0.0992719791829586,-0.7084688529372215,-1.6415195316076274,1.0028073221445084,1.9421562135219574,0.27049424815922973,-0.47428312376141546,-0.10001051893923432,1.6660966008901597,-0.20850326446816325,-1.917871928215027,0.11961216032505037,0.250788214802742,1.5297174990177154,0.1822030618786812
2019-05-23 18:00:00,7.7878746509552,0.1441665904596448,-9.353207731246949,-0.4552417129278184,0.8918084919452667,-0.36474815756082535,-0.258783920109272,-1.7563249051570893,1.3092176198959349,1.7366139888763428,0.8299542963504791,-0.16259835585951804,0.02215440059080721,1.2798938304185865,-0.09907146897166967,-1.1839064493775369,0.16452410221099853,0.250788214802742,1.3316856399178505,0.1822030618786812
2019-05-23 19:00:00,2.2589295983314517,0.16997898072004314,-10.32699842453003,-0.6788640171289444,1.0978817701339723,-0.36474815756082535,-0.7084688529372215,-1.6415195316076274,1.4930635929107665,1.5871291577816007,1.179616820812225,-0.10026142224669451,0.1443193243816495,0.9764486304949969,-0.06259417422115805,0.2840242548845708,0.13757697343826295,0.5922326028347016,0.985129289329052,0.1822030618786812
2019-05-23 20:00:00,-3.2700153589248657,0.22160365022718906,-9.631433391571045,-0.7534047372639179,-0.13855669628828765,-0.4443908793851733,-0.4386578634381294,-0.6082698225975036,1.5543457865715025,1.3815873861312866,1.3894143760204316,-0.037924466840922835,-0.34434031993150716,0.7557611301541328,0.08331497386097907,0.8344984277151525,0.182488913834095,0.250788214802742,0.7128350347280503,0.24149322882294655
2019-05-25 10:00:00,-10.872315502166748,0.660414320230484,-0.3108628766611218,-0.6043232075870038,-1.9245232820510865,0.6706088867038489,3.5185682058334344,8.461366748809814,1.431781679391861,1.3442158043384551,1.5292794287204743,2.704901766777039,5.397410416603089,0.1488708348944783,-0.17202601172029974,-1.3673977196216582,-0.25764755234122283,0.250788214802742,-0.12880146875977516,-0.5292786844074726
2019-05-25 11:00:00,-5.343370485305786,0.660414320230484,0.8020413482561708,-0.23161942809820174,-1.1689221173524855,0.7237041514366866,3.5185682058334344,8.805783224105834,1.3704996824264526,1.194730931520462,1.3194819808006288,2.642564415931701,3.6871017098426817,0.39714415073394777,-0.244980588555336,-1.5508890926837922,-0.2486651368439198,0.5922326028347016,-0.029785362444818005,0.1822030618786812
2019-05-25 12:00:00,3.64116575717926,0.660414320230484,1.4976061642169953,-0.08253791392780838,-0.9628490746021271,0.431680397875607,3.4286314964294435,6.854088497161865,1.247935515642166,1.1760453581809998,1.2495493292808528,1.7698473155498504,2.4654526591300963,0.1764568009413779,-0.244980588555336,-2.8964920043945312,-0.19477104470133794,0.250788214802742,0.19300070703029634,0.24149322882294655
2019-05-25 13:00:00,9.86122922897339,0.7894762918353081,2.0540579199790954,-0.5297824248671532,-0.756775951385498,0.35203750133514405,2.8890096783638,5.017201566696167,1.247935515642166,1.194730931520462,1.1096843600273132,1.1464776992797852,1.4881332814693453,0.1488708348944783,-0.4638442384079099,-3.9974402308464057,-0.1678239092230796,0.250788214802742,-0.005031491722911606,0.1822030618786812
2019-05-25 14:00:00,6.405638122558594,0.9443505689501762,2.7496232748031617,-0.4552417129278184,-0.5507028490304947,0.272394672036171,2.6191985964775086,1.5730350732803342,0.8802431553602219,1.288159078359604,1.1096843600273132,0.6477820843458176,1.121638584136963,0.1764568009413779,-0.3908897258341312,-4.119767761230468,-0.20375327765941625,0.250788214802742,-0.029785362444818005,0.1822030618786812
2019-05-25 15:00:00,4.332283997535706,0.9443505689501762,2.7496232748031617,-0.6043232075870038,0.9604995667934417,0.19275181889533996,2.978946399688721,-4.511657023429871,1.0028073221445084,1.288159078359604,0.6900892853736877,0.4607712388038635,0.9994737058877945,0.31438641753047714,-0.09907146897166967,-3.5692938804626464,-0.19477104470133794,0.250788214802742,-0.005031491722911606,0.1822030618786812
2019-05-25 16:00:00,9.170110702514648,0.7378515034914017,1.3584931969642637,-0.5297824248671532,2.1969381868839264,-0.3912957303225994,2.8890096783638,-5.085685157775879,1.4930635929107665,1.2507878541946411,0.8299542963504791,0.39843416810035703,0.3886491350829601,0.31438641753047714,0.37513329572975634,-3.018819856643677,-0.19477104470133794,0.250788214802742,0.1187386840581894,0.1822030618786812
2019-05-25 17:00:00,10.55234727859497,0.5829771548509598,-0.8673149168491363,-0.23161942809820174,2.3343203365802765,-0.8691528186202049,2.8890096783638,-4.970879292488099,2.289730393886566,1.0452459573745727,1.3894143760204316,0.0867494793608785,-0.34434031993150716,0.25921451691538094,0.7034287810325622,-2.1013630986213685,-0.21273568449541935,0.250788214802742,0.1187386840581894,0.1822030618786812
2019-05-25 18:00:00,2.950047612190246,0.6862267613410951,-1.9802185773849488,-0.6788640171289444,1.7161010324954986,-0.9222479552030564,3.0688837766647343,-3.3636022448539733,2.8412689208984374,0.8957610130310059,2.298536896705627,-0.28727230355143546,-0.10001051893923432,-0.04423061655834318,0.5210424035787582,-0.8169237822294235,-0.1678239092230796,0.5922326028347016,0.06923058275133369,0.1822030618786812
