,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_06,SHAP_PM25_04,SHAP_TEMP_02,SHAP_HUM_20,SHAP_PM25_14,SHAP_TEMP_11,SHAP_WD_01,SHAP_OX_05,SHAP_PM25_03,SHAP_TEMP_12,SHAP_PM25_13,SHAP_PM25_22,SHAP_PM25_05,SHAP_TEMP_13,SHAP_PM25_21,SHAP_TEMP_14,SHAP_HUM_19,SHAP_HUM_21,SHAP_HUM_02,SHAP_OX_04,SHAP_TEMP_10,SHAP_PM25_15,SHAP_TEMP_03,SHAP_PM25_20,SHAP_OX_07,SHAP_PM25_01
2019-05-10 13:00:00,-5.780776786804199,2.8344625234603886,-0.966801418364048,-1.414767372608185,0.2693408228456974,-0.29876593351364145,-0.8974670171737671,0.734046196937561,0.2698621682822705,1.884803962847218,-1.2166976988315583,0.2529543966054916,-0.14155777879059311,2.0543334633111954,1.1592152416706085,-0.978935107588768,1.046429695188999,1.7316882669925682,-0.13615505099296568,1.088898988068104,-0.19665929563343526,0.3880433723330498,-2.2524460673332216,-1.0742519974708558,0.9631991624832154,-0.2726772797293961,-1.960615062713623,-0.12941665779799222,0.42591685708612204,-3.8684751272201536
2019-05-10 14:00:00,-2.760716032981873,2.7577150881290438,-1.7289871275424957,-1.1203683316707613,0.6675449430942535,-0.22938943244516863,-0.8598537743091583,0.1413672627764754,0.4406649935990572,1.884803962847218,0.29185832142829893,0.3678402890102007,0.38084094584919514,2.1397753924131395,0.25464761406183245,-0.8478714257478714,0.6116482838988304,1.6804627805948258,-0.634640571475029,1.0618160873651505,-0.23416357338428498,0.1324120843783021,-2.4535537123680116,-0.7987914800643922,0.9403052970767021,-0.20367019660770894,-1.055075204372406,0.4082426495850086,0.42591685708612204,-5.087704730033875
2019-05-10 15:00:00,4.487430572509766,2.297231411933899,-2.491172969341278,-0.6787694811820987,0.8382038116455078,0.39499891698360445,-1.3112127333879466,0.31070411875844,-0.07174341529607771,1.8400491332431552,0.29185832142829893,0.5976120572537184,1.10639471411705,2.1397753924131395,0.8576926529407501,-1.9400688529014587,0.5246920472010969,1.7316882669925682,-0.2757310003042221,1.0415043950080871,-0.14040282294154166,0.02715214344789275,-2.352999770641327,-0.8447014719247818,0.9403052970767021,-0.24967493396252388,-0.9984789311885833,-0.21902653202414513,0.6516144707798959,-4.644348073005676
2019-05-10 16:00:00,5.6954559803009035,2.1437369644641877,-2.6817189693450927,-0.5315698772668839,1.1795215219259263,1.2622049823403358,-1.7625717163085937,-0.11263797357678411,0.2698621682822705,1.8400491332431552,0.29185832142829893,0.5593167599290609,1.425638383626938,2.0828140497207643,0.7069314241409302,-1.153686649352312,-0.25791439935564997,1.7316882669925682,-0.6944588258862495,1.0618160873651505,-0.12165062725543974,0.057226444408297564,-1.7496773064136506,-0.7987914800643922,0.8601760923862457,-0.11166078969836235,-1.6776338607072827,-0.3982463248074054,0.7483418494462968,-0.7649827376008034
2019-05-10 17:00:00,7.507492351531982,1.453011065721512,-3.443904983997345,-0.38437028080224994,1.1226352006196976,1.6437756061553954,-1.875411367416382,-0.19730644561350344,0.18446077467233407,1.6834061900153756,0.5935695350170136,0.5976120572537184,1.30954971909523,2.0828140497207643,0.7069314241409302,-2.0711323618888855,-1.3448675617575645,1.6975380778312683,-0.814095301181078,1.0618160873651505,-0.10289850607514384,-0.017959310114383696,-1.54856978058815,-0.5692411452531815,0.7342593226581812,-0.20367019660770894,-2.3567887872457502,-0.24889647103846074,0.941796925663948,0.4542465418577194
2019-05-10 18:00:00,9.319528961181641,1.6065057754516598,-3.76148202419281,-0.5315698772668839,1.1795215219259263,1.5050228178501128,-2.326770430803299,-0.2819748673588037,0.18446077467233407,1.4372533939778804,0.5935695350170136,0.7890885777771472,0.29377448633313186,1.8834500387310982,0.5561701357364655,-2.333259725570678,-1.823127156496048,1.6975380778312683,-0.7143982797861099,1.048275065422058,-0.12165062725543974,-0.032996431924402714,-0.6435860440135002,-0.018320283852517633,0.5167662963271142,-0.18066783268004655,-2.5265770673751833,-0.3982463248074054,0.9095544040203094,1.7843150287866592
2019-05-10 19:00:00,10.527552986145022,1.5297583639621737,-4.079059219360352,-0.38437028080224994,1.4639529705047605,0.290934221446514,-2.5148368418216704,-0.19730644561350344,0.09905936941504478,1.0120802543126044,0.5935695350170136,1.2486321926116943,-0.02546920720487832,1.5701632753014567,0.7069314241409302,-2.114820212125778,-1.6492147386074065,1.5780119091272353,-0.814095301181078,1.048275065422058,-0.21541144885122784,-0.04803351126611235,-0.8446935951709748,0.07349989712238311,0.20769731104373929,-0.18066783268004655,-3.20573219358921,-0.30863646501675246,0.941796925663948,3.5577387273311616
2019-05-10 20:00:00,8.111504745483398,1.2995164096355438,-3.5074203968048097,-0.38437028080224994,2.146588587760925,-0.09063650043681266,-2.7029027462005617,0.2260356642305851,0.18446077467233407,0.4078868471086025,-3.0269651174545293,1.3252227783203128,-0.373735085874796,1.0290315948426723,0.10388631713576615,-2.333259725570678,-0.12747991904616357,1.3901850506663322,-0.754277140647173,1.0008805185556413,-0.25291576422750955,-0.032996431924402714,-0.7441398188471795,0.21123005151748658,-0.009795759245753289,-0.15766546931117773,-3.4887133687734613,-0.36837637126445766,1.103009551763534,3.1143832921981813
2019-05-11 02:00:00,-5.780776786804199,0.37854881584644323,-6.111554527282714,-0.38437028080224994,2.431019926071167,-0.5068953834474087,-4.094592988491058,1.1573883689939977,-4.6834189057350155,0.20648905336856846,-2.1218313574790955,1.401813319325447,-0.31569068469107153,-0.0817121483385563,-9.54483437538147,-2.158508414030075,0.9159952253103256,0.1949235197156668,-0.7143982797861099,0.3712108552455902,-0.4216852239333095,0.16248629521578545,0.9652740091085434,-0.2937806496396661,0.24203834682703018,0.5554075092077255,-5.809159095585347,-0.27876640716567636,1.683374673128128,2.338510186970234
2019-05-11 11:00:00,-11.820899105072021,0.685537987947464,-3.6344512701034546,-0.6787694811820987,1.5777255207300187,-0.4028306309133768,-2.778129297494888,2.5967516899108887,-0.2425461681559682,1.5267636023461821,-3.328675723075867,0.827383927255869,-0.08351349532604213,1.655605012178421,-0.19763622339814896,0.812268625944853,0.6986045747995376,1.2706590324640272,0.541784942150116,0.7368253648281098,-0.5717024888843298,0.49330340325832367,0.7641665205359459,-0.6151511609554292,0.7228122815489769,-0.34168429744604506,-3.884886845946312,0.587462417036295,1.231979638338089,-0.8758217394351959
2019-05-11 12:00:00,-9.404850292205811,1.453011065721512,-2.491172969341278,-0.38437028080224994,1.520839264988899,-0.16001295000314714,-2.439610183238983,1.8347357511520386,-0.3279476180672646,1.4148757912218568,0.29185832142829893,0.7507932879030704,0.11964158788323398,1.6840857461094856,-0.49915865063667286,0.6375172607600689,0.7420827746391296,1.4414104983210563,-0.1560945332050323,0.8790089935064316,-0.6092067670077086,0.46322911977767944,0.3619514169404283,-0.5233310833573341,0.7342593226581812,-0.06565605029463768,-3.884886845946312,0.25889284908771515,1.1674945831298826,-1.208339023590088
2019-05-11 13:00:00,-2.15670360326767,2.0669896602630615,-1.7289871275424957,-0.6787694811820987,1.4070667028427122,0.08280469719320535,-1.7625717163085937,2.0040727496147155,-0.4987504318356514,1.4372533939778804,0.29185832142829893,0.827383927255869,0.32279663127847014,1.541682516038418,0.25464761406183245,-0.8915593177080154,0.4377357304096222,1.4584855720400811,-0.37542815580964095,0.9467153310775757,-0.5904546588659286,0.32789480984210967,-0.6435860440135002,-0.7987914800643922,0.7113651812076569,-0.04265370294451713,-3.3755209892988205,-0.09954666644334793,1.1352520465850828,-3.092602002620697
2019-05-11 14:00:00,5.6954559803009035,2.0669896602630615,-1.4749252885580064,-0.5315698772668839,1.520839264988899,0.3256224766373635,-1.3112127333879466,1.9194043636322022,-0.07174341529607771,1.39249842017889,0.29185832142829893,0.5976120572537184,0.4098630614578724,1.5701632753014567,0.5561701357364655,-1.3721261143684387,0.13338881283998488,1.3731099694967273,-0.6147011652588844,0.9534858733415603,-0.5341981608420611,0.3579690799117089,-1.4480160862207412,-1.2578920722007751,0.6884711675345898,0.003350998274981978,-2.3567887872457502,-0.5774661198258401,1.0707669794559478,-2.538407534360886
2019-05-11 15:00:00,8.715516757965087,2.1437369644641877,-1.347894161939621,-0.38437028080224994,1.1795215219259263,0.42968721091747286,-1.160759723186493,1.6653991281986236,0.09905936941504478,1.3477432690560818,0.29185832142829893,0.2146591067314148,0.9032395839691162,1.5132019132375718,0.40540888756513604,-1.896380788087845,-0.1709580535069108,1.3901850506663322,-0.9337318558245897,0.9196327865123749,-0.6654632922261954,0.34293194413185113,-1.4480160862207412,-1.0742519974708558,0.6884711675345898,-0.11166078969836235,-1.6776338607072827,-0.4579862155020237,1.1352520465850828,-2.7600850999355315
2019-05-11 16:00:00,10.527552986145022,2.220484137535095,-1.9195335745811462,-0.8259690821170806,0.6106585741043091,1.0193873040378094,-1.0855332225561143,2.2580777049064635,0.013657977432012572,1.3477432690560818,0.29185832142829893,0.3678402890102007,0.7581288486719131,1.45624066144228,-0.34839743077754975,-2.5953871250152596,-0.30139249637722965,1.3560348227620125,-0.853974212706089,0.9264034390449524,-0.4966937821358443,0.2978205472230911,-1.54856978058815,-0.5233310833573341,0.6541302278637886,-0.15766546931117773,-1.4512486875057218,-0.48785616979002955,0.941796925663948,-2.538407534360886
2019-05-11 17:00:00,15.359650611877441,1.22276913523674,-3.126327562332153,0.057228504121303536,0.8382038116455078,0.8459459453821182,-1.424052491784096,1.4960621446371076,-0.41334902346134184,1.280610789358616,0.5935695350170136,0.827383927255869,0.8161730706691742,1.45624066144228,-0.8006812466308475,-2.4206356525421144,-1.0405208304524423,1.3218843311071395,-0.8739135257899762,0.9128620654344559,-0.3466765454038978,0.40308046340942383,-1.6491237461566928,0.07349989712238311,0.505319280177355,-0.13466312290402127,-1.3380563318729402,-0.12941665779799222,0.6193719401955604,-0.7649827376008034
2019-05-11 18:00:00,12.33958978652954,1.6832528948783874,-3.824997591972351,-0.6787694811820987,1.520839264988899,0.9153225220739841,-2.138704150915146,0.8187148079276085,-0.6695531010627747,0.9897026071324945,0.5935695350170136,1.3252227783203128,0.7581288486719131,1.370798946917057,-0.49915865063667286,-2.4643235087394717,-0.823130127042532,1.3218843311071395,-0.634640571475029,0.8993208974599838,-0.29042008854448803,0.26774631179869174,-0.3419248154386879,0.30305021405220034,0.37940230071544645,-0.019651352614164348,-1.8474223911762238,-0.09954666644334793,0.7483418494462968,-0.32162667699158193
2019-05-11 19:00:00,9.923540401458741,1.453011065721512,-3.3168739438056947,-0.8259690821170806,2.260361039638519,0.8459459453821182,-2.5524499356746673,0.5647094063460828,-0.4987504318356514,0.7435498643666506,1.1969919264316562,1.5166991591453551,0.29377448633313186,1.0005510330200196,-0.8006812466308475,-1.9400688529014587,-0.9100864730775357,1.2706590324640272,-0.6147011652588844,0.8993208974599838,-0.2716679455712437,0.14744922665413468,-0.9452472809702158,0.4407803937792778,0.37940230071544645,0.04935578294098379,-2.9227510154247285,-0.03980674035847189,1.1352520465850828,4.333612525463105
2019-05-11 20:00:00,13.547614669799808,1.453011065721512,-3.6344512701034546,-0.38437028080224994,2.5447924673557285,0.290934221446514,-2.2515437483787535,0.480041060782969,-0.6695531010627747,0.7435498643666506,0.5935695350170136,1.631585168838501,0.17768590835621584,0.6872642751783132,-0.6499199733138085,-1.896380788087845,-0.823130127042532,1.048681689798832,-0.5748223304748534,0.8790089935064316,-0.30917223393917087,0.102337805647403,-0.6435860440135002,0.8080610346049071,0.27637920230627067,0.003350998274981978,-3.545309376716614,-0.18915654718875885,1.554404526948929,4.111934852600098
2019-05-11 21:00:00,11.735579013824463,1.7600001633167266,-3.3168739438056947,-0.8259690821170806,2.715451270341873,0.15218123905360698,-2.439610183238983,0.649377803504467,-0.5841518342494965,0.5421520430594684,-1.5184088349342346,1.9379475235939025,-1.0412445232272147,0.6872642751783132,-1.7052489042282104,-1.8090050876140595,-0.12747991904616357,0.8608549982309341,-0.6745194360613823,0.7909907311201095,-0.3466765454038978,0.08730068095028401,-0.6435860440135002,0.5785106353461742,0.07033327831886713,0.04935578294098379,-3.092539644241333,-0.24889647103846074,1.7156171679496766,3.3360613226890563
2019-05-23 13:00:00,-4.57275242805481,1.3762637734413148,-2.6817189693450927,-1.8563663840293885,-0.015090645477175674,-0.26407770626246935,-2.2515437483787535,-1.4673327803611758,0.6114677205681801,2.0190693221986296,0.29185832142829893,-0.1682937905192375,-0.3447128489613533,2.2252171546220776,1.7622601866722107,-1.1973745559342206,0.6986045747995376,1.7999889433383942,0.12305720448493959,1.0415043950080871,0.25339255332946775,-0.1984049543738365,0.1608439506962895,-1.5792626023292538,0.9975401416420938,-0.5027009155601263,-3.545309376716614,0.34850275069475173,0.2647043196717277,-0.9866607129573822
2019-05-23 14:00:00,-2.760716032981873,1.22276913523674,-2.491172969341278,-1.414767372608185,0.04179567568935454,-0.4722071759402751,-1.875411367416382,-1.8906747281551362,0.782270535826683,1.9519367741420866,0.5935695350170136,-0.05340790753252804,0.29377448633313186,2.3106590032577516,-0.49915865063667286,-0.2799287915229797,0.5681702759116889,1.7829139083623886,-0.3156098574399948,1.088898988068104,0.17838392052799462,-0.2585534915328026,-0.5430322885513306,-1.303802144527435,0.9059643998742104,-0.29567962381988766,-3.092539644241333,-0.1592865966260433,0.2647043196717277,-2.095050973072648
2019-05-23 15:00:00,-2.15670360326767,1.5297583639621737,-2.110079753398895,-1.414767372608185,0.21245452612638474,0.290934221446514,-1.7625717163085937,-1.552001142501831,-0.4987504318356514,1.7729163710027933,0.5935695350170136,0.17636382263153794,0.35181876420974734,2.2252171546220776,-0.34839743077754975,-1.2410623937845229,0.8290390089154244,1.83413927257061,-0.6545799210667609,1.0821282401680943,0.02836663126945498,-0.33373914062976845,-0.3419248154386879,-0.9365217834711075,0.8143881667405367,-0.34168429744604506,-2.5265770673751833,-0.5177261285483837,0.2969469014555216,-2.095050973072648
2019-05-23 16:00:00,0.2593454129993916,1.069274511933327,-2.8087499260902407,-1.1203683316707613,0.5537723064422608,0.3603106617927551,-1.5368922650814059,-0.8746539130806923,-0.41334902346134184,1.5938961017876863,0.29185832142829893,0.48272621929645537,0.642040278017521,1.997372317314148,0.40540888756513604,-1.9837565124034877,-0.12747991904616357,1.7829139083623886,-0.8938530744984746,1.1024401471018792,-0.06539418231695893,-0.2735906019806862,-0.7441398188471795,-0.706971325725317,0.6541302278637886,0.003350998274981978,-2.3567887872457502,-0.6969460397958755,0.3936743650119752,-2.427568191289902
2019-05-23 17:00:00,5.6954559803009035,0.5320434004068375,-3.697966480255127,-0.6787694811820987,1.0088627040386202,0.7071929909288883,-1.9506379544734955,-0.45131178349256523,0.013657977432012572,1.280610789358616,0.29185832142829893,0.6742026608437302,0.642040278017521,1.769527468085289,0.5561701357364655,-2.508011549711228,-0.21443620584905151,1.6463123157620434,-1.0134895153343677,1.0821282401680943,0.02836663126945498,-0.15329352132976054,-0.14081732183694845,-0.5692411452531815,0.5282133333384991,-0.019651352614164348,-2.0172111421823504,-0.7268159508705139,0.5871293593198063,-0.432465559244156
2019-05-23 18:00:00,8.715516757965087,0.14830686636269091,-4.523668313026429,-0.8259690821170806,1.2932940363883971,0.7071929909288883,-2.4772234916687013,-0.8746539130806923,0.09905936941504478,1.0344578554853796,0.29185832142829893,0.7890885777771472,0.7291066408157348,1.370798946917057,0.7069314241409302,-2.7701385736465456,-0.6492175728082656,1.509711168706417,-1.0334288574755193,1.0279632061719892,-0.027889794670045376,-0.07810781486332412,0.563059101998806,-0.5233310833573341,0.43663724660873415,-0.13466312290402127,-2.63977008163929,-0.6969460397958755,0.8450694680213928,0.8976027071475983
2019-05-23 19:00:00,3.8834187269210814,0.22505417838692665,-4.968276238441467,-1.2675679206848145,1.4639529705047605,0.8112578503787518,-2.9661954402923585,-0.6206486552022399,0.18446077467233407,0.855437523405999,0.5935695350170136,0.827383927255869,0.20670803152024747,1.0575122497975826,0.10388631713576615,-2.8138264775276185,-0.6492175728082656,1.2706590324640272,-1.0134895153343677,0.973797821998596,0.06587092950940134,-0.15329352132976054,1.065827903151512,-0.33969074338674543,0.31072031408548356,-0.15766546931117773,-3.432117283344268,-0.42811631634831426,1.0062819838523864,3.5577387273311616
2019-05-25 09:00:00,-8.800837993621826,1.5297583639621737,-1.1573477923870086,-1.2675679206848145,1.5777255207300187,-0.6456483408808709,-1.5745053976774217,3.1047623991966242,3.9421220302581794,0.36313182637095454,-3.328675723075867,0.7507932879030704,-0.5478677965700627,0.0891715578734875,7.189665985107422,-0.7604954957962036,1.046429695188999,0.4852013051509857,0.4022094428539277,0.5743301160633564,-0.8529848270118237,0.49330340325832367,-0.44247853457927705,-0.6610612694639713,0.2878261983394624,-1.077759961783886,-2.5265770673751833,1.9316109001636512,1.0707669794559478,0.8976027071475983
2019-05-25 10:00:00,-7.592813920974732,1.6832528948783874,-0.3951621070504189,-1.1203683316707613,1.4070667028427122,-0.7150247558951378,-0.9726934909820557,3.1047623991966242,3.856720542907715,0.5645296226488427,0.29185832142829893,0.7124979954212904,-0.22862416133284563,0.2030939450021833,5.0790080547332765,0.3317016765475274,1.046429695188999,0.502276460826397,0.7411794275045394,0.5675593666732311,-0.8342327278107404,0.5534518480300903,-0.7441398188471795,-0.7528813973069192,0.19625024795532223,-1.1927717074751853,-2.073807528614998,2.0212209224700928,1.1674945831298826,0.5650856174528599
2019-05-25 11:00:00,-2.760716032981873,1.6832528948783874,0.11296147867105899,-0.38437028080224994,1.3501804649829865,-0.333454183752474,-0.5213345444761217,3.0200940847396853,2.6611012578010564,0.38550923988223074,0.5935695350170136,0.6359073405619711,-0.14155777879059311,0.45941948085092016,3.5713956356048584,1.0743956707417963,1.1333860725164413,0.5705770544707776,0.8009970933198931,0.5743301160633564,-0.7217198047786951,0.5534518480300903,-0.9452472809702158,-0.7528813973069192,0.18480326384305953,-1.1697693169116974,-1.1682676792144775,1.5134314358234409,1.0707669794559478,0.23256845772266388
2019-05-25 12:00:00,5.09144287109375,1.6832528948783874,0.43053898811340324,-0.08997109886258839,1.2364078372716905,-0.22938943244516863,-0.22042852081358438,2.5120834708213806,1.8070873618125916,0.36313182637095454,0.29185832142829893,0.6359073405619711,-0.05449132611975074,0.23157455436885357,2.365305411815643,1.2054598785936832,0.6551264315843582,0.7242536678910255,0.46202750205993653,0.6014125494286418,-0.6654632922261954,0.53841472864151,-0.9452472809702158,-1.0283417344093322,0.19625024795532223,-0.8477362439036369,-0.4891128271818161,1.0355120301246645,1.038524514436722,-2.2058899328112602
2019-05-25 13:00:00,10.527552986145022,2.0669896602630615,0.684600791335106,-0.9731687188148499,1.2364078372716905,-0.1253247160464525,-0.032362334616482295,2.2580777049064635,1.123876088857651,0.38550923988223074,0.29185832142829893,0.40613561049103736,0.032575139403343195,0.2030939450021833,1.9130216121673584,0.4627653680741787,0.5246920472010969,0.5876522928476333,0.1429967463016509,0.6623483836650849,-0.7404718491714448,0.44819190353155136,-0.9452472809702158,-0.9365217834711075,0.25348522514104854,-0.6177125498652458,-0.03634297028183936,0.1394130507018417,0.974039500951767,-4.200992846488952
2019-05-25 14:00:00,7.507492351531982,2.527473419904709,1.002178142219782,-0.8259690821170806,0.8950901046395302,-0.02126001603901386,0.1180906742811203,2.5967516899108887,0.8676718920469284,0.4973969854414463,0.29185832142829893,0.48272621929645537,0.6710623979568482,0.23157455436885357,1.7622601866722107,-0.23624087125062943,0.3942577108740807,0.5705770544707776,-0.45518587734550237,0.6081832391908393,-0.7217198047786951,0.40308046340942383,-1.4480160862207412,-0.5692411452531815,0.25348522514104854,-0.4336937826126814,0.24663833528757095,-1.4436951272189622,0.974039500951767,-4.422670435905457
2019-05-25 15:00:00,5.6954559803009035,2.527473419904709,1.002178142219782,-1.1203683316707613,1.0088627040386202,0.7418813675642013,0.3061569265089929,2.5120834708213806,0.782270535826683,0.4973969854414463,0.29185832142829893,0.7890885777771472,1.1934610068798066,0.3739776141941547,1.0084538638591767,-1.546877583861351,0.26382321789860735,0.5876522928476333,-1.5119748562574387,0.6014125494286418,-0.7217198047786951,0.46322911977767944,-2.0513382554054265,0.027589822560548788,0.23059130012989043,-0.36468667401932187,0.47302327305078506,-1.5930450104177,0.7805844068527221,-3.425119423866272
2019-05-25 16:00:00,9.923540401458741,1.9134948492050174,0.3670234911143781,-0.9731687188148499,1.4639529705047605,1.366269761323929,0.3061569265089929,2.5120834708213806,0.35526353418827056,0.4526419252157211,0.29185832142829893,1.2869273453950885,1.251505398750305,0.3739776141941547,0.10388631713576615,-3.862336128950119,-0.692695702239871,0.6730281334370375,-1.6116719961166381,0.6081832391908393,-0.759223988710437,0.44819190353155136,-2.0513382554054265,0.4407803937792778,0.10467431060969819,-0.34168429744604506,0.7560043603181839,-1.5631748765707016,0.8450694680213928,-2.427568191289902
