,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,109,33,30.275229357798167,28.22298272127068,45,33,73.33333333333333,42.85714285714286
