,SHAP_NO2_01,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_22,SHAP_SPM_20,SHAP_OX_19,SHAP_OX_18,SHAP_TEMP_01,SHAP_SPM_21,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_21,SHAP_OX_01,SHAP_OX_04,SHAP_TEMP_03,SHAP_OX_23,SHAP_TEMP_15,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01
2019-04-21 12:00:00,0.6657107889652252,5.26311880350113,0.37821835381910207,-0.23765883457381273,0.6404603958129883,-1.1489833712577817,-1.7732528686523434,-24.760971450805663,0.4011043512262404,-0.4188361346721649,-4.239047741889953,0.3845142083242537,-0.8706965208053589,1.8723148226737976,-0.9041689783334732,-8.175419473648072,0.4001471901778132,3.9789297342300416,0.06805509133264423,-0.8030607521533966,-1.2242484841495753,2.165658563375473,4.998151946067809,0.6790687367320061,2.941566218435765,-0.8778614044189453,1.0978573471307753,-2.1213372945785527,-1.1299087166786195,-1.1268985152244566
2019-04-22 12:00:00,-0.14425081368535758,3.6544920325279238,0.555698050186038,0.1782959826290607,0.39261960387229927,-0.5573637269437314,-0.21039290875196456,-14.07360372543335,0.12439040839672089,-0.5569014877080918,-3.1054975271224974,0.6809162355959415,0.640956148505211,1.1545682415366172,-0.0840475216624327,-7.443029069900513,0.4716250512748957,3.326629614830017,0.011962670739740135,-0.32693701833486555,-0.918177817761898,1.738644301891327,3.689317190647125,-0.016569340229034425,2.2819112181663512,-0.05394093480426815,0.7645640313625336,-1.6781540870666505,-0.907221831381321,-1.1133239030838014
2019-04-22 13:00:00,-0.46823546662926674,3.597041070461273,0.11199899762868881,0.00498147308826444,0.31826743483543396,-0.40945895239710806,-1.3825376868247987,-10.78518171310425,0.07827144591137766,-0.5262200355529785,-3.174197554588318,-0.9492947801947593,1.32807098031044,0.4992344036698341,-0.23316050563007593,-4.5134658336639415,-0.10019803643226621,2.5112546920776366,0.006353387050330625,-0.46977414526045325,-0.9529584527015686,1.6072555035352707,3.034900331497192,0.03908161818981171,1.8421411633491516,-0.4284503012895584,-0.2353159748017788,-1.2349709911271929,-0.9517591774463654,-1.0250893592834474
2019-05-10 08:00:00,-0.3062431265600026,4.286452674865723,0.555698050186038,-0.30698465183377266,0.789164857659489,-0.9271260201931,-1.122060975432396,-25.58307704925537,0.9545322604477405,-0.5384926736354828,-3.4833475828170775,5.126945996284485,1.32807098031044,2.527648746967316,-1.500620985031128,-26.48518238067627,1.4723155856132508,5.93582968711853,0.08207829166203737,-0.18409987725317478,-0.8764408394694329,2.1492349743843078,4.092035555839539,-0.22526093572378164,3.63263293467462,-0.9527633011341095,5.430670499801637,0.31617091186344626,-0.7847438372671605,-1.0929623067378997
2019-05-10 09:00:00,0.2607300117611885,3.8842957258224486,0.7331775814294815,-0.32431610077619555,0.8139488890767097,-0.9271260201931,-1.252299219369888,-17.910095119476317,0.8161752942949534,-0.544628894329071,-3.3802977561950684,3.2003331184387207,0.09126425646245477,1.8099019706249238,-1.1278385043144228,-14.766933727264405,2.044138711690903,4.903021669387818,0.08488285390194501,-0.23171223551034928,-0.8486161381006241,2.3134710133075718,4.293394827842712,-0.11395871043205252,3.3499235667288305,-0.802959555387497,4.097497296333313,2.310496085882187,-0.8738187029957771,-1.045451182126999
2019-05-10 10:00:00,0.5037185251712799,3.711943006515503,1.08813696205616,-0.23765883457381273,0.8635170709341764,-1.0010785281658174,-1.3825376868247987,-14.07360372543335,0.8622943341732026,-0.5569014877080918,-3.3115975141525267,2.0147252440452577,-0.4584276512265205,0.9361235946416855,-0.9787254095077514,-4.5134658336639415,1.1149260357022288,3.6527795791625977,0.08768750820308924,-0.30313083855435247,-0.9042654797434807,2.165658563375473,4.796792149543762,-0.11395871043205252,2.7530930146574977,-0.802959555387497,1.4311505317687987,3.6400461912155153,-0.851550143957138,-1.0386638581752776
2019-05-10 11:00:00,0.7467069953680039,3.5395902514457696,0.5113280326128006,-0.20299594518728553,0.83873305991292,-1.0750308156013488,-1.3825376868247987,-12.429392528533935,0.9545322604477405,-0.5323564529418945,-3.174197554588318,-0.35649075619876386,-1.0081195294857026,0.4992344036698341,-0.9787254095077514,4.275220942497254,0.5431029729545116,2.1307464957237245,0.07366438023746014,-0.4102586392313243,-0.9042654797434807,1.8536098271608352,4.343734645843506,-0.05830768346786499,2.030614045262337,-0.8778614044189453,-0.9019026398658753,4.083229529857634,-0.9183561280369759,-1.0318765699863435
2019-05-10 12:00:00,0.8277031064033509,3.424688351154326,0.15636882930994034,-0.20299594518728553,0.8139488890767097,-1.0750308156013488,-1.5127761185169222,-6.948690700531006,0.9084133081138134,-0.5323564529418945,-3.4489975690841677,-2.4313047766685485,-1.1455424606800078,0.31199600398540495,-1.0532819747924804,8.669564199447631,-0.6005433075129986,1.3697296708822249,0.06805509133264423,-0.5054834127426148,-0.9320900619029999,1.4758664578199387,3.3872785568237305,-0.016569340229034425,1.1510742977261543,-0.9527633011341095,-2.9016625404357907,4.74800443649292,-0.9294905677437783,-1.0793874263763428
2019-05-10 13:00:00,0.6657107889652252,3.194884610176087,-0.5535496816039085,-0.220327403023839,0.8139488890767097,-1.1489833712577817,-1.7732528686523434,-4.48237431049347,0.8622943341732026,-0.5200839459896087,-3.4489975690841677,-4.209716534614563,-0.8706965208053589,-0.31213149800896645,-1.1278385043144228,11.599126529693603,-1.6012337803840637,1.0435796603560448,0.06805509133264423,-0.576901949942112,-0.9529584527015686,1.0160052150487897,2.2294634938240057,0.03908161818981171,0.7113044202327728,-0.9527633011341095,-3.901542377471924,4.969596338272095,-0.97402803003788,-1.1336859673261643
2019-05-10 14:00:00,-0.5492315858602523,3.6544920325279238,-1.17472837343812,-0.23765883457381273,0.764380780607462,-1.2968881487846375,-2.2942057967185976,-6.674655199050903,0.8622943341732026,-0.5108794808387757,-3.586397409439086,-5.098922705650329,1.32807098031044,-0.5929888799786568,-1.1278385043144228,4.275220942497254,-2.458968472480774,-0.04358694143593311,0.07085974020883441,-0.6721267422661186,-0.9807831965386866,0.7860746175050736,0.8199494943022728,0.12255812585353847,0.5228316113352777,-1.0276651978492737,-4.568128871917724,4.526412844657898,-1.0853715121746064,-0.964003624022007
2019-05-10 15:00:00,-0.7922201365232467,3.6544920325279238,-1.7071673035621644,-0.23765883457381273,0.7148125730454922,-1.592698061466217,-2.94539725780487,-5.304479789733887,0.7700563186779619,-0.4986072063446045,-3.689447593688965,-5.691726851463318,1.7403398871421814,-0.34333773553371427,-1.2023949146270752,10.134345149993896,-2.8878357052803048,-0.5328119277954102,0.07366438023746014,-0.6483206134580541,-1.022520077973604,0.68753282725811,0.1151924230158329,0.2477729201316834,-0.10541106509044766,-1.1774687945842743,-2.9016625404357907,4.304820823669433,-0.9851623982191086,-1.0250893592834474
2019-05-10 16:00:00,-0.7922201365232467,3.8842957258224486,-1.9733866840600967,-0.25499031189829113,0.7148125730454922,-1.9624600648880002,-3.726827120780945,-6.948690700531006,0.6778182741254568,-0.48019841909408567,-3.826847648620606,-4.209716534614563,1.7403398871421814,-0.49936970695853233,-1.3515078961849212,9.401954507827758,-3.1737473964691167,-0.09794530477374792,0.07366438023746014,-0.7197390660643578,-1.0851254079490902,0.3590605050325394,-0.18684631139039992,0.35907516479492196,-0.3881202727556229,-1.4770761787891389,-4.234835910797119,4.526412844657898,-0.7736095599830152,-1.0386638581752776
2019-05-10 17:00:00,-0.22524695582687854,4.056648695468903,-2.1508661359548564,-0.28965319991111754,0.789164857659489,-2.4061748027801513,-5.419924879074097,-12.429392528533935,0.6778182741254568,-0.45258523225784303,-4.0329478740692135,-5.395324492454528,0.640956148505211,-0.31213149800896645,-1.6497340381145478,11.599126529693603,-2.458968472480774,-0.3697369948029518,0.07646895386278629,-0.7316422216594219,-1.1407747706398366,0.21124798599630595,-1.1936421634629368,0.4425515741109849,-0.13682320564985276,-1.8515857219696046,-4.068189191818237,1.645721143484116,-0.517519486322999,-1.0115148037672042
2019-05-10 18:00:00,0.09873769348487256,4.286452674865723,-1.7071673035621644,-0.35897898674011236,0.6900285072624683,-3.3675564527511606,-6.982784461975098,-15.991849136352538,0.8161752942949534,-0.4280405521392822,-4.342097878456116,-5.247123765945434,0.09126425646245477,0.31199600398540495,-2.0225164651870733,18.923032188415526,-3.0307913899421686,-0.04358694143593311,0.08207829166203737,-0.7792546041309834,-1.1825115116313096,0.34263694547116763,-1.6467001914978028,0.5538536518812179,-0.2938839040696621,-2.3009968996047974,-4.568128871917724,0.9809459835290909,-0.205757718347013,-1.0115148037672042
2019-05-11 10:00:00,-0.3062431265600026,1.8160621166229252,0.5113280326128006,0.368941931053996,0.2934833399951458,1.291447195410728,3.175802934169769,-16.539918994903566,0.032152423681691286,-0.6949665889143943,-1.353646945953369,1.273720249533653,0.9158020317554474,1.0609488397836686,0.7360739976167678,-5.978246879577638,1.1864040330052377,3.8702129125595093,-0.013278982602059855,-0.11268132403492928,-0.5008085127919912,1.9685749351978301,3.890676414966584,-0.8374224662780761,2.6902688018977643,1.5189981043338776,1.2645039051771163,-0.7917875796556473,-0.59545995304361,-1.0997495353221893
2019-05-11 11:00:00,-0.9542125314474106,0.6670433156192304,0.555698050186038,0.19562742486596113,0.21913109607994558,1.5133044660091401,4.478186106681823,-12.155357170104983,-0.10620451821014285,-0.7103071540594101,-1.6284470736980439,-0.5046917572617531,2.152608942985535,0.7800917191430926,1.3325260400772094,-4.5134658336639415,0.185713516920805,2.3481797218322753,-0.02449743784964084,-0.14839060157537462,-0.5425454884767532,1.820762437582016,3.7396573305130003,-0.5591671856120228,2.1562626264989375,1.4440963387489316,-0.5686092713847757,0.7593543296679854,-0.6956691272556783,-1.045451182126999
2019-05-11 12:00:00,-1.0352085947990417,0.14998470898717636,-0.06548068262636661,0.3342790346592665,0.39261960387229927,2.252828907966614,4.738662743568421,-8.31886591911316,-0.24456151236954615,-0.6918984711170196,-1.4566969871520996,-2.1349027514457704,2.2900319337844848,0.2807896509766579,1.257969444990158,-3.0486847400665282,-0.672021146141924,1.8589546263217926,0.003548784740269184,-0.19600300006568433,-0.681668508052826,1.541561019420624,3.2865990161895753,-0.37830125987529756,1.2767227411270141,1.6688017904758454,-0.9019026398658753,2.753679502010346,-0.6845348432660103,-1.0386638581752776
2019-05-11 13:00:00,-0.3872393187135458,0.609592328965664,-0.5979195326566696,0.31694756988435985,0.39261960387229927,2.4007338166236876,3.306041407585144,-6.674655199050903,0.07827144591137766,-0.6305360928177833,-1.6627971172332763,-2.4313047766685485,0.9158020317554474,-0.15609959810972213,1.4816388130187987,6.472391796112061,-1.45827796459198,0.9892213702201843,-0.018888212926685806,-0.27932461285963656,-0.7720985755324363,1.0816997066140173,2.430822616815567,-0.21134814769029617,0.9940136194229126,2.4178204178810114,-1.2351959735155105,3.4184544563293455,-0.851550143957138,-0.964003624022007
2019-05-23 10:00:00,0.5037185251712799,3.1374333739280695,0.8219174101948739,-0.18566451077349486,0.6900285072624683,-0.9271260201931,-1.252299219369888,-14.07360372543335,0.5394613554235548,-0.6151955094188452,-2.5902473449707033,2.755730211734772,-0.4584276512265205,1.0609488397836686,-0.9041689783334732,-12.56976146697998,1.4723155856132508,3.2179128885269166,0.07646895386278629,-0.18409987725317478,-0.7234054356813431,1.9521516412496571,3.941016507148743,-0.5730799659155309,2.3447354480624196,-0.802959555387497,2.930970573425293,1.645721143484116,-0.6734004218131304,-1.072600382566452
2019-05-23 13:00:00,0.5847146153450012,2.103316789865494,-0.15422046184539792,-0.20299594518728553,0.6652444571256637,-1.8885077118873597,-3.726827120780945,-5.578514623641968,0.5394613554235548,-0.599855013564229,-2.315447437763214,-1.9867017030715943,-0.7332735985517502,0.06234495956450701,-1.0532819747924804,5.00761137008667,-0.8149769611656665,0.9892213702201843,0.06805509133264423,-0.30313083855435247,-0.8555724412202835,1.0816997066140173,1.8267451941967008,-0.1000460609793663,0.7113044202327728,-1.4021744072437288,-1.568489271402359,2.753679502010346,-0.8960875302553177,-1.0997495353221893
2019-05-23 14:00:00,0.2607300117611885,2.160767787694931,-0.6866593822836876,-0.220327403023839,0.5908922478556633,-2.4061748027801513,-4.378019022941589,-9.140970945358276,0.5855803579092027,-0.5538332104682923,-2.693297505378724,-3.024108648300171,-0.18358172248117624,-0.4681633159518241,-1.5751776337623595,1.3456586807966229,-1.3868000805377956,0.6087130218744279,0.06805509133264423,-0.3983555918559432,-0.9112216591835022,0.7860746175050736,1.0213085807859899,-0.016569340229034425,0.49141948372125627,-1.7766838192939758,-3.068309259414673,2.532087570428848,-0.8960875302553177,-0.950429368019104
