,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_TEMP_03,SHAP_OX_05,SHAP_TEMP_20,SHAP_OX_06,SHAP_OX_19,SHAP_OX_04,SHAP_TEMP_04,SHAP_OX_18,SHAP_WS_02,SHAP_WS_01,SHAP_TEMP_24,SHAP_HUM_24,SHAP_TEMP_19,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07
2019-10-09 05:00:00,0.8886834993958473,3.044027209281921,-0.03588671088218688,-0.04648484215140342,-4.759781670570374,-0.4063754383474588,3.1350962758064265,0.005392271187156411,-1.5208671808242802,-0.19357535876333715,-1.7432023882865906,-0.5106137855909765,-0.23036941911559553,4.2180582761764525,-0.4546387895941734,1.3494574427604675,0.8181717991828918,-1.4910863399505614,-1.1308276027441024,-0.006594452261924744
2019-08-05 12:00:00,5.444352602958679,25.248635864257807,0.9863097712397577,-0.04648484215140342,-18.302991294860842,0.3915673626586795,13.705656242370605,-0.8746217757463455,0.17875918373465538,-0.07782335430383683,-6.523066186904908,-0.30076743364334113,-0.011201048479415443,1.3736307621002197,0.09290857985615733,-2.084054338932037,-0.235666448622942,-3.3582845449447634,-1.857561706006527,-0.5690036941319704
2019-09-23 09:00:00,-13.429127597808838,8.283315944671632,-2.883434391021729,1.3903698682785035,-5.697388744354249,0.06647955114021899,7.687381553649902,-0.3890969663858414,1.1830841660499574,-0.08333545513451099,-1.8701011776924132,0.014002240169793356,0.001691141165792956,-0.8387004792690277,-0.2891014337539673,-0.8295020997524262,0.25931841544806955,-1.529987096786499,-1.053309540450573,0.12074339315295217
2019-09-07 06:00:00,-19.286413764953615,11.152451419830323,-2.5913784980773924,1.9781735658645627,-10.177063465118406,0.5688878476619721,10.696520900726318,-0.8442761987447739,1.1058282256126404,0.010368520463816807,-3.9004854440689085,0.10143825896084309,0.09193694649729878,-0.9967238664627075,-0.24135031774640084,0.5571085423231125,-0.235666448622942,-2.541385042667389,-1.6443860679864883,-0.5690036941319704
2019-09-15 12:00:00,9.349206590652468,15.144293785095215,0.03712728843092918,-0.699600699916482,-11.323023986816406,0.1551398977637291,5.141187763214111,-0.8139311522245407,0.024247695412486808,-0.14396733921021226,-3.9004854440689085,-0.2657930500805378,-0.088554678671062,1.689678168296814,-0.2891014337539673,-0.30126943681389096,0.5147941539180465,-2.1912859559059146,-1.2664842948317527,0.11013177782297134
2019-06-12 05:00:00,-7.571839475631714,-0.823067045211792,-2.810420298576355,0.6066311240196228,0.3449680203571916,-0.08128757253289222,2.594994056224823,-0.3890969663858414,0.7195495799183845,-0.11640740372240543,0.28718157261610033,0.04897664221934974,0.0532602187246084,-0.9967238664627075,-0.5278573006391525,0.9532826185226441,0.7064008444547654,-0.6352869376540184,-0.6463377922773362,0.48153421133756635
2019-12-20 13:00:00,2.190303385257721,-1.0725570134818554,1.424394314736128,0.21476145584601905,2.532717323303223,0.6279948502779007,-7.2811514377594,-1.02634796500206,-1.8298900961875915,-0.05577550362795589,1.9368684411048889,-0.5805626478046179,-0.2045849623158574,1.2156075298786164,-0.7538795411586762,-0.16921135783195498,1.8241082996129994,0.6289616882801055,0.2645029932260513,1.6806326448917388
2019-12-20 12:00:00,-1.7145545840263368,-2.070516896247864,1.27836624328047,0.6066311240196228,3.9912177324295035,0.6871016845107079,-6.89536681175232,-1.0566935241222382,-1.752634012699127,-0.0006554811407113434,2.782861971855163,-0.563075378537178,-0.15301594268530608,2.0057259082794188,-0.7411463275551796,-0.5653855860233308,1.7602387852966785,1.1541118055582047,0.3807802528142929,1.6063518911600112
2019-05-10 04:00:00,-11.476698112487792,-3.3179666996002197,-0.7660272151231766,0.7372541338205337,1.0742179334163666,0.21424670070409774,2.517835938930512,-0.6318592071533203,0.7968052893877029,-0.0943594116717577,0.5409794926643372,0.08395106298848987,0.09193694649729878,-0.6806767582893372,-0.5851588666439057,-0.7634729772806168,0.6505155362188816,-0.46023729015141723,-0.5785095408558846,0.5558146525174379
2019-10-27 14:00:00,4.793540620803833,7.410102033615113,-0.03588671088218688,-0.11179642053321001,-5.280674791336059,0.4506743784993887,2.0548927187919617,-0.8139311522245407,-2.2934242367744444,-0.05577550362795589,-1.1933065593242644,-0.6505115635693073,-0.036985638365149454,-0.36462944000959396,-0.2891014337539673,-0.6974439233541488,0.8261552710086107,-0.9659366637468338,-0.7432357594370842,0.5239801011979581
