,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_TEMP_03,SHAP_OX_05,SHAP_TEMP_20,SHAP_OX_06,SHAP_OX_19,SHAP_OX_04,SHAP_TEMP_04,SHAP_OX_18,SHAP_WS_02,SHAP_WS_01,SHAP_TEMP_24,SHAP_HUM_24,SHAP_TEMP_19,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07
2019-04-22 12:00:00,5.798536348342895,-8.885964107513427,-2.1090371966362,-0.6371754929423333,5.585114741325379,-0.6315070291981101,-8.103455924987793,-0.6249088153243064,2.3218248009681703,-1.5770465493202213,2.0576478868722914,0.9281750291585922,-0.5605809390544891,-0.7026366204023361,-1.046348185837269,-0.16976047605276107,-2.49923357963562,1.6517655588686466,0.8889600250171498,6.052519941329956
2019-04-22 13:00:00,10.702481269836426,-7.870193386077881,-1.6916244864463805,-2.292052245140076,4.493284440040588,-1.5144874930381778,-8.203767681121827,-1.1386316418647766,1.5339742600917816,-2.184699952602386,1.5095558078959583,-0.1616692468523979,-0.5605809390544891,-1.998005783557892,-0.9714430823922158,-0.5034531094133854,-2.5301650524139405,1.070543661341071,0.6851489245891571,5.481699991226197
2019-04-22 14:00:00,13.154453086853028,-7.870193386077881,-1.0655047714710235,-3.1194908380508424,1.4163082361221313,-2.2208719968795774,-9.307206106185912,-1.6523545503616333,-0.1730355394538492,-3.703833723068237,1.0457856006920339,-0.9161767654120923,-1.311661213636398,0.5927324594929815,-0.9059013605117798,-0.5034531094133854,-2.589215385913849,0.7107395019382239,0.32847930788993834,4.340059781074524
2019-05-10 09:00:00,-21.17315845489502,-14.167971134185791,0.8128545045852661,4.603268074989319,7.8680322647094725,0.4280695252120495,-6.3981424331665036,-0.3166751570999622,0.614815142005682,0.5497406259179115,3.74408484697342,0.3413357909768819,0.9415797799825668,-1.7389318704605103,-0.9714430823922158,-3.006147384643555,-2.4823623418807985,3.0079502403736114,1.398488235473633,7.955252599716187
2019-05-10 10:00:00,-8.913297080993653,-10.308043670654296,0.604147894307971,2.258859157562256,6.379172754287721,0.9578578889369964,-7.601892757415771,-0.5221643526107073,0.614815142005682,-0.2857828512787819,2.4792570561170586,0.2575016599148512,-1.161445200443268,0.5927324594929815,-0.8871749266982079,-3.339839744567871,-2.479550141096115,2.177632929384708,1.5173780500888825,8.3357994556427
2019-05-10 11:00:00,-0.7400562480092049,-6.244960570335388,1.8563873678445817,0.1902630716562271,3.9969979763031005,-0.013420651829801494,-7.50158052444458,-0.21393058821558952,0.48350665643811225,-0.817479595541954,1.8468432694673538,0.17366744801402093,0.19049938768148422,-0.44356286972761155,-0.8965379968285558,-3.5066860198974608,-2.48798611164093,1.3473159022629262,1.0078499913215637,9.001756286621093
2019-05-10 12:00:00,8.250508499145507,-7.260730743408203,2.691213452816009,-1.188801023364067,2.1111095666885378,-0.6315070291981101,-7.802517986297607,-0.7790257096290588,0.35219818055629726,-2.108743131160736,0.8349809996783734,0.005999235995113835,-0.4103648580610752,-0.9617104649543762,-0.962079954147339,-3.006147384643555,-2.49923357963562,0.9321575168520212,0.4983219541609287,6.147656202316285
2019-05-10 13:00:00,15.606424236297608,-5.432343792915344,3.108626914024353,-2.7057715415954595,0.12596342449542136,-2.1325737595558167,-8.203767681121827,-1.1386316418647766,0.08958134576678276,-3.248093318939209,0.03392322888830677,-0.4131716534495354,-0.7107970595359803,-2.257079362869263,-0.8684485681355,-3.006147384643555,-2.5301650524139405,0.26790378093719486,0.24355795979499822,3.293556606769562
2019-05-10 14:00:00,18.875721168518066,-4.213418984413146,3.526039695739746,-3.946929121017456,0.6222501041367651,-3.457044410705566,-9.307206106185912,-2.0119606614112855,-0.5669608565978705,-4.007660341262818,-0.809295229241252,-1.754518300294876,-1.461877250671387,-0.9617104649543762,-0.9808064505457876,-2.0050696969032282,-2.5526606924831867,-0.257963690161705,-0.1640645183622837,1.8665066540241242
2019-05-10 15:00:00,18.05839776992798,-1.572415202856064,3.734746050834656,-4.498555016517639,-0.2710656881332397,-4.3400251388549815,-10.10970664024353,-2.782544875144958,-2.667895817756653,-4.8431833505630495,-0.5984905645251274,-3.4312018156051636,-0.7107970595359803,0.5927324594929815,-0.9714430823922158,-1.6713769555091857,-2.575155900418758,-0.8115083657205104,-0.48676564181223514,-0.4167729873210192
2019-05-10 16:00:00,18.875721168518066,-4.416573286056518,3.108626914024353,-4.360648584365845,-0.866609326004982,-5.311304116249085,-10.912207174301146,-3.296267771720886,-5.294064760208129,-5.526794028282166,-0.9779389411211014,-3.3473674058914185,0.19049938768148422,-6.143186926841736,-0.9995326548814771,-1.3376845002174378,-2.637018221616745,-0.6731223348528147,-0.8264510539360345,-2.2243694901466364
2019-05-10 17:00:00,19.69304542541504,-6.44811372756958,2.273800390958786,-4.498555016517639,-2.1569544196128847,-6.105986022949219,-13.119083309173584,-3.8613629579544075,-5.162756180763244,-5.830620837211609,-1.2309043496847152,-3.095864772796631,-3.7151180505752563,-3.8115219354629515,-1.0369849473237993,-1.0039918780326844,-2.6567015200853348,-0.9222173199057577,-0.7415297165513038,-4.127102494239807
2019-05-10 18:00:00,22.96234245300293,-10.714351654052736,1.2302675612270833,-4.636461305618286,-0.7673520982265474,-6.4591776609420775,-13.821270084381103,-4.323713612556459,-4.768831086158753,-5.75466377735138,-1.7789964973926544,-2.844362652301789,-2.3631738662719726,-4.847817444801331,-1.1399795651435851,-0.8371457278728485,-2.6679494053125383,-1.0882806956768039,-0.8943881202489138,-3.651419162750244
2019-05-10 19:00:00,23.779666137695312,-14.167971134185791,-0.02197178900241849,-5.188087272644044,0.22522076219320297,-6.370880055427551,-14.222520351409909,-4.529202675819397,-4.374905705451965,-5.830620837211609,-1.1887436091899872,-2.0898548364639282,-2.9640381097793576,-3.8115219354629515,-1.2148846447467807,0.33077816944569355,-2.6763849869370464,-1.4480848222970963,-0.9962937939912081,-4.507649374008179
2019-05-11 08:00:00,-24.442453956604,-19.246825981140137,-2.943863797187805,4.051642203330994,9.952436351776123,-0.8964011043310165,-2.586265850067139,-1.549609899520874,5.473227977752686,-0.7415229473263028,3.9548892736434937,3.359365701675415,0.791363587975502,0.07458482235670091,-0.9152643151581289,-3.006147384643555,-2.3248943090438847,2.2606646627187734,0.9908658362925052,5.386562371253968
2019-05-11 09:00:00,-12.182592582702636,-15.38689661026001,-2.5264507055282595,2.8104849696159366,8.860606336593628,-0.5432090006768704,-1.9843908667564392,-1.2927485764026643,5.341919422149658,-0.5896095630712808,3.364636468887329,3.4432003021240236,-0.10993277281522751,0.3336585596203804,-0.7373645425774157,-2.8393010377883914,-2.288339412212372,2.3160189837217335,1.0588027074933053,6.052519941329956
2019-05-11 10:00:00,0.8945919215679169,-13.558508777618409,-0.6480915121734142,0.7418888255953788,6.478430223464966,-0.3666128568351269,-0.6803278744220734,-1.0872594237327575,5.473227977752686,-1.1213063091039657,2.900866609811783,3.5270344734191896,0.04028330484870822,-2.257079362869263,-0.5501019693911077,-3.8403785467147826,-2.327706241607666,1.9285381704568862,1.0927713543176651,6.43306555747986
2019-05-11 11:00:00,11.519804382324219,-10.104889678955079,0.18673480208963159,-1.4646138787269591,4.59254207611084,-0.9846992492675781,-2.0847032785415647,-0.9845148712396622,5.604535722732543,-1.8049165725708007,1.889004121720791,3.862370800971985,-1.461877250671387,-0.7026366204023361,-0.5969175301492214,-4.507764124870301,-2.355825591087341,1.624088355898857,0.8549917448312044,6.623339319229126
2019-05-11 12:00:00,18.875721168518066,-5.838652777671815,1.2302675612270833,-3.257397174835205,3.6992258548736574,-1.7793816804885865,-3.087828636169434,-1.3441207945346834,6.129769897460938,-2.9442668199539184,1.0879464782774453,3.946205234527588,-0.5605809390544891,0.5927324594929815,-0.5126492891460657,-4.841456151008606,-2.4148761510848997,0.9598346374928951,0.6681645952165127,5.2914262294769285
2019-05-11 13:00:00,27.866282653808593,-4.0102650880813595,1.8563873678445817,-4.498555016517639,2.0118520200252537,-3.103852546215058,-5.194391894340515,-1.8064715027809144,6.261078310012818,-4.159573602676391,0.7084981940686703,3.191697120666505,0.19049938768148422,-1.998005783557892,-0.4564704213291407,-5.175149059295655,-2.4626787185668944,0.43396725952625276,0.2605422645807266,4.244923043251037
2019-05-11 14:00:00,15.606424236297608,0.45912624835036697,3.526039695739746,-6.015525770187379,-0.07255131416022775,-4.516621136665345,-6.899705219268799,-2.5770557045936586,5.079301977157593,-5.147010374069214,-0.008237636461853989,2.5210243701934822,-1.311661213636398,-5.365965008735657,-0.334749616868794,-5.341994762420654,-2.490797770023346,0.1848721250891686,-0.062158878147602056,1.9616433382034302
2019-05-22 12:00:00,-10.547945117950437,-11.323815345764162,-2.943863797187805,1.4314207077026369,6.478430223464966,-0.8964011043310165,-9.307206106185912,-1.0872594237327575,-3.455746293067932,-1.653003078699112,1.8046822413802146,-2.1736891627311707,0.791363587975502,0.5927324594929815,-1.2523373126983643,8.172552108764648,-2.527353200316429,1.3749935531988737,0.7530860738828778,5.7671101808547975
2019-05-23 10:00:00,-8.095973348617553,-12.136430406570435,0.39544130563735963,2.8104849696159366,5.1880859375,1.311050071567297,-4.291578936576844,0.09430309832096098,3.372292637825012,0.09400043282657863,2.4370962828397755,1.179677501320839,0.6411475479602815,-2.516153371334076,-0.8965379968285558,0.33077816944569355,-2.3755089998245245,2.2053107172250743,1.313566824793816,7.669842815399171
2019-05-23 11:00:00,-2.3747044682502745,-9.69858102798462,0.604147894307971,0.05235658995807171,2.80591059923172,0.4280695252120495,-3.7900163412094114,-0.008441425114870066,1.9278998136520387,-0.817479595541954,1.3409121245145799,0.3413357909768819,-1.6120933651924134,0.3336585596203804,-0.7841802623122931,-0.002914393506944174,-2.4008163034915926,1.3196388084441424,1.024834332615137,7.8601151466369625
2019-05-23 12:00:00,3.3465640783309936,-8.682809543609618,1.021560937166214,-0.912988294661045,3.0044252395629885,-0.6315070291981101,-4.692829251289368,-0.5221643526107073,0.614815142005682,-1.8049165725708007,0.32904979698359965,-0.664674112573266,0.04028330484870822,-2.516153371334076,-0.7280014888849109,-0.5034531094133854,-2.4654909849166873,0.6000306710600853,0.4813376784324646,6.242792987823487
2019-05-23 13:00:00,9.067832040786744,-2.9944941163063055,1.647680552303791,-1.8783331036567688,1.81333754658699,-1.7793816804885865,-7.0000182628631595,-1.1386316418647766,-0.9608861811459064,-3.3240498065948487,0.4133716136217117,-1.1676792293787004,-1.6120933651924134,-1.7389318704605103,-0.7373645425774157,-1.0039918780326844,-2.5189171195030213,-0.0642230438068509,0.039746706001460554,3.198420131206512
2019-05-23 14:00:00,9.885156536102295,-2.9944941163063055,1.2302675612270833,-2.8436779737472544,1.3170509874820708,-3.5453426837921143,-8.90595645904541,-1.8064715027809144,-1.7487367272377015,-3.8557469129562376,-0.09255941212177277,-1.083844904601574,-1.161445200443268,0.3336585596203804,-0.6718226274475456,-1.6713769555091857,-2.544224317371845,-0.008868632838130008,-0.36787562519311906,0.7248669028282164
2019-05-23 15:00:00,13.971776103973388,-0.15033598039299248,1.8563873678445817,-2.9815843582153327,-1.4621534943580625,-4.163429045677185,-9.808769035339356,-2.8339172363281255,-1.6174284666776657,-4.387443733215332,-0.3033640041947365,-1.6706840217113494,0.04028330484870822,-2.516153371334076,-0.625006939470768,-2.3387621045112605,-2.563907897658646,-0.34099536761641497,-0.3339071458540275,-1.5584130287170412
2019-05-23 16:00:00,18.05839776992798,-2.181877768039704,1.647680552303791,-3.6711162328720093,-1.4621534943580625,-4.78151535987854,-10.510956859588621,-3.1935232043266297,-2.5365876793861384,-4.919140791893005,-1.4838699489831928,-2.844362652301789,-1.6120933651924134,-3.5524484872817994,-0.709275281848386,-2.8393010377883914,-2.5807796359062194,-0.4793816335499287,-0.537718452513218,-1.3681396067142486
2019-05-24 14:00:00,3.3465640783309936,2.2875134587287898,4.152159285545349,-1.4646138787269591,-2.9510128736495975,-3.721938872337341,-5.99689221382141,-2.1147053122520445,2.584441804885864,-4.2355304718017575,-1.2730654090642928,1.179677501320839,-1.0112292051315308,-0.18448903039097783,-0.26920768097043035,-3.8403785467147826,-2.4711143851280215,-0.5624133449979126,-0.36787562519311906,0.249183514714241
2019-05-24 15:00:00,2.5292397856712343,3.5064383029937742,4.36086585521698,-1.8783331036567688,-3.3480419158935546,-4.604919409751893,-7.200642490386963,-2.9366615653038024,1.9278998136520387,-4.2355304718017575,-2.116283792257309,0.7605066925287247,-0.2601488009095192,-2.516153371334076,-0.3628390430472791,-3.673532509803772,-2.490797770023346,-1.1159579724073407,-0.6735925108194352,-1.5584130287170412
2019-05-24 16:00:00,0.07726788148283957,3.100130105018615,2.482507085800171,-1.7404269099235534,-4.042842960357666,-4.604919409751893,-7.902830839157106,-3.450384724140167,1.2713572680950165,-4.159573602676391,-2.284927642345429,0.2575016599148512,-1.6120933651924134,-1.22078418135643,-0.4283810263499618,-3.5066860198974608,-2.504857659339905,-1.6695028066635131,-1.0132779028266667,-3.2708725214004515
2019-05-24 17:00:00,30.31825695037842,0.8654345035552978,2.0650937974452974,-1.3267075240612032,-4.6383871078491214,-4.516621136665345,-8.404392910003661,-3.450384724140167,0.48350665643811225,-4.387443733215332,-2.5800542831420894,-0.8323424488306046,-0.8610129654407501,-2.257079362869263,-0.6530963458120823,-3.006147384643555,-2.541412669420242,-1.7802116394042968,-1.3529631659388541,-5.173605966567993
2019-05-25 08:00:00,-28.52907600402832,-11.323815345764162,-1.0655047714710235,4.603268074989319,6.875459337234497,0.16317545250058174,0.5234228521585464,-0.5735365696251392,2.978366971015931,-0.2857828512787819,2.985187953710557,1.7665166437625885,0.04028330484870822,1.110880157351494,-0.8029066976159811,-1.3376845002174378,-2.234912705421448,1.5687340155243876,0.4643535315990447,3.388693189620972
2019-05-25 09:00:00,-19.53850860595703,-4.822881507873535,0.18673480208963159,3.5000164985656737,4.294769763946534,-0.013420651829801494,1.225610386580229,-0.676281225681305,2.847058820724487,0.3218705423176289,2.0576478868722914,1.51501424908638,0.4909315288066864,0.5927324594929815,-0.6343701295554638,-2.0050696969032282,-2.218041485548019,1.6794428482651707,0.6341961212456226,3.103283190727234
2019-05-25 10:00:00,-6.461324548721313,-0.15033598039299248,1.647680552303791,1.9830462098121644,2.6073959469795227,0.6929638538509607,1.8274861931800843,-0.7790257096290588,2.4531330943107603,-0.817479595541954,0.961463811993599,4.616877913475037,0.19049938768148422,-1.7389318704605103,-0.44710727594792854,-3.8403785467147826,-2.223665201663971,1.070543661341071,0.7021331652998924,4.054649758338927
2019-05-25 11:00:00,10.702481269836426,4.928517174720764,2.899919855594635,-0.2234563410282135,-0.5688375972211361,-0.6315070291981101,1.6268607348203659,-0.36804747134447097,7.311546039581299,-1.4251330137252807,0.24472795631736516,3.191697120666505,-1.161445200443268,-1.4798580527305605,-0.2598445266485214,-4.841456151008606,-2.2545960783958434,0.35093549117445944,0.32847930788993834,4.4351966381073
2019-05-25 12:00:00,20.51036930084229,4.522208976745605,3.3173332452774047,-3.1194908380508424,-2.851755404472351,-1.3378913760185243,0.5234228521585464,-1.1386316418647766,5.079301977157593,-2.260656499862671,-1.1044217780232433,2.5210243701934822,-1.0112292051315308,-3.5524484872817994,-0.22239193692803388,-5.5088413715362545,-2.2995869398117064,-0.11957752155140042,-0.11311164945363998,2.3421899318695063
2019-05-25 13:00:00,22.14501895904541,8.178983306884765,3.9434528946876526,-4.7743677616119395,-5.333187651634217,-2.3091699481010437,-1.0815778344869615,-1.549609899520874,4.028834414482116,-3.475963568687439,-2.074122935533524,2.1856873750686647,-2.2129576563835145,0.3336585596203804,-0.156849970726762,-5.675687408447265,-2.341765892505646,-1.0052490279078483,-0.4018442094326019,-0.1313629969954491
2019-05-25 14:00:00,28.683609771728516,9.60106372833252,2.899919855594635,-5.050180530548096,-5.13467276096344,-3.721938872337341,-2.586265850067139,-2.1147053122520445,3.503601145744324,-5.071054077148437,-3.128146398067474,1.2635115683078766,0.04028330484870822,-5.884112477302551,-0.10067118369042874,-5.842533731460572,-2.3726972103118893,-1.6418254792690277,-0.9453407734632492,-1.748686420917511
2019-05-25 15:00:00,43.3954402923584,7.163213682174683,2.691213452816009,-6.153432178497315,-6.9213048934936525,-5.576197814941407,-3.6897035360336305,-2.9366615653038024,2.059208071231842,-5.982534050941468,-3.0438241004943842,0.2575016599148512,-3.564902257919312,-6.143186926841736,-0.1193974344059825,-4.340917325019836,-2.4092519998550417,-2.3337563812732696,-1.3359790161252025,-4.793058705329895
2019-05-25 16:00:00,19.69304542541504,5.537979769706726,2.482507085800171,-8.635747480392457,-7.616106128692627,-6.635774707794189,-4.993766617774964,-4.015480160713196,0.48350665643811225,-6.1344472646713255,-3.802721202373506,-0.7485083229839802,-3.7151180505752563,-5.625039649009705,-0.22239193692803388,-4.007224750518799,-2.4429952740669245,-2.278401911258698,-1.7605858862400054,-6.981202411651611
2019-05-25 17:00:00,15.606424236297608,1.8812053799629211,1.2302675612270833,-4.636461305618286,-6.425018453598023,-6.812370014190674,-6.19751763343811,-4.6319471359252935,-1.09219480836764,-6.742100763320923,-4.097847557067871,-1.000010760128498,-3.414686226844787,-5.884112477302551,-0.37220225618220865,-4.340917325019836,-2.4711143851280215,-2.7765924572944645,-1.7266172468662262,-9.359618997573852
2019-05-25 18:00:00,14.789101314544677,-2.181877768039704,-0.02197178900241849,-3.946929121017456,-5.630960416793823,-7.518755054473877,-7.200642490386963,-4.734691500663757,-1.4861199736595152,-8.109320640563965,-3.5919159770011904,-1.754518300294876,-3.564902257919312,-5.365965008735657,-0.5126492891460657,-4.007224750518799,-2.5020459711551664,-2.970333057641983,-2.0323339730501173,-9.169345331192016
2019-05-25 19:00:00,11.519804382324219,-5.635497975349426,-1.0655047714710235,-3.809023213386536,-3.8443280696868896,-9.108120393753051,-8.30408010482788,-5.145669746398926,-2.667895817756653,-5.906577062606812,-3.254628610610962,-2.3413574695587154,-3.264470076560974,-2.516153371334076,-0.6156438533216715,-3.339839744567871,-2.5582840625196694,-2.638205808401108,-2.151223886013031,-10.881804656982421
2019-05-26 07:00:00,-25.259778976440433,-11.933277130126951,-3.987396502494812,6.120238733291626,7.768776178359985,-1.1612953305244447,2.3290482223033906,-1.857843554019928,5.9984612464904785,-0.969393041729927,2.3949351251125335,4.449210095405578,1.692659956216812,2.4062487721443175,-0.7841802623122931,-1.5045309364795683,-2.1533670857548715,1.070543661341071,0.2095894247293472,1.6762332797050479
2019-05-26 08:00:00,-14.634565258026123,-8.07334752082825,-2.317743766307831,2.9483915090560915,5.1880859375,-0.8081030786037445,4.13467447757721,-1.4468654632568358,7.048928594589233,-0.7415229473263028,2.4370962828397755,5.958225297927856,1.2420118808746339,2.1471751689910885,-0.4845598414540292,-2.5056084036827087,-2.133683380484581,1.291961422562599,0.32847930788993834,1.6762332797050479
2019-05-26 09:00:00,-1.5573802530765533,-2.9944941163063055,-0.8567978948354721,1.1556080043315886,2.9051678895950315,-0.5432090006768704,4.8368621349334715,-1.2413762807846072,9.412481594085694,0.01804381012916565,1.3409121245145799,3.5270344734191896,1.0917956531047819,-0.7026366204023361,-0.26920768097043035,-3.673532509803772,-2.1674266323447227,1.3196388084441424,0.4643535315990447,2.3421899318695063
2019-05-26 10:00:00,13.154453086853028,2.2875134587287898,0.8128545045852661,-1.0508946806192399,1.0192791730165482,0.33977149724960326,3.6331121802330015,-1.0872594237327575,5.604535722732543,-1.728959822654724,0.3712107803672553,3.1078633904457087,-0.5605809390544891,1.3699537873268128,-0.035129100084304796,-4.674609780311583,-2.1899221152067185,0.6000306710600853,0.4813376784324646,3.103283190727234
2019-05-26 11:00:00,25.414313888549806,8.178983306884765,1.8563873678445817,-3.5332104444503782,-1.4621534943580625,-1.6910836458206178,2.8306113600730898,-0.5735365696251392,4.947993469238281,-2.7163967370986937,-0.4298468006774783,3.0240291595458983,0.6411475479602815,-1.22078418135643,-0.053855348378419876,-5.008302164077759,-2.2405364513397217,-0.03654573094099761,0.039746706001460554,3.198420131206512
2019-05-26 12:00:00,27.866282653808593,10.007370233535767,2.482507085800171,-5.601806044578553,-4.042842960357666,-2.83895810842514,1.024985485523939,-1.755099093914032,4.816685461997985,-3.9317034006118776,-1.4838699489831928,2.6886924743652343,-0.8610129654407501,-0.9617104649543762,0.11468106359243391,-5.5088413715362545,-2.2967749595642086,-0.5624133449979126,-0.3508915137499571,0.7248669028282164
2019-05-26 13:00:00,26.231634521484374,11.835758304595947,3.108626914024353,-6.015525770187379,-6.9213048934936525,-4.251727342605591,-0.9812654092907905,-2.422938966751098,4.291451334953308,-5.29892373085022,-2.5800542831420894,2.5210243701934822,-0.7107970595359803,-1.7389318704605103,0.18022305443882938,-4.674609780311583,-2.3445777416229245,-1.2543440878391265,-0.6735925108194352,-1.463276243209839
2019-05-26 14:00:00,22.96234245300293,15.086223220825195,2.899919855594635,-5.739712548255921,-7.814620113372802,-5.841091966629029,-2.6865783095359808,-3.24489563703537,4.028834414482116,-6.43827452659607,-3.802721202373506,2.1856873750686647,-1.161445200443268,-3.8115219354629515,0.06786534041166306,-4.507764124870301,-2.3839449346065527,-1.9739524006843567,-1.0981993275694548,-3.2708725214004515
2019-05-26 15:00:00,28.683609771728516,11.429451417922973,2.691213452816009,-5.188087272644044,-8.707936525344849,-7.165562915802002,-4.090953660011293,-4.1695966005325324,3.503601145744324,-6.66614408493042,-4.182168960571289,2.26952166557312,-2.3631738662719726,-4.070596051216126,-0.007039777934551239,-4.340917325019836,-2.4036283075809477,-2.7765924572944645,-1.539790415763855,-5.6492891073226925
2019-05-26 16:00:00,21.327694511413576,8.991600704193115,2.691213452816009,-6.153432178497315,-10.296053218841552,-7.430456924438476,-4.79314193725586,-4.94018063545227,3.6349091291427618,-6.5142310619354244,-4.5616175651550295,2.1018532872200013,-2.513389694690704,-4.329669690132141,-0.17557625621557235,-3.339839744567871,-2.4458072006702425,-3.0256871402263634,-2.0323339730501173,-8.12284164428711
2019-05-27 08:00:00,-21.17315845489502,-7.260730743408203,-3.152569818496704,4.465362071990968,3.500711536407471,0.5163676796481014,5.940299415588379,-0.9845148712396622,6.129769897460938,0.397827285528183,1.762521331757307,4.449210095405578,0.9415797799825668,1.110880157351494,-0.4002914596349001,-1.6713769555091857,-2.0577615916728975,0.793771214503795,0.2095894247293472,0.5345935579389334
2019-05-27 09:00:00,-12.182592582702636,-4.0102650880813595,-1.2742108047008516,2.258859157562256,2.0118520200252537,0.781261894851923,7.545301008224487,-0.4707920734770596,7.048928594589233,0.3218705423176289,0.6241763503523543,3.69470272064209,0.4909315288066864,1.110880157351494,-0.156849970726762,-3.006147384643555,-2.108376182615757,0.8768030181527138,0.15863659828901291,1.6762332797050479
2019-05-27 10:00:00,0.8945919215679169,2.8969758272171022,-0.4393851235508917,0.7418888255953788,0.6222501041367651,0.6929638538509607,5.739675664901734,-0.3166751570999622,5.8671530246734624,-0.893436250090599,-0.008237636461853989,3.0240291595458983,0.4909315288066864,0.07458482235670091,0.11468106359243391,-3.8403785467147826,-2.1421187996864317,0.1295176200568676,0.2095894247293472,1.390823292732239
2019-05-27 11:00:00,18.875721168518066,5.537979769706726,0.604147894307971,-1.4646138787269591,-0.9658669888973236,-0.7198050901293754,4.535924601554871,-0.36804747134447097,4.816685461997985,-2.108743131160736,-0.5984905645251274,2.772526431083679,-0.10993277281522751,0.3336585596203804,0.1989493533968926,-4.340917325019836,-2.206793570518494,-0.28564091920852663,-0.2489858165383339,1.6762332797050479
