,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_02,SHAP_OX_03,SHAP_OX_15
2019-09-13 19:00:00,-6.684899187088012,12.380734295845032,-0.8718565106391907,-6.07930094718933,-0.33675212062895293,-19.266168489456177,7.193086838722229,0.39158414274454123,-0.8203841011971236,-1.1732310461997986
2019-06-11 04:00:00,0.812626122813672,-0.36660648852586747,-1.0939365202188491,-0.14106549333781004,0.5620154550671577,-2.0933250117301943,1.744246326088905,-0.2373099354002625,-1.1353032594919206,-0.48864753372967246
2020-01-11 15:00:00,0.812626122813672,-9.077288279533388,-0.3251979859749553,5.422121801376344,-0.9359303903579711,13.867315125465392,-4.13315486252308,0.7346173167228699,0.019400534043088564,-2.2979033219814307
2020-03-20 20:00:00,13.665526199340823,-11.201846055984495,-0.0860348658123985,-0.9536658354103565,-1.6849033582210537,-2.0933250117301943,3.213596076965332,-0.35165439469739795,-2.290007538795471,-0.09745718857273458
2019-08-21 19:00:00,1.883701693415642,19.391772813796997,-1.1622688871622089,-9.704749755859375,1.0113988703489305,-30.782072105407714,11.050131735801695,-0.6375152795016765,-2.4999527382850646,-1.6622190743684768
2019-11-11 04:00:00,-10.969200911521913,-7.590100069046021,-0.7864410722255706,1.8591824540495874,-0.03716290900949385,4.977845375537874,0.2748960598185658,-0.008621240467764399,0.859185189679265,1.4673048573732375
2019-10-04 16:00:00,19.02090223312378,28.527371139526373,-0.49602877489291136,-8.142056546211245,1.3109885746240617,-33.20648115158081,8.66243824481964,-0.9805485579371453,-2.6049256324768066,1.6628997695446013
2019-05-02 11:00:00,23.305205993652343,12.16828063964844,-0.0860348658123985,-1.0786816482245922,5.0558537697792065,-7.952294902801514,2.0503609263896942,-2.1239925336837766,-2.080060930252075,0.19593562980182463
2019-11-18 15:00:00,1.883701693415642,8.768985347747803,-0.34228103123605247,-0.6411274620145558,-1.3853142756223678,-5.729925506114961,1.132017289437354,0.16289539590477942,-1.4502221876382826,-1.2710283905267716
2019-08-22 04:00:00,-1.3295235644653436,15.355114979743956,-1.1964352548122406,-5.454222805500031,-0.33675212062895293,-18.458030939102173,7.193086838722229,-0.18013774192892015,-0.7154106701165438,2.1518876373767855
2019-04-29 17:00:00,22.234125480651855,3.457594853043557,-0.47894573789089917,-2.5788678896427157,3.8574963378906246,-9.97262954711914,4.499278266429902,-1.609442708492279,-3.339738111495972,0.00034042022190989283
2019-08-14 07:00:00,-22.751022357940673,25.765434236526488,-1.0768537157773972,-7.767007970809937,-0.1869574807130266,-25.933275814056394,9.152219181060792,-0.12296561312163248,1.803943476676941,-0.2930523660033941
2019-11-24 02:00:00,-3.4716739487648014,-6.10290880203247,-1.1964352548122406,1.2341046268120408,-0.1869574807130266,2.755477872788906,0.3973420241475105,-0.2944822880625725,-0.7154106701165438,0.48932852059602744
2019-04-14 03:00:00,-8.827048745155334,-17.150604515075685,-0.7693580690026284,2.296735910773278,-2.1342865812778475,7.604280083179475,-0.5822247833758594,0.39158414274454123,-0.40049172244966036,3.03206719994545
2020-01-01 21:00:00,-12.04027510643005,-23.736728839874267,-0.4618625645339488,3.9844462490081782,-0.9359303903579711,13.463247599601743,-1.072008393872529,-0.12296561312163248,-0.610437781214714,0.29373324366286396
2019-12-21 07:00:00,-14.182421340942383,-20.337435998916632,-0.6839427055418492,5.109584760665895,-0.9359303903579711,15.685619192123415,-3.214809502959252,0.27723975650966165,0.4392930129170418,0.00034042022190989283
2019-08-08 00:00:00,-29.17747602462768,24.065799999237065,-1.0768537157773972,-9.267193136215209,-1.0857250481843947,-28.761741962432872,11.968477239608763,-0.008621240467764399,2.1188616514205934,0.6849237230420112
2019-07-06 18:00:00,7.239075613021851,16.41739006996155,-0.8718565106391907,-6.516854777336121,0.5620154550671577,-20.07429748535156,8.050207805633544,-0.12296561312163248,-2.185034137964249,0.19593562980182463
2020-02-10 03:00:00,-10.969200911521913,-37.12142721176148,-0.49602877489291136,8.359986805915833,-1.5351084351539614,26.79745375633239,-6.765739841461183,0.505928394496441,-1.0303302745521068,0.978316599726677
2019-06-12 01:00:00,6.168001866340637,2.3953171789273617,-0.7693580690026284,-2.5788678896427157,-1.0857250481843947,-8.356357731819154,4.499278266429902,-0.2373099354002625,-1.3452492237091065,1.369507055282593
2019-07-30 02:00:00,-15.253502264022831,23.640883636474612,-0.9914381563663482,-8.392088618278503,-1.6849033582210537,-27.14546714782715,9.948119645118712,0.8489616733789445,1.279077204167843,2.836470316648483
2019-05-21 07:00:00,6.168001866340637,6.431974561214446,-1.1964352548122406,-2.266328203678131,2.3595500063896178,-8.962460126876831,4.07071700334549,-1.4950984257459643,-1.660168793797493,1.9562928187847137
