,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_HUM_02,SHAP_OX_03,SHAP_TEMP_08,SHAP_OX_23,SHAP_OX_19,SHAP_WS_02,SHAP_TEMP_03,SHAP_TEMP_09,SHAP_HUM_24,SHAP_HUM_09,SHAP_TEMP_21,SHAP_OX_11,SHAP_OX_24,SHAP_TEMP_13,SHAP_SPM_02,SHAP_TEMP_15,SHAP_OX_04,SHAP_HUM_07,SHAP_OX_02,SHAP_OX_09,SHAP_PM25_01,SHAP_OX_21,SHAP_HUM_06,SHAP_HUM_05,SHAP_SPM_01,SHAP_TEMP_24
2020-03-21 11:00:00,7.4526465892791744,0.4285142332315445,7.746566200256348,0.07252983823418616,-4.948383378982544,0.14309309646487237,2.101154124736786,0.7863234937191009,0.08752982006408275,-0.2402854024083354,-0.20705173239111901,-0.5977375123649835,-1.0880714356899261,-0.21985510364174843,-0.42812574580311774,-0.05623614070937035,-0.11948009708430618,0.6596538424491882,0.16572830304503441,-1.013088607788086,-0.15121930316090584,0.10530679118819535,-0.20336119644343853,-0.13903543055057527,-0.05404026918113229,-0.1040572242811322,-0.19140506088733672,-0.43662841618061066,0.0341651217313483,-0.28877062499523165
2019-09-24 05:00:00,-24.038503646850586,3.9893736839294434,-3.3827675104141237,-3.345733094215393,2.462457776069641,-0.47655345797538756,-0.7459679447114468,-0.49586547911167145,-0.3153804585337639,-0.18835787028074263,-2.3737588763237,1.2458020806312562,0.23139911964535714,0.21365900710225105,-0.26424342673271894,-0.05188984731212254,-0.005015065567567914,1.4247330486774445,0.17480421513319017,-0.9630725957453251,-0.3493851631879807,-0.35697602927684785,3.5479778051376343,-0.33304643929004674,-0.19195754826068878,0.11409396454691889,0.07988960705697534,0.10943111181259155,0.0341651217313483,-0.3513293899595737
2019-04-10 09:00:00,0.04296700186096129,-8.383100652694703,-3.5713993072509767,4.898311686515809,2.462457776069641,0.1689116910099983,2.0266222238540648,0.9237009823322296,0.15699709905311468,-0.17589528337121008,1.9368486166000363,-0.569229356572032,-0.8571640461683273,-0.1548279955983162,-0.7484413206577302,-0.06492876643314956,-0.13378816628828644,0.644869601726532,0.16572830304503441,-1.0118567764759065,-0.008099370636045945,0.04226820822805167,-0.33271766081452364,-0.13903543055057527,-0.1092071384191513,-0.1040572242811322,-0.16334012784063814,-0.0672352075576782,0.047423129156231855,-0.17576109692454336
2019-10-25 00:00:00,2.8215963602066036,-0.9596167385578156,-3.5713993072509767,0.11274469380732625,2.462457776069641,0.11727453395724294,0.6105144929140807,-0.7248276174068451,-0.27370004504919054,-0.19251206442713736,-0.6175859153270722,0.466573928296566,0.13243880290538068,0.14863184317946432,-0.5473128870129585,-0.0996991779655218,0.02360117100179192,1.010777658224106,0.16572830304503441,-0.9933780908584595,-0.11819160878658294,-0.5040658593177796,0.055351836839690784,0.15198103412985803,-0.13679064586758613,0.12051008231937885,0.07988960705697534,0.10943111181259155,0.060681171342730475,-0.29684276059269904
2019-04-14 09:00:00,15.788539600372314,-1.6235055327415466,5.671606588363647,1.0779009163379671,-4.109420537948608,-0.011818527764989945,1.7284939765930176,1.2442482233047487,0.30982522703707216,-0.1530472505837679,0.4999791495501995,-0.36967085748910905,-0.8736572206020355,-0.34990930110216134,-0.659050902724266,-0.12577699217945337,-0.15763508407399057,0.7372707784175874,0.16572830304503441,-1.0066826641559603,-0.16222846359014512,0.10530679118819535,-0.5914307981729507,0.09377775751054286,0.02871006387285885,-0.16821936443448066,-0.16334012784063814,-0.2599620744585991,0.060681171342730475,-0.21410362385213375
2019-10-18 05:00:00,-4.588084268569946,-0.05431392150931058,-3.5713993072509767,-0.49047782123088834,2.6022852897644038,0.24636756926774983,0.7446718469262124,-0.9995826780796051,-0.21812625974416727,-0.1613555839285255,-0.7544307678937912,0.26701560579240324,0.19841235950589178,0.40874032974243163,-0.733543050289154,-0.02581198569387195,0.05698683522641655,0.9368565022945404,0.20203170552849764,-0.9970738232135773,-0.06314547760412095,-0.5460917174816131,0.44342141449451444,-0.2360408991575241,-0.048746469989418964,0.1525911547243595,0.10795455873012541,0.17367339543998242,0.0341651217313483,-0.22621176280081273
2019-05-02 09:00:00,-3.661872959136963,0.9716959953308105,-1.685072159767151,-0.7719818323850631,2.462457776069641,-0.19254879727959634,0.9533617675304413,0.8321160554885865,0.08752982006408275,-0.1613555839285255,-1.0053125023841858,0.19099329076707364,-0.23041556179523467,0.40874032974243163,-0.1748529575066641,-0.10404547229409218,-0.11471071700798341,0.9590326607227325,0.14757667556405069,-0.9943632423877716,-0.2613116130232811,-0.5460917174816131,1.3489166855812074,0.084077188745141,-0.24712445586919785,-0.11047343565151094,0.10795455873012541,0.17367339543998242,0.007649091759230909,-0.36141959577798843
2019-11-12 22:00:00,-16.62881679534912,-2.830576038360596,-2.0623378396034235,0.836611858010292,0.6447041511535645,-0.0892743594944477,0.2378542110323906,-0.4500729978084566,-0.25980650782585146,-0.184203726798296,-0.02459221482276914,0.7991714745759964,0.21490568071603774,-1.0218562364578245,-1.038960164785385,-0.16054750545881688,0.03313992638140915,1.0957862854003906,0.17480421513319017,-1.0034795582294465,-0.05213623885065314,0.5675896733999252,2.3837691068649294,0.3265908256173134,-0.13679064586758613,0.07559667807072398,-0.3317298382520676,-0.5651128649711609,0.07393918074667452,-0.16163484752178195
2020-03-12 06:00:00,-13.850186443328857,-6.572493553161621,-0.17600976191461087,3.6918665885925295,1.0641856491565707,-0.1409115344285965,1.8179330229759216,-0.7248276174068451,0.10142327183857558,-0.14266162998974324,1.7315811812877655,-0.17011247389018538,0.21490568071603774,-0.5449907273054123,-0.5920082241296768,-0.12143070250749585,0.061756177991628615,0.9479449927806854,0.21110753938555718,-0.991653323173523,-0.11819160878658294,0.12631960660219188,2.5131247282028197,0.1131788324564695,-0.24712445586919785,-0.033478930126875625,-0.16334012784063814,-0.09935635328292844,-0.058640975586604305,-0.1858512356877327
2019-10-03 07:00:00,-10.145344734191895,2.7219485998153687,-2.8168678045272832,-2.1795018792152403,2.182804012298584,0.14309309646487237,-0.04536738794995472,0.328398783504963,0.5738006487488747,-0.146815887093544,-1.6439207196235657,0.7611602529883386,-0.0984685070812702,0.3003618881106377,0.19015781208872795,-0.17358638420701025,-0.019323192955926015,1.2177555263042452,-0.0157886061817408,-0.9721889585256577,-0.08516390211880207,-0.3779887735843658,1.6076291799545288,0.03557446191553024,0.19421074762940407,-0.18105177171528336,0.02375965821556744,0.029128224914893485,0.28606731519103057,-0.373527730256319
