測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2010,13101520,101,PMFL,UG/M3 , 4, 1,  28,  25,  24,  16,  18,  17,  19,  22,  21,  32,  35,   8,   6,   2,   7,   4,   7,   8,   8,  10,   2,   5,   1,   5
2010,13101520,101,PMFL,UG/M3 , 4, 2,   8,   5,   7,   9,   4,   8,   5,   9,  11,  10,  16,9999,9999,9999,   8,  15,   6,   9,  11,  17,  12,  10,   6,   7
2010,13101520,101,PMFL,UG/M3 , 4, 3,   7,   9,   0,   7,   8,  14,  15,  20,  22,  16,   9,  14,  15,  17,  16,  20,  21,  18,  27,  14,  14,  14,  11,  14
2010,13101520,101,PMFL,UG/M3 , 4, 4,  15,  17,  15,  17,  11,  11,  13,  18,  15,  15,  12,  15,  15,  17,  17,  17,  14,  15,  13,  14,  15,  11,  16,  19
2010,13101520,101,PMFL,UG/M3 , 4, 5,  16,  15,  17,  18,  22,  20,  22,  18,  17,  18,  19,  14,  19,  15,  11,  13,  14,  17,  20,  22,  22,  17,  19,  13
2010,13101520,101,PMFL,UG/M3 , 4, 6,   8,  10,   8,  11,  15,  16,   7,  10,  12,  24,  21,  37,  31,  17,  19,  21,  27,  35,  23,  25,  19,  22,  21,  19
2010,13101520,101,PMFL,UG/M3 , 4, 7,  19,  19,  17,  25,  28,  25,  23,  23,  25,  29,  13,  14,  20,  14,  14,  15,  15,  13,  14,   9,  11,  10,   7,   7
2010,13101520,101,PMFL,UG/M3 , 4, 8,   5,  10,  10,  12,  13,  12,  12,  11,   9,  14,  14,  11,  19,  20,  16,  15,  16,  16,  15,  14,  11,   9,   9,  11
2010,13101520,101,PMFL,UG/M3 , 4, 9,  10,   9,  10,  11,  12,  13,  14,  12,  11,  16,  17,  16,  16,  15,  18,  15,  19,  15,  13,  10,  12,  11,  13,  15
2010,13101520,101,PMFL,UG/M3 , 4,10,  15,  10,  10,  12,  16,  17,  16,  16,  16,  19,  17,  18,  13,  16,  12,  13,  12,   9,  13,  12,   9,   9,   8,   7
