,予測値,実測値,予測値_lug
0,30.773815,11.000001,22.249535
1,22.249535,13.0,26.567255
2,26.567255,22.000002,32.364548
3,32.364548,25.0,33.543808
4,33.543808,28.0,35.55325
5,35.55325,27.000002,33.91779
6,33.91779,30.0,38.03148
7,38.03148,31.999998,39.465538
8,39.465538,31.0,40.303272
9,40.303272,35.0,46.35589
10,46.35589,36.0,46.247276
11,46.247276,38.0,51.198242
12,51.198242,39.0,49.879253
13,49.879253,39.0,50.254623
14,50.254623,40.0,50.36856
15,50.36856,39.0,50.070763
16,50.070763,38.0,47.73718
17,47.73718,37.0,46.526123
18,46.526123,36.0,47.44061
19,47.44061,36.0,46.180103
20,46.180103,35.0,46.389324
21,46.389324,34.0,44.558598
22,44.558598,33.0,44.689636
23,44.689636,35.0,46.662445
24,46.662445,35.0,44.539154
25,44.539154,34.0,41.955673
26,41.955673,31.999998,39.98951
27,39.98951,29.0,36.141644
28,36.141644,28.0,34.73217
29,34.73217,29.0,39.218678
30,39.218678,27.000002,35.512653
31,35.512653,23.0,34.622875
32,34.622875,28.0,40.136524
33,40.136524,28.0,39.140892
34,39.140892,30.0,41.84661
35,41.84661,36.0,47.818394
36,47.818394,38.0,50.420654
37,50.420654,40.0,52.583187
38,52.583187,40.0,50.048145
39,50.048145,39.0,49.82833
40,49.82833,39.0,50.16005
41,50.16005,38.0,49.351032
42,49.351032,37.0,47.608658
43,47.608658,36.0,48.486748
44,48.486748,35.0,46.339848
45,46.339848,34.0,46.409763
46,46.409763,31.999998,44.02131
47,44.02131,33.0,43.701347
48,43.701347,33.0,43.22199
49,43.22199,31.0,39.522335
50,39.522335,29.0,36.540184
51,36.540184,28.0,35.30289
52,35.30289,27.000002,32.981472
53,32.981472,26.0,33.14325
54,33.14325,24.0,31.557531
55,31.557531,24.0,32.911026
56,32.911026,22.000002,31.089796
57,31.089796,15.999999,27.17447
58,27.17447,18.0,30.86349
59,30.86349,25.0,39.343224
60,39.343224,33.0,42.28714
61,42.28714,31.0,41.315918
62,41.315918,31.0,41.98692
63,41.98692,26.0,33.994728
64,33.994728,24.0,32.654095
65,32.654095,14.0,17.242523
66,17.242523,20.0,33.097694
67,33.097694,22.000002,24.005623
68,24.005623,22.000002,30.333216
69,30.333216,24.0,34.799435
70,34.799435,15.999999,21.746513
71,21.746513,5.0,20.122423
72,20.122423,3.0,16.896738
73,16.896738,17.0,29.90779
74,29.90779,14.0,21.826817
75,21.826817,9.0,14.786308
76,14.786308,5.0,11.498876
77,11.498876,1.9999999,9.878719
78,9.878719,0.99999994,9.014957
79,9.014957,1.9999999,11.340933
80,11.340933,5.0,15.375123
81,15.375123,5.0,14.31222
82,14.31222,15.0,33.032673
83,33.032673,27.000002,37.25241
84,37.25241,34.0,45.303867
85,45.303867,36.0,44.179844
86,44.179844,33.0,41.24255
87,41.24255,19.0,23.67789
88,23.67789,3.9999998,11.155504
89,11.155504,34.0,43.53684
90,43.53684,39.0,41.62345
91,41.62345,39.0,49.31003
92,49.31003,39.0,47.17415
93,47.17415,38.0,48.374584
94,48.374584,38.0,47.561214
95,47.561214,37.0,46.83708
96,46.83708,37.0,46.720535
97,46.720535,37.0,47.480057
98,47.480057,37.0,46.326626
99,46.326626,39.0,46.990543
100,46.990543,39.0,44.785797
101,44.785797,38.0,43.647423
102,43.647423,37.0,44.184326
103,44.184326,34.0,43.137554
104,43.137554,34.0,44.351227
105,44.351227,36.0,47.846592
106,47.846592,37.0,48.146786
107,48.146786,37.0,48.1159
108,48.1159,37.0,47.890503
109,47.890503,36.0,47.33383
110,47.33383,38.0,50.46096
111,50.46096,39.0,50.48583
112,50.48583,39.0,49.849953
113,49.849953,38.0,48.490707
114,48.490707,38.0,46.035732
115,46.035732,38.0,48.984264
116,48.984264,36.0,45.586487
117,45.586487,33.0,44.600216
118,44.600216,34.0,46.202927
119,46.202927,35.0,45.65204
120,45.65204,35.0,46.657852
121,46.657852,35.0,45.840034
122,45.840034,34.0,45.272106
123,45.272106,34.0,43.573223
124,43.573223,33.0,40.548553
125,40.548553,31.999998,40.071327
126,40.071327,25.0,33.04753
127,33.04753,23.0,33.811874
128,33.811874,22.000002,36.511826
129,36.511826,27.000002,42.573936
130,42.573936,33.0,45.251373
131,45.251373,33.0,43.210705
132,43.210705,36.0,49.68069
133,49.68069,35.0,45.845875
134,45.845875,37.0,46.530495
135,46.530495,36.0,44.69305
136,44.69305,34.0,41.46908
137,41.46908,31.0,41.783714
138,41.783714,30.0,40.643467
139,40.643467,29.0,38.41819
140,38.41819,29.0,37.153545
141,37.153545,23.0,30.717928
142,30.717928,30.0,40.54854
143,40.54854,15.0,19.277046
144,19.277046,11.000001,20.619516
145,20.619516,0.99999994,8.0513315
