,予測値,実測値,予測値_lug
7637,13.405244,3.0,7.1646805
7638,7.1646805,0.99999994,6.5844073
7639,6.5844073,3.0,9.8219795
7640,9.8219795,7.0,22.936909
7641,22.936909,17.0,26.112148
7642,26.112148,23.0,29.076738
7643,29.076738,28.0,33.65897
7644,33.65897,40.0,41.18777
7645,41.18777,45.0,45.838
7646,45.838,43.0,42.929516
7647,42.929516,39.0,36.48851
7648,36.48851,35.0,37.65168
7649,37.65168,24.0,25.070396
7650,25.070396,7.0,11.492453
7651,11.492453,7.0,13.919291
7652,13.919291,21.0,27.473602
7653,27.473602,27.000002,28.876629
7654,28.876629,3.0,7.3798537
7655,7.3798537,1.9999999,8.431812
7656,8.431812,5.0,11.834549
7657,11.834549,20.0,27.038324
7658,27.038324,25.0,25.683128
7659,25.683128,24.0,25.914383
7660,25.914383,22.000002,25.96315
7661,25.96315,28.0,36.14206
7662,36.14206,33.0,35.945366
7663,35.945366,30.0,33.828243
7664,33.828243,34.0,37.848667
7665,37.848667,38.0,44.93808
7666,44.93808,43.0,45.659847
7667,45.659847,44.000004,46.93981
7668,46.93981,43.0,46.473877
7669,46.473877,42.0,42.249653
7670,42.249653,39.0,42.06621
7671,42.06621,39.0,40.395626
7672,40.395626,37.0,37.936867
7673,37.936867,33.0,35.63459
7674,35.63459,33.0,35.440517
7675,35.440517,30.0,32.02958
7676,32.02958,24.0,23.710577
7677,23.710577,21.0,22.3631
7678,22.3631,18.0,18.093409
7679,18.093409,25.0,28.227446
7680,28.227446,28.0,31.299633
7681,31.299633,22.000002,24.34455
7682,24.34455,15.999999,18.301598
7683,18.301598,15.999999,18.4684
7684,18.4684,7.0,12.578131
7685,12.578131,10.0,17.576473
7686,17.576473,10.0,17.879946
7687,17.879946,7.0,11.4761715
7688,11.4761715,9.0,11.083526
7689,11.083526,10.0,14.213506
7690,14.213506,7.9999995,12.489951
7691,12.489951,7.0,13.21531
7692,13.21531,12.0,23.026794
7693,23.026794,26.5,38.90813
7694,38.90813,41.0,43.65956
7695,43.65956,44.000004,44.186474
7696,44.186474,43.0,41.54291
7697,41.54291,45.0,44.632793
7698,44.632793,45.0,44.112286
7699,44.112286,44.000004,43.134506
7700,43.134506,43.0,43.26905
7701,43.26905,44.000004,43.464123
7702,43.464123,43.0,43.343548
7703,43.343548,45.0,45.299995
7704,45.299995,44.000004,42.44827
7705,42.44827,35.0,34.540573
7706,34.540573,18.0,19.161366
7707,19.161366,19.0,21.61577
7708,21.61577,24.0,26.91712
7709,26.91712,28.0,29.585331
7710,29.585331,19.0,22.619617
7711,22.619617,14.0,16.385593
7712,16.385593,11.000001,15.084178
7713,15.084178,13.0,16.625937
7714,16.625937,20.0,23.90195
7715,23.90195,25.0,29.514109
7716,29.514109,23.0,24.87252
7717,24.87252,26.0,30.527143
7718,30.527143,30.0,31.850756
7719,31.850756,26.0,27.097658
7720,27.097658,17.0,15.80052
7721,15.80052,18.0,31.843689
7722,31.843689,27.000002,32.08674
7723,32.08674,25.0,29.387821
7724,29.387821,26.0,29.04065
7725,29.04065,33.0,38.762474
7726,38.762474,36.0,38.544613
7727,38.544613,36.0,39.245655
7728,39.245655,34.0,37.494095
7729,37.494095,34.0,37.20856
