測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2013,08201510,201,CO  ,0.1PPM, 4, 1,   3,9999,   3,   3,   3,   3,   3,   5,   5,   4,   5,   5,   4,   4,   4,   4,   5,   5,   6,   9,   8,   6,   4,   4
2013,08201510,201,CO  ,0.1PPM, 4, 2,   3,   4,   4,   3,   3,   3,   3,   6,   5,   4,   5,   5,   5,   6,   6,   5,   5,   4,   5,   4,   3,   3,   3,   3
2013,08201510,201,CO  ,0.1PPM, 4, 3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   5,   5,   8,   6
2013,08201510,201,CO  ,0.1PPM, 4, 4,   7,   6,   8,   5,   6,   5,   7,   8,   5,   4,   4,   4,   3,   3,   4,   4,   5,   5,   5,   4,   4,   4,   4,   4
2013,08201510,201,CO  ,0.1PPM, 4, 5,   4,   4,   4,   4,   4,   4,   3,   3,   4,   4,   4,   5,   4,   4,   4,   4,   4,   4,   3,   5,   6,   6,   5,   5
2013,08201510,201,CO  ,0.1PPM, 4, 6,   7,   6,   5,   4,   4,   5,   4,   4,   5,   5,   3,   3,   3,   4,   4,   4,   4,   5,   5,   5,   4,   4,   3,   3
2013,08201510,201,CO  ,0.1PPM, 4, 7,   3,   3,   2,   3,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   4,   5,   3,   3,   3,   3
2013,08201510,201,CO  ,0.1PPM, 4, 8,   3,9999,   3,   3,   4,   4,   4,   5,   4,   4,   4,   4,   3,   3,   2,   2,   2,   4,   5,   5,   5,   5,   5,   5
2013,08201510,201,CO  ,0.1PPM, 4, 9,   4,   4,   3,   3,   3,   2,   3,   3,   3,   4,   5,   6,   6,   5,   4,   4,   4,   4,   5,   6,   4,   3,   3,   3
2013,08201510,201,CO  ,0.1PPM, 4,10,   3,   3,   4,   3,   3,   3,   3,   4,   4,   4,   4,   4,   3,   4,   4,   3,   4,   4,   3,   3,   3,   3,   3,   3
2013,08201510,201,CO  ,0.1PPM, 4,11,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   5,9999,   4,   4,   4,   4,   4,   5,   7,   6,   5,   4,   3,   3
