測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2013,08201030,201,PM25,UG/M3 , 4, 1,  20,  23,  20,  23,  18,  19,  18,   6,   4,   4,  12,  12,  30,  12,   3,  22,  13,  14,  -1,  14,  24,  17,  10,   6
2013,08201030,201,PM25,UG/M3 , 4, 2,  10,  18,  25,  22,  21,  18,  20,   8,  27,  23,  11,  28,  17,  16,  14,  12,  14,  12,  18,  -2, -10,   5,   4,   1
2013,08201030,201,PM25,UG/M3 , 4, 3,   4,   6,   4,   8,   0,  -5,   1,  -2,   0,   0,   2,   4,   2,  -1,   3,  -1,  -7,   3,   6,   7,   7,   5,   8,   7
2013,08201030,201,PM25,UG/M3 , 4, 4,   9,  -1,   5,  15,   7,   7,   6,   3,  -2, -17,  -2,  17,  21,  26,  19,  11,   6,  20,  18,  13,  11,  24,  14,  15
2013,08201030,201,PM25,UG/M3 , 4, 5,  32,  21,  17,  19,  20,  30,  19,  24,   5,  19,  30,  21,  22,  20,  46,  44,  34,  22,  14,  17,  24,  37,  29,  29
2013,08201030,201,PM25,UG/M3 , 4, 6,  42,  39,  41,  38,  33,  26,  23,  36,  20,  22,   3,  18,  27,  15,  24,  10,  14,  16,   7,  12,   9,   4,   2,  -3
2013,08201030,201,PM25,UG/M3 , 4, 7,  -6,   0,  -3,  -1,  -2,  15,   0,   1,  18,  14,   5,  20,  27,   6,   2,  19,  -9,  -5,  -6,  12,  -2,   2,  -2,   0
2013,08201030,201,PM25,UG/M3 , 4, 8,  -3,   3,  14,  -3,   2,   1,   4,  -3,  -7,   0,  10,  10,  10,  17,  10,   8,  16,   4,  15,   5,   2,   6,  17,  11
2013,08201030,201,PM25,UG/M3 , 4, 9,  20,  11,  11,  11,   9,  12,   3,   4,   9,  18,  17,  19,  11,  13,  20,9999,9999,  24,  16,  17,  21,  12,  22,  21
2013,08201030,201,PM25,UG/M3 , 4,10,  20,  26,   3,   1,  14,   2,  15,   6,   8,  20,  12,  18,  23,  19,  13,   9,  16,  13,   7,  13,  14,  23,  14,   3
2013,08201030,201,PM25,UG/M3 , 4,11,  -6,   3,   7,   3,   7,   0,   2,   4,  11,   0,  11,  16,   6,  18,  20,   9,  21,  10,   4,  16,  12,  19,  13,   8
