,SHAP_NO2_01,SHAP_TEMP_16,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_22,SHAP_SPM_22,SHAP_OX_19,SHAP_OX_06,SHAP_TEMP_01,SHAP_SPM_01,SHAP_SPM_21,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_21,SHAP_OX_01,SHAP_OX_04,SHAP_WS_02,SHAP_TEMP_03,SHAP_OX_23,SHAP_TEMP_15,SHAP_NOX_02,SHAP_TEMP_05,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-07-30 00:00:00,-0.2391072772443295,-0.9478225580649451,-3.092151713371277,0.22428144292207436,-0.5589372277259826,1.1689478218555451,-0.8475003153085708,-0.3938876152038574,16.24362087249756,0.804098927974701,-0.9419808238744736,0.3747032925486565,2.6956057906150823,0.40187692530453206,-0.06842280551791191,0.9601845681667328,-10.840516567230225,-0.28396891206502917,-19.45882377624512,-0.1454376629553735,-0.055810367316007595,-7.450194025039673,-0.4600170888006687,1.2582990910857919,0.05052135698497293,2.2861388325691223,-2.811318838596344,-0.32745971381664274,2.3296572923660275,-0.946125078201294,-1.5592697858810423,3.039941334724426
2019-07-03 07:00:00,-1.1534560024738312,-0.715725613757968,-1.778856134414673,0.2014765864238143,-0.6051185101270675,2.3437623023986816,-0.3578348860144615,-0.27566376999020575,10.892630767822265,1.2046312570571898,-1.0979996740818025,0.3281641773879528,1.880309247970581,0.06910820007324218,-0.16907529532909393,4.106069087982179,-6.4404035091400145,-0.052672219532541906,-16.966545963287352,-0.1549512472935021,-0.07202960886061191,-4.012863135337829,-0.6392037764191627,0.9823448926210403,-1.232778286933899,1.6078079104423524,-1.0848315641283988,0.12636199072003365,3.349929165840149,-1.4244144439697266,-1.018494927883148,1.6960942208766938
2019-06-23 00:00:00,0.4642375707626343,-0.5714493617415428,-1.5866671919822692,-0.2090096052736044,-0.14330367334187033,0.032031082734465574,-0.26880482956767077,0.17358704693615437,5.267238306999207,-0.1304772350937128,0.025335242087021464,0.08881978932768106,1.3270729333162308,-0.011835611239075677,0.16643293108791113,-0.4240046292543411,-4.278947234153748,0.015356185007840339,-1.1821460634469985,0.035319449938833694,0.4145471416413784,-2.626839900016784,-0.1215533085167408,0.8554057568311692,0.3356990886852146,1.3534341394901277,-0.49215629175305364,-0.06651227679103613,0.17575125470757483,-1.5307004928588865,0.33344325125217433,1.2582107752561569
2019-04-16 00:00:00,0.6049065411090851,-0.013161627948284132,1.360237482190132,-0.5510816365480423,0.3877836018800736,-0.19535231590270993,0.06505799014121291,0.48096903860569,-6.806776475906372,-0.1304772350937128,0.2749650806188583,-0.5560804083943367,-1.497347319126129,-0.8572476834058762,0.323003367218189,-0.6756754219532013,2.1282336056232447,0.31468129083514207,16.263780212402345,0.15899536069482562,0.7551508232951164,1.5312241651117802,0.3164586625993252,0.47458838671445847,0.3356990886852146,0.6963013060390949,1.440479725599289,0.17174418270587924,-1.8647926688194274,1.5516070723533626,4.254061603546143,1.1223166733980177
2019-05-18 05:00:00,-0.2391072772443295,-0.5275392122566701,-0.017120348103344445,-0.2546191468834877,-0.07403139052912591,0.032031082734465574,0.2431181076623033,-0.03921596109867097,0.6022794034332037,0.09204084351658819,0.18135391771793366,-0.017555536935105902,0.5991289541125298,-0.2996354304254056,0.15524933785200118,0.8343491554260254,-2.7350481271743776,0.1786243841052055,-11.151245403289796,0.0543465621769428,-0.15312574431300163,-1.4625819981098176,-0.30074002146720885,0.8333292618393898,0.05052135698497293,1.130857107043266,0.02321341154165568,0.17174418270587924,0.17575125470757483,-0.6804090470075608,-1.5592697858810423,1.0921167701482772
2019-04-27 02:00:00,0.5345721304416656,0.2879373339936137,1.0719525679945945,0.019038233667379202,0.17996684182435277,0.14572275951504704,0.020542940497398368,-0.2993083372712136,-10.648504495620728,-0.3084917291998864,-0.03707225574180481,-0.5361350499093533,-1.2644056081771853,-0.7763040840625763,0.08814765848219394,-0.5498400747776031,4.212497568130493,0.1922300577163696,1.310127907991409,-0.04078880334272979,0.25235489606857303,3.582536745071411,0.1571815237402916,0.1489618208259344,0.3000518154352904,0.1875534056685865,2.3939140915870665,0.10367087312042714,0.17575125470757483,-1.5307004928588865,0.06305549214594067,-0.2819291794206947
2019-06-15 11:00:00,0.323568706214428,-0.39580833688378336,-2.803866529464721,-0.2546191468834877,0.20305754728615283,-0.27114677429199224,-0.04622957222163672,-0.0628607293590903,-0.22094933055341243,-0.4865061163902283,0.33737266063690186,0.2816248893737792,2.462663948535919,0.27596438191831113,0.16643293108791113,-0.046498450450599166,-1.11395443379879,0.1786243841052055,8.786950254440308,0.01629239105386658,0.21991653367877007,-0.18744216412305836,0.25672978609800334,0.7119093850255014,0.1931101728230715,0.8764827445149421,0.6416571408510208,0.10367087312042714,-0.9578836977481842,-1.796416997909546,1.1446057736873623,1.0770178526639937
2019-12-03 23:00:00,-0.028103756252676214,0.31302877701818943,1.584458065032959,0.5891580015420914,-0.05094070921186354,0.2563827686011791,-0.04622957222163672,-0.6539799392223358,-9.276457500457763,-0.04414025670848784,-0.11632979465648532,-0.5760258652269841,-1.6720540046691894,-0.9112103700637817,0.009862411953508857,0.45684305727481844,3.594938278198242,0.11059594042599201,-6.166692781448365,-0.19300542110577223,0.21991653367877007,2.9726861238479616,-0.1613725773990154,0.15448108082637188,-0.020773059083148804,0.5903122395277023,1.6981646299362183,0.08097977843135593,1.4227499246597286,0.967031455039978,-0.07213832344859836,0.3371467847377062
2019-06-07 21:00:00,-0.028103756252676214,-0.4585370644927026,-2.2913620233535767,-0.505472032725811,0.20305754728615283,0.7794485837221146,-0.09074461236596107,0.24452138803899287,3.209169030189514,0.31455903053283696,-0.5802485182881355,0.13535891734063626,1.6182497501373292,0.15005203336477274,0.1776164758950472,0.45684305727481844,-3.1982173681259156,0.27386435121297836,2.1408858180046084,0.1209412319585681,0.009066546242684145,-1.9615488648414612,0.29654895290732386,0.79469543248415,0.014874156564474082,1.1944505736231803,-0.10562892667949195,0.058288683730643234,-0.16433931291103362,-1.9027035355567932,0.739024430513382,1.439403834939003
2020-01-31 01:00:00,0.6049065411090851,0.18129821764305235,2.064931607246399,-0.02657135391491462,-0.35112041607499134,-0.4606328785419464,-0.8252423197031021,-0.2520188733935356,-10.648504495620728,-0.5755133479833603,0.4309838265180588,-0.7754797488451004,-2.341761445999145,-1.0461169838905335,0.07696406901814042,-0.6756754219532013,4.444081234931946,-0.3247859083116055,-1.1821460634469985,-0.04078880334272979,0.5443009927868843,3.3607737183570863,-0.2211014663334936,0.29797751531004907,0.3713462239131331,0.3147402212023735,2.1877657651901243,-0.32745971381664274,0.4024782106280326,0.48874233961105346,2.090962088108063,0.608936226554215
2019-12-05 22:00:00,-0.16877276077866551,0.6266738623380661,2.737594187259674,0.6347676455974579,-0.3973019875586033,-0.3090439513325691,-0.6249249994754791,-0.7722039073705673,-10.648504495620728,-0.5310096919536591,0.2749650806188583,-0.9217455744743347,-2.9241167068481446,-1.2799539923667909,-0.07960641533136369,0.7085137665271759,4.058107829093933,-0.16151778548955914,-7.828211736679077,-0.316681351326406,0.23613572791218757,2.806365352869034,-0.24101113779470323,-0.1104357361793518,-0.020773059083148804,0.4101303942501545,1.7239330530166623,-0.17996776439249515,1.196023106575012,1.0201746284961701,0.739024430513382,-0.05543795377016064
2019-06-21 09:00:00,0.04223069585168557,-0.6341782052069903,-1.9710453391075133,0.11025744681246578,0.5263282865285873,0.9415645927190781,0.6214960172772408,-0.2520188733935356,11.853067111968993,0.8486026108264924,-0.6923509448766708,0.40794574096798897,2.34619334936142,0.17703325375914572,0.021046146191656564,0.8343491554260254,-6.671988391876221,0.5731894329190255,13.771497440338134,-0.0978700059466064,0.10638189278542994,-4.068303918838501,0.19700086563825608,0.8609247118234634,0.05052135698497293,1.4912206083536146,-0.9559884406626225,0.47807384803891184,-0.5044299781322479,-0.41469273567199705,0.19824930457398296,1.469602692127228
2020-03-22 21:00:00,0.6752410024404526,0.26911865547299385,0.8157004337757826,-0.8019341230392456,-0.5589372277259826,0.4110035181045532,-0.8252423197031021,0.6937720816582441,-0.3581537691876292,-0.39749893248081214,-0.22429461255669594,-0.5161897001788021,-1.06058167219162,-0.7583167374134063,0.3901050159707665,-0.8015109956264496,-1.731514084339142,-0.3247859083116055,22.90984325408936,0.25413069780915976,0.4632049508392811,-1.8506675601005553,-0.30074002146720885,0.15448108082637188,0.2287574596703052,1.3746323198080066,-0.26023992598056794,-0.31611423641443254,-2.4316099643707276,0.967031455039978,1.0094118714332578,1.046818992495537
2019-11-01 21:00:00,0.4642375707626343,0.1750253090634942,0.27116380929946904,0.13306219168007374,-0.7436628609895706,1.1689478218555451,-0.869757604598999,-0.0628607293590903,1.0138928771018982,-0.17498084232211114,-0.9419808238744736,-0.44970529787242414,-0.8567575693130494,-0.6503915607929229,0.06578045353526249,-0.4240046292543411,-2.6578527927398685,-0.3451944854110479,4.63316011428833,-0.06932940632104871,0.25235489606857303,-2.0169907927513124,-0.4201976805925369,0.253824669867754,0.3356990886852146,1.3746323198080066,-0.363313601911068,-0.31611423641443254,-0.6177933931350708,0.7013152271509171,3.4428998231887817,0.9411234438419342
2019-12-18 15:00:00,-0.2391072772443295,0.41966805011034014,2.737594187259674,0.4067197412252426,-0.6051185101270675,0.5246952027082443,-0.8920153200626373,-0.7249142527580261,-1.3185872703790664,-0.17498084232211114,-0.3491097062826156,-0.8087220191955566,-2.5164683103561405,-1.1810221731662751,-0.09078998640179634,1.4635258436203,0.04397003147751091,-0.31118020825088016,-6.997453212738037,-0.2405729469843209,0.44698545932769773,0.36696656644344333,-0.4799267932772636,-0.011091718098032258,-0.5911286994814873,0.5055208316072821,1.28586887717247,-0.3501510307192803,1.876203989982605,0.1698828961700201,2.226155996322632,-0.9463035896420477
2020-03-09 04:00:00,0.18289964869618414,0.5200342893600464,3.8266666650772097,-0.07218090686947107,0.06451309383846818,-0.11955783255398274,-0.20203222148120412,-0.18108459822833536,-12.569372844696046,-0.1304772350937128,0.15015020295977594,-1.0347694039344788,-3.5064717292785645,-1.5227849215269087,0.05459686089307068,0.07933692410588263,5.833590793609619,0.11059594042599201,-13.643518161773681,-0.04554559467360375,0.33345118612051017,4.3587085723876955,0.05763339716941116,-0.06628288477659224,0.26440463587641716,-0.03502385765314102,2.883514392375946,0.024252087390050275,1.6494767546653748,-1.1055548489093783,1.5501873373985293,-0.8104083508253097
2019-05-31 15:00:00,0.25323408991098406,-0.3268062897026539,-2.227298676967621,-0.14059532680548728,0.36469288915395737,-0.23324955254793167,-0.023972112219780666,0.01989601179957387,8.422947406768799,0.0030336087569594167,0.18135391771793366,0.05557748265564442,1.5891318798065186,0.11407697200775146,0.23353447448462247,0.07933692410588263,-5.977235984802247,0.23304713815450667,7.956190872192383,0.08288713349029421,0.3496702991425992,-3.9019794702529906,0.29654895290732386,0.6511991918087006,0.1931101728230715,1.5230166018009184,-1.1105997130274772,0.11501643136143687,-0.9578836977481842,-0.3084063395857811,2.226155996322632,1.046818992495537
2019-08-19 20:00:00,0.18289964869618414,-0.7345443639904261,-4.053098011016846,-0.30022882223129277,-0.09712218286003915,1.3584343671798709,-0.2242897294461727,0.14994230084121227,15.008766841888427,1.3381419062614441,-1.2540181934833525,0.48107868926599623,3.1906076788902284,0.6357140395790338,0.1776164758950472,0.07933692410588263,-10.06856174468994,0.028961855941452053,-2.012904334068298,0.07337358202785253,0.25235489606857303,-7.117549180984497,-0.10164367146790028,1.0264970928430557,0.1931101728230715,2.317934906482697,-2.63094020485878,-0.021130111766979074,-0.27770276367664337,-0.946125078201294,0.739024430513382,2.360468554496765
2019-04-23 13:00:00,0.11256518503651022,-0.14489249442704016,-2.32339369058609,-0.4598624736070633,1.0574152946472168,1.2447422981262206,0.3766633227467537,0.31545565407723186,7.050899982452393,0.3590624377131462,-0.7859621584415436,0.00238988455384969,1.385307824611664,0.15005203336477274,0.323003367218189,0.45684305727481844,-4.587726163864136,0.518766511976719,28.725139999389647,0.14948187284171582,0.20369725525379181,-2.127872049808502,1.0132956117391587,0.4966647559776902,0.05052135698497293,1.0990602523088455,-0.0025550094433128613,0.3419273182749748,-2.885063076019287,0.8607449173927307,1.2797996640205385,0.47304151840507985
2020-03-29 21:00:00,-0.028103756252676214,0.7019488021731377,3.1540040612220763,-0.11779051847406663,0.1337853372097015,-0.3090439513325691,-0.09074461236596107,-0.08650548430159685,-18.331970500946046,-0.39749893248081214,0.4309838265180588,-0.9350425451993942,-3.0405876398086553,-1.3519038379192352,0.0993312632665038,0.45684305727481844,9.30736231803894,0.1378073889762163,-3.674419569969177,-0.021761731593869592,0.15503961369395258,7.2970743656158445,0.11736231967806814,-0.3146418072283268,0.12181578669697049,-0.6073655564337969,4.249243569374085,0.058288683730643234,0.5158417940139772,-1.3712710976600646,-0.4777196764945984,-1.9428648114204408
2019-12-30 01:00:00,-0.7314486503601074,0.570217777788639,3.986825144290924,0.13306219168007374,-0.1894851142540574,-0.3848385214805603,-0.38009233623743055,-0.2993083372712136,-14.627443504333494,0.5370769232511521,0.4309838265180588,-1.1411447525024414,-4.001472520828247,-1.5857416570186615,-0.09078998640179634,1.7151969432830811,6.296761131286621,-0.03906654923921449,-18.62806816101074,-0.1454376629553735,0.15503961369395258,4.192386639118195,-0.1215533085167408,-0.06628288477659224,-0.5911286994814873,0.07096498720347881,2.6258301138877873,-0.07785782944411039,2.896474933624268,0.2761694520711899,-0.20733213047496973,-0.49332082889741286
2019-06-05 17:00:00,0.18289964869618414,-0.35817080363631254,-1.939013707637787,-0.4370574921369553,0.22614832371473317,-0.11955783255398274,-0.04622957222163672,0.22087655887007712,11.715860176086426,-0.02004234436899423,0.2749650806188583,0.09546817056834697,1.4726612627506257,0.03313317373394965,0.28945262646302583,0.33100773990154264,-8.061499786376952,0.1786243841052055,8.786950254440308,0.13045479655265807,0.23613572791218757,-5.232559728622436,0.19700086563825608,0.6898328185081481,0.26440463587641716,1.7455935716629027,-1.5486632198095323,0.09232534803450106,-1.5247018098831178,0.06359641309827564,0.06305549214594067,1.2582107752561569
2019-10-19 10:00:00,0.323568706214428,-0.0006158843636512812,0.04694293104112147,0.11025744681246578,-0.2587574301287532,-0.005866149219218586,-0.40234980583190916,-0.3229532912373543,0.05346034206449983,-0.4865061163902283,-0.005868502613156981,-0.22365763038396835,0.016774325817823364,-0.42554799318313596,0.009862411953508857,-0.046498450450599166,-0.5735894680023194,-0.03906654923921449,-2.843661618232727,-0.08835644731298087,0.44698545932769773,0.36696656644344333,-0.24101113779470323,0.3310918547213077,0.1574629947543144,0.6857024155557155,1.0281839609146117,-0.08920334931463003,0.9692953705787659,-1.9027035355567932,1.9557685136795044,0.12575497068464755
2019-05-27 06:00:00,-0.45011064410209656,-1.0230972044169904,-1.6827617764472962,-0.2546191468834877,1.0343246936798096,0.5246952027082443,1.956947010755539,0.03171838745474813,7.3253096580505375,1.2046312570571898,-0.38031334877014167,0.5475632760673761,2.9867833137512205,0.23099556788802147,0.06578045353526249,1.5893614292144775,-4.8193123817443855,0.926936750113964,-12.812756729125976,-0.002734695281833398,-0.16934499638737177,-3.4584518194198615,0.575283682718873,1.20862739905715,-0.05642022378742693,1.4488244175910947,-0.7498412081506103,0.875167827308178,1.6494767546653748,-0.5741224348545075,-1.8296579360961913,1.8017895638942718
2019-04-01 14:00:00,-0.16877276077866551,0.41966805011034014,0.8477318767458201,-0.391447976231575,0.5263282865285873,-0.005866149219218586,0.13183053992688654,0.22087655887007712,-9.825278520584106,-0.17498084232211114,-0.16188720548525454,-0.48959599968511613,-0.7985220938920975,-0.7043541103601456,0.33418700825423003,0.9601845681667328,2.359818482398987,0.34189254567027094,8.786950254440308,0.1399683486670256,0.21991653367877007,1.808428516983986,0.5354644492268562,-0.033167805150151275,-0.020773059083148804,0.36773485988378524,1.5950907349586487,0.19443525671958925,-1.4113378047943113,0.1167396423406899,0.6038307011127472,-1.036899793148041
