,0
SHAP_CH4_01,0.02280095615970363
SHAP_CH4_02,0.018109842673066458
SHAP_CH4_03,0.04537415406270876
SHAP_CH4_04,0.07981099486396796
SHAP_CH4_05,0.11361443526350964
SHAP_CH4_06,0.08762832561967362
SHAP_CH4_07,0.05376749089644477
SHAP_CH4_08,0.019852455107648378
SHAP_CH4_09,0.004080085881232941
SHAP_CH4_10,0.018723303126188622
SHAP_CH4_11,0.04812670802008281
SHAP_CH4_12,0.049776047670538476
SHAP_CH4_13,0.024321702899541237
SHAP_CH4_14,0.016195976944233234
SHAP_CH4_15,0.0422934585422558
SHAP_CH4_16,0.05090174728901031
SHAP_CH4_17,0.04427758968681608
SHAP_CH4_18,0.030987705637582307
SHAP_CH4_19,0.03610181238591653
SHAP_CH4_20,0.039487240235597645
SHAP_CH4_21,0.061876879434555235
SHAP_CH4_22,0.0769198414811271
SHAP_CH4_23,0.06805392779750587
SHAP_CH4_24,0.05628769541908567
SHAP_HUM_01,1.8830360156757757
SHAP_HUM_02,0.0955361353067312
SHAP_HUM_03,0.08684813787708694
SHAP_HUM_04,0.02816516875380735
SHAP_HUM_05,0.12364154328446209
SHAP_HUM_06,0.12173732546582657
SHAP_HUM_07,0.08421812095748021
SHAP_HUM_08,0.033420338586410366
SHAP_HUM_09,0.13086605103920879
SHAP_HUM_10,0.29497081863320584
SHAP_HUM_11,0.3656422157422464
SHAP_HUM_12,0.26729001655051055
SHAP_HUM_13,0.11855476161894178
SHAP_HUM_14,0.09387860835707366
SHAP_HUM_15,0.03585923446441343
SHAP_HUM_16,0.04050836087723624
SHAP_HUM_17,0.044466827827300034
SHAP_HUM_18,0.029248289977899234
SHAP_HUM_19,0.222813191909017
SHAP_HUM_20,0.3360576814128745
SHAP_HUM_21,0.22807047117698917
SHAP_HUM_22,0.0602584536962744
SHAP_HUM_23,0.01099835407062338
SHAP_HUM_24,0.12315803866150472
SHAP_NMHC_01,0.13210878538643392
SHAP_NMHC_02,0.02794325398843253
SHAP_NMHC_03,0.025770390758502293
SHAP_NMHC_04,0.05000046615977571
SHAP_NMHC_05,0.0488008900295273
SHAP_NMHC_06,0.014299818196863549
SHAP_NMHC_07,0.039759523546914866
SHAP_NMHC_08,0.037487364446159264
SHAP_NMHC_09,0.012087699298345906
SHAP_NMHC_10,0.08637418203670139
SHAP_NMHC_11,0.0544787577645736
SHAP_NMHC_12,0.07185205039852292
SHAP_NMHC_13,0.1216903457752118
SHAP_NMHC_14,0.036278327374862585
SHAP_NMHC_15,0.05190453574624157
SHAP_NMHC_16,0.07251275309194649
SHAP_NMHC_17,0.036260483135599174
SHAP_NMHC_18,0.007654546331986732
SHAP_NMHC_19,0.0018239379692788437
SHAP_NMHC_20,0.061008506397694326
SHAP_NMHC_21,0.01917668808052106
SHAP_NMHC_22,0.03875152203721996
SHAP_NMHC_23,0.03444079678011565
SHAP_NMHC_24,0.11227809903265047
SHAP_NO_01,0.19131343782878824
SHAP_NO_02,0.011310347094412615
SHAP_NO_03,0.045492850912528124
SHAP_NO_04,0.06166282159384569
SHAP_NO_05,0.009000505312837224
SHAP_NO_06,0.02815084730787126
SHAP_NO_07,0.0818969436163121
SHAP_NO_08,0.0886302065059513
SHAP_NO_09,0.07040423422922235
SHAP_NO_10,0.10335876842188338
SHAP_NO_11,0.10544200455626943
SHAP_NO_12,0.14274163799363107
SHAP_NO_13,0.18171357392955417
SHAP_NO_14,0.1419429571947936
SHAP_NO_15,0.13260140141896004
SHAP_NO_16,0.16636384464229603
SHAP_NO_17,0.1760201481989623
SHAP_NO_18,0.12428373166821831
SHAP_NO_19,0.05879807068154097
SHAP_NO_20,0.07279404211540233
SHAP_NO_21,0.03632049711111362
SHAP_NO_22,0.11262203573638749
SHAP_NO_23,0.10638476684573353
SHAP_NO_24,0.04106387295870073
SHAP_NO2_01,0.46349332216236894
SHAP_NO2_02,0.17909018924098147
SHAP_NO2_03,0.013089788939189677
SHAP_NO2_04,0.06699013820868681
SHAP_NO2_05,0.010994831183487729
SHAP_NO2_06,0.09240835759134491
SHAP_NO2_07,0.0976397000918979
SHAP_NO2_08,0.04625132957273689
SHAP_NO2_09,0.05032271965898827
SHAP_NO2_10,0.06613473890751258
SHAP_NO2_11,0.031682074042952604
SHAP_NO2_12,0.06825408120307873
SHAP_NO2_13,0.1253892641150004
SHAP_NO2_14,0.14395133409318311
SHAP_NO2_15,0.2038473030499415
SHAP_NO2_16,0.2709159577640472
SHAP_NO2_17,0.2600655552808932
SHAP_NO2_18,0.17364291040074697
SHAP_NO2_19,0.10229853551446183
SHAP_NO2_20,0.10427458652794588
SHAP_NO2_21,0.020103225659329628
SHAP_NO2_22,0.08032566933802583
SHAP_NO2_23,0.02495254721878902
SHAP_NO2_24,0.32373263733891455
SHAP_NOX_01,0.3384678016702955
SHAP_NOX_02,0.18015993907739558
SHAP_NOX_03,0.03462704419759617
SHAP_NOX_04,0.01898166705680116
SHAP_NOX_05,0.022158534536564717
SHAP_NOX_06,0.06044546120555987
SHAP_NOX_07,0.01681785636922834
SHAP_NOX_08,0.047039380969725056
SHAP_NOX_09,0.11645393696589737
SHAP_NOX_10,0.18913248485863315
SHAP_NOX_11,0.10253243511507552
SHAP_NOX_12,0.07752162467148146
SHAP_NOX_13,0.04255633869834922
SHAP_NOX_14,0.03568403558758618
SHAP_NOX_15,0.12560380429651116
SHAP_NOX_16,0.17775828793214943
SHAP_NOX_17,0.16300669080043825
SHAP_NOX_18,0.11226668426776203
SHAP_NOX_19,0.07293229534223629
