測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2014,11110010,110,NMHC,10PPBC, 4, 1,   3,   3,   3,   4,   8,  10,   9,   7,   4,   6,   8,   6,   7,   5,   5,   8,  12,  11,  12,  13,  13,  16,  22,  49
2014,11110010,110,NMHC,10PPBC, 4, 2,  58,  37,  32,  31,  33,  59,  49,  48,  33,  25,9999,9999,  14,  11,   8,   7,   9,   9,   9,   9,  10,  15,  27,  20
2014,11110010,110,NMHC,10PPBC, 4, 3,  20,  25,  33,  32,  32,  29,  35,  32,  23,  15,  17,  19,  22,  21,  12,  15,  28,  37,  44,  26,  28,  30,  25,  21
2014,11110010,110,NMHC,10PPBC, 4, 4,  46,  31,  26,  27,  21,  22,  17,  13,  13,  14,  15,  14,  12,  13,  16,  15,  16,  24,   7,   9,   6,   4,   4,   3
2014,11110010,110,NMHC,10PPBC, 4, 5,   2,   2,   2,   2,   3,   3,   3,   2,   3,   3,   3,   3,   3,   6,   6,   8,   9,  10,  10,   9,   8,  11,   7,   8
2014,11110010,110,NMHC,10PPBC, 4, 6,   5,   6,   6,   6,   5,   7,   6,   5,   4,   4,   4,   4,   5,   4,   4,   3,   2,   3,   3,   4,   4,   4,   4,   4
2014,11110010,110,NMHC,10PPBC, 4, 7,   3,   2,   3,   2,   2,   4,   5,   3,   3,   4,   6,   7,   7,   8,   8,  10,  10,  11,  10,  11,  15,  22,  44,  46
2014,11110010,110,NMHC,10PPBC, 4, 8,  49,  50,  48,  52,  61,  61,  57,  49,  34,  27,  29,  22,  15,   9,   8,   9,   6,   7,  14,  17,  22,  24,  21,  26
2014,11110010,110,NMHC,10PPBC, 4, 9,9999,  24,  27,  38,  38,  32,  48,  42,  19,  15,  14,   9,   8,   7,   8,   7,   8,   9,  12,  15,  19,  20,  19,  21
2014,11110010,110,NMHC,10PPBC, 4,10,  23,  21,  37,  34,  29,  33,  37,  32,  18,  19,  16,  16,  19,  22,  19,  12,   9,   8,   8,   7,   5,   4,   3,   3
2014,11110010,110,NMHC,10PPBC, 4,11,   3,   3,   3,   2,   4,   8,   8,   6,   3,   4,   5,   4,   3,   3,   4,   5,   5,   6,   9,  18,   6,   7,  13,  11
2014,11110010,110,NMHC,10PPBC, 4,12,  11,  11,  10,   7,  10,  20,  19,  12,   9,   7,   4,   3,   2,   4,   4,   3,   3,   5,   7,   5,   7,   8,  11,  10
2014,11110010,110,NMHC,10PPBC, 4,13,  12,  10,  16,  15,  21,  20,  14,  13,  12,  10,   7,   5,   3,   4,   4,   8,   9,   9,   7,   8,   9,  11,  11,  10
2014,11110010,110,NMHC,10PPBC, 4,14,  13,  10,  11,   9,  17,  23,  22,  19,  14,  11,   9,  10,   9,   9,   8,   9,  11,  11,  10,  12,  12,  11,  13,  15
2014,11110010,110,NMHC,10PPBC, 4,15,  18,  20,  24,  26,  31,  39,  36,  30,  19,  16,  16,  12,   8,  12,   9,  11,  10,  11,  12,  12,  12,  15,  28,  32
2014,11110010,110,NMHC,10PPBC, 4,16,9999,  48,  42,  14,  11,   9,  12,   7,   8,   8,   7,   8,  14,  15,   7,   7,   9,  10,  15,  27,  43,  44,  37,  42
2014,11110010,110,NMHC,10PPBC, 4,17,  45,  26,  22,  13,  11,  10,   5,   4,   6,   6,   6,   8,  11,  10,  12,  13,  13,  14,  23,  18,  30,  27,  21,  30
2014,11110010,110,NMHC,10PPBC, 4,18,  23,  17,  23,  20,  17,  21,   8,   5,   5,   6,  10,   8,   9,  10,  18,  11,  13,  11,  11,  17,  14,  40,  16,  15
2014,11110010,110,NMHC,10PPBC, 4,19,  18,  14,  12,  13,  11,   9,  25,   7,   5,   6,   5,   4,   3,   3,   2,   3,   3,   2,   2,   2,   2,   1,   1,   2
2014,11110010,110,NMHC,10PPBC, 4,20,   2,   2,   3,   4,   3,   4,   4,   5,   4,   3,   3,   3,   3,   5,   3,   6,   6,   7,   9,   8,   8,  11,  11,  14
2014,11110010,110,NMHC,10PPBC, 4,21,  13,  12,  11,  10,  12,  14,  14,  11,  10,  15,  26,  22,  25,   7,   6,   7,   8,   9,  10,   9,  10,  10,  14,  31
2014,11110010,110,NMHC,10PPBC, 4,22,  25,   8,  10,  15,  34,  20,  17,  13,   7,   8,   6,   8,   8,   8,   7,   7,  13,  13,  17,  25,  26,  21,  20,  19
2014,11110010,110,NMHC,10PPBC, 4,23,9999,  11,  12,  16,  17,  18,  18,  11,   9,   7,   9,  10,   7,   6,   9,  10,   9,  14,  12,  11,   9,  15,  16,  15
