測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2010,09304010,201,PMBH,UG/M3 , 4, 1,  16,  15,  14,  15,  15,  13,  13,  17,  24,  40,  50,  42,  51,  56,  55,  44,  39,  43,  39,  20,  10,  10,  10,  10
2010,09304010,201,PMBH,UG/M3 , 4, 2,   9,   9,   8,   8,   7,   8,  11,  11,  14,  13,  10,   5,   3,   3,   5,   6,   6,   6,   6,   5,   4,   4,   3,   4
2010,09304010,201,PMBH,UG/M3 , 4, 3,   4,   6,   6,   7,   7,   7,   7,   9,  11,  12,  14,  22,  24,  22,  25,  18,  15,  14,  11,  10,   8,   8,  11,  10
2010,09304010,201,PMBH,UG/M3 , 4, 4,  11,  10,   7,   7,  10,   9,   9,  13,  14,  18,  26,  27,  29,  28,  23,  18,  16,  24,  26,  23,  27,  30,  25,  23
2010,09304010,201,PMBH,UG/M3 , 4, 5,  22,  29,  33,  29,  23,  18,  16,  15,  13,  15,  14,  15,  15,  14,  13,  13,  12,  12,  14,  17,  14,   8,   6,   5
2010,09304010,201,PMBH,UG/M3 , 4, 6,   6,   5,   5,   5,   3,   2,   3,   3,   5,   9,  14,  24,  27,  23,  33,  35,  32,  30,  21,  12,  13,  14,  17,  17
2010,09304010,201,PMBH,UG/M3 , 4, 7,  21,  23,  24,  27,  26,  23,  11,   7,   7,   7,   6,   9,  10,   7,   6,   5,   7,   8,  10,   7,   4,   4,   5,   7
2010,09304010,201,PMBH,UG/M3 , 4, 8,   8,   7,   5,   5,   4,   4,   4,   5,  11,  17,  24,  29,  24,  27,  29,  23,  16,  13,  11,   7,   6,   4,   4,   4
2010,09304010,201,PMBH,UG/M3 , 4, 9,   4,   6,   9,  12,  16,  17,  15,  17,  18,  21,  25,  32,  40,  37,  35,  35,  36,  31,  23,  17,  12,  10,   8,   7
2010,09304010,201,PMBH,UG/M3 , 4,10,   9,  10,   9,   9,  11,  14,  18,  20,  24,  24,  18,  23,  27,  29,  27,  21,  18,  17,  14,  12,  10,  10,  10,  10
2010,09304010,201,PMBH,UG/M3 , 4,11,  10,  10,  12,  14,  13,  14,  15,  21,  25,  21,  26,  24,  19,  14,  16,  14,  12,   9,   7,   6,   5,   4,   5,   6
2010,09304010,201,PMBH,UG/M3 , 4,12,   6,   5,   6,   6,   5,   4,   5,   5,   4,   3,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2010,09304010,201,PMBH,UG/M3 , 4,13,   1,   1,   2,   2,   2,   2,   3,   4,   6,  11,  16,  20,  23,  24,  28,  26,  23,  15,  13,  11,   9,   8,   6,   4
2010,09304010,201,PMBH,UG/M3 , 4,14,   4,   3,   2,   2,   2,   2,   2,   1,   1,   3,   6,   9,  11,  12,  13,  13,  13,   9,   6,   4,   4,   4,   3,   3
2010,09304010,201,PMBH,UG/M3 , 4,15,   3,   3,   4,   5,   4,   1,   2,   2,   3,   6,   6,   6,   6,   5,   4,   4,   5,   7,   6,   8,  11,  12,  15,  11
2010,09304010,201,PMBH,UG/M3 , 4,16,   9,   8,   6,   6,   6,   5,   5,   6,   8,  10,  10,  12,  15,  16,   9,   9,  11,  13,  12,   7,   5,   3,   3,   2
2010,09304010,201,PMBH,UG/M3 , 4,17,   2,   2,   2,   2,   3,   1,   0,   1,   3,   2,   4,   8,  14,  20,  23,  23,  22,  16,  13,  22,  14,   9,  11,  12
2010,09304010,201,PMBH,UG/M3 , 4,18,  12,  13,  13,  15,  19,  26,  27,  21,  19,  22,  23,  23,  23,  25,  23,  23,  21,  20,  23,  22,  20,  15,  13,  12
2010,09304010,201,PMBH,UG/M3 , 4,19,  12,  15,  16,  16,  16,  16,  17,  20,  24,  29,  33,  40,  32,  32,  37,  37,  34,  31,  24,  21,  17,  16,  16,  14
2010,09304010,201,PMBH,UG/M3 , 4,20,  18,  18,  20,  21,  23,  26,  30,  37,  38,  36,  38,  45,  44,  33,  13,  12,  14,  13,  12,  12,  11,  13,  16,  17
2010,09304010,201,PMBH,UG/M3 , 4,21,  20,  22,  24,  23,  16,  16,  14,  13,  11,  10,  12,  11,  12,  12,  14,  14,  12,  12,  10,   7,   5,   4,   3,   3
2010,09304010,201,PMBH,UG/M3 , 4,22,   4,   4,   5,   6,   5,   6,   6,   5,   7,   8,   9,   8,   7,   7,   7,  10,   9,   7,   7,   3,   2,   1,   1,   1
