,0
SHAP_OX_01,10.879853682919343
SHAP_TEMP_01,5.247017589175794
SHAP_HUM_01,0.9006330096269027
SHAP_OX_02,1.6360492153988222
SHAP_OX_23,0.40869144664684914
SHAP_OX_22,0.4494259976968169
SHAP_OX_24,0.5858457772258466
SHAP_TEMP_06,1.7001115684998804
SHAP_TEMP_07,2.967898640145299
SHAP_OX_06,0.5212143948095695
SHAP_OX_05,0.14089359543850485
SHAP_OX_04,0.22557041826851973
SHAP_WS_02,0.3459601953853077
SHAP_OX_13,0.6686483842368159
SHAP_NOX_02,0.2742084949169773
SHAP_OX_21,0.999979185153024
SHAP_TEMP_05,5.29225605295881
SHAP_WD_05,0.09074414188637937
SHAP_NO2_15,0.6389085206780892
SHAP_NO2_14,0.3878818736429113
