,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_22,SHAP_OX_24,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_06,SHAP_OX_05,SHAP_OX_04,SHAP_WS_02,SHAP_OX_13,SHAP_NOX_02,SHAP_OX_21,SHAP_TEMP_05,SHAP_WD_05,SHAP_NO2_15,SHAP_NO2_14
2019-04-06 13:00:00,-6.159538841247558,-19.054255104064943,5.781120872497558,2.2295762658119203,-1.626502001285553,-1.9016444563865664,-0.5821061181370168,5.76102481931448,7.220755100250247,-2.8724585890769956,0.61167566254735,1.2223572731018064,-2.1893072843551638,5.496826887130737,0.5081955660134554,-0.8513633430004119,2.7034282058477404,0.07207069955766202,0.7051683813333511,0.4441853538155556
2019-04-22 12:00:00,-9.472589635849,-12.18816366195679,0.2727477688342333,2.841427135467529,-0.1456369459629059,-1.5867283225059512,-0.1634304478764534,4.32581177353859,5.371127676963806,-0.44514612555503846,-0.29520433843135824,0.7338221102952958,-0.96692014336586,2.0655089974403387,0.5081955660134554,-0.6760366410017014,1.98301288485527,0.05808252154383806,0.4509848579764366,0.0245414238423109
2019-04-22 13:00:00,-1.1899615842849016,-9.000334978103638,1.3744224458932874,2.076613426208496,-1.3147409081459043,-1.3977786540985107,-0.05178364068269734,3.6594627678394316,4.325685906410217,-0.6962473660707473,0.1258470728993416,0.8695262730121612,-1.781844860315323,1.3506511867046354,-0.07822171822190283,-0.729983289539814,1.6948468446731568,0.05808252154383806,-0.31156587898731225,-1.024568474292755
2019-05-05 12:00:00,-8.368239212036134,-11.697728824615478,1.1540874883532524,2.841427135467529,-1.3147409081459043,-1.6497117042541505,-0.4704593109898269,4.479584637284279,5.61238329410553,-0.9473487600684166,0.02868133783340454,0.8423854529857635,-1.6460240662097934,1.4936225235462186,1.094612893462181,-0.8378767237067223,1.98301288485527,0.05808252154383806,0.9593519747257233,2.1227612614631655
2019-05-10 11:00:00,-7.263888645172119,-8.509900331497192,5.120116186141968,1.6177250862121586,-2.3279644668102266,-2.4055100202560427,-0.861223304271698,4.479584637284279,5.129871654510499,0.14075689092278476,-0.32759291604161267,0.6795403584837914,-0.016174604184925577,1.2076794654130938,0.5081955660134554,-0.9187967844307423,1.98301288485527,0.07207069955766202,0.7051683813333511,2.542405164241791
2019-05-10 12:00:00,-3.9508373022079466,-6.057724142074585,6.882795810699463,1.4647624433040618,-2.3279644668102266,-2.531476616859436,-0.8333115682005883,3.6594627678394316,4.566941237449646,-0.6125469281338155,0.0610699325799942,0.8966672211885452,-2.3251281142234803,-1.079865625500679,0.08932606577873232,-0.8918234229087829,1.2625978857278823,0.07207069955766202,2.738636994361877,2.1227612614631655
2019-05-10 13:00:00,4.883965873718262,-4.586418938636781,7.323465394973755,0.5469857528805734,-2.4838448047637933,-2.4055100202560427,-0.8333115682005883,2.6343102902173996,3.2802441477775575,-1.6169520258903503,0.320178472623229,1.3580615222454067,-2.460948812961578,-4.225240421295167,-0.16199560910463334,-0.8783367797732353,0.5061620384454727,0.05808252154383806,2.2302698254585267,2.9620491266250615
2019-05-10 14:00:00,13.166595458984375,-4.341201066970824,7.543800354003906,-1.9004183053970336,-2.3279644668102266,-2.3425266027450564,-0.8891349971294403,1.5578999936580658,1.6718723893165588,-2.286555373668671,0.8707841441035271,1.385202372074127,-1.917665684223175,-7.370614910125733,0.4244216652587056,-0.9187967844307423,-0.14221157729625702,0.05808252154383806,3.2470040798187254,7.787954711914063
2019-05-11 10:00:00,-17.75521755218506,-10.962075233459473,2.035427290201187,3.3003153562545777,-0.9250395983457566,-0.2640809006989003,-0.4983710341155529,4.428326838836074,4.004011511802673,0.30815774043439886,-0.8134215027093887,0.35385013278573757,1.3420332357287408,4.353054070472718,-0.5808650135993958,-0.23097633980214596,1.946992164850235,0.05808252154383806,7.5681249618530275,5.270090913772583
2019-05-11 11:00:00,1.5709147855639458,-8.509900331497192,5.120116186141968,4.371054410934448,0.32200462818145753,0.680667326785624,-0.3309007545933127,3.608204746246338,4.486522936820983,0.6429594427347183,-0.32759291604161267,0.5709769770503044,-0.016174604184925577,4.638997149467469,-2.0887951761484147,-0.2984097093343735,1.6948468446731568,0.05808252154383806,6.043023347854615,5.8995569229125975
2019-05-11 12:00:00,12.61441888809204,-6.548159933090211,5.560786390304566,-0.9826418712735177,1.4911084651947022,0.36575133055448533,0.11568675190210342,3.2494014710187913,3.199825501441956,-0.6125469281338155,-0.06848433041013777,1.0595122426748276,-2.460948812961578,7.784371852874756,-0.32954340875148774,-0.5007098399102687,1.334639325737953,0.05808252154383806,6.805574083328248,2.542405164241791
2019-05-11 13:00:00,8.197017478942872,-5.076853942871094,4.679446172714234,-4.041896915435791,1.101407328248024,-0.5789968729019165,0.5343624271452427,2.736825442314148,2.6368955016136164,-1.2821503430604935,0.5145099012181162,0.8695262730121612,-1.1027409195899962,8.64220151901245,0.6757433205842973,-0.5546565651893616,0.3260582186281681,0.1699879717081785,2.738636994361877,0.0245414238423109
2019-05-23 14:00:00,-3.3986623287200928,-5.812506937980652,5.781120872497558,0.5469857528805734,-1.7044422566890716,-2.090593945980072,-0.5821061181370168,1.199096795916557,1.4306165635585784,-1.9517537355422974,0.5792870942503214,1.2494981646537782,-3.1400526523590093,0.63579311221838,0.8432911768555641,-0.9187967844307423,-0.03414935860782861,0.253917122259736,-1.3283002376556396,-1.2343904018402099
2019-05-23 15:00:00,-2.2943119525909426,-5.076853942871094,5.781120872497558,0.39402310140430935,-1.9382630228996276,-2.531476616859436,-0.610017932392657,0.7890358168631793,-0.5798481032252312,-2.9561589360237117,0.7412299439311028,1.385202372074127,-3.819156956672669,0.63579311221838,1.2621607393026353,-0.9862301715649664,-0.7905851989984513,0.26790518760681153,-1.8366671323776245,-1.2343904018402099
2019-05-24 11:00:00,-8.368239212036134,-5.076853942871094,3.5777718782424928,2.841427135467529,-0.9250395983457566,-1.2088288843631743,-0.4983710341155529,3.0443711578845982,2.6368955016136164,0.7266598641872407,-0.5867014899849892,0.4352727115154266,0.527108568768017,2.0655089974403387,0.005552201531827461,-0.6086032748222351,1.1545354843139655,0.05808252154383806,0.19680126383900642,-0.1852805661037564
2019-05-24 12:00:00,-2.84648711681366,-1.3985904574394226,3.5777718782424928,1.7706879496574401,-0.8470992714166641,-1.0828625649213794,-0.3309007545933127,2.480537369847298,2.315221184492111,0.057056477107107616,-0.2304271793924272,0.788103711605072,-1.917665684223175,1.7795658588409424,-0.32954340875148774,-0.5007098399102687,0.650245000422001,0.07207069955766202,-0.5657494939863683,-0.1852805661037564
2019-05-24 13:00:00,2.1230899423360823,-3.8507659912109373,2.6964318871498105,0.24106024838984014,-0.691218763589859,-0.5789968729019165,-0.3029890459030867,1.762930577993393,1.4306165635585784,-0.8636481672525406,0.19062417782843105,1.140934705734253,-1.781844860315323,2.6373952984809876,-0.5808650135993958,-0.5007098399102687,-0.03414935860782861,0.07207069955766202,-0.5657494939863683,-0.1852805661037564
2019-05-25 10:00:00,-8.368239212036134,-1.889025616645813,2.9167669653892516,2.9943897008895877,-0.7691591262817383,-0.5789968729019165,-0.5541945405304431,2.890598142147064,1.5110351264476776,-0.8636481672525406,-0.13326146677136422,0.788103711605072,0.25546693652868274,10.071916818618776,0.005552201531827461,-0.24446299336850644,0.8663695216178894,0.08605887982994316,0.9593519747257233,2.1227612614631655
2019-05-25 11:00:00,-5.055187845230103,2.0344554781913757,4.238776659965515,1.7706879496574401,-0.06769671966321766,0.6176840776577592,-0.275077348202467,2.0704763352870943,2.0739652395248416,-1.1147495269775392,0.19062417782843105,1.0323713898658753,-0.2878161562606692,7.498428916931154,-0.07822171822190283,-0.31189638897776606,0.5421827226877212,0.07207069955766202,2.2302698254585267,0.8638293504714966
2019-05-25 12:00:00,15.927470397949218,5.222284030914308,6.001456165313721,0.8529113236814737,1.4131682634353637,0.30276806354522706,-0.023871874809265135,1.6091577172279359,0.7872679308056832,-1.9517537355422974,0.48212137778755276,1.1137938797473907,-0.96692014336586,1.4936225235462186,-1.251056158542633,-0.5141965165734291,-0.25027384031564,0.05808252154383806,0.7051683813333511,1.7031171798706055
2019-05-25 13:00:00,13.718768501281739,4.4866314172744755,7.543800354003906,-4.959673523902894,1.0234670162200927,-0.6419801931828261,0.5064506739377975,0.4814900979399682,0.0635006420314312,-2.705057513713837,0.5792870942503214,1.3309207022190095,-2.1893072843551638,3.209281659126282,-0.16199560910463334,-0.729983289539814,-0.9706890314817429,0.07207069955766202,1.7219027161598206,4.850447130203247
2019-05-25 17:00:00,-1.1899615842849016,-3.605548763275146,0.2727477688342333,-0.37079083994030954,-0.8470992714166641,-1.3977786540985107,-0.3867241870611906,-2.593967196345329,-5.485381746292115,-7.308581209182739,2.1339385986328123,2.606540513038636,-5.0415435314178465,-0.793922596052289,0.256873831897974,-0.7569566518068315,-2.3034568682312964,0.1699879717081785,3.2470040798187254,3.8013370990753175
