測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2015,13101010,101,OX  ,PPB   , 4, 1,  51,  52,  49,  36,  25,   4,   6,   5,   6,  11,  11,  11,  14,   7,   6,   6,  27,  56,  61,  59,  56,  51,  49,  47
2015,13101010,101,OX  ,PPB   , 4, 2,  45,  44,  45,  42,  41,  36,  34,  35,  31,  36,  39,  36,  45,  51,  49,  47,  39,  39,  36,  35,  33,  36,  29,  28
2015,13101010,101,OX  ,PPB   , 4, 3,  37,  38,  41,  43,  44,  41,  37,  33,  31,  29,  33,  34,  37,  30,  26,  24,  21,  17,  16,  17,  16,  14,  13,  16
2015,13101010,101,OX  ,PPB   , 4, 4,   9,   8,   7,  11,   2,  14,  38,  39,  35,  31,  33,  40,  41,  41,  41,  41,  41,  42,  44,  44,  45,  45,  45,  45
2015,13101010,101,OX  ,PPB   , 4, 5,  45,  45,  45,  44,  44,  40,  36,  36,  35,  35,  38,  36,  37,  38,  38,  36,  31,  22,  11,   4,   2,   1,   2,   5
2015,13101010,101,OX  ,PPB   , 4, 6,9999,   8,   4,   7,   7,   3,   6,  10,  14,  17,  22,  19,  26,  42,  50,  39,  31,  24,  38,  43,  37,  36,  46,  46
2015,13101010,101,OX  ,PPB   , 4, 7,  47,  44,  44,  41,  37,  32,  32,  31,  30,  25,  26,9999,  21,  22,  22,  23,  23,  27,  26,  29,  31,  36,  35,  34
2015,13101010,101,OX  ,PPB   , 4, 8,  35,  33,  36,  34,  34,  34,  33,  29,  25,  25,  25,  23,  26,  30,  31,  30,  29,  32,  32,  32,  27,  28,  22,  21
2015,13101010,101,OX  ,PPB   , 4, 9,  24,  21,  23,  28,  25,  23,  26,  27,  28,  32,  35,  38,  42,  42,  42,  40,  40,  38,  37,  36,  35,  36,  33,  31
2015,13101010,101,OX  ,PPB   , 4,10,  31,  29,  25,  22,   8,   3,   7,  10,  15,  17,  22,  23,  22,  26,  27,  22,  23,  22,  20,  21,  22,  25,  23,  24
2015,13101010,101,OX  ,PPB   , 4,11,  23,  22,  26,  31,  34,  36,  35,  32,  28,  27,  27,  24,  31,  30,  29,  30,  29,  31,  34,  33,  36,  36,  33,  36
2015,13101010,101,OX  ,PPB   , 4,12,9999,  31,  29,  29,  28,  24,  21,  25,  36,  43,  47,  51,  53,  53,  54,  52,  50,  47,  44,  43,  36,  34,  34,  34
2015,13101010,101,OX  ,PPB   , 4,13,  34,  32,  34,  33,  30,  22,  19,  12,  14,  13,  15,  12,  16,  17,  26,  24,  30,  31,  28,  28,  32,  36,  35,  36
2015,13101010,101,OX  ,PPB   , 4,14,  36,  36,  36,  34,  27,  26,  19,  14,  14,  10,9999,   9,  11,  14,  20,  18,  17,  17,  23,  20,  23,  21,  23,  14
2015,13101010,101,OX  ,PPB   , 4,15,  14,  12,   9,   8,  16,  39,  42,  40,  39,  44,  49,  48,  48,  41,  33,  48,  48,  54,  54,  51,  50,  49,  46,  45
2015,13101010,101,OX  ,PPB   , 4,16,  48,  36,  33,  31,  21,   8,  18,  17,  22,  16,  23,  33,  61,  56,  55,  58,  35,  27,  20,  13,  35,  42,  55,  57
2015,13101010,101,OX  ,PPB   , 4,17,  59,  58,  53,  48,  46,  21,  14,  15,  33,  40,  52,  53,  57,  50,  62,  81,  71,  54,  47,  42,  40,  42,  40,  40
2015,13101010,101,OX  ,PPB   , 4,18,9999,  38,  37,  37,  36,  21,  19,  23,  25,  21,  27,  33,  42,  45,  49,  54,  49,  51,  42,  50,  47,  43,  39,  36
2015,13101010,101,OX  ,PPB   , 4,19,  30,  21,  14,   8,  10,  12,  17,  23,  24,  26,  32,  34,  35,  41,  46,  59,  51,  35,  26,  14,  42,  39,  37,  29
2015,13101010,101,OX  ,PPB   , 4,20,  23,  14,  16,  24,  26,  18,  16,  24,  13,   6,  10,  10,  13,   9,   7,   9,   8,   9,   6,   4,   6,  13,  13,   6
2015,13101010,101,OX  ,PPB   , 4,21,   7,   5,   8,   8,   5,   2,   4,  21,  20,  18,  10,  21,  29,  30,  35,  38,  35,  38,  39,  41,  36,  37,  43,  42
2015,13101010,101,OX  ,PPB   , 4,22,  38,  39,  40,  41,  39,  35,  33,  34,  40,  44,  42,  49,  57,9999,9999,  48,  39,  42,  40,  38,  37,  35,  40,  37
2015,13101010,101,OX  ,PPB   , 4,23,  38,  40,  29,  21,  12,  11,   8,  16,  28,  41,  50,  56,  47,  62,  59,  58,  59,  56,  50,  35,  36,  34,  48,  57
2015,13101010,101,OX  ,PPB   , 4,24,9999,  34,  26,  24,  26,  30,  23,  29,  25,  31,  35,  41,  42,  37,  36,  32,  30,  38,  39,  38,  45,  52,  54,  54
2015,13101010,101,OX  ,PPB   , 4,25,  39,  33,  26,  32,  31,  32,  35,  41,  51,  67,  73,  70,  73,  70,  69,  57,  51,  50,  45,  43,  43,  46,  42,  39
2015,13101010,101,OX  ,PPB   , 4,26,  42,  43,  43,  39,  33,  34,  37,  38,  39,  44,  49,  55,  62,  65,  64,  63,  61,  57,  51,  48,  46,  40,  36,  44
