,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_24,SHAP_TEMP_03,SHAP_OX_04,SHAP_OX_22,SHAP_NOX_02
2019-05-25 14:00:00,18.29345779418945,1.3000951170921322,0.7621325850486755,-3.5131516456604004,0.5019102931022644,-1.2208200722932814,-3.5232980966567995,-0.8766385793685914,0.32811402454972266,-0.1622020473703742
2019-05-25 18:00:00,-14.821156120300293,-3.897695231437683,-0.758811092376709,0.8621443897485733,-0.21093286629766225,-0.6714079916477204,-0.2220409297849983,-1.453699207305908,0.138025677081896,-0.18580432236194613
2019-05-26 10:00:00,-28.067000579833984,-0.7212677299976349,-0.6205434411764145,1.1862403750419617,2.0464039325714114,-0.6027314901351929,2.1359998583793645,-0.19465778768062592,3.9397925615310667,-0.18055938333272936
2019-05-26 11:00:00,7.8860067367553714,0.28941370919346804,-0.4131420820951462,3.2928643226623535,1.8087893366813659,-1.4726339399814605,-0.3399428881704807,-0.8504086017608643,4.605101466178894,-0.23038636834244247
2019-05-26 12:00:00,23.024115562438965,2.599542701244354,0.4855973556637764,-2.864959800243378,2.2246147871017454,-1.3810653239488602,-0.3399428881704807,-1.007788759469986,2.799262452125549,-0.19629422724246975
2019-05-26 13:00:00,53.300330352783206,2.743925833702088,0.9695339530706406,-5.4577275037765505,1.095946252346039,-1.5413103520870208,-1.1652571558952334,-0.6667983472347261,1.4686440348625183,-0.18842679560184478
2019-05-26 14:00:00,63.70778350830078,-0.43250160217285155,-0.6896772533655167,-10.643263721466065,0.2642959304153919,-1.1063592195510865,-3.0516896963119504,-1.6635394394397736,1.373599886894226,-0.17006947516929355
2019-05-27 11:00:00,-16.71341791152954,3.1770749568939207,0.2090621327981353,5.723584461212158,4.422547698020934,-1.6557714249938726,-0.9294531881809235,0.2774827076122165,9.167221069335938,-0.2907033026218415
2019-05-27 12:00:00,5.0476116180419925,1.877627420425415,-0.4131420820951462,1.348288416862488,5.0759871959686285,-2.388320821523666,-1.6368654131889344,0.3561728235334158,4.890233635902405,-0.24087628945708275
2019-05-27 13:00:00,7.8860067367553714,-0.1437354848021641,-0.34400826990604394,-2.3788156867027284,2.4028254389762873,-2.6401345312595366,-3.5232980966567995,-0.273347906768322,1.6587324023246766,-0.20153917819261552
2019-05-27 14:00:00,-5.359837532043457,-0.43250160217285155,-0.6205434411764145,-2.864959800243378,0.38310309946537024,-1.6099869303405285,-2.4621796846389774,-0.9815587282180784,0.23306985460221769,-0.19891668334603307
2019-06-02 11:00:00,-14.821156120300293,-5.197143125534059,-0.758811092376709,2.9687682390213013,0.2642959304153919,-0.7171923398971558,4.611942744255066,-0.11596771040931345,1.2785556018352509,-0.15433466061949724
2019-06-02 12:00:00,5.0476116180419925,-4.763993787765504,-0.8970786064863205,1.0241922438144684,0.14548873042294871,-0.7858688592910766,3.668726348876953,-0.4307280987501144,0.8983790159225464,-0.15433466061949724
2019-06-02 13:00:00,9.778269958496095,-4.763993787765504,-0.758811092376709,-2.3788156867027284,-0.092125663976185,-0.7400845110416412,3.3150205612182617,-0.7192584186792375,0.5182023525238038,-0.16482454696670176
2019-06-02 14:00:00,12.616665363311768,-4.763993787765504,-0.9662124514579773,-3.189055991172791,-0.3297400638461113,-0.6485158532857895,2.9613140940666196,-1.0340187966823577,-0.052062613889575005,-0.16482454696670176
2019-06-02 15:00:00,1.2630845427513124,-5.63029203414917,-0.8279448747634888,-3.67519986629486,-0.6861616611480713,-0.5569471895694733,2.9613140940666196,-1.5848493278026579,-1.3826810896396637,-0.16744700568378904
2019-06-04 12:00:00,-14.821156120300293,-2.453864502906799,-0.4131420820951462,2.158528447151184,-0.6861616611480713,-0.3280254613608122,2.1359998583793645,-0.535648187994957,0.42315819934010507,-0.17006947516929355
2019-06-06 12:00:00,-17.659551048278807,2.743925833702088,-0.4131420820951462,4.589248514175415,-1.5772155404090882,-0.12199593409895897,-0.9294531881809235,-0.3258079561404884,-1.4777251720428464,-0.23825380206108093
2019-06-06 13:00:00,9.778269958496095,3.4658413887023927,0.07079454418271777,1.5103363275527952,-1.5772155404090882,-0.07621157169342041,-1.6368654131889344,-0.6405683189630509,-2.1430343151092535,-0.23038636834244247
2019-06-06 14:00:00,15.4550609588623,3.8989903688430787,0.34732976611703636,-3.189055991172791,-1.9930407881736756,-0.07621157169342041,-3.169591784477234,-0.4569581188261509,-2.2380784869194033,-0.17531443778425454
2019-06-19 12:00:00,-15.767288398742675,-2.887013840675354,-0.8970786064863205,4.427200293540954,-0.27033644672483204,-0.5569471895694733,2.253901898860931,0.015182421728968654,0.8033348828554153,-0.21989648342132567
2019-08-01 13:00:00,-16.71341791152954,7.508567190170288,-1.1736138224601746,2.8067203998565673,-2.7652873992919926,0.4274161130189896,-6.2350445747375485,0.3824028238654137,-3.283564233779907,-0.20153917819261552
2019-08-25 14:00:00,-18.605681800842284,2.599542701244354,-0.758811092376709,1.6723842740058905,-0.626758086681366,-0.5569471895694733,-2.815885400772095,-0.7192584186792375,-0.33719516955316065,-0.14646720923483372
2019-08-25 15:00:00,9.778269958496095,2.166393494606018,-0.6896772533655167,1.6723842740058905,-0.864372444152832,-0.44248627722263334,-2.5800817966461187,-0.929098653793335,-0.9074601411819458,-0.14908968955278395
2019-09-01 13:00:00,-17.659551048278807,4.765288710594178,-0.758811092376709,2.8067203998565673,-2.2306551933288574,0.26717092357575895,-4.230710077285766,-0.24711788296699524,-2.047990190982819,-0.14646720923483372
2019-09-01 14:00:00,0.31695287227630614,4.476522588729859,-0.758811092376709,1.5103363275527952,-1.9336373686790467,0.17560225203633312,-4.5844161987304695,-0.5094181701540947,-1.4777251720428464,-0.14646720923483372
2019-09-01 15:00:00,8.832138347625733,4.765288710594178,-0.6896772533655167,-1.5685758113861084,-1.5772155404090882,0.06114141047000885,-4.820220160484314,-0.7454884380102158,-2.523210954666138,-0.14908968955278395
2019-09-01 16:00:00,12.616665363311768,3.8989903688430787,-0.8970786064863205,-3.0270076274871824,-2.2306551933288574,-0.07621157169342041,-4.5844161987304695,-0.9553286671638489,-3.093476176261902,-0.14908968955278395
2019-09-10 12:00:00,-26.174737548828126,7.508567190170288,-0.758811092376709,4.427200293540954,-1.3990048587322235,-0.0304272137582302,-5.291828584671022,0.4610929638147354,-1.6678136587142944,-0.17793690823018546
2019-09-10 13:00:00,0.31695287227630614,7.797333288192749,-1.0353461444377898,2.9687682390213013,-1.6960227489471436,-0.14488811865448953,-7.296163177490236,0.1201025556772947,-2.7132992267608644,-0.19891668334603307
2019-09-10 14:00:00,23.024115562438965,7.364183712005615,-1.10448015332222,-1.5685758113861084,-2.3494622945785526,-0.0304272137582302,-7.060358762741089,-0.4831881210207939,-3.283564233779907,-0.19104926884174345
2019-09-10 15:00:00,29.647037696838378,6.9310352325439455,-0.9662124514579773,-5.4577275037765505,-2.705884063243866,0.2213865727186204,-7.296163177490236,-0.7192584186792375,-3.8538294553756716,-0.18842679560184478
2019-09-11 11:00:00,-35.6360553741455,2.743925833702088,-1.8649517714977262,8.640448474884034,1.095946252346039,-0.4653784707188606,0.3674692943692207,0.6971631601452829,5.080322432518006,-0.20153917819261552
2019-09-11 12:00:00,-5.359837532043457,3.6102243661880493,-1.6575504422187806,4.589248514175415,2.5216327071189877,-1.1063592195510865,-1.8726691842079162,0.5135529816150666,5.74563159942627,-0.19367174729704856
2019-09-11 13:00:00,15.4550609588623,3.8989903688430787,-1.6575504422187806,-0.5962877482175827,2.937458038330079,-1.6557714249938726,-3.169591784477234,0.19879266619682312,5.460499286651612,-0.18842679560184478
2019-09-11 14:00:00,0.31695287227630614,3.1770749568939207,-2.003219413757324,-4.161343550682068,2.7592470645904537,-1.816016574949026,-3.877004027366638,-0.4569581188261509,1.373599886894226,-0.17006947516929355
2019-09-11 15:00:00,-2.521442461013794,2.310776913166046,-2.3488882780075078,-1.5685758113861084,0.20489232679828998,-1.7473399944603443,-4.112808036804199,-1.2963191449642182,-1.9529459118843078,-0.18055938333272936
2019-09-27 12:00:00,-22.390209388732917,-3.0932733535766594,-1.1242324888706208,5.237440156936646,-0.9237760901451111,-0.19067246066406368,2.034940505027771,-0.011047588661313057,-0.14710684902966026,-0.18580432236194613
2019-09-27 13:00:00,-2.521442461013794,-2.825137209892273,-1.084727555513382,2.320576310157776,-0.7455652773380279,-0.3280254613608122,1.8159789144992828,-0.1421977447345853,-0.2421509798616171,-0.1726919282227755
2019-09-27 14:00:00,1.2630845427513124,-2.5569966077804565,-1.0452224433422088,-1.082431697845459,-0.8049688428640366,-0.39670201018452644,1.5970176279544834,-0.35203799493610866,-1.5727693915367125,-0.16744700568378904
2019-09-27 15:00:00,4.101480007171631,-2.2888559222221376,-1.0057176172733306,-1.7306235671043395,-1.636619257926941,-0.3738097790628672,1.3780596911907197,-0.8241785407066345,-1.9529459118843078,-0.17006947516929355
2019-10-02 13:00:00,-17.659551048278807,0.1450306909158826,-0.6205434411764145,2.9687682390213013,0.026681529544293852,-0.7629767000675202,0.1316652324981987,-0.03727763956412673,1.1835115253925323,-0.19017511010169982
2019-10-02 14:00:00,-1.5753106594085693,0.0006475186441093565,-0.48227587640285485,1.5103363275527952,0.08608512692153454,-0.6943002045154572,-0.6936489194631578,-0.4831881210207939,-0.4322392769157887,-0.18842679560184478
2019-10-02 15:00:00,20.18571853637695,0.5781798824667931,0.07079454418271777,-1.2444796860218048,-0.9237760901451111,-0.7171923398971558,-1.0473552703857423,-0.7192584186792375,-2.1430343151092535,-0.1726919282227755
2019-10-02 16:00:00,40.05448608398437,0.8669461727142334,-0.06747306492179632,-4.971584010124209,-1.9930407881736756,-0.3280254613608122,-0.9294531881809235,-0.9553286671638489,-2.9033876657485953,-0.18580432236194613
2019-10-02 18:00:00,-9.144364643096925,-3.753312373161316,-1.8649517714977262,-5.943872022628784,-2.705884063243866,0.26717092357575895,-1.6368654131889344,-2.0045298665761946,-3.568696689605713,-0.2067840915173292
