,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_22,SHAP_OX_24,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_06,SHAP_OX_05,SHAP_OX_04,SHAP_WS_02,SHAP_OX_13,SHAP_NOX_02,SHAP_OX_21,SHAP_TEMP_05,SHAP_WD_05,SHAP_NO2_15,SHAP_NO2_14,SHAP_TEMP_22,SHAP_NO2_02,SHAP_NOX_01,SHAP_NMHC_20,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_TEMP_04,SHAP_TEMP_23,SHAP_WD_06
2019-04-06 13:00:00,-7.733275318145752,-17.069163417816164,4.592238473892212,1.2104808330535888,-0.9722012281417847,-1.0901243388652802,0.07827720753848555,5.521971535682678,4.5872412681579595,-0.5382086049765349,-0.6498454045504332,0.12022912465035915,-1.0891677260398864,4.4595914602279665,0.5098639518022537,-0.9468450486660004,1.7841550424695012,0.010936333984136574,0.4997981458902359,0.3238552331924439,0.5387149333953857,0.6931834876537323,-1.3611053347587583,-0.15060292631387706,-0.3053142484277488,2.5798914313316343,0.0669128949986771,-1.0110836647450925,0.536714992672205,-0.03271649852395055
2019-04-22 12:00:00,-11.841436767578125,-10.914890956878661,-0.2219100542366505,1.7743776202201844,0.28787427209317684,-0.7598784178495407,-0.1938757009804249,4.0181769847869875,3.4858707189559937,0.08974651275202632,-0.05494813136756419,0.11534451507031915,-0.5496694274246693,1.534963643550873,0.5098639518022537,-0.29469411373138427,1.41374953687191,-0.010315759479999556,0.31109605729579926,0.0514797879848629,0.5350201740860939,0.6931834876537323,0.5317061215639114,-0.26836104188114407,0.6957720577716827,1.955448192358017,0.21669039856642486,-0.825438589323312,0.47001558542251587,-0.09062191471457479
2019-04-22 13:00:00,-1.5710344552993774,-8.057550621032716,0.7409197092056273,1.0695065438747406,-0.7069221585989,-0.5617309525609017,-0.2664497926831245,3.31998690366745,2.8633572340011595,0.024785638600587856,-0.33115044943988325,0.11670136535540224,-0.909334909915924,0.9256661653518676,-0.1650622420012951,-0.4953559383749962,1.2655874818563462,-0.010315759479999556,-0.25501016229391094,-0.6294588297605515,0.5682723879814148,-0.41737469136714933,-0.9825429677963257,-0.26836104188114407,0.16888453681021928,1.2477458089590072,0.16676454339176416,-0.6070325875654816,0.5007998272776604,-0.02858041012659666
2019-05-05 12:00:00,-10.47204885482788,-10.475300121307374,0.5483538091182709,1.7743776202201844,-0.7069221585989,-0.8259276747703552,0.005703096836805333,4.179297590255738,3.6295278787612917,-0.04017522735521196,-0.2674114509951323,0.11642998955212533,-0.8493906795978546,1.0475255608558656,1.1847901403903962,-0.8966796338558197,1.41374953687191,-0.010315759479999556,0.6885002166032791,1.4133570313453672,0.4685158096253872,1.8037419319152832,-2.307511043548584,-0.15060292631387706,0.48501708209514616,1.4975230693817139,0.11683870069682598,-0.7599167792650405,0.3366169296205044,-0.03685260508209463
2019-05-10 11:00:00,-9.102662277221679,-7.617960119247437,4.014540886878967,0.6465839385986328,-1.5690791487693785,-1.618517780303955,0.25971246613189586,4.179297590255738,3.3422141313552856,0.2413218855857849,-0.03370179422199726,0.11480179224163294,-0.1300596579909325,0.8038066893815994,0.5098639518022537,-1.1976723313331603,1.41374953687191,0.010936333984136574,0.4997981458902359,1.685732400417328,0.5017680123448371,0.5080904573202132,0.15314383022487163,-0.44499819427728654,0.6430833250284195,1.4142640739679337,0.0669128949986771,-0.6943950715474785,0.464884814620018,-0.03271649852395055
2019-05-10 12:00:00,-4.994501924514771,-5.420005559921266,5.555068159103394,0.5056097626686096,-1.5690791487693785,-1.7506159663200378,0.24156888537108895,3.31998690366745,3.007014214992523,0.046439262479543685,-0.288657795265317,0.11697272137971595,-1.14911190867424,-1.1459452956914902,0.027773826941847813,-1.097341424226761,1.043343972414732,0.010936333984136574,2.009414780139923,1.4133570313453672,0.5239361956715584,-0.2322816766798496,0.7209872782230378,-0.3272400863468647,-0.2526254913769662,0.6649319510906935,0.016987032070755956,-0.4650688175112009,0.45462343841791153,-0.03271649852395055
2019-05-10 13:00:00,5.960593700408936,-4.1012331485748295,5.940200328826904,-0.340235544112511,-1.7017186045646668,-1.618517780303955,0.24156888537108895,2.245847964286804,2.2408435583114623,-0.21340422704815865,-0.45862846467643975,0.12158595919609069,-1.2090561389923096,-3.8268536806106566,-0.2614802423398942,-1.0471759974956512,0.6544182837009431,-0.010315759479999556,1.632010567188263,1.9581079125404357,0.5350201740860939,-0.7875607132911682,-0.603980752825737,-0.44499819427728654,-0.3053142484277488,0.37352509927004574,-0.066222676448524,-0.2685035116737709,0.485407754778862,-0.03271649852395055
2019-05-10 14:00:00,16.230994796752928,-3.8814379215240478,6.132766532897949,-2.5958228349685664,-1.5690791487693785,-1.5524685144424442,0.277855938533321,1.1180021345615387,1.2831302404403686,-0.38663320429623127,-0.8198160868138075,0.12185731381177903,-0.9692791044712067,-6.507762718200683,0.4134459257125854,-1.1976723313331603,0.3210533579811453,-0.010315759479999556,2.3868189215660096,5.090425586700439,0.5534935921430588,0.3229973971843719,-1.550386416912079,-0.44499819427728654,-0.621446780860424,-0.0427704831585288,0.00034507066011429943,-0.19206141456961628,0.5007998272776604,-0.02858041012659666
2019-05-11 10:00:00,-22.111837768554686,-9.815914058685303,1.3186175167560577,2.197300136089325,-0.37532339952886107,0.6271540910005571,0.023846613988280287,4.125590682029724,2.6718145728111273,0.28462914377450943,0.28499321825802326,0.11154539212584498,0.4693828206509352,3.4847156524658205,-0.7435703635215759,1.3607659339904785,1.3952292561531068,-0.010315759479999556,5.594754600524903,3.4561728715896605,0.30594951063394554,-1.527932834625244,5.07445375919342,-0.15060292631387706,1.2753483831882475,2.371743667125702,0.5328874051570892,-0.825438589323312,0.21347970934584737,-0.06580527685582638
2019-05-11 11:00:00,1.852432906627655,-7.617960119247437,4.014540886878967,3.1841196537017815,0.6857928610406816,1.6178916096687317,-0.0850145347416401,3.2662798166275024,2.9591284155845643,0.3712436117231846,-0.03370179422199726,0.1137163570150733,-0.1300596579909325,3.728434443473816,-2.4790948152542116,1.109938631206751,1.2655874818563462,-0.010315759479999556,4.462541723251343,3.8647356986999526,0.3022548109292984,-3.749049496650696,1.09954953789711,-0.20948198698461057,0.3269508019089699,1.2061161994934082,0.4663195930421353,-0.7162356205284597,0.18269541896879674,-0.02858041012659666
