,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_23,SHAP_OX_22,SHAP_OX_24,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_06,SHAP_OX_05,SHAP_OX_04,SHAP_WS_02,SHAP_OX_13,SHAP_NOX_02,SHAP_OX_21,SHAP_TEMP_05,SHAP_WD_05,SHAP_NO2_15,SHAP_NO2_14,SHAP_TEMP_22,SHAP_NO2_02,SHAP_NOX_01,SHAP_NMHC_20,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_TEMP_04,SHAP_TEMP_23,SHAP_WD_06
2019-06-23 20:00:00,-4.880865383148194,4.611552155017853,-0.8647221267223358,0.48984559774398806,0.12299495572224259,-0.08093820684589445,0.05650275172665714,-1.5416530132293702,2.6724137425422674,-0.1446867421269417,-0.14937119609676303,-0.010667921626009038,-0.5035357505083085,-0.1378139644861221,-0.15599558339454234,-0.15245690071023998,-1.545698228478432,0.19098781421780583,-0.409072270989418,-0.192211577296257,0.23920046240091314,0.3321944385766983,-0.19658982274122536,-0.11253958307206631,0.24879239685833449,-5.211454248428345,-0.1716902956366539,-1.484615206718445,1.7919541656970979,0.14536279011517764
2019-04-24 05:00:00,-6.412803602218628,1.4587864071130752,-1.3468034327030183,0.5441634625196456,0.31659788340330125,0.27095128074288377,-0.12744853682816032,-0.40618553534150126,1.4321317017078399,0.4581496372818947,-0.24444066522410143,-0.16276427134871482,-0.4367366313934326,1.3374897360801696,0.19986218512058257,0.9489125609397888,-0.816273671388626,0.11121162883937356,-0.6047211438417435,-0.056492692604660964,-0.37208799103973433,-0.3295664578676224,0.05776872569695116,-0.08755413424223661,0.23028289303183555,-1.8617166638374332,-0.5364431217312813,-0.7963011877611279,0.5314788565039634,0.09799830913543699
2019-09-06 11:00:00,0.48091900516301395,12.280442237854006,-0.07586177214980123,0.5441634625196456,0.5962466359138489,0.8490554094314575,-0.10905347242951394,-2.098255121707916,3.2448519587516786,-0.9585157215595246,-0.0375246986746788,0.000196110829710972,-0.30313840359449384,-0.35477048200555145,0.19986218512058257,1.8850765705108643,-2.1922336261719466,0.27076403498649604,-0.2786395937204361,0.03398653260665012,1.1943390410393482,0.001314000925049151,-0.2510952122509479,-0.08755413424223661,0.258047142252326,-10.745800495147707,-0.6525007620453834,-2.437664765119553,3.2775149583816527,-0.028306853410322196
2019-12-17 17:00:00,-20.966215705871583,-5.35800256729126,-0.9961989998817444,1.5761984467506405,-0.5868826091289521,-0.7847170531749725,0.7003326311707496,1.7756930381059646,-1.2392453759908677,-0.7173812031745911,-0.04870942421257496,0.163156546279788,-0.6037343114614486,-0.48494445383548734,1.1012025833129884,-1.3639634847640993,0.6923095349222421,-0.10152492104098201,0.8300374537706375,0.44114303663372995,-1.3144913852214812,-0.7481090545654296,0.5909303329885006,0.12482227943837647,0.35059467852115633,3.8910903215408332,0.3422795057296753,0.7921157978475094,-0.9090636551380158,-0.028306853410322196
2020-02-07 23:00:00,-20.200248527526853,-10.555805969238282,0.18709170771762726,1.6848344206809998,-0.09211949408054351,-0.23174795135855675,0.29563952460885046,2.287766546010971,-1.4539099156856539,-0.6872395038604737,-0.05989402029663328,0.1088363646529615,-0.4367366313934326,-0.00764008732512596,0.9663255333900451,-0.4828676789999009,1.1067554414272307,0.16439577974379063,0.5691723912954331,0.26018468327820304,-2.6644206762313845,-1.1804011762142184,0.38480100855231286,-0.08755413424223661,0.3598494559526444,7.459290313720703,0.010686125047504876,1.4274826407432557,-3.272454011440277,0.11378649603575466
2019-10-06 08:00:00,0.48091900516301395,4.611552155017853,-0.9523733735084534,0.0553047504276037,0.4026437282562255,0.44689600467681884,-0.03547282703220842,-1.4748614221811294,2.624710381031037,0.15673150289803744,-0.22207131646573547,-0.20622040331363678,0.16445523635484274,0.9035770773887635,-0.2654903130256571,1.6097346186637878,-1.4628090143203736,-0.12811700999736786,0.04744190736673771,-0.2826907366514206,1.0924574600532648,0.4740003883838654,-0.2692636318504811,-0.12503229826688766,0.20251855328679086,-4.99299168586731,-0.685659897327423,-1.5022640585899356,3.074937462806701,0.19272716157138348
2019-08-01 22:00:00,-18.66831111907959,9.72414526939392,-1.302977818250656,1.7934690594673157,-0.5438598215579986,-0.7595820903778077,0.6635423511266708,-3.2114585041999817,4.62824227809906,0.7294261422008276,-0.13818647861480712,0.08710837146500125,0.19785471912473446,-0.09442269522696736,0.5283463478088379,-1.4740999460220334,-2.871925520524383,0.08461956344544884,0.6996050268411637,0.7125807657837868,0.8632242403924465,-0.518640884757042,0.09410558110103011,-0.1375250644981861,0.3413400620222092,-9.507854223251343,0.32569982744171283,-2.7553483486175536,2.939886260032654,0.08221017830073832
2019-11-03 03:00:00,-11.774588298797608,-1.353140226006508,-0.38264087513089184,0.9787049293518066,-0.11363098248839373,-0.3825576573610306,0.2772444516420364,-0.09448865056037903,1.19361572265625,-0.47624664902687075,-0.08785561223048713,-0.010667921626009038,-0.26973885148763654,1.0771425068378448,0.11774118043540512,-1.0335525095462799,-0.5841835588216782,0.27076403498649604,-0.3438558995723724,-0.3279304251074791,-0.8560247749090195,-0.18776057213544844,-0.05124210221692917,-0.05007596071809528,0.2950660403817892,-0.6237709254026413,-0.005893567390739908,-0.44331933185458183,-0.16628369903191925,-0.028306853410322196
2019-09-29 12:00:00,4.310764169692993,8.105157995224,-0.6894197791814805,0.6527986884117126,0.1875292032957077,0.04473660234361887,0.0013173749670386454,-1.7865582197904586,2.81552357673645,-0.41596296727657317,-0.07667090790346265,-0.05412403875961898,-0.10274116536602376,0.16592508479952814,0.41885188668966294,0.12288537146523593,-1.8772546961903571,0.11121162883937356,-0.47428869307041177,-0.192211577296257,0.8504886373877525,-0.282297757267952,-0.0330736454110592,-0.15001781061291694,0.2673017650842666,-6.303759384155274,-0.005893567390739908,-1.8375963151454926,2.917377924919129,0.08221017830073832
2020-03-23 05:00:00,14.26836462020874,-3.6538068771362306,-0.2073385028168559,-0.7594598263502121,-0.5438598215579986,-0.6087724000215531,0.7555182635784149,0.4621130898594856,0.6688810013234615,0.5787169247865677,-0.28079068958759307,-0.28226869851350783,-0.5369351923465728,1.7280118703842162,-0.2381167022511363,0.06781690958887336,-0.00395942237228154,0.27076403498649604,-0.5395048588514328,-0.37317006886005405,-0.5631158426403999,0.42673169672489164,-0.2692636318504811,-0.012597766565159,0.15624479273101316,2.070582640171051,-0.4867039605975151,0.17439831867814065,-0.09875832907855511,0.1769390920177102
2020-03-19 04:00:00,-11.008618164062499,-6.21010251045227,-0.33881531506776813,1.1416579484939577,-0.26421103030443194,-0.2568829461932182,0.5163810953497887,1.0632430754601956,0.04873991087079048,-0.807806771993637,-0.01515534296631812,0.19574867114424704,-0.23633926510810851,1.6846205949783326,0.4462253689765932,0.23302234187722207,0.3939087264239788,-0.02174871904426253,-0.14820700511336324,-0.192211577296257,-1.3526971220970154,-0.7077156454324722,0.14861094504594805,-0.11253958307206631,0.3598494559526444,3.381347322463989,-0.32090740352869035,0.4391343537718059,-1.291707390546799,0.09799830913543699
2020-01-29 17:00:00,-9.476681423187255,-1.6939788520336154,-0.8208966791629791,0.7071163684129715,-0.3502569064497948,-0.4328276216983795,0.5347762748599054,0.15041621811687947,0.6450294099748135,-0.4461049780249596,-0.08226323155686259,-0.010667921626009038,-0.23633926510810851,0.46966418623924255,0.47359912991523745,-0.6480729877948761,-0.4515608221292496,0.08461956344544884,-0.47428869307041177,-0.37317006886005405,-1.6965466380119323,-0.4241037607192991,0.25762177426368005,-0.06256869137287138,0.258047142252326,0.10443280860781667,0.07700478620827195,-0.2668286830186844,-1.6743515849113464,0.08221017830073832
2019-08-15 09:00:00,-6.412803602218628,12.450864601135256,-0.5141175270080567,0.8700693368911743,-0.188920946419239,-0.3322877824306488,0.40601045191287993,-2.855234134197235,3.9603985071182253,-0.5365303575992584,-0.0990401788149029,0.0545161901041865,-0.06934155491180716,-0.48494445383548734,-0.2381167022511363,-0.42779931128025056,-2.623257277905941,0.11121162883937356,-0.7351538538932799,-0.5541286379098892,1.614600132405758,0.5212690204381945,-0.2874321635812521,-0.07506139352917669,0.30432098507881167,-10.381697082519532,0.02726574111729857,-2.7377000570297243,4.065310859680176,0.09799830913543699
2019-04-15 18:00:00,23.45999794006348,1.7144156411290168,1.896289300918579,-1.4112714886665343,0.46717804074287417,0.27095128074288377,-0.182633922365494,-1.1854285031557084,2.195382332801819,1.0308441326022149,-0.3730639278888702,-0.4995492950081825,0.7656468868255615,0.730011910200119,-0.21074296310544013,0.673570129275322,-1.479386955499649,-0.12811700999736786,-0.5395048588514328,-0.37317006886005405,-0.7668787181377412,0.42673169672489164,-0.23292672280222176,-0.15001781061291694,0.08683419097214937,-3.9006864547729494,-0.42038546353578565,-1.396369254589081,0.08130949977785348,-0.04409501131449359
2019-07-01 21:00:00,-10.242650985717775,5.378441262245178,-1.4782800793647766,1.1959753334522247,-0.26421103030443194,-0.3071528673171997,0.5347762748599054,-1.8088222324848175,2.958633029460907,-0.6570977151393891,-0.09344789414317348,0.0545161901041865,-0.7373327285051345,-0.6151181936264039,0.22723597586154937,-0.15245690071023998,-1.8440988600254058,0.11121162883937356,0.11265818551182746,0.5768619105219841,0.2519355356693268,-0.18776057213544844,-0.12391588445752857,-0.12503229826688766,0.3228304445743561,-5.9396566390991214,-0.005893567390739908,-1.7670002996921539,1.8144615411758422,0.09799830913543699
2019-10-06 15:00:00,-0.2850504022091628,3.929871881008148,-0.5579431533813477,0.16394009217619893,0.5747352421283722,0.3212211728096009,-0.5137465693056583,-1.2076927453279493,2.362342953681946,-0.1446867421269417,-0.17174039115197956,-0.13017215766012669,0.030857012025080587,0.7734032392501831,-0.2654903130256571,0.728638619184494,-1.33018639087677,-0.12811700999736786,-0.6699375927448272,-0.5088887125253677,0.7104021314531566,0.5212690204381945,-0.2874321635812521,-0.07506139352917669,0.22102803736925125,-3.5365845918655396,-0.25458872243762015,-1.1845807045698167,2.8723598122596745,-0.04409501131449359
2019-10-06 16:00:00,0.48091900516301395,3.6742429375648498,-0.5141175270080567,0.2725753331789747,0.38113237619400026,0.19554633423686027,-0.2562145854346454,-1.1186359450221062,2.26693674325943,-0.08440300337970258,-0.18851738180965188,-0.14103629849851132,-0.10274116536602376,0.8167948067188263,-0.2381167022511363,0.728638619184494,-1.2141416862607002,-0.12811700999736786,-0.7351538538932799,-0.4636492654681206,0.6212560337036848,0.5212690204381945,-0.32376904599368567,-0.08755413424223661,0.2395375344902277,-4.0463262557983395,-0.3043276868760586,-1.1316333919763566,2.6022587656974787,-0.04409501131449359
2019-11-25 20:00:00,-1.0510195195674894,-0.7566705353558063,-0.42646643966436387,0.2725753331789747,-0.28572251200675963,-0.6590422421693802,0.5899617850780489,-1.2076927453279493,2.2430845975875853,-0.1446867421269417,-0.14937119609676303,0.03278813101351259,0.3982519343495369,-0.7452921152114869,-0.15599558339454234,-1.4740999460220334,-1.2141416862607002,-0.12811700999736786,0.8952537477016449,0.44114303663372995,-0.3975585225969553,0.37946304082870486,-0.23292672280222176,-0.01435600731056185,0.2765566951595247,-1.2791542351245881,0.3588593056425452,-1.096335443854332,0.8240892440080643,-0.04409501131449359
2020-02-17 09:00:00,-17.136374282836915,-4.931952261924744,-1.3906291365623473,1.4675633311271667,-0.4363026678562164,-0.6087724000215531,0.5899617850780489,1.4639963850378992,-0.5236978163942695,-0.6269557148218154,-0.07667090790346265,0.07624427508562799,-0.4367366313934326,-0.18120528310537337,0.33673055022954945,-1.0886206686496736,0.5928426153957844,0.27076403498649604,0.7648215919733048,0.5316223263740539,-1.3654323697090147,-0.14049189165234569,0.14861094504594805,0.11232949644327161,0.3459673896431923,4.182373189926148,0.24280151762068267,0.7921157978475094,-1.2016735196113586,0.19272716157138348
2019-08-11 06:00:00,-20.200248527526853,9.72414526939392,-1.1276758074760438,1.6848344206809998,-0.522348502278328,-0.6087724000215531,0.7187278404831886,-2.610328102111816,3.7695858001708986,-0.8680903196334839,-0.009563016891479491,0.20661261174827814,-0.3365379169583321,-0.6585096657276155,-0.12862193826586008,-0.8132785201072693,-2.39116766359657,0.08461956344544884,-0.6699375927448272,-0.5088887125253677,1.3598963379859925,0.284925876557827,-0.19658982274122536,-0.11253958307206631,0.3737316250801086,-8.852471351623535,0.04384542955085634,-2.437664765119553,3.615140998363495,0.09799830913543699
2020-02-05 10:00:00,-13.30652322769165,-5.1875838279724125,-0.25116410553455354,1.4675633311271667,0.12299495572224259,0.09500644351355728,0.22205901518464083,2.6439917206764223,-1.6685730278491975,-0.5666720122098923,-0.031932349875569345,0.22834061682224274,-0.30313840359449384,-0.35477048200555145,1.8422833144664765,0.4532963037490846,1.5875127851963045,-0.07493287324559786,-0.14820700511336324,0.35066391602158553,-1.2126097917556762,-0.9440584063529969,0.5846539981663227,-0.12503229826688766,0.3737316250801086,6.585440540313721,-0.1882700264453888,1.7628150403499603,-0.8640465497970581,-0.012518696789629743
2020-01-24 23:00:00,5.076734304428101,-5.613634634017944,0.756824678182602,0.10962241748347878,-0.5438598215579986,-0.8349868059158325,0.6635423511266708,1.1300356201827526,-0.09436946008354426,-0.9886576056480407,-0.003970769792795159,0.22834061682224274,0.8992452770471573,-0.39816186744719734,-0.046500926930457334,-1.4740999460220334,0.44364199340343474,-0.07493287324559786,1.2865517079830169,0.9387785762548446,-1.4418432533741,0.14311988595873118,-0.23292672280222176,0.07485133521258829,0.32745772078633306,3.090066838264465,0.3588593056425452,0.3155908666551113,-1.246690285205841,0.06642203163355587
2020-03-26 19:00:00,-6.412803602218628,-1.5235599637031556,-0.25116410553455354,-0.3249186776578426,0.10148356296122074,0.04473660234361887,0.11168820708990095,-0.18354493156075477,1.002803012728691,0.6088586468249559,-0.2556253457441926,-0.21708446443080903,0.030857012025080587,-0.6585096657276155,0.3914778724312783,0.6185015797615051,-0.5841835588216782,0.11121162883937356,0.6996050268411637,0.8030602961778641,-1.008847200870514,-0.61317837536335,0.45747507214546196,-0.05007596071809528,0.19326386861503123,-0.04120808063307777,-0.02247326700016854,-0.44331933185458183,-0.45889387130737314,0.08221017830073832
2019-07-16 07:00:00,-14.072502326965331,2.8221450090408333,-1.6535824894905091,1.0330222964286804,-0.1351423677057028,-0.2568829461932182,0.38761530518531806,-0.7624108452349901,1.8614599466323853,-0.41596296727657317,-0.11581712756305933,0.011060152761638178,-0.20293982550501818,0.07914250378962605,-0.10124828778207302,-0.04231996589805928,-1.048362907767296,-0.12811700999736786,-0.8003699660301209,-0.4636492654681206,0.2264653056859971,0.23765716925263405,-0.06941058775410054,-0.11253958307206631,0.2950660403817892,-3.02684371471405,-0.1716902956366539,-1.0080897942185403,1.5893773913383482,-0.04409501131449359
2020-03-21 02:00:00,5.84270281791687,-4.931952261924744,0.8444755226373672,-0.2706010669469834,0.12299495572224259,0.22068124115467072,0.1852686711587012,0.7515461821109056,0.311107337474823,0.21701509878039366,-0.22207131646573547,-0.1736282914876938,0.16445523635484274,1.0771425068378448,-0.21074296310544013,0.3982278078794479,0.1452411353588104,-0.10152492104098201,-0.8003699660301209,-0.5541286379098892,-0.5121751502156258,0.37946304082870486,-0.2692636318504811,-0.05007596071809528,0.20714601501822472,2.944426035881043,-0.3043276868760586,0.3332399606704712,0.37391976863145826,-0.028306853410322196
2019-04-19 22:00:00,24.99192371368408,-0.41583080515265464,-0.33881531506776813,-1.2483186334371568,0.6177581518888474,0.5725707948207855,-0.2746096801012754,-0.7401464962400496,2.028421103954315,0.9102768950164318,-0.345102447271347,-0.38004487119615094,0.9326448172330857,1.2507075726985932,0.0903674882138148,1.334391850233078,-0.9986294656991956,0.08461956344544884,0.3083072364330292,0.35066391602158553,-0.5631158426403999,-0.09322324302047488,-0.2692636318504811,-0.1375250644981861,0.11459831558167932,-3.0996632099151604,-0.4369649499654771,-0.9198445737361908,0.3063942431472242,0.08221017830073832
2019-06-11 08:00:00,0.48091900516301395,1.5439960956573489,-0.5579431533813477,0.38121054098010065,-0.0060737137682735825,-0.13120815120637414,0.29563952460885046,0.10588800571858883,0.8596935957670212,-0.11454488746821878,-0.16614809129387142,-0.06498805433511733,0.5318503215909004,0.3394903600215913,-0.046500926930457334,0.12288537146523593,-0.4349831022322177,-0.10152492104098201,-0.47428869307041177,-0.37317006886005405,-0.34661784034688026,0.1903885267674923,-0.17842137850821013,-0.1375250644981861,0.24879239685833449,-0.6965909451246262,-0.1716902956366539,-0.3903721015900373,0.7115469545125961,-0.012518696789629743
2020-02-28 09:00:00,-4.11489794254303,-9.448076200485229,0.7129984498023987,0.9243871510028839,0.16601782962679862,0.09500644351355728,0.11168820708990095,2.9556904792785645,-2.1217538297176364,-0.2953957200050354,-0.10463264053687453,0.0545161901041865,-0.6371338039636613,0.6866208672523498,0.4462253689765932,0.6185015797615051,1.7532909870147706,0.27076403498649604,-0.6047211438417435,-0.4184096992015839,-1.3272266030311586,-0.3295664578676224,0.05776872569695116,-0.15001781061291694,0.30432098507881167,9.206978273391723,-0.3043276868760586,1.9216566503047943,-0.9315716028213501,0.19272716157138348
2019-04-22 06:00:00,-4.880865383148194,-0.8418804183602333,-0.9961989998817444,0.5441634625196456,0.1875292032957077,0.19554633423686027,0.11168820708990095,-0.31712925881147386,1.336725157499313,0.0512351484037936,-0.18292504977434876,-0.010667921626009038,-0.4367366313934326,1.7280118703842162,-0.01912721572443838,1.1141179263591765,-0.633917361497879,-0.12811700999736786,-0.3438558995723724,-0.056492692604660964,-0.37208799103973433,0.09585125073790549,-0.06941058775410054,-0.11253958307206631,0.27192931952886285,-0.1868486353137996,-0.7685585588216781,-0.44331933185458183,0.3063942431472242,0.14536279011517764
2019-04-01 14:00:00,21.16208248138428,-3.057337033748627,1.2389059662818909,-0.9767303884029388,0.6822924882173539,0.5977056711912155,-0.34819011762738233,1.2636200293898583,-0.5952526310458779,0.21701509878039366,-0.2556253457441926,-0.31486062631011014,0.030857012025080587,1.0771425068378448,0.0082464350387454,1.3894597053527833,0.16181900054216386,-0.10152492104098201,-0.6047211438417435,-0.4636492654681206,-0.754143488407135,0.09585125073790549,-0.21475833877921105,-0.11253958307206631,0.15161742176860568,0.7598159700632097,-0.4038056492805481,-0.03739055423066022,0.21636039107106622,-0.012518696789629743
2019-07-14 09:00:00,15.800303077697754,3.7594523787498475,-1.6535824894905091,-1.0310480535030364,0.10148356296122074,0.5223009318113327,0.3508250221610069,-1.0518436416983605,2.33849219083786,0.4280078858137131,-0.27799457162618635,-0.27140447348356256,-0.4367366313934326,-0.2679878417402506,-0.21074296310544013,2.0502822279930113,-1.2804528325796127,0.24417196586728096,1.9387143015861512,0.9387785762548446,0.8250185310840606,0.42673169672489164,-0.23292672280222176,-0.08755413424223661,0.15624479273101316,-3.7550464153289793,-0.5696021780371666,-1.1669315367937088,2.5797498583793637,0.14536279011517764
2019-07-22 16:00:00,-10.242650985717775,6.82700788974762,-1.2153269410133363,1.0330222964286804,-0.049096627905964835,-0.4076926738023758,0.24045412167906766,-1.5416530132293702,2.5293044090271,-0.6269557148218154,-0.07667090790346265,0.07624427508562799,-0.7373327285051345,-0.18120528310537337,0.14511482920497656,-0.593004760146141,-1.6783210009336471,0.27076403498649604,-0.47428869307041177,-0.4636492654681206,0.5193745203316211,0.04858263051137326,-0.06941058775410054,-0.08755413424223661,0.3182030431926251,-6.2309385299682605,0.07700478620827195,-1.714053076505661,2.6472758412361146,0.19272716157138348
2019-12-02 05:00:00,-20.966215705871583,-7.9143006801605225,-1.0400243163108827,1.7934690594673157,-0.4147912055253983,-0.4579624325037003,0.6083570450544358,1.6421091139316555,-0.7383621820248664,-0.9886576056480407,-0.003970769792795159,0.21747667640447615,-0.40333694517612456,-0.35477048200555145,0.993699249625206,-0.4828676789999009,0.6923095349222421,-0.10152492104098201,1.0909027397632598,1.0292578011751174,-1.7856931865215302,-1.0858648002147677,0.4029693678021431,-0.07506139352917669,0.3783590465784073,4.9105746269226085,0.02726574111729857,0.8980105057358742,-1.8994362235069275,0.19272716157138348
2019-12-27 10:00:00,-6.412803602218628,-3.8242254972457888,-0.2073385028168559,1.0873399555683136,-0.4578139573335648,-0.5836373895406723,0.6635423511266708,1.864749976992607,-0.9768778786063195,-0.7776648044586182,-0.05989402029663328,0.08710837146500125,-0.6037343114614486,-0.8754661560058594,0.41885188668966294,-0.9784843325614929,0.8912437826395034,-0.10152492104098201,1.5474170207977296,1.1197369992733,-1.0979937314987183,-0.282297757267952,0.03960018160287293,0.17479318715631967,0.3459673896431923,4.764935731887818,0.30912005975842477,1.021553958952427,-0.8640465497970581,-0.028306853410322196
2019-07-18 03:00:00,-4.880865383148194,5.804488158226013,-1.4344547629356383,0.2725753331789747,-0.5438598215579986,-0.7847170531749725,0.6451470881700516,-1.7642941981554032,2.863225829601288,-0.1748285337816924,-0.12700185477733617,-0.021531933825463055,-0.7039328128099441,1.5544468402862548,-0.01912721572443838,-1.41903156042099,-1.7612104915082458,0.11121162883937356,0.4387397408485413,0.07922614533454178,0.175524615123868,0.09585125073790549,-0.05124210221692917,-0.00010505155660215648,0.24879239685833449,-6.01247525215149,0.2593810997903347,-1.7317016422748566,1.5893773913383482,0.09799830913543699
