国環研局番,測定局名,緯度,経度
27216520,外環河内長野,34.45527777777778,135.56361111111113
27217510,松原北小学校,34.57888888888889,135.5511111111111
27218010,大東市役所,34.71194444444445,135.62361111111113
27219040,緑ケ丘小学校,34.445277777777775,135.45944444444444
27221010,府立修徳学院,34.57166666666667,135.64194444444445
27221020,柏原市役所,34.57833333333333,135.62916666666666
27223010,門真市役所,34.73916666666667,135.58694444444444
27223020,門真市南,34.721944444444446,135.5938888888889
27224510,摂津市役所,34.776666666666664,135.5613888888889
27225010,高石中学校,34.525555555555556,135.44694444444445
27225240,高石消防署高師浜出張所,34.526666666666664,135.4286111111111
27225510,カモドールＭＢＳ,34.518055555555556,135.4452777777778
27226020,道明寺東小学校,34.572500000000005,135.6225
27226030,藤井寺市役所,34.57416666666667,135.5975
27227020,東大阪市六万寺,34.65555555555555,135.63972222222222
27227030,東大阪市環境衛生検査センター,34.668055555555554,135.5975
27227040,東大阪市西保健センター,34.665,135.57555555555555
27228010,泉南市役所,34.36611111111111,135.2727777777778
27229510,国設四條畷,34.73777777777778,135.63194444444446
27230010,交野市役所,34.788333333333334,135.67999999999998
27301010,島本町役場,34.88388888888889,135.66305555555556
27321010,豊能町役場,34.91888888888889,135.49416666666664
27367010,南海団地,34.33972222222222,135.22805555555556
28101010,東灘,34.72,135.26527777777778
28101030,六甲アイランド,34.68805555555555,135.26388888888889
28101040,住吉南,34.70888888888889,135.26277777777779
28101520,魚崎自動車,34.71388888888889,135.27722222222224
28102010,灘,34.71333333333334,135.22916666666666
28102020,六甲山,34.76722222222222,135.24888888888887
28102040,灘浜,34.70527777777778,135.2336111111111
28105010,兵庫南部,34.65611111111111,135.1711111111111
28106010,長田,34.66555555555556,135.1511111111111
28107010,須磨,34.64611111111111,135.12055555555557
28107020,白川台,34.69194444444444,135.09972222222223
28107510,西部自動車,34.650277777777774,135.13
28108010,垂水,34.63722222222222,135.06111111111113
28108020,西神,34.71555555555556,135.00055555555556
28108510,垂水自動車,34.62861111111111,135.06055555555557
28109010,南五葉,34.72138888888889,135.13444444444443
28109520,北神八多,34.85111111111111,135.2175
28110010,港島,34.6625,135.21499999999997
28110510,中部自動車,34.69555555555555,135.20083333333332
28111010,押部谷,34.74333333333333,135.0652777777778
28111510,西自動車,34.66972222222222,134.98055555555555
28201020,広畑,34.805277777777775,134.62861111111113
28201030,飾磨,34.8,134.6772222222222
28201040,白浜,34.785555555555554,134.70499999999998
28201050,御国野,34.81888888888889,134.7408333333333
28201060,網干,34.78944444444444,134.5888888888889
28201070,飾西,34.86138888888889,134.64416666666665
28201090,林田,34.904444444444444,134.58083333333332
28201380,八代,34.846944444444446,134.6963888888889
28201390,香寺,34.91027777777778,134.73777777777775
28201520,船場自排,34.83527777777778,134.68277777777777
28201530,飾磨自排,34.7975,134.66972222222222
28202010,立花北小学校,34.7475,135.4052777777778
28202020,国設尼崎大気環境測定所,34.72555555555556,135.41361111111112
28202030,琴ノ浦高校,34.71611111111111,135.42
28202520,武庫川,34.71527777777778,135.38833333333332
28202530,武庫荘総合高校,34.76444444444444,135.38555555555556
28202540,砂田子ども広場,34.74527777777778,135.41166666666666
28202550,上坂部西公園,34.74861111111111,135.42249999999999
28202560,浜田,34.727222222222224,135.39555555555555
28202570,園和小学校,34.75388888888889,135.44611111111112
28202580,国設尼崎自動車交通環境測定所,34.71277777777778,135.42361111111111
28203020,二見,34.69888888888889,134.88833333333332
28203060,王子,34.65333333333333,134.98055555555555
28203510,林崎,34.64944444444444,134.97194444444446
28203530,小久保,34.668055555555554,134.96166666666664
28204010,西宮市役所,34.73722222222222,135.34111111111113
28204020,鳴尾支所,34.718611111111116,135.37027777777777
28204030,瓦木公民館,34.743611111111115,135.3675
28204130,甲陵中学校,34.76833333333333,135.35222222222222
28204140,山口小学校,34.82694444444445,135.23638888888888
28204150,浜甲子園,34.71333333333334,135.3538888888889
28204510,六湛寺,34.73833333333334,135.3413888888889
28204520,津門川,34.731388888888894,135.34861111111113
28204530,河原,34.74805555555556,135.34555555555556
28204560,甲子園,34.720555555555556,135.36694444444444
28204570,塩瀬,34.82638888888889,135.30694444444447
28205010,洲本市役所,34.342222222222226,134.89527777777778
28206060,潮見小学校,34.718333333333334,135.31305555555556
28206080,打出浜小学校,34.72555555555556,135.32055555555556
28206090,朝日ヶ丘小学校,34.745555555555555,135.30416666666667
28206510,打出,34.73111111111111,135.31722222222223
28206530,宮川小学校,34.72944444444445,135.315
28207030,伊丹市役所,34.784166666666664,135.40083333333334
28207510,緑ヶ丘,34.79361111111111,135.41055555555556
28208010,相生市役所,34.80333333333333,134.46833333333333
28208510,池之内,34.81916666666667,134.48527777777775
28209010,豊岡市役所,35.544444444444444,134.82055555555556
28209510,小尾崎,35.538888888888884,134.82416666666666
28210010,加古川市役所,34.757222222222225,134.84222222222223
28210020,尾上,34.74194444444444,134.82416666666666
28210030,別府,34.727222222222224,134.84333333333333
28210050,東神吉,34.79055555555556,134.82999999999998
28210180,志方公民館,34.82138888888889,134.81944444444443
28210190,平荘,34.80305555555555,134.87166666666667
28210520,平岡,34.7425,134.8763888888889
28210530,鳩里,34.75694444444444,134.8227777777778
28211010,たつの市役所,34.85861111111111,134.55722222222224
28212010,赤穂市役所,34.755,134.39027777777778
28212020,塩屋,34.7625,134.37555555555556
28212040,尾崎,34.73777777777778,134.40666666666667
28212060,坂越,34.76583333333333,134.41666666666666
28212071,天和,34.74444444444445,134.35333333333332
28212240,大津,34.77194444444444,134.36166666666665
28212250,高雄,34.793055555555554,134.41305555555556
28212260,有年,34.82472222222223,134.37555555555556
28213010,西脇市役所,34.98277777777778,134.97944444444445
28214010,高司中学校,34.78611111111111,135.36194444444445
28214510,栄町,34.809444444444445,135.34472222222223
28216010,高砂市役所,34.765277777777776,134.79083333333332
28216140,米田公民館,34.77916666666667,134.81333333333333
28216150,北浜公民館,34.785555555555554,134.75222222222223
28216520,中島,34.77333333333333,134.79833333333332
28217010,川西市役所,34.830555555555556,135.4163888888889
28217520,加茂,34.81194444444444,135.41083333333333
28217530,川西市文珠橋自排,34.88388888888889,135.40194444444444
28218510,上本町,34.848333333333336,134.93527777777777
28219010,三田市役所,34.88972222222222,135.22555555555556
28381010,稲美町役場,34.74861111111111,134.91333333333333
28382010,播磨町役場,34.715,134.86805555555557
28382020,宮西,34.721944444444446,134.8552777777778
28464010,太子町役場,34.833333333333336,134.57805555555555
28641010,柏原,35.129444444444445,135.0825
