測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2009,10201060,201,HUM ,%     , 4, 1,  76,  76,  76,  71,  69,  70,  68,  68,  67,  68,  66,  69,  69,  70,  76,  81,  86,  86,  84,  85,  84,  80,  78,  66
2009,10201060,201,HUM ,%     , 4, 2,  59,  60,  63,  64,  67,  66,  57,  48,  48,  40,  37,  38,  36,  32,  32,  35,  39,  42,  39,  41,  43,  42,  45,  48
2009,10201060,201,HUM ,%     , 4, 3,  50,  53,  49,  55,  61,  55,  49,  42,  35,  30,  27,  25,  25,  21,  17,  16,  18,  23,  27,  28,  33,  38,  43,  44
2009,10201060,201,HUM ,%     , 4, 4,  43,  44,  44,  44,  48,  48,  48,  43,  38,  40,  46,  52,  49,  45,  44,  46,  61,  73,  76,  82,  82,  83,  81,  79
2009,10201060,201,HUM ,%     , 4, 5,  77,  72,  68,  60,  55,  54,  49,  45,  44,  44,  40,  36,  30,  25,  20,  21,  28,  32,  33,  36,  37,  40,  45,  48
2009,10201060,201,HUM ,%     , 4, 6,  52,  55,  56,  58,  57,  56,  52,  44,  36,  27,  24,  25,  25,  26,  27,  28,  30,  36,  36,  41,  44,  45,  49,  48
2009,10201060,201,HUM ,%     , 4, 7,  48,  52,  54,  55,  55,  55,  49,  38,  27,  22,  18,  16,  15,  14,  14,  16,  19,  20,  27,  34,  37,  40,  41,  42
2009,10201060,201,HUM ,%     , 4, 8,  45,  47,  51,  51,  52,  54,  53,  47,  43,  48,  36,  38,  36,  31,  27,  27,  30,  25,  21,  40,  52,  35,  34,  39
2009,10201060,201,HUM ,%     , 4, 9,  40,  41,  41,  44,  46,  47,  42,  34,  28,  18,  15,  13,  11,  11,  13,  13,  15,  17,  20,  25,  32,  35,  36,  38
2009,10201060,201,HUM ,%     , 4,10,  41,  42,  44,  43,  44,  45,  40,  33,  29,  25,  25,  23,  21,  18,  15,  14,  23,  32,  35,  36,  37,  43,  44,  39
2009,10201060,201,HUM ,%     , 4,11,  40,  36,  42,  43,  45,  46,  39,  32,  25,  15,  13,  15,  15,  14,  13,  16,  31,  39,  43,  51,  62,  66,  68,  67
2009,10201060,201,HUM ,%     , 4,12,  71,  72,  72,  73,  73,  72,  68,  63,  55,  46,  43,  44,  44,  43,  44,  41,  44,  47,  50,  54,  53,  56,  64,  69
2009,10201060,201,HUM ,%     , 4,13,  65,  65,  66,  67,  63,  62,  57,  57,  37,  36,  33,  30,  26,  29,  30,  31,  30,  36,  40,  51,  53,  55,  51,  53
2009,10201060,201,HUM ,%     , 4,14,  56,  57,  56,  55,  56,  55,  52,  52,  46,  42,  46,  48,  51,  61,  62,  74,  77,  86,  90,  94,  96,  96,  97,  97
2009,10201060,201,HUM ,%     , 4,15,  98,  98,  98,  97,  95,  70,  60,  53,  52,  47,  45,  45,  46,  45,  45,  45,  47,  49,  52,  51,  53,  53,  57,  61
2009,10201060,201,HUM ,%     , 4,16,  61,  66,  64,  66,  64,  62,  60,  53,  47,  54,  48,  52,  45,  39,  45,  44,  59,  62,  65,  63,  71,  71,  73,  74
2009,10201060,201,HUM ,%     , 4,17,  74,  80,  88,  92,  93,  94,  91,  90,  87,  85,  82,  80,  86,  86,  84,  82,  85,  87,  87,  89,  90,  89,  87,  90
2009,10201060,201,HUM ,%     , 4,18,  92,  92,  91,  90,  91,  88,  86,  85,  81,  73,  62,  54,  49,  49,  48,  48,  50,  51,  57,  63,  69,  67,  71,  67
2009,10201060,201,HUM ,%     , 4,19,  62,  63,  66,  60,  78,  83,  77,  63,  59,  53,  46,  42,  41,  35,  35,  34,  38,  46,  52,  55,  48,  53,  69,  78
2009,10201060,201,HUM ,%     , 4,20,  73,  68,  69,  72,  73,  73,  70,  63,  64,  69,  70,  69,  69,  69,  68,  69,  74,  86,  92,  91,  89,  87,  76,  76
2009,10201060,201,HUM ,%     , 4,21,  77,  77,  78,  87,  89,  88,  88,  87,  85,  84,  82,  81,  81,  82,  81,  93,  95,  96,  97,  98,  98,  98,  98,  98
